"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","AA/AO","Female","Unknown","115","105","22360","22350"
"In post","2021","Project Delivery","AA/AO","Male","Heterosexual / straight","115","115","21180","21440"
"In post","2021","Project Delivery","AA/AO","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","AA/AO","Male","Undeclared","35","35","21440","21020"
"In post","2021","Project Delivery","AA/AO","Male","Unknown","60","60","21780","21490"
"In post","2021","Project Delivery","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","EO","Female","Heterosexual / straight","1705","1580","25140","26120"
"In post","2021","Project Delivery","EO","Female","LGBO","75","75","24490","25560"
"In post","2021","Project Delivery","EO","Female","Undeclared","185","175","25500","26420"
"In post","2021","Project Delivery","EO","Female","Unknown","330","300","25770","25630"
"In post","2021","Project Delivery","EO","Male","Heterosexual / straight","1580","1550","24120","25340"
"In post","2021","Project Delivery","EO","Male","LGBO","75","75","24580","25560"
"In post","2021","Project Delivery","EO","Male","Undeclared","325","315","26460","27460"
"In post","2021","Project Delivery","EO","Male","Unknown","330","320","24300","25560"
"In post","2021","Project Delivery","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","G6/G7","Female","Heterosexual / straight","2275","2190","56890","55240"
"In post","2021","Project Delivery","G6/G7","Female","LGBO","100","100","56630","54540"
"In post","2021","Project Delivery","G6/G7","Female","Undeclared","225","220","57800","56000"
"In post","2021","Project Delivery","G6/G7","Female","Unknown","635","610","55890","54540"
"In post","2021","Project Delivery","G6/G7","Male","Heterosexual / straight","2850","2800","57870","55880"
"In post","2021","Project Delivery","G6/G7","Male","LGBO","175","175","58640","57250"
"In post","2021","Project Delivery","G6/G7","Male","Undeclared","435","425","58510","56350"
"In post","2021","Project Delivery","G6/G7","Male","Unknown","680","670","57260","55620"
"In post","2021","Project Delivery","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Female","Heterosexual / straight","230","220","88090","79930"
"In post","2021","Project Delivery","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Female","Unknown","40","40","88560","79720"
"In post","2021","Project Delivery","SCS level","Male","Heterosexual / straight","285","280","95070","86740"
"In post","2021","Project Delivery","SCS level","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Male","Undeclared","35","35","91440","82120"
"In post","2021","Project Delivery","SCS level","Male","Unknown","50","50","93520","84770"
"In post","2021","Project Delivery","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SEO/HEO","Female","Heterosexual / straight","4420","4185","35500","34830"
"In post","2021","Project Delivery","SEO/HEO","Female","LGBO","175","170","34690","33960"
"In post","2021","Project Delivery","SEO/HEO","Female","Undeclared","580","545","35950","35000"
"In post","2021","Project Delivery","SEO/HEO","Female","Unknown","910","860","36280","37120"
"In post","2021","Project Delivery","SEO/HEO","Male","Heterosexual / straight","5520","5420","36780","37310"
"In post","2021","Project Delivery","SEO/HEO","Male","LGBO","250","250","35780","35470"
"In post","2021","Project Delivery","SEO/HEO","Male","Undeclared","870","840","37790","38370"
"In post","2021","Project Delivery","SEO/HEO","Male","Unknown","1025","1010","37130","37700"
"In post","2021","Project Delivery","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Female","Heterosexual / straight","225","215","39180","36900"
"In post","2021","Project Delivery","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Female","Undeclared","35","30","40690","39860"
"In post","2021","Project Delivery","Unknown","Female","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Male","Heterosexual / straight","820","815","43120","41130"
"In post","2021","Project Delivery","Unknown","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Male","Undeclared","130","125","47480","46100"
"In post","2021","Project Delivery","Unknown","Male","Unknown","85","80","39550","35980"
"In post","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","AA/AO","Female","Heterosexual / straight","570","510","20860","21100"
"In post","2021","Property","AA/AO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Property","AA/AO","Female","Undeclared","75","70","20780","21100"
"In post","2021","Property","AA/AO","Female","Unknown","385","335","21370","21100"
"In post","2021","Property","AA/AO","Male","Heterosexual / straight","585","570","20340","19870"
"In post","2021","Property","AA/AO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Property","AA/AO","Male","Undeclared","80","80","20540","20900"
"In post","2021","Property","AA/AO","Male","Unknown","615","600","23570","22920"
"In post","2021","Property","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","EO","Female","Heterosexual / straight","605","550","26920","26500"
"In post","2021","Property","EO","Female","LGBO","25","20","[c]","[c]"
"In post","2021","Property","EO","Female","Undeclared","80","70","27500","26670"
"In post","2021","Property","EO","Female","Unknown","240","220","27560","26500"
"In post","2021","Property","EO","Male","Heterosexual / straight","580","565","27340","26670"
"In post","2021","Property","EO","Male","LGBO","30","30","[c]","[c]"
"In post","2021","Property","EO","Male","Undeclared","85","85","27520","26670"
"In post","2021","Property","EO","Male","Unknown","305","295","28670","28110"
"In post","2021","Property","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6/G7","Female","Heterosexual / straight","305","295","56000","54700"
"In post","2021","Property","G6/G7","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Property","G6/G7","Female","Undeclared","35","35","55750","54540"
"In post","2021","Property","G6/G7","Female","Unknown","50","50","56360","54990"
"In post","2021","Property","G6/G7","Male","Heterosexual / straight","610","595","58350","56520"
"In post","2021","Property","G6/G7","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Property","G6/G7","Male","Undeclared","95","95","58740","57130"
"In post","2021","Property","G6/G7","Male","Unknown","125","125","57820","55930"
"In post","2021","Property","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Male","Heterosexual / straight","45","45","93130","89480"
"In post","2021","Property","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Property","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SEO/HEO","Female","Heterosexual / straight","1035","975","36370","35140"
"In post","2021","Property","SEO/HEO","Female","LGBO","40","40","35600","34800"
"In post","2021","Property","SEO/HEO","Female","Undeclared","145","135","37330","35100"
"In post","2021","Property","SEO/HEO","Female","Unknown","215","205","36450","36000"
"In post","2021","Property","SEO/HEO","Male","Heterosexual / straight","1510","1470","37660","36520"
"In post","2021","Property","SEO/HEO","Male","LGBO","50","50","36540","36610"
"In post","2021","Property","SEO/HEO","Male","Undeclared","245","235","38070","37150"
"In post","2021","Property","SEO/HEO","Male","Unknown","375","365","38520","37750"
"In post","2021","Property","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","AA/AO","Female","Heterosexual / straight","580","550","24220","20920"
"In post","2021","Security","AA/AO","Female","LGBO","65","65","25920","21320"
"In post","2021","Security","AA/AO","Female","Undeclared","80","75","25410","21130"
"In post","2021","Security","AA/AO","Female","Unknown","180","175","24070","20920"
"In post","2021","Security","AA/AO","Male","Heterosexual / straight","3245","3180","26380","21580"
"In post","2021","Security","AA/AO","Male","LGBO","85","85","27770","25680"
"In post","2021","Security","AA/AO","Male","Undeclared","490","480","30450","30890"
"In post","2021","Security","AA/AO","Male","Unknown","795","785","28280","25680"
"In post","2021","Security","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","EO","Female","Heterosexual / straight","260","250","29190","26670"
"In post","2021","Security","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Security","EO","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Security","EO","Female","Unknown","55","55","27090","26670"
"In post","2021","Security","EO","Male","Heterosexual / straight","580","570","33800","30630"
"In post","2021","Security","EO","Male","LGBO","30","30","34630","32280"
"In post","2021","Security","EO","Male","Undeclared","95","95","38660","43920"
"In post","2021","Security","EO","Male","Unknown","115","110","29980","26670"
"In post","2021","Security","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6/G7","Female","Heterosexual / straight","95","90","58370","54700"
"In post","2021","Security","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Security","G6/G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Security","G6/G7","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Security","G6/G7","Male","Heterosexual / straight","155","155","61340","59160"
"In post","2021","Security","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Security","G6/G7","Male","Undeclared","30","30","59380","58520"
"In post","2021","Security","G6/G7","Male","Unknown","45","45","58700","54700"
"In post","2021","Security","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Security","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Security","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Security","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","SEO/HEO","Female","Heterosexual / straight","400","390","37600","35740"
"In post","2021","Security","SEO/HEO","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Security","SEO/HEO","Female","Undeclared","65","60","36530","36420"
"In post","2021","Security","SEO/HEO","Female","Unknown","115","110","37800","35400"
"In post","2021","Security","SEO/HEO","Male","Heterosexual / straight","640","635","40920","37640"
"In post","2021","Security","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Security","SEO/HEO","Male","Undeclared","140","140","42470","39040"
"In post","2021","Security","SEO/HEO","Male","Unknown","175","170","37810","35280"
"In post","2021","Security","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Unknown","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Female","Heterosexual / straight","20820","17755","21440","21010"
"In post","2021","Unknown","AA/AO","Female","LGBO","785","730","21410","21010"
"In post","2021","Unknown","AA/AO","Female","Undeclared","2775","2330","21540","21010"
"In post","2021","Unknown","AA/AO","Female","Unknown","6710","5325","21230","21010"
"In post","2021","Unknown","AA/AO","Male","Heterosexual / straight","12060","11570","21410","21010"
"In post","2021","Unknown","AA/AO","Male","LGBO","830","800","21340","21010"
"In post","2021","Unknown","AA/AO","Male","Undeclared","1630","1540","21300","21010"
"In post","2021","Unknown","AA/AO","Male","Unknown","3440","3270","21420","21010"
"In post","2021","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Female","Heterosexual / straight","30030","26785","27860","27570"
"In post","2021","Unknown","EO","Female","LGBO","1260","1200","27900","27570"
"In post","2021","Unknown","EO","Female","Undeclared","3580","3120","27940","27570"
"In post","2021","Unknown","EO","Female","Unknown","7995","6825","28020","27570"
"In post","2021","Unknown","EO","Male","Heterosexual / straight","18700","17955","27850","27570"
"In post","2021","Unknown","EO","Male","LGBO","1470","1430","27850","27570"
"In post","2021","Unknown","EO","Male","Undeclared","2605","2460","27940","27570"
"In post","2021","Unknown","EO","Male","Unknown","4445","4250","28060","27570"
"In post","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Female","Heterosexual / straight","4390","4150","60270","58610"
"In post","2021","Unknown","G6/G7","Female","LGBO","180","175","59380","57680"
"In post","2021","Unknown","G6/G7","Female","Undeclared","505","485","61110","60740"
"In post","2021","Unknown","G6/G7","Female","Unknown","975","905","59790","58230"
"In post","2021","Unknown","G6/G7","Male","Heterosexual / straight","4140","4065","61380","60740"
"In post","2021","Unknown","G6/G7","Male","LGBO","295","290","60120","58430"
"In post","2021","Unknown","G6/G7","Male","Undeclared","605","595","62050","60830"
"In post","2021","Unknown","G6/G7","Male","Unknown","945","915","61520","60740"
"In post","2021","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Heterosexual / straight","440","420","87680","82200"
"In post","2021","Unknown","SCS level","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Undeclared","40","40","83660","80980"
"In post","2021","Unknown","SCS level","Female","Unknown","125","120","91780","83780"
"In post","2021","Unknown","SCS level","Male","Heterosexual / straight","505","495","92850","83240"
"In post","2021","Unknown","SCS level","Male","LGBO","35","35","85860","81490"
"In post","2021","Unknown","SCS level","Male","Undeclared","55","55","88370","82840"
"In post","2021","Unknown","SCS level","Male","Unknown","120","115","90590","84710"
"In post","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Female","Heterosexual / straight","13050","12250","36660","35310"
"In post","2021","Unknown","SEO/HEO","Female","LGBO","535","520","35920","35110"
"In post","2021","Unknown","SEO/HEO","Female","Undeclared","1425","1345","36990","36460"
"In post","2021","Unknown","SEO/HEO","Female","Unknown","2365","2215","36720","35110"
"In post","2021","Unknown","SEO/HEO","Male","Heterosexual / straight","9985","9780","37340","36370"
"In post","2021","Unknown","SEO/HEO","Male","LGBO","680","670","36610","35310"
"In post","2021","Unknown","SEO/HEO","Male","Undeclared","1605","1565","37580","36650"
"In post","2021","Unknown","SEO/HEO","Male","Unknown","2075","2020","37750","36650"
"In post","2021","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","135","130","40830","41620"
"In post","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Unknown","185","185","33430","32700"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","340","335","37790","34320"
"In post","2021","Unknown","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Undeclared","55","55","40900","39010"
"In post","2021","Unknown","Unknown","Male","Unknown","1710","1710","38000","34460"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
