"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","Policy","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","EO","Unknown","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G6","Unknown","50","45","61660","60490"
"In post","2021","Digital, Data & Technology","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","G7","Unknown","120","110","48470","47960"
"In post","2021","Digital, Data & Technology","Science and Engineering","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","HEO","Unknown","90","85","32610","32730"
"In post","2021","Digital, Data & Technology","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","SEO","Unknown","235","215","40050","39650"
"In post","2021","Digital, Data & Technology","Security","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","Heterosexual / straight","65","65","27170","27500"
"In post","2021","Digital, Data & Technology","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","Unknown","45","45","27090","26860"
"In post","2021","Digital, Data & Technology","Unknown","G6","Heterosexual / straight","80","80","67500","66580"
"In post","2021","Digital, Data & Technology","Unknown","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G6","Unknown","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G7","Heterosexual / straight","375","365","56130","54700"
"In post","2021","Digital, Data & Technology","Unknown","G7","LGBO","45","45","56800","55520"
"In post","2021","Digital, Data & Technology","Unknown","G7","Undeclared","50","50","56340","54700"
"In post","2021","Digital, Data & Technology","Unknown","G7","Unknown","85","85","54830","54700"
"In post","2021","Digital, Data & Technology","Unknown","HEO","Heterosexual / straight","160","160","33690","34550"
"In post","2021","Digital, Data & Technology","Unknown","HEO","LGBO","20","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","HEO","Unknown","75","75","33390","32000"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Heterosexual / straight","35","35","101060","95800"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO","Heterosexual / straight","105","105","39970","40600"
"In post","2021","Digital, Data & Technology","Unknown","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO","Unknown","70","70","40450","40600"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Corporate Finance","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Corporate Finance","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Corporate Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","G7","Heterosexual / straight","30","30","54490","53630"
"In post","2021","Finance","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Corporate Finance","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Economics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","G7","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Finance","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Economics","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Economics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Finance","AA","Heterosexual / straight","40","30","19740","20070"
"In post","2021","Finance","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Finance","AA","Unknown","25","20","[c]","[c]"
"In post","2021","Finance","Finance","AO","Heterosexual / straight","605","515","21520","21440"
"In post","2021","Finance","Finance","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Finance","Finance","AO","Undeclared","100","80","21560","21440"
"In post","2021","Finance","Finance","AO","Unknown","260","215","21150","20920"
"In post","2021","Finance","Finance","EO","Heterosexual / straight","1025","970","26440","26670"
"In post","2021","Finance","Finance","EO","LGBO","35","35","25800","25560"
"In post","2021","Finance","Finance","EO","Undeclared","140","130","27340","26930"
"In post","2021","Finance","Finance","EO","Unknown","195","185","26500","26410"
"In post","2021","Finance","Finance","G6","Heterosexual / straight","340","335","67530","67220"
"In post","2021","Finance","Finance","G6","LGBO","15","15","[c]","[c]"
"In post","2021","Finance","Finance","G6","Undeclared","45","45","66960","67220"
"In post","2021","Finance","Finance","G6","Unknown","75","70","67630","66970"
"In post","2021","Finance","Finance","G7","Heterosexual / straight","900","880","55480","54650"
"In post","2021","Finance","Finance","G7","LGBO","45","45","55020","54600"
"In post","2021","Finance","Finance","G7","Undeclared","120","115","57040","56330"
"In post","2021","Finance","Finance","G7","Unknown","175","170","54440","53360"
"In post","2021","Finance","Finance","HEO","Heterosexual / straight","1065","1020","33590","33300"
"In post","2021","Finance","Finance","HEO","LGBO","40","35","32910","31810"
"In post","2021","Finance","Finance","HEO","Undeclared","160","150","34480","33300"
"In post","2021","Finance","Finance","HEO","Unknown","265","260","33050","32790"
"In post","2021","Finance","Finance","SCS level","Heterosexual / straight","180","175","90410","84000"
"In post","2021","Finance","Finance","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Finance","Finance","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","Finance","Finance","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Finance","Finance","SEO","Heterosexual / straight","1165","1130","41930","40680"
"In post","2021","Finance","Finance","SEO","LGBO","40","40","41080","40580"
"In post","2021","Finance","Finance","SEO","Undeclared","150","145","42910","42200"
"In post","2021","Finance","Finance","SEO","Unknown","235","225","40800","40650"
"In post","2021","Finance","Finance","Unknown","Heterosexual / straight","40","40","44980","40520"
"In post","2021","Finance","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","AA","Unknown","65","55","20070","20070"
"In post","2021","Finance","Operational Delivery","AO","Heterosexual / straight","115","105","20650","20140"
"In post","2021","Finance","Operational Delivery","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","Operational Delivery","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Finance","Operational Delivery","AO","Unknown","135","110","20760","20140"
"In post","2021","Finance","Operational Delivery","EO","Heterosexual / straight","110","100","26510","25560"
"In post","2021","Finance","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Finance","Operational Delivery","EO","Unknown","50","45","26030","25560"
"In post","2021","Finance","Operational Delivery","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","G7","Heterosexual / straight","35","35","53740","52910"
"In post","2021","Finance","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Operational Delivery","HEO","Heterosexual / straight","105","100","32120","31810"
"In post","2021","Finance","Operational Delivery","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Finance","Operational Delivery","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Finance","Operational Delivery","HEO","Unknown","40","35","32010","31810"
"In post","2021","Finance","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","SEO","Heterosexual / straight","70","70","38540","38630"
"In post","2021","Finance","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Operational Delivery","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
