"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Department for International Trade","Male","505","500","46570","40000"
"In post","2021","Unknown","Department for Transport","Female","855","780","27110","21590"
"In post","2021","Unknown","Department for Transport","Male","1150","1130","31210","26700"
"In post","2021","Unknown","Department for Work and Pensions","Female","1875","1745","28230","27570"
"In post","2021","Unknown","Department for Work and Pensions","Male","1365","1350","29770","27570"
"In post","2021","Unknown","Department of Health and Social Care","Female","2950","2795","45400","40650"
"In post","2021","Unknown","Department of Health and Social Care","Male","1855","1835","50010","44950"
"In post","2021","Unknown","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Female","810","790","48000","47340"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Male","775","765","49370","51500"
"In post","2021","Unknown","HM Land Registry","Female","1130","1075","26560","22350"
"In post","2021","Unknown","HM Land Registry","Male","815","805","28240","22350"
"In post","2021","Unknown","HM Revenue and Customs","Female","10245","9020","27010","24120"
"In post","2021","Unknown","HM Revenue and Customs","Male","9815","9460","29320","25560"
"In post","2021","Unknown","HM Treasury","Female","80","75","48440","43100"
"In post","2021","Unknown","HM Treasury","Male","130","130","58590","55630"
"In post","2021","Unknown","Home Office","Female","925","895","31720","27370"
"In post","2021","Unknown","Home Office","Male","1085","1070","32300","25770"
"In post","2021","Unknown","Ministry of Defence","Female","3000","2800","33260","29920"
"In post","2021","Unknown","Ministry of Defence","Male","7075","6975","35130","33200"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","175","165","43450","40010"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","210","200","44480","42870"
"In post","2021","Unknown","Ministry of Justice","Female","3990","3820","26360","22920"
"In post","2021","Unknown","Ministry of Justice","Male","3665","3595","27240","24920"
"In post","2021","Unknown","National Crime Agency","Female","1605","1545","35840","34140"
"In post","2021","Unknown","National Crime Agency","Male","1920","1905","40840","38540"
"In post","2021","Unknown","Northern Ireland Office","Female","30","30","40560","37080"
"In post","2021","Unknown","Northern Ireland Office","Male","30","30","41100","37030"
"In post","2021","Unknown","Office for Standards in Education","Female","120","110","43910","51360"
"In post","2021","Unknown","Office for Standards in Education","Male","50","50","39130","31700"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Female","45","45","41380","37050"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Male","60","60","51220","48040"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","40","35","49660","47400"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","30","30","51750","46660"
"In post","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Female","250","240","35690","34800"
"In post","2021","Unknown","Other Cabinet Office Agencies","Male","280","275","37310","34800"
"In post","2021","Unknown","Scotland Office","Female","40","40","45430","39660"
"In post","2021","Unknown","Scotland Office","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Female","4950","4575","33620","29350"
"In post","2021","Unknown","Scottish Government","Male","5400","5155","34560","33650"
"In post","2021","Unknown","The National Archives","Female","85","80","35950","31410"
"In post","2021","Unknown","The National Archives","Male","85","80","36520","33820"
"In post","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Female","1195","1070","29610","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Male","1060","980","32150","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Unknown","35","35","35290","32540"
"In post","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Female","35","30","53280","46180"
"In post","2021","Unknown","Water Services Regulation Authority","Male","40","35","54970","50720"
"In post","2021","Unknown","Welsh Government","Female","190","180","37690","34490"
"In post","2021","Unknown","Welsh Government","Male","160","155","41100","32540"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Female","40","[c]","22060","21590"
"Leaver CS","2021","Declared disabled","Department for Transport","Male","45","[c]","27600","26670"
"Leaver CS","2021","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Female","425","[c]","26700","27570"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Male","250","[c]","26790","26890"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Female","395","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Male","245","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","Female","70","[c]","28120","25120"
"Leaver CS","2021","Declared disabled","Home Office","Male","80","[c]","31330","27240"
"Leaver CS","2021","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Female","150","[c]","28400","25000"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Male","220","[c]","31930","28830"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Female","365","[c]","24570","20100"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Male","270","[c]","24400","20650"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Female","30","[c]","29280","26650"
"Leaver CS","2021","Declared disabled","Scottish Government","Male","40","[c]","31910","33650"
"Leaver CS","2021","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Female","155","[c]","45200","50000"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Male","115","[c]","52030","55000"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Female","75","[c]","44490","34780"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Male","75","[c]","60890","54700"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Female","35","[c]","50880","46160"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Male","35","[c]","52720","34870"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","110","[c]","40990","33780"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","180","[c]","45880","40220"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","Female","125","[c]","46090","40780"
"Leaver CS","2021","Declared non-disabled","Department for Education","Male","115","[c]","43600","40210"
"Leaver CS","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Female","185","[c]","27150","21590"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Male","245","[c]","34470","26780"
"Leaver CS","2021","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Female","1915","[c]","26070","25110"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Male","1095","[c]","28230","26120"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Female","360","[c]","37150","32330"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Male","175","[c]","45670","36580"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","65","[c]","39440","36080"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","100","[c]","46270","41900"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Female","95","[c]","31830","27130"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Male","55","[c]","35730","33180"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Female","1770","[c]","27800","26000"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Male","1060","[c]","33860","26500"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Female","490","[c]","28750","25120"
"Leaver CS","2021","Declared non-disabled","Home Office","Male","480","[c]","32370","27370"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Female","655","[c]","30010","26580"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Male","1190","[c]","34100","32350"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Female","45","[c]","41130","36940"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Male","50","[c]","44550","42880"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Female","1660","[c]","25750","21170"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Male","1620","[c]","28890","21220"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Male","35","[c]","45970","43710"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","Female","70","[c]","50510","51360"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","Male","35","[c]","56720","62810"
"Leaver CS","2021","Declared non-disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Female","30","[c]","43460","35840"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Male","45","[c]","45960","39760"
"Leaver CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Female","160","[c]","37590","32140"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Male","175","[c]","38970","34150"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Female","50","[c]","34630","29540"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Male","45","[c]","31890","23050"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Female","55","[c]","39610","36500"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Male","55","[c]","47690","37410"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
