"Status","Year","Region_ITL1","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","London","Inner London - West","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","London","AA/AO","115","[c]","23460","24590"
"Leaver CS","2021","London","Outer London - East and North East","London","EO","80","[c]","30880","31060"
"Leaver CS","2021","London","Outer London - East and North East","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - East and North East","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","London","AA/AO","120","[c]","23540","25110"
"Leaver CS","2021","London","Outer London - South","London","EO","140","[c]","29560","29440"
"Leaver CS","2021","London","Outer London - South","London","G6/G7","50","[c]","64230","62800"
"Leaver CS","2021","London","Outer London - South","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - South","London","SEO/HEO","115","[c]","39570","37510"
"Leaver CS","2021","London","Outer London - South","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","London","AA/AO","185","[c]","22470","22680"
"Leaver CS","2021","London","Outer London - West and North West","London","EO","200","[c]","29130","30380"
"Leaver CS","2021","London","Outer London - West and North West","London","G6/G7","30","[c]","58330","59320"
"Leaver CS","2021","London","Outer London - West and North West","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Outer London - West and North West","London","SEO/HEO","115","[c]","37560","38070"
"Leaver CS","2021","London","Outer London - West and North West","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","AA/AO","615","[c]","20540","21010"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","EO","245","[c]","26700","27570"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","G6/G7","50","[c]","56390","55610"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","SEO/HEO","125","[c]","36530","34290"
"Leaver CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Outside London","AA/AO","400","[c]","20520","21010"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Outside London","EO","100","[c]","27250","27130"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Outside London","G6/G7","20","[c]","58910","55610"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Outside London","SEO/HEO","80","[c]","37350","36980"
"Leaver CS","2021","North East (England)","Tees Valley and Durham","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","Outside London","AA/AO","115","[c]","20540","21010"
"Leaver CS","2021","North West (England)","Cheshire","Outside London","EO","45","[c]","27920","27570"
"Leaver CS","2021","North West (England)","Cheshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cheshire","Outside London","SEO/HEO","25","[c]","37600","37750"
"Leaver CS","2021","North West (England)","Cheshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Outside London","AA/AO","45","[c]","21760","21050"
"Leaver CS","2021","North West (England)","Cumbria","Outside London","EO","40","[c]","22620","24140"
"Leaver CS","2021","North West (England)","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Cumbria","Outside London","Unknown","20","[c]","41280","37900"
"Leaver CS","2021","North West (England)","Greater Manchester","Outside London","AA/AO","420","[c]","20330","20500"
"Leaver CS","2021","North West (England)","Greater Manchester","Outside London","EO","240","[c]","26640","27570"
"Leaver CS","2021","North West (England)","Greater Manchester","Outside London","G6/G7","80","[c]","61620","59810"
"Leaver CS","2021","North West (England)","Greater Manchester","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Greater Manchester","Outside London","SEO/HEO","160","[c]","35470","34480"
"Leaver CS","2021","North West (England)","Greater Manchester","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Lancashire","Outside London","AA/AO","445","[c]","20650","21010"
"Leaver CS","2021","North West (England)","Lancashire","Outside London","EO","145","[c]","27310","27570"
"Leaver CS","2021","North West (England)","Lancashire","Outside London","G6/G7","30","[c]","58500","55610"
"Leaver CS","2021","North West (England)","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Lancashire","Outside London","SEO/HEO","80","[c]","35720","34290"
"Leaver CS","2021","North West (England)","Lancashire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Merseyside","Outside London","AA/AO","370","[c]","20610","21010"
"Leaver CS","2021","North West (England)","Merseyside","Outside London","EO","210","[c]","26060","26490"
"Leaver CS","2021","North West (England)","Merseyside","Outside London","G6/G7","40","[c]","57850","56520"
"Leaver CS","2021","North West (England)","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Merseyside","Outside London","SEO/HEO","115","[c]","37510","35060"
"Leaver CS","2021","North West (England)","Merseyside","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Outside London","AA/AO","105","[c]","20610","21010"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Outside London","EO","50","[c]","28050","27100"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland","Outside London","SEO/HEO","45","[c]","37480","37910"
"Leaver CS","2021","Overseas","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Overseas","G6/G7","25","[c]","63950","64220"
"Leaver CS","2021","Overseas","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Overseas","SEO/HEO","85","[c]","37580","36960"
"Leaver CS","2021","Overseas","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Eastern Scotland","Outside London","AA/AO","525","[c]","21860","21010"
"Leaver CS","2021","Scotland","Eastern Scotland","Outside London","EO","255","[c]","28940","27570"
"Leaver CS","2021","Scotland","Eastern Scotland","Outside London","G6/G7","95","[c]","63650","61010"
"Leaver CS","2021","Scotland","Eastern Scotland","Outside London","SCS level","20","[c]","96940","91360"
"Leaver CS","2021","Scotland","Eastern Scotland","Outside London","SEO/HEO","220","[c]","39260","38540"
"Leaver CS","2021","Scotland","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Outside London","AA/AO","55","[c]","22740","21710"
"Leaver CS","2021","Scotland","Highlands and Islands","Outside London","EO","25","[c]","29090","29190"
"Leaver CS","2021","Scotland","Highlands and Islands","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Highlands and Islands","Outside London","SEO/HEO","10","[c]","38740","37530"
"Leaver CS","2021","Scotland","North Eastern Scotland","Outside London","AA/AO","50","[c]","25380","22010"
"Leaver CS","2021","Scotland","North Eastern Scotland","Outside London","EO","45","[c]","28940","27570"
"Leaver CS","2021","Scotland","North Eastern Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Eastern Scotland","Outside London","SEO/HEO","45","[c]","44450","44760"
"Leaver CS","2021","Scotland","Southern Scotland","Outside London","AA/AO","135","[c]","22290","21010"
"Leaver CS","2021","Scotland","Southern Scotland","Outside London","EO","70","[c]","27180","27570"
"Leaver CS","2021","Scotland","Southern Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Southern Scotland","Outside London","SEO/HEO","50","[c]","38860","37940"
"Leaver CS","2021","Scotland","West Central Scotland","Outside London","AA/AO","330","[c]","22600","21010"
"Leaver CS","2021","Scotland","West Central Scotland","Outside London","EO","190","[c]","28290","27570"
"Leaver CS","2021","Scotland","West Central Scotland","Outside London","G6/G7","55","[c]","64980","63940"
"Leaver CS","2021","Scotland","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Central Scotland","Outside London","SEO/HEO","135","[c]","38520","37940"
"Leaver CS","2021","Scotland","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","365","[c]","22550","21010"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","150","[c]","27820","28740"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","50","[c]","58250","56110"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","110","[c]","38250","37530"
"Leaver CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","40","[c]","26080","25590"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","AA/AO","375","[c]","20930","19830"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","EO","190","[c]","27200","26890"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","G6/G7","60","[c]","58790","56110"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","SEO/HEO","210","[c]","35830","35470"
"Leaver CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent","Outside London","AA/AO","325","[c]","21210","21010"
"Leaver CS","2021","South East (England)","Kent","Outside London","EO","130","[c]","28260","27420"
"Leaver CS","2021","South East (England)","Kent","Outside London","G6/G7","10","[c]","59310","56410"
"Leaver CS","2021","South East (England)","Kent","Outside London","SEO/HEO","75","[c]","34180","33930"
"Leaver CS","2021","South East (England)","Kent","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","AA/AO","295","[c]","21880","21010"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","EO","120","[c]","27720","27570"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","G6/G7","25","[c]","61230","58580"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","SEO/HEO","90","[c]","37840","36870"
"Leaver CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","AA/AO","45","[c]","20610","21010"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","EO","30","[c]","26760","26670"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","[c]","36150","33300"
"Leaver CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Outside London","AA/AO","300","[c]","20870","21010"
"Leaver CS","2021","South West (England)","Devon","Outside London","EO","130","[c]","26820","27130"
"Leaver CS","2021","South West (England)","Devon","Outside London","G6/G7","40","[c]","59730","56810"
"Leaver CS","2021","South West (England)","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Devon","Outside London","SEO/HEO","125","[c]","35680","34290"
"Leaver CS","2021","South West (England)","Devon","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Outside London","AA/AO","145","[c]","20410","21010"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Outside London","EO","85","[c]","26650","26890"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Outside London","SEO/HEO","95","[c]","36390","34990"
"Leaver CS","2021","South West (England)","Dorset and Somerset","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","370","[c]","20490","20150"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","285","[c]","25070","25970"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","165","[c]","57610","55260"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","30","[c]","99460","99540"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","495","[c]","36140","35620"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","65","[c]","40480","38180"
"Leaver CS","2021","Unknown","Unknown","Unknown","AA/AO","50","[c]","20970","21010"
"Leaver CS","2021","Unknown","Unknown","Unknown","EO","35","[c]","27660","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","G6/G7","50","[c]","65790","61790"
"Leaver CS","2021","Unknown","Unknown","Unknown","SCS level","20","[c]","106010","99170"
"Leaver CS","2021","Unknown","Unknown","Unknown","SEO/HEO","55","[c]","33360","32000"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","480","[c]","34870","32400"
"Leaver CS","2021","Wales","East Wales","Outside London","AA/AO","610","[c]","20280","20100"
"Leaver CS","2021","Wales","East Wales","Outside London","EO","240","[c]","26790","27460"
"Leaver CS","2021","Wales","East Wales","Outside London","G6/G7","85","[c]","59380","57760"
"Leaver CS","2021","Wales","East Wales","Outside London","SCS level","20","[c]","86830","77850"
"Leaver CS","2021","Wales","East Wales","Outside London","SEO/HEO","220","[c]","36900","37220"
"Leaver CS","2021","Wales","East Wales","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Outside London","AA/AO","455","[c]","20560","21010"
"Leaver CS","2021","Wales","West Wales and The Valleys","Outside London","EO","160","[c]","28140","27570"
"Leaver CS","2021","Wales","West Wales and The Valleys","Outside London","G6/G7","35","[c]","62470","60830"
"Leaver CS","2021","Wales","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Outside London","SEO/HEO","100","[c]","36980","36500"
"Leaver CS","2021","Wales","West Wales and The Valleys","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","160","[c]","20950","20740"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","65","[c]","26140","26890"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","20","[c]","34890","34290"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","AA/AO","265","[c]","20500","20390"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","EO","115","[c]","27150","27570"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","G6/G7","20","[c]","70420","64220"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","SEO/HEO","80","[c]","36830","36300"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Outside London","AA/AO","495","[c]","20290","20400"
"Leaver CS","2021","West Midlands (England)","West Midlands","Outside London","EO","235","[c]","26420","26890"
"Leaver CS","2021","West Midlands (England)","West Midlands","Outside London","G6/G7","100","[c]","60970","58110"
"Leaver CS","2021","West Midlands (England)","West Midlands","Outside London","SCS level","15","[c]","102330","93000"
"Leaver CS","2021","West Midlands (England)","West Midlands","Outside London","SEO/HEO","215","[c]","37700","36950"
"Leaver CS","2021","West Midlands (England)","West Midlands","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","255","[c]","23460","21010"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","EO","110","[c]","27200","27130"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","65","[c]","36100","33840"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","AA/AO","105","[c]","21260","20570"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","EO","40","[c]","27140","27570"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","G6/G7","45","[c]","62820","59730"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","SEO/HEO","55","[c]","36570","34260"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","AA/AO","290","[c]","20700","21010"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","EO","155","[c]","26400","26890"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","G6/G7","50","[c]","59550","57600"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","SEO/HEO","120","[c]","36100","36520"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","AA/AO","435","[c]","20200","20500"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","EO","245","[c]","26800","27570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","G6/G7","80","[c]","56620","55380"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","SEO/HEO","175","[c]","37000","37940"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","AA/AO","65","[c]","20020","18890"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","EO","55","[c]","24230","23730"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","50","[c]","35640","33940"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","35","[c]","19490","19570"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","EO","15","[c]","24930","26890"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","15","[c]","38780","36730"
"Leaver Dept.","2021","East of England","East Anglia","Outside London","AA/AO","25","[c]","21860","21010"
"Leaver Dept.","2021","East of England","East Anglia","Outside London","EO","30","[c]","25250","25260"
"Leaver Dept.","2021","East of England","East Anglia","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Outside London","SEO/HEO","40","[c]","34400","33610"
"Leaver Dept.","2021","East of England","Essex","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Outside London","EO","20","[c]","26800","26670"
"Leaver Dept.","2021","East of England","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Outside London","SEO/HEO","15","[c]","32760","32310"
"Leaver Dept.","2021","East of England","Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","London","AA/AO","30","[c]","23770","22920"
"Leaver Dept.","2021","London","Inner London - East","London","EO","85","[c]","29320","29540"
"Leaver Dept.","2021","London","Inner London - East","London","G6/G7","140","[c]","59990","58130"
"Leaver Dept.","2021","London","Inner London - East","London","SCS level","20","[c]","90100","89300"
"Leaver Dept.","2021","London","Inner London - East","London","SEO/HEO","175","[c]","38860","37470"
"Leaver Dept.","2021","London","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","London","AA/AO","115","[c]","23550","23520"
"Leaver Dept.","2021","London","Inner London - West","London","EO","575","[c]","28140","27690"
"Leaver Dept.","2021","London","Inner London - West","London","G6/G7","1445","[c]","57370","55000"
"Leaver Dept.","2021","London","Inner London - West","London","SCS level","250","[c]","88280","78550"
"Leaver Dept.","2021","London","Inner London - West","London","SEO/HEO","2030","[c]","36470","35070"
"Leaver Dept.","2021","London","Inner London - West","London","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","London","AA/AO","20","[c]","24030","24500"
"Leaver Dept.","2021","London","Outer London - East and North East","London","EO","20","[c]","30850","31060"
"Leaver Dept.","2021","London","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","London","AA/AO","45","[c]","24180","25120"
"Leaver Dept.","2021","London","Outer London - South","London","EO","80","[c]","29290","28670"
"Leaver Dept.","2021","London","Outer London - South","London","G6/G7","40","[c]","61930","59970"
"Leaver Dept.","2021","London","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","London","SEO/HEO","70","[c]","39470","39500"
"Leaver Dept.","2021","London","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","London","EO","50","[c]","29030","28990"
"Leaver Dept.","2021","London","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","London","SEO/HEO","30","[c]","36290","35130"
"Leaver Dept.","2021","London","Outer London - West and North West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","AA/AO","195","[c]","20810","21010"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","EO","125","[c]","26410","27570"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","G6/G7","20","[c]","56170","55370"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","SEO/HEO","105","[c]","33130","31990"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Outside London","AA/AO","90","[c]","21050","21010"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Outside London","EO","35","[c]","26220","27570"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Outside London","SEO/HEO","20","[c]","34220","34290"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Outside London","AA/AO","25","[c]","20600","20430"
"Leaver Dept.","2021","North West (England)","Cumbria","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Outside London","AA/AO","145","[c]","20800","20980"
