"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","95","[c]","26490","25110"
"Leaver CS","2021","65+","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","No function","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","No function","35","[c]","30060","25460"
"Leaver CS","2021","65+","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","115","[c]","28240","26120"
"Leaver CS","2021","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Legal","30","[c]","32710","23040"
"Leaver CS","2021","65+","Unknown","No function","100","[c]","39430","33470"
"Leaver CS","2021","65+","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Property","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","195","[c]","33830","27570"
"Leaver CS","2021","65+","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Finance","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Human Resources","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Legal","55","[c]","46520","48270"
"Leaver CS","2021","65+","White","No function","865","[c]","28190","21590"
"Leaver CS","2021","65+","White","Project Delivery","100","[c]","35450","33300"
"Leaver CS","2021","65+","White","Property","70","[c]","29760","27770"
"Leaver CS","2021","65+","White","Security","50","[c]","24060","20060"
"Leaver CS","2021","65+","White","Unknown","1580","[c]","27060","25490"
"Leaver CS","2021","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","No function","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","No function","125","[c]","29630","27690"
"Leaver Dept.","2021","20-29","Asian","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Unknown","160","[c]","30410","29500"
"Leaver Dept.","2021","20-29","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","No function","45","[c]","30340","32560"
"Leaver Dept.","2021","20-29","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","55","[c]","31290","29360"
"Leaver Dept.","2021","20-29","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","No function","65","[c]","34070","32220"
"Leaver Dept.","2021","20-29","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","55","[c]","31780","29640"
"Leaver Dept.","2021","20-29","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","60","[c]","30630","30130"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","30","[c]","35040","33300"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","725","[c]","32410","32000"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","540","[c]","32020","31330"
"Leaver Dept.","2021","20-29","White","Analysis","100","[c]","36180","33390"
"Leaver Dept.","2021","20-29","White","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Communications","40","[c]","34730","32970"
"Leaver Dept.","2021","20-29","White","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Human Resources","105","[c]","29660","28740"
"Leaver Dept.","2021","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Legal","40","[c]","29430","27250"
"Leaver Dept.","2021","20-29","White","No function","725","[c]","32790","32000"
"Leaver Dept.","2021","20-29","White","Project Delivery","110","[c]","30670","29550"
"Leaver Dept.","2021","20-29","White","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","895","[c]","30310","27570"
"Leaver Dept.","2021","30-39","Asian","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","No function","100","[c]","34610","32320"
"Leaver Dept.","2021","30-39","Asian","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","180","[c]","33860","29140"
"Leaver Dept.","2021","30-39","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","No function","40","[c]","32780","26410"
"Leaver Dept.","2021","30-39","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","70","[c]","31590","28250"
"Leaver Dept.","2021","30-39","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","No function","45","[c]","43700","44350"
"Leaver Dept.","2021","30-39","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
