"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Coventry","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Coventry","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Croydon","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Croydon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Darlington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derby","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derry City and Strabane","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derry City and Strabane","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon CC","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dudley","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Durham CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Durham CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ealing","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Riding of Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Sussex CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Thames Gateway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Essex Thames Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Falkirk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Flintshire and Wrexham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Flintshire and Wrexham","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Glasgow City","Heterosexual / straight","35","[c]","26440","24050"
"Leaver CS","2021","Declared disabled","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Glasgow City","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Glasgow City","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Greater Manchester South West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwent Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwynedd","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hackney and Newham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Haringey and Islington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Harrow and Hillingdon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hertfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hounslow and Richmond upon Thames","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
