"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of Gas and Electricity Markets","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","SEO/HEO","Unknown","195","190","36680","35880"
"In post","2021","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","55","55","53060","49420"
"In post","2021","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","30","30","54490","49550"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","80","75","36510","37270"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","Heterosexual / straight","80","80","60530","59100"
"In post","2021","Office of Rail and Road","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","G6/G7","Unknown","75","70","64070","63190"
"In post","2021","Office of Rail and Road","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","Heterosexual / straight","55","55","39660","39430"
"In post","2021","Office of Rail and Road","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","EO","Heterosexual / straight","90","90","24140","23050"
"In post","2021","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","EO","Unknown","30","30","23110","22230"
"In post","2021","Other Cabinet Office Agencies","G6/G7","Heterosexual / straight","225","220","54390","54700"
"In post","2021","Other Cabinet Office Agencies","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","G6/G7","Undeclared","15","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","G6/G7","Unknown","40","40","51880","53410"
"In post","2021","Other Cabinet Office Agencies","SCS level","Heterosexual / straight","35","35","90910","80760"
"In post","2021","Other Cabinet Office Agencies","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SEO/HEO","Heterosexual / straight","355","340","34020","34800"
"In post","2021","Other Cabinet Office Agencies","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","SEO/HEO","Unknown","105","105","32070","31380"
"In post","2021","Scotland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland Office","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scotland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Scotland Office","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Scotland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Scotland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland Office","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Scottish Government","AA/AO","Heterosexual / straight","2335","2170","22980","22230"
"In post","2021","Scottish Government","AA/AO","LGBO","180","175","22660","22230"
"In post","2021","Scottish Government","AA/AO","Undeclared","1005","890","21890","22820"
"In post","2021","Scottish Government","AA/AO","Unknown","2595","2455","23510","22920"
"In post","2021","Scottish Government","EO","Heterosexual / straight","2590","2480","29700","29190"
"In post","2021","Scottish Government","EO","LGBO","160","160","29110","28410"
"In post","2021","Scottish Government","EO","Undeclared","590","550","28900","29350"
"In post","2021","Scottish Government","EO","Unknown","2155","2030","31320","33650"
"In post","2021","Scottish Government","G6/G7","Heterosexual / straight","2185","2100","62710","61010"
"In post","2021","Scottish Government","G6/G7","LGBO","125","120","62000","61010"
"In post","2021","Scottish Government","G6/G7","Undeclared","210","200","61590","61010"
"In post","2021","Scottish Government","G6/G7","Unknown","740","705","62560","61010"
"In post","2021","Scottish Government","SCS level","Heterosexual / straight","165","160","89000","83230"
"In post","2021","Scottish Government","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Scottish Government","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Scottish Government","SCS level","Unknown","75","75","90460","83230"
"In post","2021","Scottish Government","SEO/HEO","Heterosexual / straight","4375","4170","39450","38540"
"In post","2021","Scottish Government","SEO/HEO","LGBO","320","315","37660","36140"
"In post","2021","Scottish Government","SEO/HEO","Undeclared","560","535","38650","36780"
"In post","2021","Scottish Government","SEO/HEO","Unknown","1845","1720","39680","39090"
"In post","2021","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","The National Archives","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","The National Archives","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","The National Archives","AA/AO","Unknown","50","45","21550","21100"
"In post","2021","The National Archives","EO","Heterosexual / straight","30","30","25300","23500"
"In post","2021","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","The National Archives","EO","Unknown","40","40","25790","25160"
"In post","2021","The National Archives","G6/G7","Heterosexual / straight","40","40","53070","50750"
"In post","2021","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","The National Archives","G6/G7","Unknown","35","35","51870","48170"
"In post","2021","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","The National Archives","SEO/HEO","Heterosexual / straight","120","115","35490","34770"
"In post","2021","The National Archives","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","The National Archives","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","The National Archives","SEO/HEO","Unknown","110","105","36830","34770"
"In post","2021","UK Export Finance","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","EO","Heterosexual / straight","40","40","29640","29000"
"In post","2021","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","G6/G7","Heterosexual / straight","95","95","66770","65330"
"In post","2021","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","UK Export Finance","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","SEO/HEO","Heterosexual / straight","160","160","42600","42280"
"In post","2021","UK Export Finance","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","UK Export Finance","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","UK Export Finance","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","UK Supreme Court","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","UK Supreme Court","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Heterosexual / straight","915","625","19590","19520"
"In post","2021","United Kingdom Statistics Authority","AA/AO","LGBO","30","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Undeclared","65","45","19450","19130"
"In post","2021","United Kingdom Statistics Authority","AA/AO","Unknown","455","345","19730","19520"
"In post","2021","United Kingdom Statistics Authority","EO","Heterosexual / straight","480","450","24020","23050"
"In post","2021","United Kingdom Statistics Authority","EO","LGBO","45","40","23610","23050"
"In post","2021","United Kingdom Statistics Authority","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","EO","Unknown","230","215","23900","23050"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Heterosexual / straight","635","615","52630","50090"
"In post","2021","United Kingdom Statistics Authority","G6/G7","LGBO","30","30","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Undeclared","30","30","53750","50090"
"In post","2021","United Kingdom Statistics Authority","G6/G7","Unknown","230","225","53060","50090"
"In post","2021","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","55","55","82990","76510"
"In post","2021","United Kingdom Statistics Authority","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Heterosexual / straight","1435","1380","33580","32780"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","LGBO","120","120","33640","32540"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Undeclared","85","80","33950","32680"
"In post","2021","United Kingdom Statistics Authority","SEO/HEO","Unknown","660","635","33240","32540"
"In post","2021","Wales Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Wales Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Wales Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","EO","Unknown","25","20","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6/G7","Heterosexual / straight","30","30","78830","78140"
"In post","2021","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","G6/G7","Unknown","35","30","78850","75780"
"In post","2021","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","50","45","47590","47620"
"In post","2021","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","SEO/HEO","Unknown","75","75","47960","47000"
"In post","2021","Welsh Government","AA/AO","Heterosexual / straight","790","725","23410","23830"
"In post","2021","Welsh Government","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2021","Welsh Government","AA/AO","Undeclared","95","85","23620","23830"
"In post","2021","Welsh Government","AA/AO","Unknown","60","55","22180","22160"
"In post","2021","Welsh Government","EO","Heterosexual / straight","835","785","28730","28850"
"In post","2021","Welsh Government","EO","LGBO","40","40","28360","28850"
"In post","2021","Welsh Government","EO","Undeclared","100","95","28780","28850"
"In post","2021","Welsh Government","EO","Unknown","40","40","27810","28850"
"In post","2021","Welsh Government","G6/G7","Heterosexual / straight","815","780","61620","60830"
"In post","2021","Welsh Government","G6/G7","LGBO","40","40","60850","60830"
"In post","2021","Welsh Government","G6/G7","Undeclared","150","145","61640","60830"
"In post","2021","Welsh Government","G6/G7","Unknown","50","50","62920","60830"
"In post","2021","Welsh Government","SCS level","Heterosexual / straight","135","130","90220","81980"
"In post","2021","Welsh Government","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Welsh Government","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","Welsh Government","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Welsh Government","SEO/HEO","Heterosexual / straight","2095","1985","40840","37410"
"In post","2021","Welsh Government","SEO/HEO","LGBO","90","90","40350","37410"
"In post","2021","Welsh Government","SEO/HEO","Undeclared","315","300","41020","37410"
"In post","2021","Welsh Government","SEO/HEO","Unknown","55","55","40490","39310"
"Leaver CS","2021","Attorney General's Departments","AA/AO","Heterosexual / straight","65","[c]","21990","21950"
"Leaver CS","2021","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","EO","Heterosexual / straight","35","[c]","27250","26970"
"Leaver CS","2021","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Heterosexual / straight","135","[c]","58710","55610"
"Leaver CS","2021","Attorney General's Departments","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","G6/G7","Unknown","65","[c]","60510","55610"
"Leaver CS","2021","Attorney General's Departments","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","AA/AO","Unknown","45","[c]","20410","20370"
"Leaver CS","2021","Cabinet Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G6/G7","Heterosexual / straight","45","[c]","60970","58630"
"Leaver CS","2021","Cabinet Office","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","G6/G7","Unknown","50","[c]","64670","60640"
"Leaver CS","2021","Cabinet Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SCS level","Unknown","30","[c]","104660","96340"
"Leaver CS","2021","Cabinet Office","SEO/HEO","Heterosexual / straight","45","[c]","36730","35590"
"Leaver CS","2021","Cabinet Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","SEO/HEO","Unknown","65","[c]","32100","32430"
"Leaver CS","2021","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","35","[c]","22580","22490"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","55","[c]","21220","20880"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","EO","Unknown","55","[c]","25450","24250"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","50","[c]","58070","56100"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","10","[c]","[c]","[c]"
