"Status","Year","Age","Disability","Ethnicity","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","White","London","55","[c]","32660","28650"
"Leaver CS","2021","20-29","Declared disabled","White","Outside London","200","[c]","23060","21010"
"Leaver CS","2021","20-29","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","London","140","[c]","26430","26410"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","Outside London","145","[c]","23640","21090"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","London","80","[c]","26640","25110"
"Leaver CS","2021","20-29","Declared non-disabled","Black","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","London","45","[c]","30610","27760"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","Outside London","60","[c]","23020","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","London","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Outside London","70","[c]","25410","25350"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","White","London","390","[c]","31910","30170"
"Leaver CS","2021","20-29","Declared non-disabled","White","Outside London","1585","[c]","23660","21170"
"Leaver CS","2021","20-29","Declared non-disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","White","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","London","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","Outside London","60","[c]","23080","21010"
"Leaver CS","2021","20-29","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","London","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","London","50","[c]","20010","18200"
"Leaver CS","2021","20-29","Unknown","Undeclared","Outside London","60","[c]","22730","19130"
"Leaver CS","2021","20-29","Unknown","Unknown","London","550","[c]","28380","27630"
"Leaver CS","2021","20-29","Unknown","Unknown","Outside London","1210","[c]","22780","21050"
"Leaver CS","2021","20-29","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","185","[c]","28750","28000"
"Leaver CS","2021","20-29","Unknown","White","London","40","[c]","32230","26990"
"Leaver CS","2021","20-29","Unknown","White","Outside London","130","[c]","24810","22350"
"Leaver CS","2021","20-29","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","London","40","[c]","38170","35750"
"Leaver CS","2021","30-39","Declared disabled","White","Outside London","165","[c]","26990","25590"
"Leaver CS","2021","30-39","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","London","90","[c]","36620","34530"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","Outside London","105","[c]","27430","23470"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","London","50","[c]","37390","31060"
"Leaver CS","2021","30-39","Declared non-disabled","Black","Outside London","50","[c]","26940","24610"
"Leaver CS","2021","30-39","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","London","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Outside London","85","[c]","29290","27570"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","White","London","370","[c]","47240","48860"
"Leaver CS","2021","30-39","Declared non-disabled","White","Outside London","1240","[c]","29690","26670"
"Leaver CS","2021","30-39","Declared non-disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","Outside London","95","[c]","27100","24890"
"Leaver CS","2021","30-39","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","Outside London","30","[c]","32900","34510"
"Leaver CS","2021","30-39","Unknown","Unknown","London","260","[c]","40790","37960"
"Leaver CS","2021","30-39","Unknown","Unknown","Outside London","730","[c]","28520","27130"
"Leaver CS","2021","30-39","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","115","[c]","36000","30250"
"Leaver CS","2021","30-39","Unknown","White","London","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","Outside London","155","[c]","32400","31000"
"Leaver CS","2021","30-39","Unknown","White","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","Outside London","245","[c]","28340","26600"
"Leaver CS","2021","40-49","Declared disabled","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","London","60","[c]","45380","40470"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","Outside London","90","[c]","34140","27570"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","London","45","[c]","32450","30330"
"Leaver CS","2021","40-49","Declared non-disabled","Black","Outside London","50","[c]","30170","26500"
"Leaver CS","2021","40-49","Declared non-disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Outside London","70","[c]","32380","27570"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","White","London","225","[c]","56230","53760"
"Leaver CS","2021","40-49","Declared non-disabled","White","Outside London","1130","[c]","31850","27570"
"Leaver CS","2021","40-49","Declared non-disabled","White","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Asian","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Asian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Chinese","London","[c]","[c]","[c]","[c]"
