"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Security","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Security","North Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Security","North Yorkshire","Outside London","225","215","27910","25680"
"In post","2021","Unknown","Security","Northern Ireland","Outside London","30","30","22430","20310"
"In post","2021","Unknown","Security","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Security","Outer London - South","London","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Security","West Central Scotland","Outside London","150","150","28170","25680"
"In post","2021","Unknown","Security","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Security","West Wales and The Valleys","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Security","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Bedfordshire and Hertfordshire","Outside London","90","85","29290","29290"
"In post","2021","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","185","175","31490","27570"
"In post","2021","Unknown","Unknown","Cheshire","Outside London","50","50","27450","27570"
"In post","2021","Unknown","Unknown","Cornwall and Isles of Scilly","Outside London","130","115","26270","21540"
"In post","2021","Unknown","Unknown","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Derbyshire and Nottinghamshire","Outside London","140","125","25960","27570"
"In post","2021","Unknown","Unknown","Devon","Outside London","270","230","24150","21010"
"In post","2021","Unknown","Unknown","Dorset and Somerset","Outside London","90","80","29230","27570"
"In post","2021","Unknown","Unknown","East Anglia","Outside London","210","195","25540","24880"
"In post","2021","Unknown","Unknown","East Wales","Outside London","295","270","30370","27570"
"In post","2021","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","120","115","24540","24880"
"In post","2021","Unknown","Unknown","Eastern Scotland","Outside London","1685","1590","35990","30650"
"In post","2021","Unknown","Unknown","Essex","Outside London","145","140","27540","25110"
"In post","2021","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","280","255","31140","27570"
"In post","2021","Unknown","Unknown","Greater Manchester","Outside London","430","415","29030","27570"
"In post","2021","Unknown","Unknown","Hampshire and Isle of Wight","Outside London","205","195","31690","27570"
"In post","2021","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","65","55","24240","21950"
"In post","2021","Unknown","Unknown","Highlands and Islands","Outside London","60","60","28700","27360"
"In post","2021","Unknown","Unknown","Inner London - East","London","220","205","31310","31060"
"In post","2021","Unknown","Unknown","Inner London - West","London","990","970","46040","41500"
"In post","2021","Unknown","Unknown","Kent","Outside London","215","205","26070","24880"
"In post","2021","Unknown","Unknown","Lancashire","Outside London","635","590","25710","27570"
"In post","2021","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","180","165","27560","27570"
"In post","2021","Unknown","Unknown","Lincolnshire","Outside London","45","40","28940","27570"
"In post","2021","Unknown","Unknown","Merseyside","Outside London","465","425","25670","24880"
"In post","2021","Unknown","Unknown","North Eastern Scotland","Outside London","115","110","34600","30650"
"In post","2021","Unknown","Unknown","North Yorkshire","Outside London","65","60","27260","26350"
"In post","2021","Unknown","Unknown","Northern Ireland","Outside London","55","50","25980","24880"
"In post","2021","Unknown","Unknown","Northumberland and Tyne and Wear","Outside London","530","490","29030","27570"
"In post","2021","Unknown","Unknown","Outer London - East and North East","London","160","150","30290","31060"
"In post","2021","Unknown","Unknown","Outer London - South","London","310","305","38160","32390"
"In post","2021","Unknown","Unknown","Outer London - West and North West","London","245","235","30730","31060"
"In post","2021","Unknown","Unknown","Overseas","Overseas","210","210","46410","46570"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","Outside London","120","110","30270","27570"
"In post","2021","Unknown","Unknown","South Yorkshire","Outside London","320","300","28260","23160"
"In post","2021","Unknown","Unknown","Southern Scotland","Outside London","165","150","28120","27150"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","Outside London","250","230","27570","27570"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","Outside London","170","160","24420","24880"
"In post","2021","Unknown","Unknown","Unknown","Unknown","1955","1950","37480","34160"
"In post","2021","Unknown","Unknown","West Central Scotland","Outside London","840","800","34110","27570"
"In post","2021","Unknown","Unknown","West Midlands","Outside London","415","385","26550","27570"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","Outside London","275","260","27790","26470"
"In post","2021","Unknown","Unknown","West Yorkshire","Outside London","370","345","30530","27570"
"In post","2021","White","Analysis","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Analysis","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","White","Analysis","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","White","Analysis","Derbyshire and Nottinghamshire","Outside London","30","30","36260","33350"
"In post","2021","White","Analysis","Devon","Outside London","10","10","[c]","[c]"
"In post","2021","White","Analysis","Dorset and Somerset","Outside London","110","100","32830","29270"
"In post","2021","White","Analysis","East Anglia","Outside London","330","310","34540","30220"
"In post","2021","White","Analysis","East Wales","Outside London","775","735","37470","36030"
"In post","2021","White","Analysis","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Eastern Scotland","Outside London","35","35","46490","41670"
"In post","2021","White","Analysis","Essex","Outside London","15","15","[c]","[c]"
"In post","2021","White","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","265","250","39430","37320"
"In post","2021","White","Analysis","Greater Manchester","Outside London","150","145","39250","38630"
"In post","2021","White","Analysis","Hampshire and Isle of Wight","Outside London","665","630","39390","37320"
"In post","2021","White","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Inner London - East","London","440","425","52870","54320"
"In post","2021","White","Analysis","Inner London - West","London","1685","1625","50350","46030"
"In post","2021","White","Analysis","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Merseyside","Outside London","95","85","40740","38630"
"In post","2021","White","Analysis","North Yorkshire","Outside London","65","60","37150","31380"
"In post","2021","White","Analysis","Northumberland and Tyne and Wear","Outside London","25","25","[c]","[c]"
"In post","2021","White","Analysis","Outer London - South","London","20","20","[c]","[c]"
"In post","2021","White","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","White","Analysis","South Yorkshire","Outside London","100","95","44700","43030"
"In post","2021","White","Analysis","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2021","White","Analysis","Tees Valley and Durham","Outside London","30","25","[c]","[c]"
"In post","2021","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","White","Analysis","West Midlands","Outside London","30","30","45420","42290"
"In post","2021","White","Analysis","West Wales and The Valleys","Outside London","30","30","[c]","[c]"
"In post","2021","White","Analysis","West Yorkshire","Outside London","110","105","42340","45870"
"In post","2021","White","Commercial","Bedfordshire and Hertfordshire","Outside London","25","25","[c]","[c]"
"In post","2021","White","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","160","155","38920","36600"
"In post","2021","White","Commercial","Cheshire","Outside London","20","15","[c]","[c]"
"In post","2021","White","Commercial","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","White","Commercial","Cumbria","Outside London","15","10","[c]","[c]"
"In post","2021","White","Commercial","Derbyshire and Nottinghamshire","Outside London","85","75","41290","39390"
"In post","2021","White","Commercial","Devon","Outside London","190","185","42880","39840"
"In post","2021","White","Commercial","Dorset and Somerset","Outside London","60","55","38980","33300"
"In post","2021","White","Commercial","East Anglia","Outside London","260","255","39040","35830"
"In post","2021","White","Commercial","East Wales","Outside London","135","130","36210","31820"
"In post","2021","White","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Commercial","Eastern Scotland","Outside London","60","55","37700","36700"
"In post","2021","White","Commercial","Essex","Outside London","10","5","[c]","[c]"
"In post","2021","White","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","805","775","40030","37400"
"In post","2021","White","Commercial","Greater Manchester","Outside London","200","190","39050","36500"
"In post","2021","White","Commercial","Hampshire and Isle of Wight","Outside London","265","255","34160","33300"
"In post","2021","White","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","25","25","[c]","[c]"
"In post","2021","White","Commercial","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Commercial","Inner London - East","London","100","100","49960","48450"
"In post","2021","White","Commercial","Inner London - West","London","635","620","58660","52900"
"In post","2021","White","Commercial","Kent","Outside London","15","15","[c]","[c]"
"In post","2021","White","Commercial","Lancashire","Outside London","35","35","45530","44760"
"In post","2021","White","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","30","30","44800","47640"
"In post","2021","White","Commercial","Lincolnshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Commercial","Merseyside","Outside London","220","210","40440","35290"
"In post","2021","White","Commercial","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","White","Commercial","North Yorkshire","Outside London","60","55","39710","37480"
"In post","2021","White","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Commercial","Northumberland and Tyne and Wear","Outside London","45","45","40600","39720"
"In post","2021","White","Commercial","Outer London - East and North East","London","10","10","[c]","[c]"
"In post","2021","White","Commercial","Outer London - South","London","45","45","55550","53880"
"In post","2021","White","Commercial","Outer London - West and North West","London","55","50","38240","31040"
"In post","2021","White","Commercial","Overseas","Overseas","35","35","48650","42470"
"In post","2021","White","Commercial","Shropshire and Staffordshire","Outside London","130","130","35680","31810"
"In post","2021","White","Commercial","South Yorkshire","Outside London","60","55","43190","39130"
"In post","2021","White","Commercial","Southern Scotland","Outside London","50","45","39190","39630"
"In post","2021","White","Commercial","Surrey, East and West Sussex","Outside London","65","60","39560","33880"
"In post","2021","White","Commercial","Tees Valley and Durham","Outside London","40","40","49230","49300"
"In post","2021","White","Commercial","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","White","Commercial","West Central Scotland","Outside London","130","130","35180","33300"
"In post","2021","White","Commercial","West Midlands","Outside London","60","60","45730","40290"
"In post","2021","White","Commercial","West Wales and The Valleys","Outside London","165","155","33570","31040"
"In post","2021","White","Commercial","West Yorkshire","Outside London","135","130","42490","36820"
"In post","2021","White","Communications","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","75","32570","31200"
"In post","2021","White","Communications","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Communications","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","White","Communications","Cumbria","Outside London","55","45","29810","26520"
"In post","2021","White","Communications","Derbyshire and Nottinghamshire","Outside London","230","220","31180","26950"
"In post","2021","White","Communications","Devon","Outside London","55","50","33630","32730"
"In post","2021","White","Communications","Dorset and Somerset","Outside London","35","35","34680","33290"
"In post","2021","White","Communications","East Anglia","Outside London","45","45","33120","30350"
"In post","2021","White","Communications","East Wales","Outside London","560","535","30310","25560"
"In post","2021","White","Communications","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","White","Communications","Eastern Scotland","Outside London","125","115","32880","31810"
"In post","2021","White","Communications","Essex","Outside London","15","15","[c]","[c]"
"In post","2021","White","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","185","175","37150","34860"
"In post","2021","White","Communications","Greater Manchester","Outside London","180","175","32020","31810"
"In post","2021","White","Communications","Hampshire and Isle of Wight","Outside London","160","155","32280","30570"
"In post","2021","White","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Communications","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Communications","Inner London - East","London","140","135","49980","43690"
"In post","2021","White","Communications","Inner London - West","London","1110","1085","48340","44030"
"In post","2021","White","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Communications","Lancashire","Outside London","30","25","[c]","[c]"
"In post","2021","White","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Communications","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Communications","Merseyside","Outside London","75","70","37930","34800"
"In post","2021","White","Communications","North Yorkshire","Outside London","30","25","[c]","[c]"
"In post","2021","White","Communications","Northern Ireland","Outside London","25","25","[c]","[c]"
"In post","2021","White","Communications","Northumberland and Tyne and Wear","Outside London","1030","965","28450","25560"
"In post","2021","White","Communications","Outer London - South","London","15","10","[c]","[c]"
"In post","2021","White","Communications","Outer London - West and North West","London","115","115","26790","25000"
"In post","2021","White","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Communications","Shropshire and Staffordshire","Outside London","30","30","33050","29200"
"In post","2021","White","Communications","South Yorkshire","Outside London","35","30","39380","36780"
"In post","2021","White","Communications","Southern Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","White","Communications","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2021","White","Communications","Tees Valley and Durham","Outside London","25","25","[c]","[c]"
"In post","2021","White","Communications","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Communications","West Central Scotland","Outside London","30","30","31000","28130"
"In post","2021","White","Communications","West Midlands","Outside London","110","105","36770","31810"
"In post","2021","White","Communications","West Wales and The Valleys","Outside London","70","65","29910","26700"
"In post","2021","White","Communications","West Yorkshire","Outside London","180","175","32520","28130"
"In post","2021","White","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","50","31300","31810"
"In post","2021","White","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","345","325","34760","31810"
"In post","2021","White","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","East Anglia","Outside London","270","250","28600","25560"
"In post","2021","White","Counter Fraud","East Wales","Outside London","290","270","31990","31810"
"In post","2021","White","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","Eastern Scotland","Outside London","165","155","31580","31000"
"In post","2021","White","Counter Fraud","Essex","Outside London","35","30","28100","26850"
"In post","2021","White","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","275","260","35360","31810"
"In post","2021","White","Counter Fraud","Greater Manchester","Outside London","720","670","34100","31810"
"In post","2021","White","Counter Fraud","Hampshire and Isle of Wight","Outside London","95","90","33640","31810"
"In post","2021","White","Counter Fraud","Inner London - East","London","95","90","41630","39800"
"In post","2021","White","Counter Fraud","Inner London - West","London","720","695","42530","36590"
"In post","2021","White","Counter Fraud","Kent","Outside London","130","120","29890","28130"
"In post","2021","White","Counter Fraud","Lancashire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","White","Counter Fraud","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Counter Fraud","Merseyside","Outside London","445","410","33400","31810"
"In post","2021","White","Counter Fraud","North Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Counter Fraud","Northern Ireland","Outside London","320","300","31530","31810"
"In post","2021","White","Counter Fraud","Northumberland and Tyne and Wear","Outside London","415","400","32460","31810"
"In post","2021","White","Counter Fraud","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","Outer London - South","London","345","330","39220","36160"
"In post","2021","White","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","White","Counter Fraud","South Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Counter Fraud","Southern Scotland","Outside London","70","60","29270","28130"
"In post","2021","White","Counter Fraud","Surrey, East and West Sussex","Outside London","20","15","[c]","[c]"
"In post","2021","White","Counter Fraud","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Counter Fraud","West Central Scotland","Outside London","420","380","30660","29970"
"In post","2021","White","Counter Fraud","West Midlands","Outside London","390","360","33340","31810"
"In post","2021","White","Counter Fraud","West Wales and The Valleys","Outside London","20","15","[c]","[c]"
"In post","2021","White","Counter Fraud","West Yorkshire","Outside London","555","515","32900","31810"
"In post","2021","White","Debt","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Debt","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","White","Debt","Derbyshire and Nottinghamshire","Outside London","100","85","22590","20140"
"In post","2021","White","Debt","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Debt","East Anglia","Outside London","35","30","24820","25560"
"In post","2021","White","Debt","East Wales","Outside London","200","185","24000","21330"
"In post","2021","White","Debt","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Debt","Eastern Scotland","Outside London","300","275","22280","20140"
"In post","2021","White","Debt","Essex","Outside London","45","40","23220","21440"
"In post","2021","White","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","15","[c]","[c]"
"In post","2021","White","Debt","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2021","White","Debt","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2021","White","Debt","Inner London - East","London","60","55","29850","25630"
"In post","2021","White","Debt","Inner London - West","London","15","10","[c]","[c]"
"In post","2021","White","Debt","Kent","Outside London","10","10","[c]","[c]"
"In post","2021","White","Debt","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Debt","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Debt","Merseyside","Outside London","225","205","23590","21440"
"In post","2021","White","Debt","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","White","Debt","Northumberland and Tyne and Wear","Outside London","265","235","22440","20140"
"In post","2021","White","Debt","Outer London - South","London","75","65","28870","25630"
"In post","2021","White","Debt","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","White","Debt","Shropshire and Staffordshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Debt","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Debt","Southern Scotland","Outside London","180","160","22430","20140"
"In post","2021","White","Debt","Surrey, East and West Sussex","Outside London","50","35","28350","28130"
"In post","2021","White","Debt","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2021","White","Debt","West Central Scotland","Outside London","405","340","22700","20640"
"In post","2021","White","Debt","West Midlands","Outside London","135","115","23540","21440"
"In post","2021","White","Debt","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Debt","West Yorkshire","Outside London","180","160","26400","25560"
"In post","2021","White","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","60","60","37030","37180"
"In post","2021","White","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","190","185","42290","39650"
"In post","2021","White","Digital, Data & Technology","Cheshire","Outside London","105","100","41540","38120"
"In post","2021","White","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Cumbria","Outside London","15","15","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","125","120","40820","38650"
"In post","2021","White","Digital, Data & Technology","Devon","Outside London","1030","975","40020","39650"
"In post","2021","White","Digital, Data & Technology","Dorset and Somerset","Outside London","160","160","38240","34350"
"In post","2021","White","Digital, Data & Technology","East Anglia","Outside London","130","125","33980","31110"
"In post","2021","White","Digital, Data & Technology","East Wales","Outside London","700","680","40810","38000"
"In post","2021","White","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","15","10","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Eastern Scotland","Outside London","135","135","40320","36780"
"In post","2021","White","Digital, Data & Technology","Essex","Outside London","185","170","38380","35000"
"In post","2021","White","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","535","515","39360","37300"
"In post","2021","White","Digital, Data & Technology","Greater Manchester","Outside London","240","230","40800","38630"
"In post","2021","White","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","260","255","36640","33300"
"In post","2021","White","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","65","60","38560","33150"
"In post","2021","White","Digital, Data & Technology","Highlands and Islands","Outside London","15","15","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Inner London - East","London","675","660","53900","54700"
"In post","2021","White","Digital, Data & Technology","Inner London - West","London","995","975","50780","51710"
"In post","2021","White","Digital, Data & Technology","Kent","Outside London","10","10","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Lancashire","Outside London","40","40","31950","31810"
"In post","2021","White","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","55","55","34990","32590"
"In post","2021","White","Digital, Data & Technology","Lincolnshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Merseyside","Outside London","230","215","37850","33300"
"In post","2021","White","Digital, Data & Technology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","North Yorkshire","Outside London","125","120","39230","37910"
"In post","2021","White","Digital, Data & Technology","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Northumberland and Tyne and Wear","Outside London","475","455","40220","38630"
"In post","2021","White","Digital, Data & Technology","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Outer London - South","London","30","30","43690","41760"
"In post","2021","White","Digital, Data & Technology","Outer London - West and North West","London","80","75","41880","42510"
"In post","2021","White","Digital, Data & Technology","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","290","280","40570","38630"
"In post","2021","White","Digital, Data & Technology","South Yorkshire","Outside London","150","145","44360","40320"
"In post","2021","White","Digital, Data & Technology","Southern Scotland","Outside London","165","160","39050","33930"
"In post","2021","White","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","175","165","36370","33160"
"In post","2021","White","Digital, Data & Technology","Tees Valley and Durham","Outside London","85","80","37530","37030"
"In post","2021","White","Digital, Data & Technology","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","White","Digital, Data & Technology","West Central Scotland","Outside London","100","100","36800","32760"
"In post","2021","White","Digital, Data & Technology","West Midlands","Outside London","275","265","42460","38630"
"In post","2021","White","Digital, Data & Technology","West Wales and The Valleys","Outside London","620","605","39620","35860"
"In post","2021","White","Digital, Data & Technology","West Yorkshire","Outside London","275","260","38650","33240"
"In post","2021","White","Finance","Bedfordshire and Hertfordshire","Outside London","65","65","45970","41310"
"In post","2021","White","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","225","215","38850","35150"
"In post","2021","White","Finance","Cheshire","Outside London","25","25","[c]","[c]"
"In post","2021","White","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Cumbria","Outside London","10","5","[c]","[c]"
"In post","2021","White","Finance","Derbyshire and Nottinghamshire","Outside London","125","120","38040","34090"
"In post","2021","White","Finance","Devon","Outside London","80","75","42070","39640"
"In post","2021","White","Finance","Dorset and Somerset","Outside London","35","30","34260","33290"
"In post","2021","White","Finance","East Anglia","Outside London","130","120","35000","30460"
"In post","2021","White","Finance","East Wales","Outside London","140","125","34400","29540"
"In post","2021","White","Finance","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Eastern Scotland","Outside London","105","105","35860","33650"
"In post","2021","White","Finance","Essex","Outside London","145","135","32440","31810"
"In post","2021","White","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","915","875","39860","35610"
"In post","2021","White","Finance","Greater Manchester","Outside London","225","215","40720","37550"
"In post","2021","White","Finance","Hampshire and Isle of Wight","Outside London","345","325","37750","33300"
"In post","2021","White","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","30","30","40150","36520"
"In post","2021","White","Finance","Highlands and Islands","Outside London","20","20","[c]","[c]"
"In post","2021","White","Finance","Inner London - East","London","205","200","52480","52850"
"In post","2021","White","Finance","Inner London - West","London","1010","980","54190","54050"
"In post","2021","White","Finance","Kent","Outside London","15","15","[c]","[c]"
"In post","2021","White","Finance","Lancashire","Outside London","75","70","38020","33580"
"In post","2021","White","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Finance","Lincolnshire","Outside London","30","30","24290","21830"
"In post","2021","White","Finance","Merseyside","Outside London","200","190","34470","31810"
"In post","2021","White","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","North Yorkshire","Outside London","130","125","39200","36650"
"In post","2021","White","Finance","Northern Ireland","Outside London","30","30","[c]","[c]"
"In post","2021","White","Finance","Northumberland and Tyne and Wear","Outside London","265","250","36480","35000"
"In post","2021","White","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
