"Status","Year","Organisation","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Standards and Testing Agency","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Greater Manchester","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","Greater Manchester","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","Inner London - West","London","Female","30","30","47690","45850"
"In post","2021","Standards and Testing Agency","Inner London - West","London","Male","10","10","[c]","[c]"
"In post","2021","Standards and Testing Agency","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands","Outside London","Female","40","40","41600","36870"
"In post","2021","Standards and Testing Agency","West Midlands","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","Outside London","Female","130","120","28540","24910"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","Outside London","Male","110","110","31230","27150"
"In post","2021","Submarine Delivery Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Cumbria","Outside London","Female","35","30","38560","34190"
"In post","2021","Submarine Delivery Agency","Cumbria","Outside London","Male","120","115","43810","41920"
"In post","2021","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Devon","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Devon","Outside London","Male","80","80","38320","39000"
"In post","2021","Submarine Delivery Agency","Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Eastern Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","460","440","38460","35630"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","940","930","43600","40760"
"In post","2021","Submarine Delivery Agency","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Submarine Delivery Agency","West Central Scotland","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Submarine Delivery Agency","West Central Scotland","Outside London","Male","40","40","41530","44330"
"In post","2021","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands","Outside London","Female","40","40","29440","26000"
"In post","2021","Teaching Regulation Agency","West Midlands","Outside London","Male","25","25","[c]","[c]"
"In post","2021","The National Archives","Outer London - West and North West","London","Female","290","270","35110","32290"
"In post","2021","The National Archives","Outer London - West and North West","London","Male","255","245","36130","34260"
"In post","2021","Transport Scotland","Eastern Scotland","Outside London","Female","40","35","42310","38540"
"In post","2021","Transport Scotland","Eastern Scotland","Outside London","Male","65","60","46640","46600"
"In post","2021","Transport Scotland","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","West Central Scotland","Outside London","Female","175","165","40430","35890"
"In post","2021","Transport Scotland","West Central Scotland","Outside London","Male","215","215","46880","46600"
"In post","2021","UK Export Finance","Inner London - West","London","Female","155","150","49040","43000"
"In post","2021","UK Export Finance","Inner London - West","London","Male","245","245","56280","50530"
"In post","2021","UK Hydrographic Office","Dorset and Somerset","Outside London","Female","290","265","33920","33290"
"In post","2021","UK Hydrographic Office","Dorset and Somerset","Outside London","Male","550","535","35100","33290"
"In post","2021","UK Hydrographic Office","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","East Wales","Outside London","Female","695","640","33570","28240"
"In post","2021","UK Intellectual Property Office","East Wales","Outside London","Male","795","770","41100","40640"
"In post","2021","UK Intellectual Property Office","Inner London - West","London","Female","5","5","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Inner London - West","London","Male","15","15","[c]","[c]"
"In post","2021","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","65","60","43140","37500"
"In post","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","50","50","49290","49200"
"In post","2021","UK Space Agency","Inner London - West","London","Female","65","65","45250","40050"
"In post","2021","UK Space Agency","Inner London - West","London","Male","70","70","49170","40220"
"In post","2021","UK Supreme Court","Inner London - West","London","Female","30","30","39960","35150"
"In post","2021","UK Supreme Court","Inner London - West","London","Male","25","25","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","East Wales","Outside London","Female","1525","1405","32600","29540"
"In post","2021","United Kingdom Statistics Authority","East Wales","Outside London","Male","1160","1140","37080","36030"
"In post","2021","United Kingdom Statistics Authority","East Wales","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Eastern Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","Female","1375","1120","28560","23520"
"In post","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","Male","1045","860","28780","23050"
"In post","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Inner London - West","London","Female","200","200","40650","32540"
"In post","2021","United Kingdom Statistics Authority","Inner London - West","London","Male","165","160","45000","37050"
"In post","2021","United Kingdom Statistics Authority","Inner London - West","London","Unknown","20","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Southern Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","Female","75","65","31510","27530"
"In post","2021","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","Male","80","75","35930","32100"
"In post","2021","Valuation Office Agency","Devon","Outside London","Female","230","205","25170","21100"
"In post","2021","Valuation Office Agency","Devon","Outside London","Male","185","180","28450","24500"
"In post","2021","Valuation Office Agency","East Anglia","Outside London","Female","40","35","31730","26500"
"In post","2021","Valuation Office Agency","East Anglia","Outside London","Male","45","45","36730","33250"
"In post","2021","Valuation Office Agency","East Wales","Outside London","Female","120","115","34340","32110"
"In post","2021","Valuation Office Agency","East Wales","Outside London","Male","75","70","36250","32290"
"In post","2021","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Outside London","Female","35","30","29390","26280"
"In post","2021","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Outside London","Male","35","35","34060","31770"
"In post","2021","Valuation Office Agency","Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Valuation Office Agency","Eastern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","Essex","Outside London","Female","35","35","30670","27520"
"In post","2021","Valuation Office Agency","Essex","Outside London","Male","35","35","34310","30410"
"In post","2021","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","60","50","33090","30000"
"In post","2021","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","50","45","39460","41190"
"In post","2021","Valuation Office Agency","Greater Manchester","Outside London","Female","80","75","37840","32550"
"In post","2021","Valuation Office Agency","Greater Manchester","Outside London","Male","65","65","36020","32100"
"In post","2021","Valuation Office Agency","Hampshire and Isle of Wight","Outside London","Female","45","40","30580","26000"
"In post","2021","Valuation Office Agency","Hampshire and Isle of Wight","Outside London","Male","50","45","37090","33880"
"In post","2021","Valuation Office Agency","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Inner London - East","London","Female","160","150","40920","36140"
"In post","2021","Valuation Office Agency","Inner London - East","London","Male","175","170","46590","44350"
"In post","2021","Valuation Office Agency","Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Valuation Office Agency","Kent","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Valuation Office Agency","Lancashire","Outside London","Female","30","25","32700","27530"
"In post","2021","Valuation Office Agency","Lancashire","Outside London","Male","40","35","36160","33250"
"In post","2021","Valuation Office Agency","Merseyside","Outside London","Female","60","55","31140","26500"
"In post","2021","Valuation Office Agency","Merseyside","Outside London","Male","60","55","34940","31600"
"In post","2021","Valuation Office Agency","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Northumberland and Tyne and Wear","Outside London","Female","95","90","33820","31100"
"In post","2021","Valuation Office Agency","Northumberland and Tyne and Wear","Outside London","Male","85","80","35210","31100"
"In post","2021","Valuation Office Agency","Outer London - South","London","Female","95","85","36170","33750"
"In post","2021","Valuation Office Agency","Outer London - South","London","Male","100","95","38080","35100"
"In post","2021","Valuation Office Agency","Outer London - West and North West","London","Female","70","60","34980","29950"
"In post","2021","Valuation Office Agency","Outer London - West and North West","London","Male","70","70","39460","36400"
"In post","2021","Valuation Office Agency","Shropshire and Staffordshire","Outside London","Female","35","30","31750","26370"
"In post","2021","Valuation Office Agency","Shropshire and Staffordshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Valuation Office Agency","South Yorkshire","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Valuation Office Agency","South Yorkshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Valuation Office Agency","Surrey, East and West Sussex","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Valuation Office Agency","Surrey, East and West Sussex","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Valuation Office Agency","Tees Valley and Durham","Outside London","Female","165","150","23470","21100"
"In post","2021","Valuation Office Agency","Tees Valley and Durham","Outside London","Male","110","105","26230","21100"
"In post","2021","Valuation Office Agency","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","West Central Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Valuation Office Agency","West Midlands","Outside London","Female","80","70","31460","27570"
"In post","2021","Valuation Office Agency","West Midlands","Outside London","Male","95","95","35190","32100"
"In post","2021","Valuation Office Agency","West Wales and The Valleys","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Valuation Office Agency","West Wales and The Valleys","Outside London","Male","45","45","38640","33250"
"In post","2021","Valuation Office Agency","West Yorkshire","Outside London","Female","205","180","28800","25930"
"In post","2021","Valuation Office Agency","West Yorkshire","Outside London","Male","150","145","32750","29720"
"In post","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","45","40","28530","26980"
"In post","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","80","80","36580","37260"
"In post","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Male","45","45","39280","38150"
"In post","2021","Vehicle Certification Agency","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Overseas","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Surrey, East and West Sussex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","Female","100","95","39100","36590"
"In post","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","Male","70","70","47750","52290"
"In post","2021","Wales Office","East Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Wales Office","East Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Wales Office","Inner London - West","London","Female","10","5","[c]","[c]"
"In post","2021","Wales Office","Inner London - West","London","Male","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Inner London - West","London","Female","35","35","71180","67540"
"In post","2021","Water Services Regulation Authority","Inner London - West","London","Male","35","35","67650","65800"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","Female","95","90","49210","43240"
"In post","2021","Water Services Regulation Authority","West Midlands","Outside London","Male","85","80","51890","50220"
"In post","2021","Welsh Government (excl. agencies)","East Wales","Outside London","Female","1830","1685","41750","37410"
"In post","2021","Welsh Government (excl. agencies)","East Wales","Outside London","Male","1345","1310","43820","37410"
"In post","2021","Welsh Government (excl. agencies)","Inner London - West","London","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","West Wales and The Valleys","Outside London","Female","1535","1425","37380","37410"
"In post","2021","Welsh Government (excl. agencies)","West Wales and The Valleys","Outside London","Male","980","955","41090","37410"
"In post","2021","Welsh Revenue Authority","East Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Welsh Revenue Authority","East Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Welsh Revenue Authority","West Wales and The Valleys","Outside London","Female","30","30","40540","37410"
"In post","2021","Welsh Revenue Authority","West Wales and The Valleys","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Wilton Park","Surrey, East and West Sussex","Outside London","Female","60","55","33030","28640"
"In post","2021","Wilton Park","Surrey, East and West Sussex","Outside London","Male","25","25","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Southern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Inner London - West","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Female","30","[c]","27270","24370"
"Leaver CS","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Inner London - East","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Inner London - East","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Inner London - West","London","Female","70","[c]","47060","38700"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Inner London - West","London","Male","85","[c]","54680","54700"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
