"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Declared disabled","SEO","Heterosexual / straight","1360","1315","42250","40990"
"In post","2021","50-59","Declared disabled","SEO","LGBO","90","90","41980","40860"
"In post","2021","50-59","Declared disabled","SEO","Undeclared","195","190","42070","41030"
"In post","2021","50-59","Declared disabled","SEO","Unknown","115","105","41790","40330"
"In post","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","625","595","32670","31420"
"In post","2021","50-59","Declared disabled","Unknown","LGBO","40","35","33790","37170"
"In post","2021","50-59","Declared disabled","Unknown","Undeclared","75","75","37120","37170"
"In post","2021","50-59","Declared disabled","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","AA","Heterosexual / straight","2910","2725","19770","19560"
"In post","2021","50-59","Declared non-disabled","AA","LGBO","80","75","20380","20600"
"In post","2021","50-59","Declared non-disabled","AA","Undeclared","315","280","19170","18760"
"In post","2021","50-59","Declared non-disabled","AA","Unknown","355","315","21030","20670"
"In post","2021","50-59","Declared non-disabled","AO","Heterosexual / straight","15175","13695","22770","21250"
"In post","2021","50-59","Declared non-disabled","AO","LGBO","450","425","23040","21430"
"In post","2021","50-59","Declared non-disabled","AO","Undeclared","2080","1855","22650","21300"
"In post","2021","50-59","Declared non-disabled","AO","Unknown","4350","3715","22560","21010"
"In post","2021","50-59","Declared non-disabled","EO","Heterosexual / straight","19075","17725","27960","27570"
"In post","2021","50-59","Declared non-disabled","EO","LGBO","565","540","28050","27570"
"In post","2021","50-59","Declared non-disabled","EO","Undeclared","2610","2415","28070","27570"
"In post","2021","50-59","Declared non-disabled","EO","Unknown","4575","4120","28190","27570"
"In post","2021","50-59","Declared non-disabled","G6","Heterosexual / straight","3170","3115","69520","68430"
"In post","2021","50-59","Declared non-disabled","G6","LGBO","130","130","69510","68720"
"In post","2021","50-59","Declared non-disabled","G6","Undeclared","295","285","71270","69390"
"In post","2021","50-59","Declared non-disabled","G6","Unknown","410","395","68730","67600"
"In post","2021","50-59","Declared non-disabled","G7","Heterosexual / straight","7085","6905","56280","54990"
"In post","2021","50-59","Declared non-disabled","G7","LGBO","250","245","56770","55610"
"In post","2021","50-59","Declared non-disabled","G7","Undeclared","685","675","57270","56740"
"In post","2021","50-59","Declared non-disabled","G7","Unknown","1025","980","55690","55350"
"In post","2021","50-59","Declared non-disabled","HEO","Heterosexual / straight","10865","10460","34030","33300"
"In post","2021","50-59","Declared non-disabled","HEO","LGBO","320","310","34120","33610"
"In post","2021","50-59","Declared non-disabled","HEO","Undeclared","1195","1155","34520","33840"
"In post","2021","50-59","Declared non-disabled","HEO","Unknown","1545","1480","34440","33840"
"In post","2021","50-59","Declared non-disabled","SCS level","Heterosexual / straight","1535","1505","94290","86600"
"In post","2021","50-59","Declared non-disabled","SCS level","LGBO","60","60","93260","83230"
"In post","2021","50-59","Declared non-disabled","SCS level","Undeclared","120","115","93730","87070"
"In post","2021","50-59","Declared non-disabled","SCS level","Unknown","140","135","96720","86790"
"In post","2021","50-59","Declared non-disabled","SEO","Heterosexual / straight","8670","8445","42440","41140"
"In post","2021","50-59","Declared non-disabled","SEO","LGBO","235","230","42940","42200"
"In post","2021","50-59","Declared non-disabled","SEO","Undeclared","990","950","43030","42380"
"In post","2021","50-59","Declared non-disabled","SEO","Unknown","1130","1090","42130","40670"
"In post","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","2050","1945","34500","32700"
"In post","2021","50-59","Declared non-disabled","Unknown","LGBO","60","60","34830","37170"
"In post","2021","50-59","Declared non-disabled","Unknown","Undeclared","185","175","37360","37170"
"In post","2021","50-59","Declared non-disabled","Unknown","Unknown","105","95","35330","36880"
"In post","2021","50-59","Undeclared","AA","Heterosexual / straight","300","280","20440","20310"
"In post","2021","50-59","Undeclared","AA","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","AA","Undeclared","155","145","20010","20060"
"In post","2021","50-59","Undeclared","AA","Unknown","180","165","22290","21550"
"In post","2021","50-59","Undeclared","AO","Heterosexual / straight","1280","1175","25360","22350"
"In post","2021","50-59","Undeclared","AO","LGBO","65","60","25730","22890"
"In post","2021","50-59","Undeclared","AO","Undeclared","900","830","24470","21580"
"In post","2021","50-59","Undeclared","AO","Unknown","800","725","29560","31650"
"In post","2021","50-59","Undeclared","EO","Heterosexual / straight","1025","980","28710","27570"
"In post","2021","50-59","Undeclared","EO","LGBO","45","40","28790","27570"
"In post","2021","50-59","Undeclared","EO","Undeclared","1050","985","28470","27570"
"In post","2021","50-59","Undeclared","EO","Unknown","385","365","30230","29200"
"In post","2021","50-59","Undeclared","G6","Heterosexual / straight","105","105","69970","68700"
"In post","2021","50-59","Undeclared","G6","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","G6","Undeclared","150","145","69460","68590"
"In post","2021","50-59","Undeclared","G6","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","G7","Heterosexual / straight","240","230","55640","54360"
"In post","2021","50-59","Undeclared","G7","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","G7","Undeclared","385","375","56370","55560"
"In post","2021","50-59","Undeclared","G7","Unknown","80","75","57440","55210"
"In post","2021","50-59","Undeclared","HEO","Heterosexual / straight","570","550","34590","33720"
"In post","2021","50-59","Undeclared","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","HEO","Undeclared","780","760","34380","33840"
"In post","2021","50-59","Undeclared","HEO","Unknown","165","160","35750","35430"
"In post","2021","50-59","Undeclared","SCS level","Heterosexual / straight","40","40","90200","85220"
"In post","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","SCS level","Undeclared","45","45","88590","82440"
"In post","2021","50-59","Undeclared","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","SEO","Heterosexual / straight","425","415","44420","42080"
"In post","2021","50-59","Undeclared","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","SEO","Undeclared","570","550","43020","41950"
"In post","2021","50-59","Undeclared","SEO","Unknown","135","130","44090","42470"
"In post","2021","50-59","Undeclared","Unknown","Heterosexual / straight","110","105","31310","28200"
"In post","2021","50-59","Undeclared","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Undeclared","90","90","38010","37170"
"In post","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","AA","Heterosexual / straight","265","250","19990","19560"
"In post","2021","50-59","Unknown","AA","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","AA","Undeclared","145","125","19990","20070"
"In post","2021","50-59","Unknown","AA","Unknown","675","610","20040","20070"
"In post","2021","50-59","Unknown","AO","Heterosexual / straight","920","830","24010","21440"
"In post","2021","50-59","Unknown","AO","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","Unknown","AO","Undeclared","305","265","23100","22820"
"In post","2021","50-59","Unknown","AO","Unknown","3065","2750","22240","21440"
"In post","2021","50-59","Unknown","EO","Heterosexual / straight","1205","1155","30170","29350"
"In post","2021","50-59","Unknown","EO","LGBO","30","30","30120","29060"
"In post","2021","50-59","Unknown","EO","Undeclared","270","255","28820","29350"
"In post","2021","50-59","Unknown","EO","Unknown","2360","2240","29010","28130"
"In post","2021","50-59","Unknown","G6","Heterosexual / straight","255","250","71130","70660"
"In post","2021","50-59","Unknown","G6","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","G6","Undeclared","55","55","71420","69480"
"In post","2021","50-59","Unknown","G6","Unknown","600","585","71850","70500"
"In post","2021","50-59","Unknown","G7","Heterosexual / straight","515","505","56020","54570"
"In post","2021","50-59","Unknown","G7","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","G7","Undeclared","85","85","55910","55110"
"In post","2021","50-59","Unknown","G7","Unknown","1235","1200","55300","54540"
"In post","2021","50-59","Unknown","HEO","Heterosexual / straight","790","760","36740","35810"
"In post","2021","50-59","Unknown","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","HEO","Undeclared","225","215","35510","35230"
"In post","2021","50-59","Unknown","HEO","Unknown","1475","1425","34960","33780"
"In post","2021","50-59","Unknown","SCS level","Heterosexual / straight","115","110","101920","94590"
"In post","2021","50-59","Unknown","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","SCS level","Unknown","360","355","102160","93000"
"In post","2021","50-59","Unknown","SEO","Heterosexual / straight","630","615","44000","43440"
"In post","2021","50-59","Unknown","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","SEO","Undeclared","165","160","42940","42700"
"In post","2021","50-59","Unknown","SEO","Unknown","1075","1040","41940","40720"
"In post","2021","50-59","Unknown","Unknown","Heterosexual / straight","40","40","50300","48680"
"In post","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Unknown","600","590","40840","35380"
"In post","2021","60-64","Declared disabled","AA","Heterosexual / straight","295","245","19900","19560"
"In post","2021","60-64","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","AA","Undeclared","55","40","19520","18060"
"In post","2021","60-64","Declared disabled","AA","Unknown","35","25","20480","20310"
"In post","2021","60-64","Declared disabled","AO","Heterosexual / straight","1325","1055","21970","21010"
"In post","2021","60-64","Declared disabled","AO","LGBO","50","45","22320","21010"
"In post","2021","60-64","Declared disabled","AO","Undeclared","225","180","21910","21130"
"In post","2021","60-64","Declared disabled","AO","Unknown","225","175","21980","21010"
"In post","2021","60-64","Declared disabled","EO","Heterosexual / straight","1240","985","27960","27570"
"In post","2021","60-64","Declared disabled","EO","LGBO","60","50","28320","27570"
"In post","2021","60-64","Declared disabled","EO","Undeclared","260","205","28090","27570"
"In post","2021","60-64","Declared disabled","EO","Unknown","185","145","28810","27570"
"In post","2021","60-64","Declared disabled","G6","Heterosexual / straight","60","55","70000","69600"
"In post","2021","60-64","Declared disabled","G6","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","G7","Heterosexual / straight","170","145","57170","55610"
"In post","2021","60-64","Declared disabled","G7","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","60-64","Declared disabled","G7","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","HEO","Heterosexual / straight","475","385","34440","34290"
"In post","2021","60-64","Declared disabled","HEO","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","HEO","Undeclared","65","55","34430","33730"
"In post","2021","60-64","Declared disabled","HEO","Unknown","50","40","35180","34670"
"In post","2021","60-64","Declared disabled","SCS level","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","60-64","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","SEO","Heterosexual / straight","275","235","43550","42520"
"In post","2021","60-64","Declared disabled","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","SEO","Undeclared","45","40","42780","42880"
"In post","2021","60-64","Declared disabled","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","240","205","32010","30210"
"In post","2021","60-64","Declared disabled","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Unknown","Undeclared","35","30","31510","28200"
"In post","2021","60-64","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","AA","Heterosexual / straight","1375","1195","19490","19560"
"In post","2021","60-64","Declared non-disabled","AA","LGBO","30","25","19820","19560"
"In post","2021","60-64","Declared non-disabled","AA","Undeclared","180","140","19220","18060"
"In post","2021","60-64","Declared non-disabled","AA","Unknown","205","160","20740","20600"
"In post","2021","60-64","Declared non-disabled","AO","Heterosexual / straight","5105","4200","22300","21130"
"In post","2021","60-64","Declared non-disabled","AO","LGBO","110","90","22390","21400"
"In post","2021","60-64","Declared non-disabled","AO","Undeclared","760","590","22190","21300"
"In post","2021","60-64","Declared non-disabled","AO","Unknown","1450","1105","22320","21010"
"In post","2021","60-64","Declared non-disabled","EO","Heterosexual / straight","5085","4105","28020","27570"
"In post","2021","60-64","Declared non-disabled","EO","LGBO","135","110","28180","27570"
"In post","2021","60-64","Declared non-disabled","EO","Undeclared","790","605","27990","27570"
"In post","2021","60-64","Declared non-disabled","EO","Unknown","1315","985","28170","27570"
"In post","2021","60-64","Declared non-disabled","G6","Heterosexual / straight","505","445","71330","70630"
"In post","2021","60-64","Declared non-disabled","G6","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","G6","Undeclared","55","50","73520","71290"
"In post","2021","60-64","Declared non-disabled","G6","Unknown","70","60","71240","70500"
"In post","2021","60-64","Declared non-disabled","G7","Heterosexual / straight","1205","1065","57920","56610"
"In post","2021","60-64","Declared non-disabled","G7","LGBO","35","30","59990","59560"
"In post","2021","60-64","Declared non-disabled","G7","Undeclared","120","110","58660","57320"
"In post","2021","60-64","Declared non-disabled","G7","Unknown","190","160","57000","55610"
"In post","2021","60-64","Declared non-disabled","HEO","Heterosexual / straight","2400","2020","34450","34150"
"In post","2021","60-64","Declared non-disabled","HEO","LGBO","40","30","34440","34290"
"In post","2021","60-64","Declared non-disabled","HEO","Undeclared","325","270","34830","34290"
"In post","2021","60-64","Declared non-disabled","HEO","Unknown","350","280","34860","34290"
"In post","2021","60-64","Declared non-disabled","SCS level","Heterosexual / straight","255","230","102780","94490"
"In post","2021","60-64","Declared non-disabled","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","SEO","Heterosexual / straight","1700","1470","43490","42330"
"In post","2021","60-64","Declared non-disabled","SEO","LGBO","35","30","43710","42540"
"In post","2021","60-64","Declared non-disabled","SEO","Undeclared","240","210","44360","43080"
"In post","2021","60-64","Declared non-disabled","SEO","Unknown","200","165","44050","42480"
"In post","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","620","545","32210","28200"
"In post","2021","60-64","Declared non-disabled","Unknown","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Unknown","Undeclared","70","60","36510","37170"
"In post","2021","60-64","Declared non-disabled","Unknown","Unknown","40","35","31390","30140"
"In post","2021","60-64","Undeclared","AA","Heterosexual / straight","140","120","20240","20280"
"In post","2021","60-64","Undeclared","AA","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","AA","Undeclared","85","70","19430","19560"
"In post","2021","60-64","Undeclared","AA","Unknown","100","80","22050","21550"
"In post","2021","60-64","Undeclared","AO","Heterosexual / straight","385","315","24460","21710"
"In post","2021","60-64","Undeclared","AO","LGBO","10","5","[c]","[c]"
"In post","2021","60-64","Undeclared","AO","Undeclared","265","215","23310","21580"
"In post","2021","60-64","Undeclared","AO","Unknown","215","145","28970","31650"
"In post","2021","60-64","Undeclared","EO","Heterosexual / straight","255","215","28550","27570"
"In post","2021","60-64","Undeclared","EO","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","EO","Undeclared","295","245","28260","27570"
"In post","2021","60-64","Undeclared","EO","Unknown","85","70","29770","28130"
"In post","2021","60-64","Undeclared","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","60-64","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","G6","Undeclared","35","30","71610","71400"
"In post","2021","60-64","Undeclared","G6","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","G7","Heterosexual / straight","35","30","59110","56550"
"In post","2021","60-64","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","G7","Undeclared","65","55","56980","57110"
"In post","2021","60-64","Undeclared","G7","Unknown","15","10","[c]","[c]"
"In post","2021","60-64","Undeclared","HEO","Heterosexual / straight","110","95","34530","34500"
"In post","2021","60-64","Undeclared","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","HEO","Undeclared","160","130","34530","33840"
"In post","2021","60-64","Undeclared","HEO","Unknown","30","25","[c]","[c]"
"In post","2021","60-64","Undeclared","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","SCS level","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","SEO","Heterosexual / straight","70","65","42990","41350"
"In post","2021","60-64","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","SEO","Undeclared","115","95","42950","42010"
"In post","2021","60-64","Undeclared","SEO","Unknown","25","20","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","60-64","Unknown","AA","Heterosexual / straight","140","120","19680","19560"
"In post","2021","60-64","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","AA","Undeclared","75","60","19960","20070"
"In post","2021","60-64","Unknown","AA","Unknown","290","240","20170","20070"
"In post","2021","60-64","Unknown","AO","Heterosexual / straight","315","260","22330","21440"
"In post","2021","60-64","Unknown","AO","LGBO","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","AO","Undeclared","110","95","23140","22820"
"In post","2021","60-64","Unknown","AO","Unknown","965","775","21920","21440"
"In post","2021","60-64","Unknown","EO","Heterosexual / straight","275","220","29360","28310"
"In post","2021","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","EO","Undeclared","85","70","27950","28130"
"In post","2021","60-64","Unknown","EO","Unknown","565","455","28890","28130"
"In post","2021","60-64","Unknown","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","60-64","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","G6","Unknown","105","90","72030","71490"
"In post","2021","60-64","Unknown","G7","Heterosexual / straight","80","70","56530","55780"
"In post","2021","60-64","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","G7","Unknown","195","175","55400","55020"
"In post","2021","60-64","Unknown","HEO","Heterosexual / straight","205","170","36200","35110"
"In post","2021","60-64","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","HEO","Undeclared","50","40","35140","35110"
"In post","2021","60-64","Unknown","HEO","Unknown","305","255","35230","35000"
"In post","2021","60-64","Unknown","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SCS level","Unknown","55","50","107780","102430"
"In post","2021","60-64","Unknown","SEO","Heterosexual / straight","130","110","44420","44130"
"In post","2021","60-64","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SEO","Undeclared","40","35","43880","44750"
"In post","2021","60-64","Unknown","SEO","Unknown","235","205","43740","42770"
"In post","2021","60-64","Unknown","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Unknown","145","140","38600","35380"
"In post","2021","65+","Declared disabled","AA","Heterosexual / straight","125","95","19380","19230"
"In post","2021","65+","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","AA","Undeclared","25","15","[c]","[c]"
"In post","2021","65+","Declared disabled","AA","Unknown","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","AO","Heterosexual / straight","405","310","21780","21010"
"In post","2021","65+","Declared disabled","AO","LGBO","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","AO","Undeclared","85","60","22000","21430"
"In post","2021","65+","Declared disabled","AO","Unknown","75","55","22220","21440"
"In post","2021","65+","Declared disabled","EO","Heterosexual / straight","360","260","27990","27570"
"In post","2021","65+","Declared disabled","EO","LGBO","15","15","[c]","[c]"
"In post","2021","65+","Declared disabled","EO","Undeclared","65","45","28410","27570"
"In post","2021","65+","Declared disabled","EO","Unknown","50","35","28630","27570"
"In post","2021","65+","Declared disabled","G6","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","G7","Heterosexual / straight","40","35","59320","60510"
"In post","2021","65+","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","G7","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","HEO","Heterosexual / straight","125","95","34610","34290"
"In post","2021","65+","Declared disabled","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","HEO","Undeclared","30","25","34920","34290"
"In post","2021","65+","Declared disabled","HEO","Unknown","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SEO","Heterosexual / straight","80","60","44400","42520"
"In post","2021","65+","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SEO","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","SEO","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Heterosexual / straight","60","50","31180","28340"
"In post","2021","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","AA","Heterosexual / straight","615","490","19270","19170"
"In post","2021","65+","Declared non-disabled","AA","LGBO","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","AA","Undeclared","90","65","19170","18800"
"In post","2021","65+","Declared non-disabled","AA","Unknown","130","95","20710","20600"
"In post","2021","65+","Declared non-disabled","AO","Heterosexual / straight","1695","1310","22140","21300"
"In post","2021","65+","Declared non-disabled","AO","LGBO","50","40","22690","21440"
"In post","2021","65+","Declared non-disabled","AO","Undeclared","250","190","22450","21440"
"In post","2021","65+","Declared non-disabled","AO","Unknown","505","375","22570","21010"
"In post","2021","65+","Declared non-disabled","EO","Heterosexual / straight","1390","1050","28030","27570"
"In post","2021","65+","Declared non-disabled","EO","LGBO","30","25","27810","27570"
"In post","2021","65+","Declared non-disabled","EO","Undeclared","270","190","28360","27570"
"In post","2021","65+","Declared non-disabled","EO","Unknown","425","290","28230","27570"
"In post","2021","65+","Declared non-disabled","G6","Heterosexual / straight","140","110","72620","72330"
"In post","2021","65+","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","G6","Undeclared","20","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","G6","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","G7","Heterosexual / straight","305","240","59320","58130"
"In post","2021","65+","Declared non-disabled","G7","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","G7","Undeclared","40","30","59760","58130"
"In post","2021","65+","Declared non-disabled","G7","Unknown","55","40","58580","58670"
"In post","2021","65+","Declared non-disabled","HEO","Heterosexual / straight","620","490","34790","34290"
"In post","2021","65+","Declared non-disabled","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","HEO","Undeclared","80","65","35570","35000"
"In post","2021","65+","Declared non-disabled","HEO","Unknown","115","85","35390","34800"
"In post","2021","65+","Declared non-disabled","SCS level","Heterosexual / straight","45","35","102090","95830"
"In post","2021","65+","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","SCS level","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","SEO","Heterosexual / straight","405","320","44030","42750"
"In post","2021","65+","Declared non-disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","SEO","Undeclared","50","40","44950","44280"
"In post","2021","65+","Declared non-disabled","SEO","Unknown","60","40","43880","43630"
"In post","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","215","175","32900","28780"
"In post","2021","65+","Declared non-disabled","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","AA","Heterosexual / straight","55","45","20500","20060"
"In post","2021","65+","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","AA","Undeclared","30","20","[c]","[c]"
"In post","2021","65+","Undeclared","AA","Unknown","70","45","21260","20600"
"In post","2021","65+","Undeclared","AO","Heterosexual / straight","120","90","23440","21460"
"In post","2021","65+","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","AO","Undeclared","70","55","21960","21130"
"In post","2021","65+","Undeclared","AO","Unknown","85","60","27900","31650"
"In post","2021","65+","Undeclared","EO","Heterosexual / straight","90","75","27900","27570"
"In post","2021","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","EO","Undeclared","65","50","28450","28120"
"In post","2021","65+","Undeclared","EO","Unknown","35","25","28380","27380"
"In post","2021","65+","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","G6","Undeclared","5","5","[c]","[c]"
