"Status","Year","Disability","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6","Female","Heterosexual / straight","370","355","68850","68060"
"In post","2021","Unknown","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","G6","Female","Undeclared","60","60","69000","68130"
"In post","2021","Unknown","G6","Female","Unknown","995","945","68850","66440"
"In post","2021","Unknown","G6","Male","Heterosexual / straight","380","370","69620","68190"
"In post","2021","Unknown","G6","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","G6","Male","Undeclared","85","80","71550","67810"
"In post","2021","Unknown","G6","Male","Unknown","1110","1085","70250","68270"
"In post","2021","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G7","Female","Heterosexual / straight","1095","1035","54180","53380"
"In post","2021","Unknown","G7","Female","LGBO","55","55","53620","53380"
"In post","2021","Unknown","G7","Female","Undeclared","145","135","55610","54540"
"In post","2021","Unknown","G7","Female","Unknown","2785","2645","54580","53450"
"In post","2021","Unknown","G7","Male","Heterosexual / straight","1090","1075","55150","53620"
"In post","2021","Unknown","G7","Male","LGBO","95","90","54610","53380"
"In post","2021","Unknown","G7","Male","Undeclared","205","200","56030","55000"
"In post","2021","Unknown","G7","Male","Unknown","2940","2895","54890","53640"
"In post","2021","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HEO","Female","Heterosexual / straight","1790","1700","34100","33300"
"In post","2021","Unknown","HEO","Female","LGBO","115","115","33280","32790"
"In post","2021","Unknown","HEO","Female","Undeclared","360","340","34090","34500"
"In post","2021","Unknown","HEO","Female","Unknown","5120","4935","32600","31810"
"In post","2021","Unknown","HEO","Male","Heterosexual / straight","1830","1785","35810","35000"
"In post","2021","Unknown","HEO","Male","LGBO","105","105","33640","32960"
"In post","2021","Unknown","HEO","Male","Undeclared","345","335","35290","35050"
"In post","2021","Unknown","HEO","Male","Unknown","5220","5135","33230","32000"
"In post","2021","Unknown","HEO","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HEO","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Heterosexual / straight","130","125","92480","85720"
"In post","2021","Unknown","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Unknown","565","540","91210","79860"
"In post","2021","Unknown","SCS level","Male","Heterosexual / straight","160","160","97750","89950"
"In post","2021","Unknown","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","Unknown","610","605","93380","82740"
"In post","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO","Female","Heterosexual / straight","1270","1205","41650","40650"
"In post","2021","Unknown","SEO","Female","LGBO","65","65","40880","40440"
"In post","2021","Unknown","SEO","Female","Undeclared","235","220","41990","40850"
"In post","2021","Unknown","SEO","Female","Unknown","2390","2285","40530","40130"
"In post","2021","Unknown","SEO","Male","Heterosexual / straight","1300","1275","42710","41620"
"In post","2021","Unknown","SEO","Male","LGBO","75","75","40820","40050"
"In post","2021","Unknown","SEO","Male","Undeclared","295","285","42830","42470"
"In post","2021","Unknown","SEO","Male","Unknown","2690","2635","41090","40220"
"In post","2021","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","90","85","31350","27860"
"In post","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Unknown","685","635","27230","23840"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","100","95","45460","43260"
"In post","2021","Unknown","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Unknown","1945","1930","36780","33570"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Female","Heterosexual / straight","70","[c]","18540","18130"
"Leaver CS","2021","Declared disabled","AA","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Male","Heterosexual / straight","80","[c]","18820","18800"
"Leaver CS","2021","Declared disabled","AA","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AO","Female","Heterosexual / straight","310","[c]","21170","21010"
"Leaver CS","2021","Declared disabled","AO","Female","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AO","Female","Undeclared","45","[c]","21010","21010"
"Leaver CS","2021","Declared disabled","AO","Female","Unknown","225","[c]","20960","20500"
"Leaver CS","2021","Declared disabled","AO","Male","Heterosexual / straight","245","[c]","22380","21010"
"Leaver CS","2021","Declared disabled","AO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AO","Male","Undeclared","40","[c]","23270","21010"
"Leaver CS","2021","Declared disabled","AO","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","EO","Female","Heterosexual / straight","245","[c]","27210","27570"
"Leaver CS","2021","Declared disabled","EO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","EO","Female","Undeclared","40","[c]","26890","27570"
"Leaver CS","2021","Declared disabled","EO","Female","Unknown","145","[c]","28350","27570"
"Leaver CS","2021","Declared disabled","EO","Male","Heterosexual / straight","190","[c]","28070","27570"
"Leaver CS","2021","Declared disabled","EO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","EO","Male","Undeclared","45","[c]","28360","27570"
"Leaver CS","2021","Declared disabled","EO","Male","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Female","Heterosexual / straight","35","[c]","57920","55150"
"Leaver CS","2021","Declared disabled","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Male","Heterosexual / straight","40","[c]","55000","55240"
"Leaver CS","2021","Declared disabled","G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Female","Heterosexual / straight","85","[c]","33120","33300"
"Leaver CS","2021","Declared disabled","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Male","Heterosexual / straight","90","[c]","33740","33170"
"Leaver CS","2021","Declared disabled","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Female","Heterosexual / straight","60","[c]","40810","40660"
"Leaver CS","2021","Declared disabled","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Male","Heterosexual / straight","60","[c]","42440","41040"
"Leaver CS","2021","Declared disabled","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Female","Heterosexual / straight","325","[c]","18700","18060"
"Leaver CS","2021","Declared non-disabled","AA","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Female","Undeclared","40","[c]","18420","18060"
"Leaver CS","2021","Declared non-disabled","AA","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Male","Heterosexual / straight","370","[c]","18910","18800"
"Leaver CS","2021","Declared non-disabled","AA","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Male","Unknown","120","[c]","19130","19160"
"Leaver CS","2021","Declared non-disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AO","Female","Heterosexual / straight","1780","[c]","21390","21010"
"Leaver CS","2021","Declared non-disabled","AO","Female","LGBO","120","[c]","21440","21010"
"Leaver CS","2021","Declared non-disabled","AO","Female","Undeclared","200","[c]","21420","21010"
"Leaver CS","2021","Declared non-disabled","AO","Female","Unknown","1160","[c]","21110","21010"
"Leaver CS","2021","Declared non-disabled","AO","Male","Heterosexual / straight","1535","[c]","22450","21010"
"Leaver CS","2021","Declared non-disabled","AO","Male","LGBO","75","[c]","21640","21010"
"Leaver CS","2021","Declared non-disabled","AO","Male","Undeclared","125","[c]","22220","21010"
"Leaver CS","2021","Declared non-disabled","AO","Male","Unknown","535","[c]","22160","21010"
"Leaver CS","2021","Declared non-disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","EO","Female","Heterosexual / straight","1055","[c]","26990","27570"
"Leaver CS","2021","Declared non-disabled","EO","Female","LGBO","45","[c]","26900","26890"
"Leaver CS","2021","Declared non-disabled","EO","Female","Undeclared","130","[c]","27580","27150"
"Leaver CS","2021","Declared non-disabled","EO","Female","Unknown","730","[c]","27360","27570"
"Leaver CS","2021","Declared non-disabled","EO","Male","Heterosexual / straight","930","[c]","27450","27570"
"Leaver CS","2021","Declared non-disabled","EO","Male","LGBO","55","[c]","26960","27570"
"Leaver CS","2021","Declared non-disabled","EO","Male","Undeclared","110","[c]","27810","27570"
"Leaver CS","2021","Declared non-disabled","EO","Male","Unknown","440","[c]","28100","27570"
"Leaver CS","2021","Declared non-disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Female","Heterosexual / straight","115","[c]","70890","70050"
"Leaver CS","2021","Declared non-disabled","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Male","Heterosexual / straight","145","[c]","71790","70070"
"Leaver CS","2021","Declared non-disabled","G6","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G7","Female","Heterosexual / straight","310","[c]","55680","54400"
"Leaver CS","2021","Declared non-disabled","G7","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G7","Female","Undeclared","35","[c]","55930","54400"
"Leaver CS","2021","Declared non-disabled","G7","Female","Unknown","115","[c]","55440","55610"
"Leaver CS","2021","Declared non-disabled","G7","Male","Heterosexual / straight","375","[c]","56960","56150"
"Leaver CS","2021","Declared non-disabled","G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G7","Male","Undeclared","55","[c]","59080","57880"
"Leaver CS","2021","Declared non-disabled","G7","Male","Unknown","145","[c]","56480","55610"
"Leaver CS","2021","Declared non-disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HEO","Female","Heterosexual / straight","495","[c]","32920","33180"
"Leaver CS","2021","Declared non-disabled","HEO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HEO","Female","Undeclared","70","[c]","33770","33840"
"Leaver CS","2021","Declared non-disabled","HEO","Female","Unknown","320","[c]","33930","33790"
"Leaver CS","2021","Declared non-disabled","HEO","Male","Heterosexual / straight","595","[c]","33810","33560"
"Leaver CS","2021","Declared non-disabled","HEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HEO","Male","Undeclared","70","[c]","34250","33770"
"Leaver CS","2021","Declared non-disabled","HEO","Male","Unknown","290","[c]","34300","33990"
"Leaver CS","2021","Declared non-disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Female","Heterosexual / straight","80","[c]","92940","87500"
"Leaver CS","2021","Declared non-disabled","SCS level","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Male","Heterosexual / straight","120","[c]","100400","94850"
"Leaver CS","2021","Declared non-disabled","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO","Female","Heterosexual / straight","395","[c]","41410","40670"
"Leaver CS","2021","Declared non-disabled","SEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO","Female","Undeclared","50","[c]","43730","42170"
"Leaver CS","2021","Declared non-disabled","SEO","Female","Unknown","175","[c]","41620","40670"
"Leaver CS","2021","Declared non-disabled","SEO","Male","Heterosexual / straight","445","[c]","42550","41720"
"Leaver CS","2021","Declared non-disabled","SEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO","Male","Undeclared","55","[c]","44310","43770"
"Leaver CS","2021","Declared non-disabled","SEO","Male","Unknown","185","[c]","44310","41300"
"Leaver CS","2021","Declared non-disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","Heterosexual / straight","255","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","Heterosexual / straight","120","[c]","40800","36390"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AO","Female","Heterosexual / straight","85","[c]","20820","21010"
"Leaver CS","2021","Undeclared","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AO","Female","Undeclared","60","[c]","21340","21010"
"Leaver CS","2021","Undeclared","AO","Female","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AO","Male","Heterosexual / straight","115","[c]","24220","21580"
"Leaver CS","2021","Undeclared","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AO","Male","Undeclared","75","[c]","24690","21270"
"Leaver CS","2021","Undeclared","AO","Male","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
