"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","London","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","East Midlands (England)","185","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","East of England","195","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","London","315","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","North East (England)","340","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","North West (England)","255","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Northern Ireland","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Scotland","310","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","South East (England)","105","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","South West (England)","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Wales","275","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","West Midlands (England)","230","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Yorkshire and The Humber","370","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Economics","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Policy","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Communications","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","East of England","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","London","115","[c]","32560","29080"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","North West (England)","90","[c]","23670","21430"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","Northern Ireland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","South East (England)","40","[c]","26680","27240"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","Wales","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","Yorkshire and The Humber","35","[c]","23170","21430"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","London","35","[c]","47590","41970"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","East of England","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","London","190","[c]","37950","28480"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","North West (England)","70","[c]","23620","21010"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","South East (England)","35","[c]","26440","25150"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","South West (England)","35","[c]","39500","38240"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Internal Audit","London","[c]","[c]","[c]","[c]"
