"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Mixed","AA","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","AO","Female","50","45","23170","22030"
"In post","2021","Undeclared","Mixed","AO","Male","60","60","26160","24550"
"In post","2021","Undeclared","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","EO","Female","55","50","27900","27570"
"In post","2021","Undeclared","Mixed","EO","Male","45","45","29110","28650"
"In post","2021","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","G7","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Mixed","G7","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","HEO","Female","30","30","33630","33170"
"In post","2021","Undeclared","Mixed","HEO","Male","35","35","35150","35340"
"In post","2021","Undeclared","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SEO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Mixed","SEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","EO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G6","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G7","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","HEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","HEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","AA","Female","40","35","19090","18950"
"In post","2021","Undeclared","Undeclared","AA","Male","120","115","19490","19560"
"In post","2021","Undeclared","Undeclared","AO","Female","535","470","22020","21430"
"In post","2021","Undeclared","Undeclared","AO","Male","860","820","24230","21440"
"In post","2021","Undeclared","Undeclared","EO","Female","700","625","27570","27370"
"In post","2021","Undeclared","Undeclared","EO","Male","1080","1035","28060","27570"
"In post","2021","Undeclared","Undeclared","G6","Female","100","95","67800","65660"
"In post","2021","Undeclared","Undeclared","G6","Male","200","195","68670","68510"
"In post","2021","Undeclared","Undeclared","G7","Female","270","255","54690","54030"
"In post","2021","Undeclared","Undeclared","G7","Male","645","635","54860","54400"
"In post","2021","Undeclared","Undeclared","HEO","Female","490","455","33420","33300"
"In post","2021","Undeclared","Undeclared","HEO","Male","980","955","33890","33300"
"In post","2021","Undeclared","Undeclared","SCS level","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Undeclared","SCS level","Male","55","50","89690","81750"
"In post","2021","Undeclared","Undeclared","SEO","Female","350","330","41180","40430"
"In post","2021","Undeclared","Undeclared","SEO","Male","740","720","42060","41000"
"In post","2021","Undeclared","Undeclared","Unknown","Female","65","60","32080","31980"
"In post","2021","Undeclared","Undeclared","Unknown","Male","125","120","37450","35020"
"In post","2021","Undeclared","Unknown","AA","Female","60","50","20610","20600"
"In post","2021","Undeclared","Unknown","AA","Male","75","70","20940","20600"
"In post","2021","Undeclared","Unknown","AO","Female","215","180","23760","21590"
"In post","2021","Undeclared","Unknown","AO","Male","290","260","28290","31130"
"In post","2021","Undeclared","Unknown","EO","Female","200","185","28200","28130"
"In post","2021","Undeclared","Unknown","EO","Male","195","190","28970","29200"
"In post","2021","Undeclared","Unknown","G6","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","G6","Male","40","40","67050","66230"
"In post","2021","Undeclared","Unknown","G7","Female","95","90","55690","54650"
"In post","2021","Undeclared","Unknown","G7","Male","145","145","56970","54760"
"In post","2021","Undeclared","Unknown","HEO","Female","160","155","33740","34710"
"In post","2021","Undeclared","Unknown","HEO","Male","210","205","34110","34710"
"In post","2021","Undeclared","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO","Female","105","105","43330","42470"
"In post","2021","Undeclared","Unknown","SEO","Male","150","145","42710","42810"
"In post","2021","Undeclared","Unknown","Unknown","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","White","AA","Female","570","480","20400","20600"
"In post","2021","Undeclared","White","AA","Male","685","635","20770","20600"
"In post","2021","Undeclared","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","AO","Female","2535","2180","23290","21430"
"In post","2021","Undeclared","White","AO","Male","2760","2560","27640","31650"
"In post","2021","Undeclared","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","EO","Female","2080","1910","27650","27570"
"In post","2021","Undeclared","White","EO","Male","2115","2025","29420","27570"
"In post","2021","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","G6","Female","170","160","68240","66290"
"In post","2021","Undeclared","White","G6","Male","200","195","69860","68520"
"In post","2021","Undeclared","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","G7","Female","480","455","54700","53380"
"In post","2021","Undeclared","White","G7","Male","520","510","55880","54540"
"In post","2021","Undeclared","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","HEO","Female","1180","1120","33120","32350"
"In post","2021","Undeclared","White","HEO","Male","1215","1180","34560","33520"
"In post","2021","Undeclared","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","SCS level","Female","75","70","85360","80000"
"In post","2021","Undeclared","White","SCS level","Male","85","80","94170","86710"
"In post","2021","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","SEO","Female","800","760","41960","40580"
"In post","2021","Undeclared","White","SEO","Male","805","785","44080","41870"
"In post","2021","Undeclared","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","Female","275","255","30690","30210"
"In post","2021","Undeclared","White","Unknown","Male","135","130","35370","34340"
"In post","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","AA","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Asian","AA","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","AO","Female","260","225","22510","21950"
"In post","2021","Unknown","Asian","AO","Male","180","170","22830","21440"
"In post","2021","Unknown","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","EO","Female","300","285","28620","27980"
"In post","2021","Unknown","Asian","EO","Male","240","230","27680","27510"
"In post","2021","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","G6","Female","35","35","68030","66560"
"In post","2021","Unknown","Asian","G6","Male","40","40","71040","67750"
"In post","2021","Unknown","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","G7","Female","140","135","54570","53620"
"In post","2021","Unknown","Asian","G7","Male","130","130","55170","53620"
"In post","2021","Unknown","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","HEO","Female","250","240","34350","33550"
"In post","2021","Unknown","Asian","HEO","Male","215","215","34740","33830"
"In post","2021","Unknown","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SEO","Female","130","125","41450","40650"
"In post","2021","Unknown","Asian","SEO","Male","125","120","41980","40750"
"In post","2021","Unknown","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","AA","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Black","AA","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","AO","Female","115","110","23270","23000"
"In post","2021","Unknown","Black","AO","Male","65","60","24520","23850"
"In post","2021","Unknown","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","EO","Female","165","160","28450","27770"
"In post","2021","Unknown","Black","EO","Male","75","70","28840","28400"
"In post","2021","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","G6","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Black","G6","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","G7","Female","75","70","54430","53990"
"In post","2021","Unknown","Black","G7","Male","45","45","55690","53830"
"In post","2021","Unknown","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","HEO","Female","115","115","34510","33620"
"In post","2021","Unknown","Black","HEO","Male","75","75","35010","35640"
"In post","2021","Unknown","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SEO","Female","75","75","41520","41130"
"In post","2021","Unknown","Black","SEO","Male","55","55","41350","40580"
"In post","2021","Unknown","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G6","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G7","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","G7","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","HEO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AO","Female","65","55","22200","22080"
"In post","2021","Unknown","Mixed","AO","Male","40","40","22920","21520"
"In post","2021","Unknown","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","EO","Female","90","85","28260","27510"
"In post","2021","Unknown","Mixed","EO","Male","50","50","29510","28130"
"In post","2021","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","G6","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","G6","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","G7","Female","55","50","53120","53380"
"In post","2021","Unknown","Mixed","G7","Male","55","55","54790","53620"
"In post","2021","Unknown","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","HEO","Female","75","75","33540","32790"
"In post","2021","Unknown","Mixed","HEO","Male","60","55","35800","35030"
"In post","2021","Unknown","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO","Female","40","40","40620","40850"
"In post","2021","Unknown","Mixed","SEO","Male","35","35","40940","40320"
"In post","2021","Unknown","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6","Male","15","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G7","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G7","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","HEO","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","HEO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA","Male","30","30","20430","20070"
"In post","2021","Unknown","Undeclared","AO","Female","165","140","22770","21590"
"In post","2021","Unknown","Undeclared","AO","Male","200","190","24880","23910"
"In post","2021","Unknown","Undeclared","EO","Female","235","215","29340","28840"
"In post","2021","Unknown","Undeclared","EO","Male","305","290","31140","33610"
"In post","2021","Unknown","Undeclared","G6","Female","35","35","69630","67130"
"In post","2021","Unknown","Undeclared","G6","Male","60","60","69670","66800"
"In post","2021","Unknown","Undeclared","G7","Female","130","120","55120","53830"
"In post","2021","Unknown","Undeclared","G7","Male","220","215","54500","53550"
"In post","2021","Unknown","Undeclared","HEO","Female","150","140","34900","34550"
"In post","2021","Unknown","Undeclared","HEO","Male","255","245","35280","35000"
"In post","2021","Unknown","Undeclared","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO","Female","115","110","40290","40000"
"In post","2021","Unknown","Undeclared","SEO","Male","215","205","41760","41030"
"In post","2021","Unknown","Undeclared","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","AA","Female","1485","1305","20010","20070"
"In post","2021","Unknown","Unknown","AA","Male","1385","1315","20140","20070"
"In post","2021","Unknown","Unknown","AO","Female","8470","7680","21830","21010"
"In post","2021","Unknown","Unknown","AO","Male","7960","7735","23070","21430"
"In post","2021","Unknown","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Female","5490","5195","27270","27150"
"In post","2021","Unknown","Unknown","EO","Male","5885","5755","27600","26740"
"In post","2021","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Female","845","805","68680","66230"
"In post","2021","Unknown","Unknown","G6","Male","910","890","69900","67930"
"In post","2021","Unknown","Unknown","G7","Female","2320","2220","54470","53380"
"In post","2021","Unknown","Unknown","G7","Male","2385","2360","55070","53830"
"In post","2021","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Female","4590","4455","32440","31810"
"In post","2021","Unknown","Unknown","HEO","Male","4620","4555","33050","32000"
"In post","2021","Unknown","Unknown","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Female","485","465","87920","77700"
"In post","2021","Unknown","Unknown","SCS level","Male","530","525","92350","80000"
"In post","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Female","1990","1910","40590","40230"
"In post","2021","Unknown","Unknown","SEO","Male","2205","2165","41020","40050"
"In post","2021","Unknown","Unknown","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Female","685","635","26910","22920"
"In post","2021","Unknown","Unknown","Unknown","Male","1935","1920","36730","33570"
"In post","2021","Unknown","White","AA","Female","440","365","20070","20060"
"In post","2021","Unknown","White","AA","Male","680","645","19920","19560"
"In post","2021","Unknown","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","AO","Female","3005","2565","21940","21440"
"In post","2021","Unknown","White","AO","Male","2295","2190","24750","22350"
"In post","2021","Unknown","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","EO","Female","2915","2695","28310","27570"
"In post","2021","Unknown","White","EO","Male","2745","2670","29740","28840"
"In post","2021","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","G6","Female","480","455","69030","68010"
"In post","2021","Unknown","White","G6","Male","550","535","70400","68950"
"In post","2021","Unknown","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","G7","Female","1335","1245","54560","53620"
"In post","2021","Unknown","White","G7","Male","1460","1430","54950","53620"
"In post","2021","Unknown","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","HEO","Female","2165","2025","33940","33260"
"In post","2021","Unknown","White","HEO","Male","2245","2185","35500","34500"
"In post","2021","Unknown","White","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","White","SCS level","Female","180","170","96990","88690"
"In post","2021","Unknown","White","SCS level","Male","215","210","96750","87820"
"In post","2021","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","SEO","Female","1575","1485","41450","40580"
"In post","2021","Unknown","White","SEO","Male","1705","1665","42510","41350"
"In post","2021","Unknown","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Female","90","85","33690","30210"
"In post","2021","Unknown","White","Unknown","Male","120","115","46250","45170"
"In post","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6","Male","[c]","[c]","[c]","[c]"
