"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","AO","75","[c]","18810","18200"
"Leaver CS","2021","20-29","Unknown","Undeclared","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","AA","165","[c]","19260","19010"
"Leaver CS","2021","20-29","Unknown","Unknown","AO","900","[c]","21280","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","EO","440","[c]","25490","26890"
"Leaver CS","2021","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","HEO","185","[c]","31400","30860"
"Leaver CS","2021","20-29","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","SEO","50","[c]","40570","40050"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","180","[c]","27560","28420"
"Leaver CS","2021","20-29","Unknown","White","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","AO","80","[c]","21550","21810"
"Leaver CS","2021","20-29","Unknown","White","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","AO","80","[c]","22080","21010"
"Leaver CS","2021","30-39","Declared disabled","White","EO","50","[c]","26960","26950"
"Leaver CS","2021","30-39","Declared disabled","White","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","White","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","AO","70","[c]","21300","21010"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","EO","50","[c]","27100","27570"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Black","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","White","AA","70","[c]","18340","18060"
"Leaver CS","2021","30-39","Declared non-disabled","White","AO","595","[c]","21880","21010"
"Leaver CS","2021","30-39","Declared non-disabled","White","EO","300","[c]","26940","27530"
"Leaver CS","2021","30-39","Declared non-disabled","White","G6","50","[c]","68950","68190"
"Leaver CS","2021","30-39","Declared non-disabled","White","G7","180","[c]","54140","53600"
"Leaver CS","2021","30-39","Declared non-disabled","White","HEO","185","[c]","33400","33190"
"Leaver CS","2021","30-39","Declared non-disabled","White","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","White","SEO","165","[c]","40390","40180"
"Leaver CS","2021","30-39","Declared non-disabled","White","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
