"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Chancellor's other departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","Female","25","25","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","Male","10","10","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","Female","205","205","39760","35350"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","Male","105","105","42630","40050"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","Female","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","Male","15","15","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","25","20","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","Female","60","60","39820","34020"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","Male","25","25","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","London","Female","125","125","41190","35100"
"In post","2021","Black","Department for Education","London","Male","50","50","43930","40510"
"In post","2021","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","Female","25","25","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","Female","30","30","36450","31360"
"In post","2021","Black","Department for Education","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","Female","100","100","35590","32560"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","Male","50","50","36470","32560"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","London","Female","75","75","36680","32130"
"In post","2021","Black","Department for International Trade","London","Male","40","40","41170","38540"
"In post","2021","Black","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","London","Female","105","105","39480","35990"
"In post","2021","Black","Department for Transport","London","Male","75","70","38240","35060"
"In post","2021","Black","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","Female","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","Male","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","Female","105","95","25340","27570"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","Male","50","50","26130","27570"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East of England","Female","195","180","28140","29290"
"In post","2021","Black","Department for Work and Pensions","East of England","Male","55","55","28850","29290"
"In post","2021","Black","Department for Work and Pensions","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","London","Female","1605","1505","30830","31060"
"In post","2021","Black","Department for Work and Pensions","London","Male","610","600","31000","31060"
"In post","2021","Black","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North East (England)","Female","30","25","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North East (England)","Male","25","25","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","North West (England)","Female","140","130","26050","27570"
"In post","2021","Black","Department for Work and Pensions","North West (England)","Male","110","110","27750","27570"
"In post","2021","Black","Department for Work and Pensions","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Scotland","Female","35","35","25020","27570"
"In post","2021","Black","Department for Work and Pensions","Scotland","Male","25","25","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South East (England)","Female","165","155","28230","29290"
"In post","2021","Black","Department for Work and Pensions","South East (England)","Male","65","65","28600","29290"
"In post","2021","Black","Department for Work and Pensions","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South West (England)","Female","50","40","25580","27570"
"In post","2021","Black","Department for Work and Pensions","South West (England)","Male","30","25","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","Female","35","35","28390","27570"
"In post","2021","Black","Department for Work and Pensions","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","Female","10","10","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","Male","15","15","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","Female","260","230","25490","27570"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","Male","115","115","26620","27570"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","Female","95","85","27070","27570"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","Male","65","65","28920","27570"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","East of England","Female","30","25","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","East of England","Male","15","15","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","London","Female","360","340","38160","33060"
"In post","2021","Black","Department of Health and Social Care","London","Male","115","115","42870","35230"
"In post","2021","Black","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","North West (England)","Female","15","10","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South West (England)","Female","25","20","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","West Midlands (England)","Female","35","30","33150","26830"
"In post","2021","Black","Department of Health and Social Care","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Yorkshire and The Humber","Female","20","20","[c]","[c]"
