"Status","Year","Age","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","White","110","[c]","31350","26890"
"Leaver CS","2021","40-49","Unknown","Asian","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Black","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Mixed","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","810","[c]","36020","27850"
"Leaver CS","2021","40-49","Unknown","White","205","[c]","40790","37700"
"Leaver CS","2021","50-59","Declared disabled","Asian","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Black","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Mixed","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Undeclared","55","[c]","35710","29360"
"Leaver CS","2021","50-59","Declared disabled","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","White","770","[c]","32480","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Asian","115","[c]","32190","26120"
"Leaver CS","2021","50-59","Declared non-disabled","Black","80","[c]","34790","28780"
"Leaver CS","2021","50-59","Declared non-disabled","Chinese","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Mixed","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Other ethnicity","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Undeclared","100","[c]","36320","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","140","[c]","40850","31060"
"Leaver CS","2021","50-59","Declared non-disabled","White","3105","[c]","36210","28230"
"Leaver CS","2021","50-59","Undeclared","Asian","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Black","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Mixed","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Undeclared","175","[c]","36220","34530"
"Leaver CS","2021","50-59","Undeclared","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","White","290","[c]","36450","30290"
"Leaver CS","2021","50-59","Unknown","Asian","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Black","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Mixed","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Undeclared","55","[c]","33350","33650"
"Leaver CS","2021","50-59","Unknown","Unknown","910","[c]","36280","29290"
"Leaver CS","2021","50-59","Unknown","White","375","[c]","42710","38460"
"Leaver CS","2021","60-64","Declared disabled","Asian","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Black","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","White","500","[c]","30810","27240"
"Leaver CS","2021","60-64","Declared non-disabled","Asian","65","[c]","32900","28950"
"Leaver CS","2021","60-64","Declared non-disabled","Black","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Mixed","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Other ethnicity","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Undeclared","110","[c]","33550","31780"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","125","[c]","38460","27570"
"Leaver CS","2021","60-64","Declared non-disabled","White","2605","[c]","35670","27570"
"Leaver CS","2021","60-64","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","120","[c]","35400","33280"
"Leaver CS","2021","60-64","Undeclared","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","190","[c]","32000","28210"
"Leaver CS","2021","60-64","Unknown","Asian","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","450","[c]","40010","33620"
"Leaver CS","2021","60-64","Unknown","White","295","[c]","41560","34910"
"Leaver CS","2021","65+","Declared disabled","Asian","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Black","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","White","495","[c]","26530","24550"
"Leaver CS","2021","65+","Declared non-disabled","Asian","85","[c]","27970","24500"
"Leaver CS","2021","65+","Declared non-disabled","Black","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Chinese","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Mixed","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Other ethnicity","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared non-disabled","Undeclared","80","[c]","29870","26120"
"Leaver CS","2021","65+","Declared non-disabled","Unknown","90","[c]","36150","27570"
"Leaver CS","2021","65+","Declared non-disabled","White","1945","[c]","28790","25490"
"Leaver CS","2021","65+","Undeclared","Asian","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Black","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Undeclared","50","[c]","35890","34030"
"Leaver CS","2021","65+","Undeclared","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","White","180","[c]","28220","26050"
"Leaver CS","2021","65+","Unknown","Asian","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","275","[c]","33880","29520"
"Leaver CS","2021","65+","Unknown","White","200","[c]","34400","25670"
"Leaver CS","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Asian","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Black","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Mixed","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","White","205","[c]","31730","30020"
"Leaver Dept.","2021","20-29","Declared non-disabled","Asian","290","[c]","30650","28840"
"Leaver Dept.","2021","20-29","Declared non-disabled","Black","105","[c]","31240","30950"
"Leaver Dept.","2021","20-29","Declared non-disabled","Chinese","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Mixed","110","[c]","33710","32000"
"Leaver Dept.","2021","20-29","Declared non-disabled","Other ethnicity","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","75","[c]","30790","30560"
"Leaver Dept.","2021","20-29","Declared non-disabled","White","1700","[c]","31510","30830"
"Leaver Dept.","2021","20-29","Undeclared","Asian","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Black","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Mixed","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","45","[c]","35720","34330"
"Leaver Dept.","2021","20-29","Undeclared","White","80","[c]","34600","32000"
"Leaver Dept.","2021","20-29","Unknown","Asian","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Black","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Mixed","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","1325","[c]","32350","32000"
"Leaver Dept.","2021","20-29","Unknown","White","125","[c]","34360","31730"
"Leaver Dept.","2021","30-39","Declared disabled","Asian","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Black","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Mixed","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","White","230","[c]","37840","33630"
"Leaver Dept.","2021","30-39","Declared non-disabled","Asian","275","[c]","36140","31560"
"Leaver Dept.","2021","30-39","Declared non-disabled","Black","110","[c]","32880","30380"
"Leaver Dept.","2021","30-39","Declared non-disabled","Chinese","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Mixed","85","[c]","41820","38580"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other ethnicity","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Undeclared","50","[c]","37790","35210"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","80","[c]","40360","35590"
"Leaver Dept.","2021","30-39","Declared non-disabled","White","1640","[c]","39890","35570"
"Leaver Dept.","2021","30-39","Undeclared","Asian","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Black","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Mixed","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Undeclared","50","[c]","36650","36760"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","40","[c]","43550","42880"
"Leaver Dept.","2021","30-39","Undeclared","White","75","[c]","35120","27940"
"Leaver Dept.","2021","30-39","Unknown","Asian","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Black","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","760","[c]","40140","36800"
"Leaver Dept.","2021","30-39","Unknown","White","110","[c]","42770","39510"
"Leaver Dept.","2021","40-49","Declared disabled","Asian","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Black","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Mixed","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","White","175","[c]","38340","34260"
"Leaver Dept.","2021","40-49","Declared non-disabled","Asian","150","[c]","38850","32010"
"Leaver Dept.","2021","40-49","Declared non-disabled","Black","95","[c]","35640","32560"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chinese","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Mixed","35","[c]","49140","53400"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other ethnicity","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Undeclared","40","[c]","38720","33080"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","55","[c]","45550","40580"
"Leaver Dept.","2021","40-49","Declared non-disabled","White","985","[c]","45320","38570"
"Leaver Dept.","2021","40-49","Undeclared","Asian","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","60","[c]","41350","34290"
"Leaver Dept.","2021","40-49","Unknown","Asian","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","365","[c]","45940","43810"
"Leaver Dept.","2021","40-49","Unknown","White","70","[c]","53500","47800"
"Leaver Dept.","2021","50-59","Declared disabled","Asian","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Black","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","White","135","[c]","38370","33240"
"Leaver Dept.","2021","50-59","Declared non-disabled","Asian","40","[c]","40520","33630"
"Leaver Dept.","2021","50-59","Declared non-disabled","Black","60","[c]","40010","36650"
"Leaver Dept.","2021","50-59","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Mixed","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Other ethnicity","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","White","690","[c]","41520","33960"
"Leaver Dept.","2021","50-59","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Black","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","White","45","[c]","41030","34050"
"Leaver Dept.","2021","50-59","Unknown","Asian","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Black","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","240","[c]","41880","37260"
"Leaver Dept.","2021","50-59","Unknown","White","50","[c]","51750","44080"
"Leaver Dept.","2021","60-64","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","White","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Asian","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","White","50","[c]","34100","27570"
"Leaver Dept.","2021","60-64","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","White","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","25","[c]","[c]","[c]"
