"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","South East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","National Crime Agency","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office for Standards in Education","North West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","London","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Scottish Government","Scotland","140","135","32460","26530"
"In post","2021","Declared non-disabled","Unknown","The National Archives","London","60","60","33790","34770"
"In post","2021","Declared non-disabled","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","United Kingdom Statistics Authority","South East (England)","35","30","27400","27160"
"In post","2021","Declared non-disabled","Unknown","United Kingdom Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","United Kingdom Statistics Authority","Wales","55","50","33100","29540"
"In post","2021","Declared non-disabled","Unknown","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Wales Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Government","Wales","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","East Midlands (England)","200","180","41320","40960"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","East of England","270","240","41540","34320"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","London","2075","1950","53340","51830"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","North East (England)","210","190","39680","34480"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","North West (England)","575","535","39680","32420"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","South East (England)","350","320","44500","44130"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","South West (England)","200","185","42550","48080"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","Wales","215","200","41410","38000"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","West Midlands (England)","245","225","41290","38540"
"In post","2021","Declared non-disabled","White","Attorney General's Departments","Yorkshire and The Humber","575","525","43820","48830"
"In post","2021","Declared non-disabled","White","Cabinet Office","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Cabinet Office","East of England","45","40","39910","32960"
"In post","2021","Declared non-disabled","White","Cabinet Office","London","2475","2430","53490","54700"
"In post","2021","Declared non-disabled","White","Cabinet Office","North East (England)","245","230","29070","25550"
"In post","2021","Declared non-disabled","White","Cabinet Office","North West (England)","125","125","45490","37300"
"In post","2021","Declared non-disabled","White","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Cabinet Office","Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Cabinet Office","South East (England)","60","60","39780","33940"
"In post","2021","Declared non-disabled","White","Cabinet Office","South West (England)","60","55","43410","37590"
"In post","2021","Declared non-disabled","White","Cabinet Office","Unknown","105","100","41990","37300"
"In post","2021","Declared non-disabled","White","Cabinet Office","Wales","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Cabinet Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Cabinet Office","Yorkshire and The Humber","275","260","36050","33300"
"In post","2021","Declared non-disabled","White","Chancellor's other departments","London","200","190","65530","54100"
"In post","2021","Declared non-disabled","White","Chancellor's other departments","North East (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","Chancellor's other departments","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Chancellor's other departments","Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Charity Commission","London","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","White","Charity Commission","North West (England)","135","130","32360","29160"
"In post","2021","Declared non-disabled","White","Charity Commission","South West (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Competition and Markets Authority","London","460","445","64570","59940"
"In post","2021","Declared non-disabled","White","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Competition and Markets Authority","Scotland","45","40","56240","55860"
"In post","2021","Declared non-disabled","White","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","65","60","37620","36730"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","East of England","90","80","37670","38510"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","London","2725","2660","51650","53380"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","North East (England)","65","60","33290","30520"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","North West (England)","175","170","34820","34820"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Northern Ireland","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Overseas","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Scotland","205","200","38000","33770"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","South East (England)","125","115","36790","36730"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","South West (England)","1425","1360","40820","39650"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Wales","1530","1435","36420","30660"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","235","225","38370","36740"
"In post","2021","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","70","65","38740","38580"
"In post","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","London","1010","990","51160","51730"
"In post","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","North West (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","Scotland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Education","East Midlands (England)","175","160","42920","37270"
"In post","2021","Declared non-disabled","White","Department for Education","East of England","45","40","49650","50520"
"In post","2021","Declared non-disabled","White","Department for Education","London","1190","1140","54310","54160"
"In post","2021","Declared non-disabled","White","Department for Education","North East (England)","535","515","39090","36780"
"In post","2021","Declared non-disabled","White","Department for Education","North West (England)","615","600","43010","37100"
"In post","2021","Declared non-disabled","White","Department for Education","South West (England)","125","120","45660","42580"
"In post","2021","Declared non-disabled","White","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Education","West Midlands (England)","605","590","43930","40130"
"In post","2021","Declared non-disabled","White","Department for Education","Yorkshire and The Humber","870","830","43070","37370"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","125","120","34840","30720"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","East of England","510","485","33510","29750"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","London","1370","1330","46480","41070"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","North East (England)","335","310","33180","29690"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","North West (England)","850","765","29190","25190"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","Scotland","105","100","32830","29180"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","South East (England)","830","790","36850","32560"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","South West (England)","1095","1030","35650","32160"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","Wales","225","210","29410","25480"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","370","350","34360","30230"
"In post","2021","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","650","630","36460","35900"
"In post","2021","Declared non-disabled","White","Department for International Trade","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","London","760","755","48130","51710"
"In post","2021","Declared non-disabled","White","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","North West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","Overseas","70","70","55340","53750"
"In post","2021","Declared non-disabled","White","Department for International Trade","Scotland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","South East (England)","70","70","47970","51970"
"In post","2021","Declared non-disabled","White","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for International Trade","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Transport","East Midlands (England)","325","305","35320","29730"
"In post","2021","Declared non-disabled","White","Department for Transport","East of England","210","200","29760","27680"
"In post","2021","Declared non-disabled","White","Department for Transport","London","1630","1585","50790","46710"
"In post","2021","Declared non-disabled","White","Department for Transport","North East (England)","230","205","27900","26780"
"In post","2021","Declared non-disabled","White","Department for Transport","North West (England)","275","260","29260","26780"
"In post","2021","Declared non-disabled","White","Department for Transport","Northern Ireland","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Transport","Overseas","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Transport","Scotland","310","290","31850","27680"
"In post","2021","Declared non-disabled","White","Department for Transport","South East (England)","815","770","37740","31780"
"In post","2021","Declared non-disabled","White","Department for Transport","South West (England)","495","465","33650","29730"
"In post","2021","Declared non-disabled","White","Department for Transport","Wales","4550","4045","26800","21590"
"In post","2021","Declared non-disabled","White","Department for Transport","West Midlands (England)","260","245","29890","26780"
"In post","2021","Declared non-disabled","White","Department for Transport","Yorkshire and The Humber","315","295","31210","26780"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","East Midlands (England)","2550","2265","28020","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","East of England","2635","2350","28720","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","London","2565","2430","38090","31880"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","North East (England)","6505","5750","27410","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","North West (England)","11475","10340","27990","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","Scotland","6225","5505","26060","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","South East (England)","3905","3535","27650","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","South West (England)","3685","3220","26710","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","Unknown","470","440","30890","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","Wales","3865","3455","26120","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","West Midlands (England)","3720","3225","26550","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","Yorkshire and The Humber","5815","5170","30500","27570"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","East Midlands (England)","95","90","41970","36330"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","East of England","270","250","44520","38890"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","London","1875","1750","50710","48860"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","North East (England)","80","70","43800","38890"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","North West (England)","315","290","37980","33430"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","South East (England)","230","200","41970","38200"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","South West (England)","690","640","36300","30020"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","West Midlands (England)","175","150","43040","36330"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","Yorkshire and The Humber","510","475","44560","39570"
"In post","2021","Declared non-disabled","White","ESTYN","Wales","95","90","58100","74730"
"In post","2021","Declared non-disabled","White","Food Standards Agency","East Midlands (England)","30","25","27110","26750"
"In post","2021","Declared non-disabled","White","Food Standards Agency","East of England","45","45","27510","26750"
"In post","2021","Declared non-disabled","White","Food Standards Agency","London","195","190","44210","40960"
"In post","2021","Declared non-disabled","White","Food Standards Agency","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Food Standards Agency","North West (England)","30","30","26920","26750"
"In post","2021","Declared non-disabled","White","Food Standards Agency","Northern Ireland","45","40","41450","37910"
"In post","2021","Declared non-disabled","White","Food Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Food Standards Agency","South West (England)","35","35","26990","26750"
"In post","2021","Declared non-disabled","White","Food Standards Agency","Wales","70","70","36170","30810"
"In post","2021","Declared non-disabled","White","Food Standards Agency","West Midlands (England)","60","60","32360","27680"
"In post","2021","Declared non-disabled","White","Food Standards Agency","Yorkshire and The Humber","180","175","37200","31110"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","London","2110","2060","51700","50590"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","Overseas","1390","1385","52190","53390"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","Scotland","470","455","42460","39630"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","South East (England)","815","780","37110","31800"
"In post","2021","Declared non-disabled","White","HM Land Registry","East Midlands (England)","445","400","33280","33840"
"In post","2021","Declared non-disabled","White","HM Land Registry","East of England","155","140","33150","33840"
"In post","2021","Declared non-disabled","White","HM Land Registry","London","165","155","43990","37290"
"In post","2021","Declared non-disabled","White","HM Land Registry","North East (England)","380","340","30110","27130"
"In post","2021","Declared non-disabled","White","HM Land Registry","North West (England)","460","390","31730","27130"
"In post","2021","Declared non-disabled","White","HM Land Registry","South West (England)","795","690","35270","33840"
"In post","2021","Declared non-disabled","White","HM Land Registry","Wales","415","365","30950","27130"
"In post","2021","Declared non-disabled","White","HM Land Registry","West Midlands (England)","295","265","32300","27130"
"In post","2021","Declared non-disabled","White","HM Land Registry","Yorkshire and The Humber","205","180","30370","27130"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","East Midlands (England)","1705","1590","35590","31810"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","East of England","910","830","32850","31810"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","London","3095","2940","47940","41760"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","North East (England)","5835","5205","29140","25560"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","North West (England)","6010","5565","32470","31810"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","Northern Ireland","1070","1005","30410","28130"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","Scotland","3985","3590","28690","25560"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","South East (England)","1250","1130","31770","28130"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","South West (England)","970","910","34370","31810"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","Wales","2230","2080","29460","25560"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","West Midlands (England)","1580","1460","36260","31810"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","Yorkshire and The Humber","2140","1960","33490","31810"
"In post","2021","Declared non-disabled","White","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","East of England","50","45","31280","24960"
"In post","2021","Declared non-disabled","White","HM Treasury","London","1175","1145","50890","52530"
"In post","2021","Declared non-disabled","White","HM Treasury","North East (England)","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","North West (England)","40","35","46600","44580"
"In post","2021","Declared non-disabled","White","HM Treasury","Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","South West (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","Wales","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","West Midlands (England)","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","Yorkshire and The Humber","50","45","45540","44670"
"In post","2021","Declared non-disabled","White","Home Office","East Midlands (England)","140","130","28240","25310"
"In post","2021","Declared non-disabled","White","Home Office","East of England","1195","1085","27160","25310"
"In post","2021","Declared non-disabled","White","Home Office","London","5650","5345","44710","41950"
"In post","2021","Declared non-disabled","White","Home Office","North East (England)","1000","875","25190","21430"
"In post","2021","Declared non-disabled","White","Home Office","North West (England)","5455","5065","27010","24890"
"In post","2021","Declared non-disabled","White","Home Office","Northern Ireland","405","365","25100","24890"
"In post","2021","Declared non-disabled","White","Home Office","Overseas","200","195","28150","27370"
"In post","2021","Declared non-disabled","White","Home Office","Scotland","755","700","27540","25240"
"In post","2021","Declared non-disabled","White","Home Office","South East (England)","2640","2395","27760","26010"
"In post","2021","Declared non-disabled","White","Home Office","South West (England)","285","265","27880","25310"
"In post","2021","Declared non-disabled","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Home Office","Wales","485","450","27620","25220"
"In post","2021","Declared non-disabled","White","Home Office","West Midlands (England)","520","485","28820","26160"
"In post","2021","Declared non-disabled","White","Home Office","Yorkshire and The Humber","2315","2135","28340","25220"
"In post","2021","Declared non-disabled","White","Ministry of Defence","East Midlands (England)","1155","1120","28240","24160"
"In post","2021","Declared non-disabled","White","Ministry of Defence","East of England","2290","2215","31480","28650"
"In post","2021","Declared non-disabled","White","Ministry of Defence","London","1925","1885","43650","39420"
"In post","2021","Declared non-disabled","White","Ministry of Defence","North East (England)","150","145","24200","21130"
"In post","2021","Declared non-disabled","White","Ministry of Defence","North West (England)","1130","1075","29770","26670"
"In post","2021","Declared non-disabled","White","Ministry of Defence","Northern Ireland","590","570","24570","20770"
"In post","2021","Declared non-disabled","White","Ministry of Defence","Overseas","370","365","41190","36460"
"In post","2021","Declared non-disabled","White","Ministry of Defence","Scotland","2640","2550","29260","25050"
"In post","2021","Declared non-disabled","White","Ministry of Defence","South East (England)","6255","6050","33850","33000"
"In post","2021","Declared non-disabled","White","Ministry of Defence","South West (England)","13810","13315","36670","33300"
"In post","2021","Declared non-disabled","White","Ministry of Defence","Unknown","115","110","31060","27370"
"In post","2021","Declared non-disabled","White","Ministry of Defence","Wales","680","660","26540","22970"
"In post","2021","Declared non-disabled","White","Ministry of Defence","West Midlands (England)","1620","1570","30050","26670"
"In post","2021","Declared non-disabled","White","Ministry of Defence","Yorkshire and The Humber","1315","1270","28250","26670"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","East Midlands (England)","30","30","41720","38160"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","East of England","50","45","39980","37880"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","London","1050","1030","50740","53130"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","North East (England)","50","50","40620","36340"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","North West (England)","95","90","37330","34690"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","South East (England)","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","South West (England)","620","570","44560","45730"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","Wales","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","West Midlands (England)","70","70","40410","36340"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","50","50","45180","38170"
"In post","2021","Declared non-disabled","White","Ministry of Justice","East Midlands (England)","4120","3845","27700","25300"
"In post","2021","Declared non-disabled","White","Ministry of Justice","East of England","3900","3665","28970","27700"
"In post","2021","Declared non-disabled","White","Ministry of Justice","London","5400","5170","39710","35180"
"In post","2021","Declared non-disabled","White","Ministry of Justice","North East (England)","2840","2635","28470","26300"
"In post","2021","Declared non-disabled","White","Ministry of Justice","North West (England)","5750","5340","28700","26000"
"In post","2021","Declared non-disabled","White","Ministry of Justice","Scotland","310","290","26220","22570"
"In post","2021","Declared non-disabled","White","Ministry of Justice","South East (England)","5330","5020","29990","29810"
"In post","2021","Declared non-disabled","White","Ministry of Justice","South West (England)","3340","3080","28270","25790"
"In post","2021","Declared non-disabled","White","Ministry of Justice","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Ministry of Justice","Wales","2540","2390","28290","24920"
"In post","2021","Declared non-disabled","White","Ministry of Justice","West Midlands (England)","4405","4135","28330","25300"
"In post","2021","Declared non-disabled","White","Ministry of Justice","Yorkshire and The Humber","5235","4830","28840","26300"
