"Status","Year","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Commercial","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","20","[c]","38850","37550"
"Leaver Dept.","2021","Commercial","Unknown","15","[c]","59770","56240"
"Leaver Dept.","2021","Commercial","Wales","15","[c]","32530","34800"
"Leaver Dept.","2021","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","165","[c]","43000","39170"
"Leaver Dept.","2021","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","10","[c]","38540","35250"
"Leaver Dept.","2021","Communications","Wales","15","[c]","43130","36840"
"Leaver Dept.","2021","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","20","[c]","40590","34490"
"Leaver Dept.","2021","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","130","[c]","49970","51140"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","15","[c]","39430","38490"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","35","[c]","38600","35150"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","15","[c]","44450","50820"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","100","[c]","50640","50700"
"Leaver Dept.","2021","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","10","[c]","37190","34950"
"Leaver Dept.","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","25","[c]","42620","33460"
"Leaver Dept.","2021","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Wales","15","[c]","39880","41070"
"Leaver Dept.","2021","Finance","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","10","[c]","40670","38630"
"Leaver Dept.","2021","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","North West (England)","10","[c]","27010","25190"
"Leaver Dept.","2021","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","South West (England)","10","[c]","27470","25780"
"Leaver Dept.","2021","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","15","[c]","43450","35720"
"Leaver Dept.","2021","Human Resources","London","215","[c]","43070","36190"
"Leaver Dept.","2021","Human Resources","North East (England)","40","[c]","24450","20800"
"Leaver Dept.","2021","Human Resources","North West (England)","50","[c]","32600","29690"
"Leaver Dept.","2021","Human Resources","Scotland","10","[c]","33920","31730"
"Leaver Dept.","2021","Human Resources","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","40","[c]","39560","37770"
"Leaver Dept.","2021","Human Resources","Unknown","25","[c]","34840","32450"
"Leaver Dept.","2021","Human Resources","Wales","30","[c]","34260","30920"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","15","[c]","44710","39680"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","15","[c]","47770","47210"
"Leaver Dept.","2021","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","145","[c]","46640","50000"
"Leaver Dept.","2021","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","10","[c]","34240","26480"
"Leaver Dept.","2021","Legal","Scotland","20","[c]","32880","29350"
"Leaver Dept.","2021","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","East Midlands (England)","115","[c]","24040","21170"
"Leaver Dept.","2021","No function","East of England","50","[c]","28350","26570"
"Leaver Dept.","2021","No function","London","2100","[c]","43910","38750"
"Leaver Dept.","2021","No function","North East (England)","45","[c]","29450","24250"
"Leaver Dept.","2021","No function","North West (England)","140","[c]","25750","21170"
"Leaver Dept.","2021","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","40","[c]","53680","53060"
"Leaver Dept.","2021","No function","Scotland","75","[c]","28820","24050"
"Leaver Dept.","2021","No function","South East (England)","205","[c]","28640","26350"
"Leaver Dept.","2021","No function","South West (England)","130","[c]","34230","30800"
"Leaver Dept.","2021","No function","Unknown","605","[c]","34590","32000"
"Leaver Dept.","2021","No function","Wales","175","[c]","27180","21590"
"Leaver Dept.","2021","No function","West Midlands (England)","220","[c]","24110","20960"
"Leaver Dept.","2021","No function","Yorkshire and The Humber","115","[c]","32060","30170"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","155","[c]","48570","45200"
"Leaver Dept.","2021","Project Delivery","North East (England)","15","[c]","36470","36370"
"Leaver Dept.","2021","Project Delivery","North West (England)","10","[c]","47020","43020"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","15","[c]","51710","52430"
"Leaver Dept.","2021","Project Delivery","Scotland","25","[c]","40670","33930"
"Leaver Dept.","2021","Project Delivery","South East (England)","25","[c]","45210","37380"
"Leaver Dept.","2021","Project Delivery","South West (England)","225","[c]","35350","32360"
"Leaver Dept.","2021","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","10","[c]","44580","47150"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","10","[c]","35690","32150"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","15","[c]","39850","35950"
"Leaver Dept.","2021","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","25","[c]","47580","44680"
"Leaver Dept.","2021","Property","North East (England)","10","[c]","25780","23300"
"Leaver Dept.","2021","Property","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","35","[c]","32560","26470"
"Leaver Dept.","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Yorkshire and The Humber","15","[c]","31120","21100"
"Leaver Dept.","2021","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","30","[c]","39640","34550"
"Leaver Dept.","2021","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Yorkshire and The Humber","15","[c]","29200","26900"
"Leaver Dept.","2021","Unknown","East Midlands (England)","115","[c]","26780","27570"
"Leaver Dept.","2021","Unknown","East of England","95","[c]","30360","29290"
"Leaver Dept.","2021","Unknown","London","1995","[c]","43380","37640"
"Leaver Dept.","2021","Unknown","North East (England)","470","[c]","26770","26890"
"Leaver Dept.","2021","Unknown","North West (England)","810","[c]","28420","27570"
"Leaver Dept.","2021","Unknown","Northern Ireland","35","[c]","24250","24700"
"Leaver Dept.","2021","Unknown","Overseas","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","440","[c]","28040","27570"
"Leaver Dept.","2021","Unknown","South East (England)","125","[c]","30680","27570"
"Leaver Dept.","2021","Unknown","South West (England)","275","[c]","31580","27570"
"Leaver Dept.","2021","Unknown","Unknown","35","[c]","36140","31070"
"Leaver Dept.","2021","Unknown","Wales","250","[c]","29590","27570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","245","[c]","28290","27570"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","415","[c]","32720","27570"
"New entrant CS","2021","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East of England","10","[c]","36200","29750"
"New entrant CS","2021","Analysis","London","720","[c]","36490","32790"
"New entrant CS","2021","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","North West (England)","60","[c]","32340","31810"
"New entrant CS","2021","Analysis","Scotland","10","[c]","50840","43420"
"New entrant CS","2021","Analysis","South East (England)","105","[c]","29440","29540"
"New entrant CS","2021","Analysis","South West (England)","45","[c]","30860","28650"
"New entrant CS","2021","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wales","200","[c]","28990","29540"
"New entrant CS","2021","Analysis","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Yorkshire and The Humber","50","[c]","30300","28970"
"New entrant CS","2021","Commercial","East Midlands (England)","10","[c]","27160","21050"
"New entrant CS","2021","Commercial","East of England","30","[c]","32680","31000"
"New entrant CS","2021","Commercial","London","310","[c]","60870","58770"
"New entrant CS","2021","Commercial","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North West (England)","60","[c]","43170","36000"
"New entrant CS","2021","Commercial","Scotland","25","[c]","29770","27750"
"New entrant CS","2021","Commercial","South East (England)","65","[c]","35970","26670"
"New entrant CS","2021","Commercial","South West (England)","100","[c]","37270","33000"
"New entrant CS","2021","Commercial","Unknown","25","[c]","77000","71000"
"New entrant CS","2021","Commercial","Wales","20","[c]","37190","35410"
"New entrant CS","2021","Commercial","West Midlands (England)","40","[c]","38970","33390"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","75","[c]","39430","35900"
"New entrant CS","2021","Communications","East Midlands (England)","135","[c]","26600","25560"
"New entrant CS","2021","Communications","East of England","15","[c]","28540","27170"
"New entrant CS","2021","Communications","London","380","[c]","37280","34550"
"New entrant CS","2021","Communications","North East (England)","330","[c]","26410","25560"
"New entrant CS","2021","Communications","North West (England)","195","[c]","26880","25560"
"New entrant CS","2021","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","10","[c]","34420","34290"
"New entrant CS","2021","Communications","South East (England)","25","[c]","33540","32280"
"New entrant CS","2021","Communications","South West (England)","30","[c]","34700","30190"
"New entrant CS","2021","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","45","[c]","29730","25560"
"New entrant CS","2021","Communications","West Midlands (England)","35","[c]","29990","25560"
"New entrant CS","2021","Communications","Yorkshire and The Humber","105","[c]","29400","25560"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","10","[c]","26790","25560"
"New entrant CS","2021","Counter Fraud","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","65","[c]","33980","29570"
"New entrant CS","2021","Counter Fraud","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","20","[c]","27260","25560"
"New entrant CS","2021","Counter Fraud","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","20","[c]","28670","25560"
"New entrant CS","2021","Counter Fraud","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","15","[c]","28230","25560"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","20","[c]","29230","30350"
"New entrant CS","2021","Debt","East Midlands (England)","40","[c]","20280","20140"
"New entrant CS","2021","Debt","London","45","[c]","24680","24120"
"New entrant CS","2021","Debt","North East (England)","320","[c]","20380","20140"
"New entrant CS","2021","Debt","North West (England)","40","[c]","20140","20140"
"New entrant CS","2021","Debt","Scotland","375","[c]","20310","20140"
"New entrant CS","2021","Debt","West Midlands (England)","95","[c]","20140","20140"
"New entrant CS","2021","Debt","Yorkshire and The Humber","55","[c]","20140","20140"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","65","[c]","39220","36500"
"New entrant CS","2021","Digital, Data & Technology","East of England","60","[c]","32520","29180"
"New entrant CS","2021","Digital, Data & Technology","London","615","[c]","46020","42000"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","45","[c]","33890","31810"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","130","[c]","38060","36500"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","50","[c]","38070","36670"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","135","[c]","39310","35900"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","290","[c]","33880","31740"
"New entrant CS","2021","Digital, Data & Technology","Unknown","15","[c]","44390","37300"
"New entrant CS","2021","Digital, Data & Technology","Wales","210","[c]","35000","30730"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","125","[c]","39250","36500"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","110","[c]","40550","37630"
"New entrant CS","2021","Finance","East Midlands (England)","10","[c]","27940","20920"
"New entrant CS","2021","Finance","East of England","15","[c]","31710","33000"
"New entrant CS","2021","Finance","London","275","[c]","40060","33950"
"New entrant CS","2021","Finance","North East (England)","20","[c]","33980","31810"
"New entrant CS","2021","Finance","North West (England)","40","[c]","34200","34440"
"New entrant CS","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","55","[c]","27040","20140"
"New entrant CS","2021","Finance","South East (England)","65","[c]","33140","30460"
"New entrant CS","2021","Finance","South West (England)","125","[c]","31490","25150"
"New entrant CS","2021","Finance","Wales","30","[c]","32560","25030"
"New entrant CS","2021","Finance","West Midlands (England)","45","[c]","40530","38000"
"New entrant CS","2021","Finance","Yorkshire and The Humber","85","[c]","32260","28970"
"New entrant CS","2021","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North East (England)","15","[c]","21050","21050"
"New entrant CS","2021","Grants Management","North West (England)","15","[c]","21050","21050"
"New entrant CS","2021","Grants Management","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","30","[c]","38060","31810"
"New entrant CS","2021","Human Resources","East of England","20","[c]","23180","22330"
"New entrant CS","2021","Human Resources","London","300","[c]","36360","31800"
"New entrant CS","2021","Human Resources","North East (England)","40","[c]","26820","23850"
"New entrant CS","2021","Human Resources","North West (England)","135","[c]","29590","26000"
"New entrant CS","2021","Human Resources","Scotland","65","[c]","26920","20920"
"New entrant CS","2021","Human Resources","South East (England)","40","[c]","29370","26350"
"New entrant CS","2021","Human Resources","South West (England)","135","[c]","30400","25000"
"New entrant CS","2021","Human Resources","Unknown","15","[c]","32250","32000"
"New entrant CS","2021","Human Resources","Wales","40","[c]","34420","30860"
"New entrant CS","2021","Human Resources","West Midlands (England)","25","[c]","37240","30130"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","40","[c]","32280","28970"
"New entrant CS","2021","Internal Audit","London","20","[c]","47000","43880"
"New entrant CS","2021","Internal Audit","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","75","[c]","31660","25480"
"New entrant CS","2021","Legal","East of England","75","[c]","30480","26550"
"New entrant CS","2021","Legal","London","590","[c]","39590","37230"
"New entrant CS","2021","Legal","North East (England)","40","[c]","33390","24000"
"New entrant CS","2021","Legal","North West (England)","105","[c]","36620","38000"
"New entrant CS","2021","Legal","Scotland","125","[c]","26680","20850"
"New entrant CS","2021","Legal","South East (England)","130","[c]","33160","26970"
"New entrant CS","2021","Legal","South West (England)","60","[c]","36580","38000"
"New entrant CS","2021","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","30","[c]","31880","24000"
"New entrant CS","2021","Legal","West Midlands (England)","90","[c]","34610","26550"
"New entrant CS","2021","Legal","Yorkshire and The Humber","85","[c]","31090","24000"
"New entrant CS","2021","No function","East Midlands (England)","1025","[c]","24210","22850"
"New entrant CS","2021","No function","East of England","1130","[c]","25620","22920"
"New entrant CS","2021","No function","London","6675","[c]","34350","31510"
"New entrant CS","2021","No function","North East (England)","765","[c]","23810","22350"
"New entrant CS","2021","No function","North West (England)","2080","[c]","24790","22350"
"New entrant CS","2021","No function","Northern Ireland","240","[c]","23100","20140"
"New entrant CS","2021","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","885","[c]","23690","20810"
"New entrant CS","2021","No function","South East (England)","1940","[c]","25910","24240"
"New entrant CS","2021","No function","South West (England)","1690","[c]","27080","22920"
"New entrant CS","2021","No function","Unknown","135","[c]","31530","28000"
"New entrant CS","2021","No function","Wales","1385","[c]","22890","21140"
"New entrant CS","2021","No function","West Midlands (England)","1660","[c]","25610","22850"
"New entrant CS","2021","No function","Yorkshire and The Humber","1580","[c]","26890","22850"
"New entrant CS","2021","Project Delivery","East Midlands (England)","30","[c]","40830","40290"
"New entrant CS","2021","Project Delivery","East of England","50","[c]","33270","33300"
"New entrant CS","2021","Project Delivery","London","380","[c]","42710","36800"
"New entrant CS","2021","Project Delivery","North East (England)","35","[c]","38920","37540"
"New entrant CS","2021","Project Delivery","North West (England)","120","[c]","36150","33000"
"New entrant CS","2021","Project Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","85","[c]","31800","28120"
"New entrant CS","2021","Project Delivery","South East (England)","175","[c]","34530","33000"
"New entrant CS","2021","Project Delivery","South West (England)","765","[c]","33510","30360"
"New entrant CS","2021","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","35","[c]","39320","37580"
"New entrant CS","2021","Project Delivery","West Midlands (England)","95","[c]","36080","35590"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","85","[c]","33410","30790"
"New entrant CS","2021","Property","East Midlands (England)","50","[c]","26660","22690"
"New entrant CS","2021","Property","East of England","35","[c]","30030","26670"
"New entrant CS","2021","Property","London","80","[c]","39670","34550"
"New entrant CS","2021","Property","North East (England)","105","[c]","24850","20880"
"New entrant CS","2021","Property","North West (England)","45","[c]","30450","25000"
"New entrant CS","2021","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","110","[c]","28520","27060"
"New entrant CS","2021","Property","South East (England)","65","[c]","37530","33000"
"New entrant CS","2021","Property","South West (England)","130","[c]","27660","24500"
"New entrant CS","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","40","[c]","28360","26350"
"New entrant CS","2021","Property","West Midlands (England)","25","[c]","36390","29180"
"New entrant CS","2021","Property","Yorkshire and The Humber","55","[c]","32470","30000"
"New entrant CS","2021","Security","East Midlands (England)","30","[c]","23340","19560"
"New entrant CS","2021","Security","East of England","60","[c]","25940","23540"
"New entrant CS","2021","Security","London","120","[c]","32940","29370"
"New entrant CS","2021","Security","North East (England)","15","[c]","28620","24620"
"New entrant CS","2021","Security","North West (England)","50","[c]","27410","23540"
"New entrant CS","2021","Security","Northern Ireland","25","[c]","19920","19560"
"New entrant CS","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","85","[c]","23280","19560"
"New entrant CS","2021","Security","South East (England)","200","[c]","27880","25540"
"New entrant CS","2021","Security","South West (England)","105","[c]","24820","19560"
"New entrant CS","2021","Security","Unknown","35","[c]","26020","20860"
"New entrant CS","2021","Security","Wales","25","[c]","25410","25390"
"New entrant CS","2021","Security","West Midlands (England)","30","[c]","30520","27020"
"New entrant CS","2021","Security","Yorkshire and The Humber","65","[c]","25960","20920"
"New entrant CS","2021","Unknown","East Midlands (England)","955","[c]","26410","27570"
"New entrant CS","2021","Unknown","East of England","1505","[c]","27210","27570"
"New entrant CS","2021","Unknown","London","4540","[c]","32660","31060"
"New entrant CS","2021","Unknown","North East (England)","1510","[c]","24180","21010"
"New entrant CS","2021","Unknown","North West (England)","2930","[c]","25960","24880"
"New entrant CS","2021","Unknown","Northern Ireland","65","[c]","24420","24880"
"New entrant CS","2021","Unknown","Overseas","30","[c]","39470","33000"
"New entrant CS","2021","Unknown","Scotland","2590","[c]","29520","27570"
"New entrant CS","2021","Unknown","South East (England)","2660","[c]","27250","27570"
"New entrant CS","2021","Unknown","South West (England)","1475","[c]","26380","27570"
"New entrant CS","2021","Unknown","Unknown","655","[c]","29920","27570"
"New entrant CS","2021","Unknown","Wales","885","[c]","25650","25030"
"New entrant CS","2021","Unknown","West Midlands (England)","1165","[c]","26630","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","2095","[c]","26500","27570"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
