"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North East (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South East (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","East Midlands (England)","AA/AO","90","[c]","20090","20100"
"Leaver CS","2021","65+","White","East Midlands (England)","EO","40","[c]","26920","26890"
"Leaver CS","2021","65+","White","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","East Midlands (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","East of England","AA/AO","90","[c]","20710","20650"
"Leaver CS","2021","65+","White","East of England","EO","60","[c]","27950","27570"
"Leaver CS","2021","65+","White","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","East of England","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","AA/AO","75","[c]","22870","22690"
"Leaver CS","2021","65+","White","London","EO","55","[c]","29630","30170"
"Leaver CS","2021","65+","White","London","G6/G7","45","[c]","62520","61980"
"Leaver CS","2021","65+","White","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","London","SEO/HEO","60","[c]","39900","40140"
"Leaver CS","2021","65+","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","North East (England)","AA/AO","160","[c]","20010","20500"
"Leaver CS","2021","65+","White","North East (England)","EO","55","[c]","27070","27570"
"Leaver CS","2021","65+","White","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","North East (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","North West (England)","AA/AO","225","[c]","20200","20500"
"Leaver CS","2021","65+","White","North West (England)","EO","100","[c]","26920","27570"
"Leaver CS","2021","65+","White","North West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","North West (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","North West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Scotland","AA/AO","135","[c]","21520","21010"
"Leaver CS","2021","65+","White","Scotland","EO","70","[c]","27540","27570"
"Leaver CS","2021","65+","White","Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Scotland","SEO/HEO","50","[c]","39900","35950"
"Leaver CS","2021","65+","White","South East (England)","AA/AO","170","[c]","20530","20180"
"Leaver CS","2021","65+","White","South East (England)","EO","65","[c]","27950","27570"
"Leaver CS","2021","65+","White","South East (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","South East (England)","SEO/HEO","70","[c]","36660","34650"
"Leaver CS","2021","65+","White","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","South West (England)","AA/AO","100","[c]","20960","20570"
"Leaver CS","2021","65+","White","South West (England)","EO","65","[c]","26640","26890"
"Leaver CS","2021","65+","White","South West (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","South West (England)","SEO/HEO","85","[c]","36990","34610"
"Leaver CS","2021","65+","White","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Wales","AA/AO","120","[c]","20310","20590"
"Leaver CS","2021","65+","White","Wales","EO","45","[c]","27430","26890"
"Leaver CS","2021","65+","White","Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Wales","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","West Midlands (England)","AA/AO","90","[c]","20340","20500"
"Leaver CS","2021","65+","White","West Midlands (England)","EO","60","[c]","27010","26890"
"Leaver CS","2021","65+","White","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","West Midlands (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Yorkshire and The Humber","AA/AO","110","[c]","20320","20500"
"Leaver CS","2021","65+","White","Yorkshire and The Humber","EO","70","[c]","26780","27030"
"Leaver CS","2021","65+","White","Yorkshire and The Humber","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Yorkshire and The Humber","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","White","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
