"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Wales","AA/AO","45","[c]","20560","21590"
"Leaver CS","2021","30-39","Department for Transport","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","East Midlands (England)","AA/AO","15","[c]","20950","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","East Midlands (England)","EO","10","[c]","27500","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","East of England","AA/AO","15","[c]","23250","23880"
"Leaver CS","2021","30-39","Department for Work and Pensions","East of England","EO","25","[c]","28360","27910"
"Leaver CS","2021","30-39","Department for Work and Pensions","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","London","AA/AO","15","[c]","25000","25110"
"Leaver CS","2021","30-39","Department for Work and Pensions","London","EO","65","[c]","30950","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","North East (England)","AA/AO","40","[c]","20930","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","North East (England)","EO","20","[c]","27530","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","North West (England)","AA/AO","50","[c]","20860","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","North West (England)","EO","35","[c]","27510","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Scotland","AA/AO","30","[c]","20860","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","Scotland","EO","20","[c]","27490","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","South East (England)","AA/AO","20","[c]","22190","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","South East (England)","EO","15","[c]","28050","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","South West (England)","AA/AO","20","[c]","20970","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","South West (England)","EO","15","[c]","27530","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Wales","AA/AO","15","[c]","20760","20760"
"Leaver CS","2021","30-39","Department for Work and Pensions","Wales","EO","10","[c]","27500","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","West Midlands (England)","AA/AO","15","[c]","20970","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","West Midlands (England)","EO","15","[c]","27520","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","15","[c]","20830","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","EO","25","[c]","27510","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","East of England","AA/AO","20","[c]","20670","20230"
"Leaver CS","2021","30-39","Department of Health and Social Care","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","East of England","SEO/HEO","20","[c]","36150","36180"
"Leaver CS","2021","30-39","Department of Health and Social Care","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","London","EO","15","[c]","26990","26970"
"Leaver CS","2021","30-39","Department of Health and Social Care","London","G6/G7","35","[c]","54770","52940"
"Leaver CS","2021","30-39","Department of Health and Social Care","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","London","SEO/HEO","70","[c]","37190","38410"
"Leaver CS","2021","30-39","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","South West (England)","SEO/HEO","15","[c]","34100","36330"
"Leaver CS","2021","30-39","Department of Health and Social Care","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","East Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North East (England)","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North West (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Northern Ireland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Scotland","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Wales","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Wales","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","West Midlands (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","London","EO","35","[c]","28460","28410"
"Leaver CS","2021","30-39","Home Office","London","G6/G7","15","[c]","59140","57460"
"Leaver CS","2021","30-39","Home Office","London","SEO/HEO","30","[c]","39190","38670"
"Leaver CS","2021","30-39","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","North West (England)","AA/AO","15","[c]","20760","21220"
"Leaver CS","2021","30-39","Home Office","North West (England)","EO","15","[c]","24650","24600"
"Leaver CS","2021","30-39","Home Office","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","East Midlands (England)","AA/AO","10","[c]","22240","20370"
"Leaver CS","2021","30-39","Ministry of Defence","East Midlands (England)","EO","15","[c]","30210","29930"
"Leaver CS","2021","30-39","Ministry of Defence","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","East of England","AA/AO","10","[c]","27390","22390"
"Leaver CS","2021","30-39","Ministry of Defence","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Overseas","SEO/HEO","15","[c]","34610","35970"
"Leaver CS","2021","30-39","Ministry of Defence","Scotland","AA/AO","10","[c]","27580","22230"
"Leaver CS","2021","30-39","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","South East (England)","AA/AO","25","[c]","24620","20990"
"Leaver CS","2021","30-39","Ministry of Defence","South East (England)","EO","20","[c]","29180","27420"
"Leaver CS","2021","30-39","Ministry of Defence","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","South East (England)","SEO/HEO","25","[c]","36350","35300"
"Leaver CS","2021","30-39","Ministry of Defence","South West (England)","AA/AO","30","[c]","21170","20640"
"Leaver CS","2021","30-39","Ministry of Defence","South West (England)","EO","15","[c]","22890","23710"
"Leaver CS","2021","30-39","Ministry of Defence","South West (England)","G6/G7","10","[c]","47770","50220"
"Leaver CS","2021","30-39","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","South West (England)","SEO/HEO","70","[c]","35770","37020"
"Leaver CS","2021","30-39","Ministry of Defence","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Unknown","Unknown","25","[c]","27040","29000"
"Leaver CS","2021","30-39","Ministry of Defence","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","London","SEO/HEO","5","[c]","[c]","[c]"
