"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","20","[c]","25760","24250"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","25","[c]","25710","24250"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","10","[c]","27460","24920"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","35","[c]","25470","24920"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","London","25","[c]","30910","31460"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","40","[c]","24470","22430"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","15","[c]","23510","21050"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","75","[c]","25390","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","65","[c]","22920","21050"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","50","[c]","21720","21050"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","35","[c]","24070","24670"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","50","[c]","23790","23680"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","South East (England)","50","[c]","27830","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Attorney General's Departments","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","London","1190","[c]","41250","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","North East (England)","40","[c]","28770","23850"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","North West (England)","55","[c]","39970","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Scotland","15","[c]","32770","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","South East (England)","35","[c]","38000","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","South West (England)","30","[c]","42660","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","215","[c]","36760","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Wales","20","[c]","30100","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","West Midlands (England)","15","[c]","62090","65250"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Yorkshire and The Humber","70","[c]","32200","23850"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Science and Engineering","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Science and Engineering","South West (England)","15","[c]","24810","24920"
"New entrant CS","2021","Charity Commission","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Digital, Data and Technology","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","Unknown","North West (England)","20","[c]","35480","26800"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","25","[c]","37530","36070"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Finance","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","10","[c]","22940","19850"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Legal","London","20","[c]","53860","53530"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","London","25","[c]","45260","35000"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Operational Delivery","Scotland","20","[c]","26060","26550"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","East of England","15","[c]","29760","30050"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","North West (England)","25","[c]","33420","29800"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","West Midlands (England)","10","[c]","29680","31560"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","London","10","[c]","48210","49300"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","North West (England)","15","[c]","39470","36500"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Finance","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Human Resources","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","North West (England)","20","[c]","42870","34800"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","Wales","10","[c]","27140","25830"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Operational Delivery","West Midlands (England)","15","[c]","26710","27770"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Legal","Scotland","30","[c]","33550","33550"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Operational Delivery","Scotland","110","[c]","22090","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","East Midlands (England)","30","[c]","43890","48080"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","East of England","30","[c]","41070","40000"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","London","70","[c]","49520","50520"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","North East (England)","15","[c]","44980","48080"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","North West (England)","50","[c]","42930","48080"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","South East (England)","55","[c]","44890","50520"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","South West (England)","20","[c]","42760","43040"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","Wales","10","[c]","41850","48080"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","West Midlands (England)","35","[c]","46940","48080"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Legal","Yorkshire and The Humber","35","[c]","42160","43040"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","East Midlands (England)","30","[c]","19790","18740"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","East of England","35","[c]","21150","20120"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","London","105","[c]","22630","21000"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","North East (England)","15","[c]","20230","18740"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","North West (England)","25","[c]","21470","21950"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","South East (England)","65","[c]","22750","20120"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","South West (England)","15","[c]","19480","18740"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","Wales","10","[c]","20000","18740"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","West Midlands (England)","25","[c]","20820","20250"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","25","[c]","19520","18740"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Commercial","South West (England)","40","[c]","36930","35000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Digital, Data and Technology","South West (England)","50","[c]","42040","46500"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Finance","South West (England)","60","[c]","26370","24000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Human Resources","South West (England)","30","[c]","36890","35000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Knowledge and Information Management","South West (England)","30","[c]","29390","29750"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","London","15","[c]","22270","19520"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","Scotland","10","[c]","22890","23230"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","South West (England)","130","[c]","29450","24000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","West Midlands (England)","10","[c]","21830","18520"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Project Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Project Delivery","South West (England)","105","[c]","36210","32000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","Scotland","20","[c]","22910","16780"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","South West (England)","155","[c]","30830","27540"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Human Resources","South West (England)","20","[c]","25490","22780"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Science and Engineering","South East (England)","35","[c]","28280","26000"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Science and Engineering","South West (England)","110","[c]","29500","26480"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","Security","London","[c]","[c]","[c]","[c]"
