"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","West Central Scotland","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","West Central Scotland","Unknown","Male","35","35","42200","45130"
"In post","2021","Declared non-disabled","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","AA","Female","135","110","18290","17600"
"In post","2021","Declared non-disabled","West Midlands","AA","Male","105","100","18610","17990"
"In post","2021","Declared non-disabled","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","AO","Female","2070","1720","20910","20990"
"In post","2021","Declared non-disabled","West Midlands","AO","Male","1145","1095","21390","21010"
"In post","2021","Declared non-disabled","West Midlands","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","EO","Female","2450","2145","26690","27570"
"In post","2021","Declared non-disabled","West Midlands","EO","Male","1505","1460","26740","27570"
"In post","2021","Declared non-disabled","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","G6","Female","145","140","66270","64670"
"In post","2021","Declared non-disabled","West Midlands","G6","Male","150","145","67840","65180"
"In post","2021","Declared non-disabled","West Midlands","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","G7","Female","500","480","53290","51500"
"In post","2021","Declared non-disabled","West Midlands","G7","Male","455","450","54300","52580"
"In post","2021","Declared non-disabled","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","HEO","Female","1020","955","32150","31810"
"In post","2021","Declared non-disabled","West Midlands","HEO","Male","800","785","32420","31810"
"In post","2021","Declared non-disabled","West Midlands","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","SCS level","Female","60","55","91880","85720"
"In post","2021","Declared non-disabled","West Midlands","SCS level","Male","55","55","95520","88620"
"In post","2021","Declared non-disabled","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","SEO","Female","645","610","39940","38630"
"In post","2021","Declared non-disabled","West Midlands","SEO","Male","530","520","40640","38630"
"In post","2021","Declared non-disabled","West Midlands","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Midlands","Unknown","Female","420","380","28860","28200"
"In post","2021","Declared non-disabled","West Midlands","Unknown","Male","130","130","30800","28200"
"In post","2021","Declared non-disabled","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","AA","Female","595","435","18120","18060"
"In post","2021","Declared non-disabled","West Wales and The Valleys","AA","Male","300","280","18970","18060"
"In post","2021","Declared non-disabled","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","AO","Female","2650","2220","21500","21590"
"In post","2021","Declared non-disabled","West Wales and The Valleys","AO","Male","1330","1285","21990","21590"
"In post","2021","Declared non-disabled","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","EO","Female","1830","1630","27260","27570"
"In post","2021","Declared non-disabled","West Wales and The Valleys","EO","Male","1125","1085","27510","27570"
"In post","2021","Declared non-disabled","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","G6","Female","60","55","75520","74730"
"In post","2021","Declared non-disabled","West Wales and The Valleys","G6","Male","95","90","73400","74730"
"In post","2021","Declared non-disabled","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","G7","Female","215","205","56430","56620"
"In post","2021","Declared non-disabled","West Wales and The Valleys","G7","Male","275","270","57980","60830"
"In post","2021","Declared non-disabled","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","HEO","Female","900","840","34460","33840"
"In post","2021","Declared non-disabled","West Wales and The Valleys","HEO","Male","585","565","34480","33840"
"In post","2021","Declared non-disabled","West Wales and The Valleys","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","SEO","Female","530","500","43590","46560"
"In post","2021","Declared non-disabled","West Wales and The Valleys","SEO","Male","515","500","44030","43760"
"In post","2021","Declared non-disabled","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Female","340","315","30010","28880"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Male","85","85","30940","30210"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","AA","Female","150","130","19510","20600"
"In post","2021","Declared non-disabled","West Yorkshire","AA","Male","140","130","20140","20600"
"In post","2021","Declared non-disabled","West Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","AO","Female","1575","1310","21830","21010"
"In post","2021","Declared non-disabled","West Yorkshire","AO","Male","1160","1105","23360","21300"
"In post","2021","Declared non-disabled","West Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","EO","Female","1915","1685","26830","27570"
"In post","2021","Declared non-disabled","West Yorkshire","EO","Male","1455","1410","27220","27570"
"In post","2021","Declared non-disabled","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","G6","Female","150","145","65130","64580"
"In post","2021","Declared non-disabled","West Yorkshire","G6","Male","175","170","65920","64670"
"In post","2021","Declared non-disabled","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","G7","Female","485","450","52000","52540"
"In post","2021","Declared non-disabled","West Yorkshire","G7","Male","470","460","53240","52580"
"In post","2021","Declared non-disabled","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","HEO","Female","990","910","32000","31810"
"In post","2021","Declared non-disabled","West Yorkshire","HEO","Male","780","750","32580","31810"
"In post","2021","Declared non-disabled","West Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","SCS level","Female","40","35","85810","77250"
"In post","2021","Declared non-disabled","West Yorkshire","SCS level","Male","50","45","90980","82100"
"In post","2021","Declared non-disabled","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","SEO","Female","610","565","39180","38630"
"In post","2021","Declared non-disabled","West Yorkshire","SEO","Male","515","500","40180","38630"
"In post","2021","Declared non-disabled","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","West Yorkshire","Unknown","Female","310","275","29910","30210"
"In post","2021","Declared non-disabled","West Yorkshire","Unknown","Male","90","85","31170","32050"
"In post","2021","Declared non-disabled","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","AO","Female","35","30","24790","25390"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","AO","Male","30","30","28140","28630"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","EO","Female","40","40","28170","28750"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","EO","Male","45","45","29450","29290"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","G7","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","HEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","HEO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","SEO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","SEO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Unknown","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","35","25","21920","23270"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","35","35","21290","21180"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","95","80","26500","25630"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","140","135","32490","34250"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","90","85","28710","27570"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","100","100","33460","33020"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","50","45","34040","33300"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","70","65","36940","35300"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","35","35","46610","44710"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Cheshire","AA","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Cheshire","AA","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Cheshire","AO","Female","55","50","25670","23240"
"In post","2021","Undeclared","Cheshire","AO","Male","60","55","28860","31650"
"In post","2021","Undeclared","Cheshire","EO","Female","30","30","28340","27570"
"In post","2021","Undeclared","Cheshire","EO","Male","30","30","30650","32240"
"In post","2021","Undeclared","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cheshire","G7","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Cheshire","HEO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Cheshire","HEO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cheshire","SEO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Cheshire","SEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Cheshire","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Cheshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","AA","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","AO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","AO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","EO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","HEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","AA","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Cumbria","AA","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Cumbria","AO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Cumbria","AO","Male","20","15","[c]","[c]"
"In post","2021","Undeclared","Cumbria","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Cumbria","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","HEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","SEO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","AA","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","AA","Male","20","15","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","AO","Female","120","100","22620","21010"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","AO","Male","125","115","26140","26190"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","EO","Female","100","90","26380","27380"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","EO","Male","115","110","28380","27570"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","G7","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","G7","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","HEO","Female","70","65","32630","31810"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","HEO","Male","65","65","33030","31810"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","SEO","Female","40","40","41820","39470"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","SEO","Male","40","40","43210","42180"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Unknown","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Devon","AA","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Devon","AA","Male","35","30","19860","19560"
"In post","2021","Undeclared","Devon","AO","Female","70","55","22440","21050"
"In post","2021","Undeclared","Devon","AO","Male","85","75","27450","27680"
"In post","2021","Undeclared","Devon","EO","Female","50","45","27120","27570"
"In post","2021","Undeclared","Devon","EO","Male","85","80","28090","27570"
"In post","2021","Undeclared","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Devon","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Devon","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Devon","G7","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Devon","HEO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Devon","HEO","Male","35","30","36200","38160"
"In post","2021","Undeclared","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Devon","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Devon","SEO","Male","30","25","[c]","[c]"
"In post","2021","Undeclared","Devon","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Devon","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","AA","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","AA","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","AO","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","AO","Male","75","70","27440","28220"
"In post","2021","Undeclared","Dorset and Somerset","EO","Female","55","50","27210","27520"
"In post","2021","Undeclared","Dorset and Somerset","EO","Male","55","50","28220","27570"
"In post","2021","Undeclared","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","HEO","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","HEO","Male","60","60","34790","34260"
"In post","2021","Undeclared","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","SEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","SEO","Male","30","25","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Anglia","AA","Female","50","45","19940","20600"
"In post","2021","Undeclared","East Anglia","AA","Male","60","55","20660","20600"
"In post","2021","Undeclared","East Anglia","AO","Female","160","140","24000","21710"
"In post","2021","Undeclared","East Anglia","AO","Male","245","225","28930","31650"
"In post","2021","Undeclared","East Anglia","EO","Female","105","95","28080","27570"
"In post","2021","Undeclared","East Anglia","EO","Male","165","155","29600","27640"
"In post","2021","Undeclared","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Anglia","G6","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","East Anglia","G7","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","East Anglia","G7","Male","25","20","[c]","[c]"
"In post","2021","Undeclared","East Anglia","HEO","Female","65","60","32640","32460"
"In post","2021","Undeclared","East Anglia","HEO","Male","105","100","34520","33670"
"In post","2021","Undeclared","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Anglia","SEO","Female","40","40","43000","40580"
"In post","2021","Undeclared","East Anglia","SEO","Male","50","50","44790","40780"
"In post","2021","Undeclared","East Anglia","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","East Anglia","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","East Wales","AA","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","East Wales","AA","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","East Wales","AO","Female","110","90","21420","21050"
"In post","2021","Undeclared","East Wales","AO","Male","130","120","23960","22440"
"In post","2021","Undeclared","East Wales","EO","Female","120","110","27110","27570"
"In post","2021","Undeclared","East Wales","EO","Male","205","195","28580","27570"
"In post","2021","Undeclared","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Wales","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","East Wales","G7","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","East Wales","G7","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","East Wales","HEO","Female","75","70","33160","31810"
"In post","2021","Undeclared","East Wales","HEO","Male","105","105","33910","32180"
"In post","2021","Undeclared","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Wales","SEO","Female","45","40","42190","40680"
"In post","2021","Undeclared","East Wales","SEO","Male","50","50","42180","40670"
"In post","2021","Undeclared","East Wales","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","East Wales","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","AA","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","AA","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","AO","Female","55","45","24200","21710"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","AO","Male","115","105","29790","31650"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","EO","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","EO","Male","100","95","30190","29200"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","SEO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","SEO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","AA","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","AA","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","AO","Female","90","80","21380","21010"
"In post","2021","Undeclared","Eastern Scotland","AO","Male","70","70","21670","21010"
"In post","2021","Undeclared","Eastern Scotland","EO","Female","75","70","27220","27570"
"In post","2021","Undeclared","Eastern Scotland","EO","Male","70","65","28000","27570"
"In post","2021","Undeclared","Eastern Scotland","G6","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","G6","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","G7","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","G7","Male","20","15","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","HEO","Female","45","45","33150","32030"
"In post","2021","Undeclared","Eastern Scotland","HEO","Male","35","35","33210","32140"
"In post","2021","Undeclared","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","SEO","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","SEO","Male","35","35","43050","42890"
"In post","2021","Undeclared","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Essex","AA","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Essex","AA","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Essex","AO","Female","40","40","23440","22070"
"In post","2021","Undeclared","Essex","AO","Male","45","40","28840","29810"
"In post","2021","Undeclared","Essex","EO","Female","75","70","28250","28770"
"In post","2021","Undeclared","Essex","EO","Male","65","60","28840","28130"
"In post","2021","Undeclared","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Essex","G7","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Essex","G7","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Essex","HEO","Female","30","30","34200","33300"
"In post","2021","Undeclared","Essex","HEO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Essex","SEO","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Essex","SEO","Male","20","20","[c]","[c]"
