"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA","Female","Heterosexual / straight","125","[c]","19270","18850"
"Leaver CS","2021","20-29","AA","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA","Female","Unknown","100","[c]","19280","18940"
"Leaver CS","2021","20-29","AA","Male","Heterosexual / straight","105","[c]","19040","18200"
"Leaver CS","2021","20-29","AA","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA","Male","Unknown","95","[c]","19130","19130"
"Leaver CS","2021","20-29","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AO","Female","Heterosexual / straight","625","[c]","21470","21010"
"Leaver CS","2021","20-29","AO","Female","LGBO","115","[c]","21530","21010"
"Leaver CS","2021","20-29","AO","Female","Undeclared","55","[c]","20680","20370"
"Leaver CS","2021","20-29","AO","Female","Unknown","605","[c]","20850","21000"
"Leaver CS","2021","20-29","AO","Male","Heterosexual / straight","595","[c]","22380","21010"
"Leaver CS","2021","20-29","AO","Male","LGBO","45","[c]","21630","21010"
"Leaver CS","2021","20-29","AO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AO","Male","Unknown","555","[c]","21100","21010"
"Leaver CS","2021","20-29","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Female","Heterosexual / straight","240","[c]","25950","26670"
"Leaver CS","2021","20-29","EO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Female","Unknown","250","[c]","25130","27130"
"Leaver CS","2021","20-29","EO","Male","Heterosexual / straight","215","[c]","26160","26670"
"Leaver CS","2021","20-29","EO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Male","Unknown","300","[c]","25780","26410"
"Leaver CS","2021","20-29","EO","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Female","Heterosexual / straight","125","[c]","30960","31500"
"Leaver CS","2021","20-29","HEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Female","Unknown","130","[c]","30820","30850"
"Leaver CS","2021","20-29","HEO","Male","Heterosexual / straight","125","[c]","32210","32430"
"Leaver CS","2021","20-29","HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Male","Unknown","140","[c]","31020","30960"
"Leaver CS","2021","20-29","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Female","Heterosexual / straight","55","[c]","39420","40030"
"Leaver CS","2021","20-29","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Male","Heterosexual / straight","40","[c]","39950","40480"
"Leaver CS","2021","20-29","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AO","Female","Heterosexual / straight","325","[c]","21370","21010"
"Leaver CS","2021","30-39","AO","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AO","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AO","Female","Unknown","350","[c]","21270","21010"
"Leaver CS","2021","30-39","AO","Male","Heterosexual / straight","360","[c]","22570","21010"
"Leaver CS","2021","30-39","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AO","Male","Unknown","295","[c]","22980","21050"
"Leaver CS","2021","30-39","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Female","Heterosexual / straight","195","[c]","26740","27140"
"Leaver CS","2021","30-39","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Female","Unknown","205","[c]","28300","27570"
"Leaver CS","2021","30-39","EO","Male","Heterosexual / straight","175","[c]","27440","27570"
"Leaver CS","2021","30-39","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Male","Unknown","150","[c]","28520","27570"
"Leaver CS","2021","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G7","Female","Heterosexual / straight","100","[c]","52960","52400"
"Leaver CS","2021","30-39","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G7","Female","Unknown","55","[c]","54090","53460"
"Leaver CS","2021","30-39","G7","Male","Heterosexual / straight","100","[c]","54810","54400"
"Leaver CS","2021","30-39","G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G7","Male","Unknown","85","[c]","54440","54160"
"Leaver CS","2021","30-39","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HEO","Female","Heterosexual / straight","120","[c]","33930","33180"
"Leaver CS","2021","30-39","HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HEO","Female","Unknown","90","[c]","33210","33110"
"Leaver CS","2021","30-39","HEO","Male","Heterosexual / straight","120","[c]","32800","32650"
"Leaver CS","2021","30-39","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HEO","Male","Unknown","85","[c]","33100","32620"
"Leaver CS","2021","30-39","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO","Female","Heterosexual / straight","125","[c]","40630","40360"
"Leaver CS","2021","30-39","SEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO","Female","Unknown","55","[c]","39160","38540"
"Leaver CS","2021","30-39","SEO","Male","Heterosexual / straight","80","[c]","40280","40470"
"Leaver CS","2021","30-39","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO","Male","Unknown","65","[c]","39670","39250"
"Leaver CS","2021","30-39","SEO","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","SEO","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AO","Female","Heterosexual / straight","215","[c]","21390","21010"
"Leaver CS","2021","40-49","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AO","Female","Unknown","395","[c]","21170","21010"
"Leaver CS","2021","40-49","AO","Male","Heterosexual / straight","230","[c]","21850","21010"
"Leaver CS","2021","40-49","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AO","Male","Unknown","255","[c]","21660","21010"
"Leaver CS","2021","40-49","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Female","Heterosexual / straight","190","[c]","27520","27570"
"Leaver CS","2021","40-49","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Female","Unknown","200","[c]","27730","27570"
"Leaver CS","2021","40-49","EO","Male","Heterosexual / straight","130","[c]","28040","27570"
"Leaver CS","2021","40-49","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Male","Unknown","110","[c]","27710","27570"
"Leaver CS","2021","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G7","Female","Heterosexual / straight","70","[c]","55120","53670"
"Leaver CS","2021","40-49","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G7","Female","Unknown","60","[c]","55430","54650"
"Leaver CS","2021","40-49","G7","Male","Heterosexual / straight","70","[c]","55620","54830"
"Leaver CS","2021","40-49","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G7","Male","Unknown","50","[c]","56410","55000"
"Leaver CS","2021","40-49","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HEO","Female","Heterosexual / straight","105","[c]","32970","32830"
"Leaver CS","2021","40-49","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HEO","Female","Unknown","95","[c]","33810","34100"
"Leaver CS","2021","40-49","HEO","Male","Heterosexual / straight","80","[c]","33830","33300"
"Leaver CS","2021","40-49","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HEO","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO","Female","Heterosexual / straight","90","[c]","41510","40890"
"Leaver CS","2021","40-49","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO","Female","Unknown","55","[c]","41460","40250"
"Leaver CS","2021","40-49","SEO","Male","Heterosexual / straight","70","[c]","41340","40700"
"Leaver CS","2021","40-49","SEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO","Male","Unknown","50","[c]","40520","39580"
"Leaver CS","2021","40-49","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Female","Heterosexual / straight","75","[c]","18870","18640"
"Leaver CS","2021","50-59","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Male","Heterosexual / straight","90","[c]","19090","19050"
"Leaver CS","2021","50-59","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AO","Female","Heterosexual / straight","405","[c]","21400","21010"
"Leaver CS","2021","50-59","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AO","Female","Undeclared","70","[c]","21670","21010"
