"Status","Year","Disability","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Heterosexual / straight","60","[c]","43570","39600"
"Leaver CS","2021","Unknown","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","Unknown","720","[c]","35830","31060"
"Leaver CS","2021","Unknown","London","Male","Heterosexual / straight","75","[c]","46130","40730"
"Leaver CS","2021","Unknown","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","Unknown","660","[c]","37930","31060"
"Leaver CS","2021","Unknown","London","Unknown","Heterosexual / straight","35","[c]","38550","35300"
"Leaver CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Female","Heterosexual / straight","250","[c]","31600","25260"
"Leaver CS","2021","Unknown","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Female","Undeclared","80","[c]","29830","22820"
"Leaver CS","2021","Unknown","Outside London","Female","Unknown","2340","[c]","28310","24110"
"Leaver CS","2021","Unknown","Outside London","Male","Heterosexual / straight","290","[c]","34230","31100"
"Leaver CS","2021","Unknown","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Male","Undeclared","105","[c]","32310","29350"
"Leaver CS","2021","Unknown","Outside London","Male","Unknown","2170","[c]","30460","26160"
"Leaver CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","Heterosexual / straight","30","[c]","36380","36960"
"Leaver CS","2021","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","Unknown","295","[c]","39740","28420"
"Leaver CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","Unknown","325","[c]","40020","32400"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Female","Heterosexual / straight","145","[c]","41890","36800"
"Leaver Dept.","2021","Declared disabled","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Male","Heterosexual / straight","115","[c]","42000","36900"
"Leaver Dept.","2021","Declared disabled","London","Male","LGBO","35","[c]","49490","41820"
"Leaver Dept.","2021","Declared disabled","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Female","Heterosexual / straight","205","[c]","30380","27570"
"Leaver Dept.","2021","Declared disabled","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Female","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Male","Heterosexual / straight","150","[c]","31760","27570"
"Leaver Dept.","2021","Declared disabled","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Female","Heterosexual / straight","1295","[c]","44500","39010"
"Leaver Dept.","2021","Declared non-disabled","London","Female","LGBO","95","[c]","41350","35070"
"Leaver Dept.","2021","Declared non-disabled","London","Female","Undeclared","115","[c]","47690","42610"
"Leaver Dept.","2021","Declared non-disabled","London","Female","Unknown","235","[c]","48930","52830"
"Leaver Dept.","2021","Declared non-disabled","London","Male","Heterosexual / straight","960","[c]","44820","39320"
"Leaver Dept.","2021","Declared non-disabled","London","Male","LGBO","120","[c]","44180","39840"
"Leaver Dept.","2021","Declared non-disabled","London","Male","Undeclared","70","[c]","44700","40980"
"Leaver Dept.","2021","Declared non-disabled","London","Male","Unknown","195","[c]","46880","41620"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Female","Heterosexual / straight","1395","[c]","30150","27570"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Female","LGBO","75","[c]","29990","27570"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Female","Undeclared","85","[c]","31140","26570"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Female","Unknown","510","[c]","31560","27570"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Male","Heterosexual / straight","960","[c]","32020","27570"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Male","LGBO","95","[c]","28140","26550"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Male","Undeclared","75","[c]","33170","30840"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Male","Unknown","370","[c]","31170","27570"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","Heterosexual / straight","105","[c]","36660","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","Heterosexual / straight","85","[c]","40930","32320"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Female","Heterosexual / straight","55","[c]","41800","38580"
"Leaver Dept.","2021","Undeclared","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Female","Undeclared","50","[c]","49180","53380"
"Leaver Dept.","2021","Undeclared","London","Female","Unknown","50","[c]","42440","42460"
"Leaver Dept.","2021","Undeclared","London","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Male","Unknown","45","[c]","42220","40720"
"Leaver Dept.","2021","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Female","Heterosexual / straight","70","[c]","32490","27570"
"Leaver Dept.","2021","Undeclared","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Female","Undeclared","35","[c]","28900","25900"
"Leaver Dept.","2021","Undeclared","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Male","Heterosexual / straight","50","[c]","29820","27570"
"Leaver Dept.","2021","Undeclared","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Male","Undeclared","45","[c]","34260","27570"
"Leaver Dept.","2021","Undeclared","Outside London","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Female","Heterosexual / straight","90","[c]","45730","39250"
"Leaver Dept.","2021","Unknown","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Female","Unknown","710","[c]","42340","37960"
"Leaver Dept.","2021","Unknown","London","Male","Heterosexual / straight","65","[c]","47570","40050"
"Leaver Dept.","2021","Unknown","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Male","Unknown","635","[c]","43240","38590"
"Leaver Dept.","2021","Unknown","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Female","Heterosexual / straight","55","[c]","32460","29540"
"Leaver Dept.","2021","Unknown","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Female","Unknown","655","[c]","31150","27570"
"Leaver Dept.","2021","Unknown","Outside London","Male","Heterosexual / straight","55","[c]","35020","31380"
"Leaver Dept.","2021","Unknown","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Male","Unknown","605","[c]","32810","29690"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Unknown","210","[c]","33240","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Unknown","185","[c]","34400","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Female","Heterosexual / straight","440","[c]","32520","31060"
"New entrant CS","2021","Declared disabled","London","Female","LGBO","110","[c]","32760","31060"
"New entrant CS","2021","Declared disabled","London","Female","Undeclared","55","[c]","31040","31060"
"New entrant CS","2021","Declared disabled","London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Male","Heterosexual / straight","215","[c]","34480","31060"
"New entrant CS","2021","Declared disabled","London","Male","LGBO","60","[c]","34760","31060"
"New entrant CS","2021","Declared disabled","London","Male","Undeclared","35","[c]","31260","30730"
"New entrant CS","2021","Declared disabled","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Female","Heterosexual / straight","1335","[c]","26290","27570"
"New entrant CS","2021","Declared disabled","Outside London","Female","LGBO","275","[c]","25600","26960"
"New entrant CS","2021","Declared disabled","Outside London","Female","Undeclared","100","[c]","25460","23440"
"New entrant CS","2021","Declared disabled","Outside London","Female","Unknown","45","[c]","24890","22920"
"New entrant CS","2021","Declared disabled","Outside London","Male","Heterosexual / straight","910","[c]","26850","27570"
"New entrant CS","2021","Declared disabled","Outside London","Male","LGBO","235","[c]","25560","27570"
"New entrant CS","2021","Declared disabled","Outside London","Male","Undeclared","75","[c]","28800","27570"
"New entrant CS","2021","Declared disabled","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Female","Heterosexual / straight","3810","[c]","34110","31060"
"New entrant CS","2021","Declared non-disabled","London","Female","LGBO","285","[c]","33030","31060"
"New entrant CS","2021","Declared non-disabled","London","Female","Undeclared","290","[c]","34430","31060"
"New entrant CS","2021","Declared non-disabled","London","Female","Unknown","50","[c]","36360","33360"
"New entrant CS","2021","Declared non-disabled","London","Male","Heterosexual / straight","2695","[c]","36060","31060"
"New entrant CS","2021","Declared non-disabled","London","Male","LGBO","330","[c]","36060","31420"
"New entrant CS","2021","Declared non-disabled","London","Male","Undeclared","190","[c]","38550","32560"
"New entrant CS","2021","Declared non-disabled","London","Male","Unknown","45","[c]","39620","34710"
"New entrant CS","2021","Declared non-disabled","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","Female","Heterosexual / straight","10845","[c]","26460","26160"
