"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Knowledge and Information Management","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","South West (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","South West (England)","Male","50","50","26930","26350"
"In post","2021","20-29","Knowledge and Information Management","Wales","Female","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Wales","Male","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Midlands (England)","Female","30","30","[c]","[c]"
"In post","2021","20-29","Legal","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2021","20-29","Legal","East of England","Female","50","50","28040","25560"
"In post","2021","20-29","Legal","East of England","Male","20","20","[c]","[c]"
"In post","2021","20-29","Legal","London","Female","290","290","38220","36160"
"In post","2021","20-29","Legal","London","Male","215","215","36170","30850"
"In post","2021","20-29","Legal","North East (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Legal","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Legal","North West (England)","Female","65","65","32070","26550"
"In post","2021","20-29","Legal","North West (England)","Male","60","60","28040","25560"
"In post","2021","20-29","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Scotland","Female","70","70","36580","37940"
"In post","2021","20-29","Legal","Scotland","Male","30","30","33750","33550"
"In post","2021","20-29","Legal","South East (England)","Female","45","45","29840","25560"
"In post","2021","20-29","Legal","South East (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Legal","South West (England)","Female","40","40","30000","25920"
"In post","2021","20-29","Legal","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Legal","Wales","Female","40","40","35070","28850"
"In post","2021","20-29","Legal","Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Legal","West Midlands (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Legal","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Legal","Yorkshire and The Humber","Female","45","45","30400","25560"
"In post","2021","20-29","Legal","Yorkshire and The Humber","Male","45","45","30310","25560"
"In post","2021","20-29","Medicine","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Medicine","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","East of England","Female","10","10","[c]","[c]"
"In post","2021","20-29","Medicine","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","London","Female","15","15","[c]","[c]"
"In post","2021","20-29","Medicine","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","South East (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Medicine","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","South West (England)","Female","25","20","[c]","[c]"
"In post","2021","20-29","Medicine","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Wales","Female","10","10","[c]","[c]"
"In post","2021","20-29","Medicine","Wales","Male","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Medicine","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","20-29","Medicine","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Delivery","East Midlands (England)","Female","915","890","23620","22920"
"In post","2021","20-29","Operational Delivery","East Midlands (England)","Male","740","735","24300","24440"
"In post","2021","20-29","Operational Delivery","East of England","Female","875","850","24880","22920"
"In post","2021","20-29","Operational Delivery","East of England","Male","745","735","26180","25850"
"In post","2021","20-29","Operational Delivery","London","Female","2745","2710","29990","28670"
"In post","2021","20-29","Operational Delivery","London","Male","1635","1615","30500","29080"
"In post","2021","20-29","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Delivery","North East (England)","Female","855","815","23540","22350"
"In post","2021","20-29","Operational Delivery","North East (England)","Male","695","680","23950","22850"
"In post","2021","20-29","Operational Delivery","North West (England)","Female","2240","2160","24150","23470"
"In post","2021","20-29","Operational Delivery","North West (England)","Male","1645","1615","24120","24120"
"In post","2021","20-29","Operational Delivery","Northern Ireland","Female","105","95","23190","21430"
"In post","2021","20-29","Operational Delivery","Northern Ireland","Male","110","105","21910","20140"
"In post","2021","20-29","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Delivery","Overseas","Male","5","5","[c]","[c]"
"In post","2021","20-29","Operational Delivery","Scotland","Female","1195","1155","24000","22430"
"In post","2021","20-29","Operational Delivery","Scotland","Male","915","900","24030","22430"
"In post","2021","20-29","Operational Delivery","South East (England)","Female","1530","1495","25890","24890"
"In post","2021","20-29","Operational Delivery","South East (England)","Male","1280","1265","26790","26350"
"In post","2021","20-29","Operational Delivery","South West (England)","Female","1070","1040","24450","22920"
"In post","2021","20-29","Operational Delivery","South West (England)","Male","690","680","24880","24440"
"In post","2021","20-29","Operational Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2021","20-29","Operational Delivery","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","Operational Delivery","Wales","Female","1475","1415","23120","21590"
"In post","2021","20-29","Operational Delivery","Wales","Male","1095","1085","23460","22350"
"In post","2021","20-29","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Delivery","West Midlands (England)","Female","1355","1320","23430","22850"
"In post","2021","20-29","Operational Delivery","West Midlands (England)","Male","990","980","23940","22920"
"In post","2021","20-29","Operational Delivery","Yorkshire and The Humber","Female","1425","1390","24100","22920"
"In post","2021","20-29","Operational Delivery","Yorkshire and The Humber","Male","1265","1255","24130","24000"
"In post","2021","20-29","Operational Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Operational Research","London","Female","60","60","36990","36160"
"In post","2021","20-29","Operational Research","London","Male","85","85","38080","36160"
"In post","2021","20-29","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Operational Research","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Operational Research","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","South East (England)","Female","45","45","30390","28650"
"In post","2021","20-29","Operational Research","South East (England)","Male","70","70","31340","28650"
"In post","2021","20-29","Operational Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Operational Research","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","Wales","Male","5","5","[c]","[c]"
"In post","2021","20-29","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Research","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","20-29","Operational Research","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","20-29","Other","East Midlands (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Other","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Other","East of England","Female","40","40","21840","20920"
"In post","2021","20-29","Other","East of England","Male","25","25","[c]","[c]"
"In post","2021","20-29","Other","London","Female","520","520","32960","30270"
"In post","2021","20-29","Other","London","Male","390","390","32880","28880"
"In post","2021","20-29","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Other","North West (England)","Female","45","45","26040","24890"
"In post","2021","20-29","Other","North West (England)","Male","30","25","[c]","[c]"
"In post","2021","20-29","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","Overseas","Female","15","15","[c]","[c]"
"In post","2021","20-29","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","Scotland","Female","110","105","25070","23450"
"In post","2021","20-29","Other","Scotland","Male","115","115","25270","23450"
"In post","2021","20-29","Other","South East (England)","Female","105","105","23330","20920"
"In post","2021","20-29","Other","South East (England)","Male","75","75","22870","20920"
"In post","2021","20-29","Other","South West (England)","Female","285","275","23490","20920"
"In post","2021","20-29","Other","South West (England)","Male","240","235","24670","21510"
"In post","2021","20-29","Other","Unknown","Female","60","60","27960","28980"
"In post","2021","20-29","Other","Unknown","Male","305","305","29220","28980"
"In post","2021","20-29","Other","Wales","Female","40","35","27670","23830"
"In post","2021","20-29","Other","Wales","Male","25","25","[c]","[c]"
"In post","2021","20-29","Other","West Midlands (England)","Female","50","50","23830","20920"
"In post","2021","20-29","Other","West Midlands (England)","Male","30","30","[c]","[c]"
"In post","2021","20-29","Other","Yorkshire and The Humber","Female","35","35","23680","20920"
"In post","2021","20-29","Other","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","20-29","Planning","London","Female","10","10","[c]","[c]"
"In post","2021","20-29","Planning","London","Male","20","20","[c]","[c]"
"In post","2021","20-29","Planning","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Policy","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Policy","East of England","Female","10","10","[c]","[c]"
"In post","2021","20-29","Policy","East of England","Male","15","15","[c]","[c]"
"In post","2021","20-29","Policy","London","Female","3500","3485","39250","35620"
"In post","2021","20-29","Policy","London","Male","2770","2765","40040","36360"
"In post","2021","20-29","Policy","North East (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Policy","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Policy","North West (England)","Female","110","105","32700","30260"
"In post","2021","20-29","Policy","North West (England)","Male","60","60","35680","31910"
"In post","2021","20-29","Policy","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","20-29","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","Overseas","Female","95","95","37510","34220"
"In post","2021","20-29","Policy","Overseas","Male","75","75","36600","33860"
"In post","2021","20-29","Policy","Scotland","Female","35","35","29490","30330"
"In post","2021","20-29","Policy","Scotland","Male","25","25","[c]","[c]"
"In post","2021","20-29","Policy","South East (England)","Female","35","35","29750","31040"
"In post","2021","20-29","Policy","South East (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Policy","South West (England)","Female","85","85","33010","30040"
"In post","2021","20-29","Policy","South West (England)","Male","55","55","34660","31800"
"In post","2021","20-29","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Policy","Wales","Female","100","100","28060","25590"
"In post","2021","20-29","Policy","Wales","Male","65","65","30040","28850"
"In post","2021","20-29","Policy","West Midlands (England)","Female","60","60","29690","30190"
"In post","2021","20-29","Policy","West Midlands (England)","Male","35","35","29650","30200"
"In post","2021","20-29","Policy","Yorkshire and The Humber","Female","185","180","32640","29360"
"In post","2021","20-29","Policy","Yorkshire and The Humber","Male","140","140","32380","29360"
"In post","2021","20-29","Project Delivery","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","20-29","Project Delivery","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","East of England","Female","30","30","32310","30750"
"In post","2021","20-29","Project Delivery","East of England","Male","20","20","[c]","[c]"
"In post","2021","20-29","Project Delivery","London","Female","345","345","38030","35070"
"In post","2021","20-29","Project Delivery","London","Male","260","260","38180","35070"
"In post","2021","20-29","Project Delivery","North East (England)","Female","30","30","31010","31810"
"In post","2021","20-29","Project Delivery","North East (England)","Male","40","40","30580","31810"
"In post","2021","20-29","Project Delivery","North West (England)","Female","75","75","30530","31810"
"In post","2021","20-29","Project Delivery","North West (England)","Male","60","60","32560","31810"
"In post","2021","20-29","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","Female","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","Male","10","10","[c]","[c]"
"In post","2021","20-29","Project Delivery","Scotland","Female","35","35","34290","33330"
"In post","2021","20-29","Project Delivery","Scotland","Male","25","25","[c]","[c]"
"In post","2021","20-29","Project Delivery","South East (England)","Female","90","90","31700","31280"
"In post","2021","20-29","Project Delivery","South East (England)","Male","60","60","33790","33300"
"In post","2021","20-29","Project Delivery","South West (England)","Female","370","365","29580","29000"
"In post","2021","20-29","Project Delivery","South West (England)","Male","385","385","29400","28900"
"In post","2021","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Wales","Female","35","35","31590","30730"
"In post","2021","20-29","Project Delivery","Wales","Male","20","20","[c]","[c]"
"In post","2021","20-29","Project Delivery","West Midlands (England)","Female","35","35","32180","31810"
"In post","2021","20-29","Project Delivery","West Midlands (England)","Male","35","30","30090","27770"
"In post","2021","20-29","Project Delivery","Yorkshire and The Humber","Female","35","35","29220","28900"
"In post","2021","20-29","Project Delivery","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","20-29","Property","East Midlands (England)","Female","30","30","21350","18760"
"In post","2021","20-29","Property","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Property","East of England","Female","20","20","[c]","[c]"
"In post","2021","20-29","Property","East of England","Male","20","20","[c]","[c]"
"In post","2021","20-29","Property","London","Female","40","40","33600","30460"
"In post","2021","20-29","Property","London","Male","70","70","32710","30310"
"In post","2021","20-29","Property","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Property","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Property","North West (England)","Female","35","35","27580","25860"
"In post","2021","20-29","Property","North West (England)","Male","30","30","29510","29360"
"In post","2021","20-29","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Scotland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Property","Scotland","Male","5","5","[c]","[c]"
"In post","2021","20-29","Property","South East (England)","Female","35","35","26660","26350"
"In post","2021","20-29","Property","South East (England)","Male","55","55","27950","26560"
"In post","2021","20-29","Property","South West (England)","Female","45","45","28930","26670"
"In post","2021","20-29","Property","South West (England)","Male","35","35","29710","30000"
"In post","2021","20-29","Property","Wales","Female","5","5","[c]","[c]"
"In post","2021","20-29","Property","Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Property","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2021","20-29","Property","West Midlands (England)","Male","30","30","[c]","[c]"
"In post","2021","20-29","Property","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","20-29","Property","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","20-29","Psychology","East Midlands (England)","Female","35","35","26820","26330"
"In post","2021","20-29","Psychology","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Psychology","East of England","Female","45","45","27490","27380"
"In post","2021","20-29","Psychology","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","London","Female","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","North East (England)","Female","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","North West (England)","Female","35","30","26990","27700"
"In post","2021","20-29","Psychology","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Scotland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","South East (England)","Female","55","55","28310","27230"
"In post","2021","20-29","Psychology","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","South West (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Psychology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Wales","Female","10","10","[c]","[c]"
"In post","2021","20-29","Psychology","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","West Midlands (England)","Female","40","40","26770","26330"
"In post","2021","20-29","Psychology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Yorkshire and The Humber","Female","45","45","26370","25830"
"In post","2021","20-29","Psychology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East Midlands (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2021","20-29","Science and Engineering","East of England","Female","50","50","27270","25310"
"In post","2021","20-29","Science and Engineering","East of England","Male","50","50","27290","24960"
"In post","2021","20-29","Science and Engineering","London","Female","190","185","33530","32650"
"In post","2021","20-29","Science and Engineering","London","Male","100","95","33890","32330"
"In post","2021","20-29","Science and Engineering","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","North West (England)","Female","45","45","24240","23700"
"In post","2021","20-29","Science and Engineering","North West (England)","Male","60","60","27020","26370"
"In post","2021","20-29","Science and Engineering","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","Female","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","Male","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Scotland","Female","20","20","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Scotland","Male","40","40","28450","28680"
"In post","2021","20-29","Science and Engineering","South East (England)","Female","135","135","29670","28650"
"In post","2021","20-29","Science and Engineering","South East (England)","Male","245","245","29250","28650"
"In post","2021","20-29","Science and Engineering","South West (England)","Female","410","405","27920","27540"
"In post","2021","20-29","Science and Engineering","South West (England)","Male","1100","1100","28050","27540"
"In post","2021","20-29","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Wales","Female","25","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Wales","Male","75","75","32200","29950"
"In post","2021","20-29","Science and Engineering","West Midlands (England)","Female","30","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Yorkshire and The Humber","Female","35","35","28480","26370"
"In post","2021","20-29","Science and Engineering","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","20-29","Security","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","20-29","Security","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Security","East of England","Female","25","25","[c]","[c]"
"In post","2021","20-29","Security","East of England","Male","30","30","26050","25540"
"In post","2021","20-29","Security","London","Female","85","85","33160","31860"
"In post","2021","20-29","Security","London","Male","90","90","32520","30440"
"In post","2021","20-29","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","North West (England)","Female","15","15","[c]","[c]"
"In post","2021","20-29","Security","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2021","20-29","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Scotland","Female","35","35","26780","25680"
"In post","2021","20-29","Security","Scotland","Male","195","195","24940","24610"
"In post","2021","20-29","Security","South East (England)","Female","50","50","26310","25540"
"In post","2021","20-29","Security","South East (England)","Male","215","215","27250","26610"
"In post","2021","20-29","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","South West (England)","Female","40","40","24230","22780"
"In post","2021","20-29","Security","South West (England)","Male","85","85","23610","23540"
"In post","2021","20-29","Security","Wales","Female","15","15","[c]","[c]"
"In post","2021","20-29","Security","Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Security","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Security","West Midlands (England)","Male","35","35","25760","25560"
"In post","2021","20-29","Security","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2021","20-29","Security","Yorkshire and The Humber","Male","40","40","26990","25680"
"In post","2021","20-29","Social Research","London","Female","140","140","38130","34840"
"In post","2021","20-29","Social Research","London","Male","50","50","40200","36160"
"In post","2021","20-29","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Social Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","South East (England)","Female","60","60","33390","30130"
"In post","2021","20-29","Social Research","South East (England)","Male","30","30","[c]","[c]"
"In post","2021","20-29","Social Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","Wales","Female","70","70","33350","29540"
"In post","2021","20-29","Social Research","Wales","Male","35","35","33900","29540"
"In post","2021","20-29","Social Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","20-29","Social Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","London","Female","165","160","37670","36160"
"In post","2021","20-29","Statistics","London","Male","160","160","37650","36160"
"In post","2021","20-29","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Statistics","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","Scotland","Male","5","5","[c]","[c]"
"In post","2021","20-29","Statistics","South East (England)","Female","30","30","32660","29600"
"In post","2021","20-29","Statistics","South East (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","South West (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Statistics","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","20-29","Statistics","Wales","Female","75","70","33240","30130"
"In post","2021","20-29","Statistics","Wales","Male","60","60","31080","29540"
"In post","2021","20-29","Statistics","Wales","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Statistics","Yorkshire and The Humber","Female","15","15","[c]","[c]"
