"Status","Year","Age","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Commercial","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data & Technology","Male","35","[c]","44510","40150"
"Leaver CS","2021","60-64","Finance","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Grants Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Female","35","[c]","40490","37940"
"Leaver CS","2021","60-64","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Female","70","[c]","52990","55610"
"Leaver CS","2021","60-64","Legal","Male","60","[c]","49680","50520"
"Leaver CS","2021","60-64","No function","Female","545","[c]","34520","25340"
"Leaver CS","2021","60-64","No function","Male","590","[c]","40310","33650"
"Leaver CS","2021","60-64","Project Delivery","Female","55","[c]","34600","32720"
"Leaver CS","2021","60-64","Project Delivery","Male","105","[c]","46120","41060"
"Leaver CS","2021","60-64","Property","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Male","85","[c]","35140","33250"
"Leaver CS","2021","60-64","Security","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Male","80","[c]","31740","33730"
"Leaver CS","2021","60-64","Unknown","Female","1565","[c]","29660","26890"
"Leaver CS","2021","60-64","Unknown","Male","1205","[c]","35040","29290"
"Leaver CS","2021","60-64","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Female","35","[c]","39130","32190"
"Leaver CS","2021","65+","Legal","Male","50","[c]","42620","45190"
"Leaver CS","2021","65+","No function","Female","460","[c]","25440","21170"
"Leaver CS","2021","65+","No function","Male","605","[c]","32820","26180"
"Leaver CS","2021","65+","Project Delivery","Female","40","[c]","35990","32440"
"Leaver CS","2021","65+","Project Delivery","Male","80","[c]","36700","34580"
"Leaver CS","2021","65+","Property","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Male","75","[c]","31500","30160"
"Leaver CS","2021","65+","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Male","60","[c]","24860","20310"
"Leaver CS","2021","65+","Unknown","Female","1160","[c]","25800","23830"
"Leaver CS","2021","65+","Unknown","Male","865","[c]","29500","26890"
"Leaver CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Female","80","[c]","35960","32900"
"Leaver Dept.","2021","20-29","Analysis","Male","70","[c]","35260","33170"
"Leaver Dept.","2021","20-29","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Female","60","[c]","34540","33050"
"Leaver Dept.","2021","20-29","Communications","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Female","105","[c]","30050","29030"
"Leaver Dept.","2021","20-29","Human Resources","Male","50","[c]","29640","28350"
"Leaver Dept.","2021","20-29","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Female","45","[c]","28570","27160"
"Leaver Dept.","2021","20-29","Legal","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Female","1005","[c]","31770","32000"
"Leaver Dept.","2021","20-29","No function","Male","770","[c]","33040","32000"
"Leaver Dept.","2021","20-29","Project Delivery","Female","70","[c]","32560","30700"
"Leaver Dept.","2021","20-29","Project Delivery","Male","85","[c]","32070","30430"
"Leaver Dept.","2021","20-29","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Female","960","[c]","30590","28500"
"Leaver Dept.","2021","20-29","Unknown","Male","780","[c]","30670","28670"
"Leaver Dept.","2021","20-29","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Female","40","[c]","45600","47340"
"Leaver Dept.","2021","30-39","Analysis","Male","50","[c]","45000","44260"
"Leaver Dept.","2021","30-39","Commercial","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Female","40","[c]","42870","41760"
"Leaver Dept.","2021","30-39","Communications","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Female","40","[c]","42360","40190"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Male","55","[c]","43110","42430"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Female","35","[c]","47850","42820"
"Leaver Dept.","2021","30-39","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Female","85","[c]","41440","37300"
"Leaver Dept.","2021","30-39","Human Resources","Male","60","[c]","37990","34400"
"Leaver Dept.","2021","30-39","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Female","45","[c]","46110","50830"
"Leaver Dept.","2021","30-39","Legal","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Female","705","[c]","39970","35900"
"Leaver Dept.","2021","30-39","No function","Male","570","[c]","41430","38580"
"Leaver Dept.","2021","30-39","Project Delivery","Female","65","[c]","41730","39800"
"Leaver Dept.","2021","30-39","Project Delivery","Male","85","[c]","39850","38600"
"Leaver Dept.","2021","30-39","Property","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","825","[c]","35080","30110"
"Leaver Dept.","2021","30-39","Unknown","Male","775","[c]","35590","31060"
"Leaver Dept.","2021","30-39","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Male","35","[c]","48810","44650"
"Leaver Dept.","2021","40-49","Finance","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Female","65","[c]","47570","46670"
"Leaver Dept.","2021","40-49","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Female","30","[c]","53900","56270"
"Leaver Dept.","2021","40-49","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Female","330","[c]","46820","42840"
"Leaver Dept.","2021","40-49","No function","Male","245","[c]","48700","48480"
"Leaver Dept.","2021","40-49","Project Delivery","Female","70","[c]","49730","50250"
"Leaver Dept.","2021","40-49","Project Delivery","Male","55","[c]","45000","40980"
"Leaver Dept.","2021","40-49","Property","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Female","645","[c]","38040","31060"
"Leaver Dept.","2021","40-49","Unknown","Male","435","[c]","37100","31700"
"Leaver Dept.","2021","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Female","40","[c]","43970","40540"
"Leaver Dept.","2021","50-59","Human Resources","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Female","180","[c]","40810","34550"
"Leaver Dept.","2021","50-59","No function","Male","165","[c]","43450","36770"
"Leaver Dept.","2021","50-59","Project Delivery","Female","45","[c]","44130","38160"
"Leaver Dept.","2021","50-59","Project Delivery","Male","45","[c]","51670","46080"
"Leaver Dept.","2021","50-59","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Female","445","[c]","34740","29640"
"Leaver Dept.","2021","50-59","Unknown","Male","285","[c]","37570","31060"
"Leaver Dept.","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","60","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Female","220","[c]","21080","20600"
"New entrant CS","2021","16-19","No function","Male","160","[c]","21140","20140"
"New entrant CS","2021","16-19","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Male","45","[c]","17060","16780"
"New entrant CS","2021","16-19","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Female","165","[c]","22480","21010"
"New entrant CS","2021","16-19","Unknown","Male","120","[c]","22200","21010"
"New entrant CS","2021","20-29","Analysis","Female","405","[c]","30850","31800"
"New entrant CS","2021","20-29","Analysis","Male","420","[c]","31060","31800"
"New entrant CS","2021","20-29","Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Female","120","[c]","30270","26740"
"New entrant CS","2021","20-29","Commercial","Male","105","[c]","30780","27500"
"New entrant CS","2021","20-29","Communications","Female","325","[c]","27850","25560"
"New entrant CS","2021","20-29","Communications","Male","300","[c]","27530","25560"
"New entrant CS","2021","20-29","Counter Fraud","Female","50","[c]","27080","25560"
"New entrant CS","2021","20-29","Counter Fraud","Male","35","[c]","27400","25560"
"New entrant CS","2021","20-29","Debt","Female","235","[c]","20370","20140"
"New entrant CS","2021","20-29","Debt","Male","215","[c]","20530","20140"
"New entrant CS","2021","20-29","Digital, Data & Technology","Female","255","[c]","31100","30730"
"New entrant CS","2021","20-29","Digital, Data & Technology","Male","355","[c]","31680","29360"
"New entrant CS","2021","20-29","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Female","160","[c]","29500","28180"
"New entrant CS","2021","20-29","Finance","Male","130","[c]","29740","28970"
"New entrant CS","2021","20-29","Grants Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Female","240","[c]","26680","26880"
"New entrant CS","2021","20-29","Human Resources","Male","100","[c]","26630","26340"
"New entrant CS","2021","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Female","445","[c]","27880","24820"
"New entrant CS","2021","20-29","Legal","Male","205","[c]","28280","26410"
"New entrant CS","2021","20-29","No function","Female","6250","[c]","25670","23790"
"New entrant CS","2021","20-29","No function","Male","4165","[c]","26370","24830"
"New entrant CS","2021","20-29","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Female","275","[c]","30140","28870"
"New entrant CS","2021","20-29","Project Delivery","Male","310","[c]","28590","27540"
"New entrant CS","2021","20-29","Property","Female","120","[c]","25450","24500"
"New entrant CS","2021","20-29","Property","Male","130","[c]","26330","24500"
"New entrant CS","2021","20-29","Security","Female","90","[c]","23640","23090"
"New entrant CS","2021","20-29","Security","Male","190","[c]","23950","23540"
"New entrant CS","2021","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Female","4725","[c]","26800","27570"
"New entrant CS","2021","20-29","Unknown","Male","3515","[c]","26290","27570"
"New entrant CS","2021","20-29","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Female","90","[c]","38950","37020"
"New entrant CS","2021","30-39","Analysis","Male","125","[c]","37590","34710"
"New entrant CS","2021","30-39","Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Female","100","[c]","47990","40850"
"New entrant CS","2021","30-39","Commercial","Male","95","[c]","48090","42310"
"New entrant CS","2021","30-39","Communications","Female","180","[c]","33850","28560"
"New entrant CS","2021","30-39","Communications","Male","175","[c]","31400","25560"
"New entrant CS","2021","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt","Female","120","[c]","20550","20140"
"New entrant CS","2021","30-39","Debt","Male","95","[c]","20520","20140"
"New entrant CS","2021","30-39","Digital, Data & Technology","Female","250","[c]","41050","38630"
"New entrant CS","2021","30-39","Digital, Data & Technology","Male","300","[c]","43290","38850"
"New entrant CS","2021","30-39","Finance","Female","100","[c]","36520","34090"
"New entrant CS","2021","30-39","Finance","Male","85","[c]","37820","34510"
"New entrant CS","2021","30-39","Grants Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Grants Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Female","180","[c]","33590","30800"
"New entrant CS","2021","30-39","Human Resources","Male","60","[c]","33920","31900"
"New entrant CS","2021","30-39","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Female","250","[c]","40660","40080"
"New entrant CS","2021","30-39","Legal","Male","125","[c]","41680","42840"
"New entrant CS","2021","30-39","No function","Female","2605","[c]","29370","25010"
"New entrant CS","2021","30-39","No function","Male","2180","[c]","29970","25850"
"New entrant CS","2021","30-39","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Female","250","[c]","36680","34020"
"New entrant CS","2021","30-39","Project Delivery","Male","265","[c]","38880","38590"
"New entrant CS","2021","30-39","Property","Female","65","[c]","30210","26670"
"New entrant CS","2021","30-39","Property","Male","95","[c]","32800","30000"
"New entrant CS","2021","30-39","Security","Female","60","[c]","26550","24620"
"New entrant CS","2021","30-39","Security","Male","135","[c]","27450","25390"
"New entrant CS","2021","30-39","Unknown","Female","3165","[c]","28860","27570"
"New entrant CS","2021","30-39","Unknown","Male","2345","[c]","29070","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Female","55","[c]","44880","39580"
"New entrant CS","2021","40-49","Analysis","Male","35","[c]","52130","53360"
"New entrant CS","2021","40-49","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Female","100","[c]","50630","49100"
"New entrant CS","2021","40-49","Commercial","Male","90","[c]","63970","64130"
"New entrant CS","2021","40-49","Communications","Female","95","[c]","34650","30640"
"New entrant CS","2021","40-49","Communications","Male","105","[c]","34600","26000"
