"Status","Year","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","West Midlands (England)","Unknown","95","90","33750","31100"
"In post","2021","Property","Yorkshire and The Humber","Heterosexual / straight","530","495","34260","32100"
"In post","2021","Property","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Undeclared","70","65","34030","30040"
"In post","2021","Property","Yorkshire and The Humber","Unknown","150","135","29790","26000"
"In post","2021","Security","East Midlands (England)","Heterosexual / straight","110","110","28120","24620"
"In post","2021","Security","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Unknown","25","25","[c]","[c]"
"In post","2021","Security","East of England","Heterosexual / straight","395","390","33300","28890"
"In post","2021","Security","East of England","LGBO","15","15","[c]","[c]"
"In post","2021","Security","East of England","Undeclared","70","70","36040","39070"
"In post","2021","Security","East of England","Unknown","65","65","30440","26350"
"In post","2021","Security","London","Heterosexual / straight","725","715","40360","36750"
"In post","2021","Security","London","LGBO","55","55","41510","37170"
"In post","2021","Security","London","Undeclared","115","115","46810","44910"
"In post","2021","Security","London","Unknown","195","190","40220","34740"
"In post","2021","Security","North East (England)","Heterosexual / straight","70","65","32710","30810"
"In post","2021","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Security","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2021","Security","North West (England)","Heterosexual / straight","205","200","28860","24610"
"In post","2021","Security","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Security","North West (England)","Undeclared","30","30","[c]","[c]"
"In post","2021","Security","North West (England)","Unknown","60","55","31430","28380"
"In post","2021","Security","Northern Ireland","Heterosexual / straight","320","315","21260","20310"
"In post","2021","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland","Undeclared","30","30","[c]","[c]"
"In post","2021","Security","Northern Ireland","Unknown","45","45","22130","20310"
"In post","2021","Security","Overseas","Heterosexual / straight","100","100","39790","34450"
"In post","2021","Security","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Security","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","Security","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Security","Scotland","Heterosexual / straight","995","960","30220","26670"
"In post","2021","Security","Scotland","LGBO","20","20","[c]","[c]"
"In post","2021","Security","Scotland","Undeclared","130","125","34990","39070"
"In post","2021","Security","Scotland","Unknown","215","215","29930","28890"
"In post","2021","Security","South East (England)","Heterosexual / straight","1305","1280","31400","27750"
"In post","2021","Security","South East (England)","LGBO","60","60","29040","26920"
"In post","2021","Security","South East (England)","Undeclared","200","195","34590","39070"
"In post","2021","Security","South East (England)","Unknown","340","330","32370","30010"
"In post","2021","Security","South West (England)","Heterosexual / straight","780","760","26820","20920"
"In post","2021","Security","South West (England)","LGBO","40","40","27680","23540"
"In post","2021","Security","South West (England)","Undeclared","155","150","30370","31730"
"In post","2021","Security","South West (England)","Unknown","155","155","27110","23540"
"In post","2021","Security","Unknown","Heterosexual / straight","35","35","35670","34640"
"In post","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Security","Wales","Heterosexual / straight","225","220","26730","25390"
"In post","2021","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Undeclared","50","45","29070","25390"
"In post","2021","Security","Wales","Unknown","45","45","30570","25390"
"In post","2021","Security","West Midlands (England)","Heterosexual / straight","255","250","29580","25560"
"In post","2021","Security","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Undeclared","40","40","34000","35000"
"In post","2021","Security","West Midlands (England)","Unknown","60","60","32250","29280"
"In post","2021","Security","Yorkshire and The Humber","Heterosexual / straight","510","490","31330","31810"
"In post","2021","Security","Yorkshire and The Humber","LGBO","35","35","33070","31810"
"In post","2021","Security","Yorkshire and The Humber","Undeclared","85","80","36400","39070"
"In post","2021","Security","Yorkshire and The Humber","Unknown","265","255","29390","26670"
"In post","2021","Unknown","East Midlands (England)","Heterosexual / straight","3885","3535","26320","27570"
"In post","2021","Unknown","East Midlands (England)","LGBO","210","200","26140","27570"
"In post","2021","Unknown","East Midlands (England)","Undeclared","540","480","26440","27570"
"In post","2021","Unknown","East Midlands (England)","Unknown","1145","995","26090","27570"
"In post","2021","Unknown","East of England","Heterosexual / straight","6180","5685","28420","27570"
"In post","2021","Unknown","East of England","LGBO","290","275","28220","27570"
"In post","2021","Unknown","East of England","Undeclared","865","785","28620","27570"
"In post","2021","Unknown","East of England","Unknown","1375","1215","28470","27570"
"In post","2021","Unknown","London","Heterosexual / straight","19115","18125","38350","31520"
"In post","2021","Unknown","London","LGBO","965","940","40560","35050"
"In post","2021","Unknown","London","Undeclared","2925","2735","38520","31880"
"In post","2021","Unknown","London","Unknown","3955","3675","37350","31380"
"In post","2021","Unknown","North East (England)","Heterosexual / straight","7605","6770","27040","27370"
"In post","2021","Unknown","North East (England)","LGBO","390","370","26080","21430"
"In post","2021","Unknown","North East (England)","Undeclared","805","720","26720","25310"
"In post","2021","Unknown","North East (England)","Unknown","2215","1900","26540","26120"
"In post","2021","Unknown","North West (England)","Heterosexual / straight","17825","16300","27230","26670"
"In post","2021","Unknown","North West (England)","LGBO","955","915","27140","27570"
"In post","2021","Unknown","North West (England)","Undeclared","2050","1855","27050","26160"
"In post","2021","Unknown","North West (England)","Unknown","4990","4405","26410","27570"
"In post","2021","Unknown","Northern Ireland","Heterosexual / straight","760","705","25390","22330"
"In post","2021","Unknown","Northern Ireland","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Undeclared","70","65","26290","22330"
"In post","2021","Unknown","Northern Ireland","Unknown","65","65","25700","24880"
"In post","2021","Unknown","Overseas","Heterosexual / straight","480","475","39970","33300"
"In post","2021","Unknown","Overseas","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Overseas","Undeclared","95","95","37820","31520"
"In post","2021","Unknown","Overseas","Unknown","245","245","46630","46620"
"In post","2021","Unknown","Scotland","Heterosexual / straight","14885","13845","33770","27570"
"In post","2021","Unknown","Scotland","LGBO","940","915","33530","27570"
"In post","2021","Unknown","Scotland","Undeclared","1450","1330","30900","27570"
"In post","2021","Unknown","Scotland","Unknown","5325","4850","33220","27570"
"In post","2021","Unknown","South East (England)","Heterosexual / straight","10165","9405","28390","27570"
"In post","2021","Unknown","South East (England)","LGBO","575","550","27460","27570"
"In post","2021","Unknown","South East (England)","Undeclared","1660","1510","28970","27370"
"In post","2021","Unknown","South East (England)","Unknown","1815","1620","28170","27570"
"In post","2021","Unknown","South West (England)","Heterosexual / straight","7065","6470","28480","27570"
"In post","2021","Unknown","South West (England)","LGBO","360","340","27880","27570"
"In post","2021","Unknown","South West (England)","Undeclared","1035","945","28870","27570"
"In post","2021","Unknown","South West (England)","Unknown","1660","1410","27080","27570"
"In post","2021","Unknown","Unknown","Heterosexual / straight","720","675","30130","27570"
"In post","2021","Unknown","Unknown","LGBO","45","45","28710","27570"
"In post","2021","Unknown","Unknown","Undeclared","85","80","30690","27570"
"In post","2021","Unknown","Unknown","Unknown","2060","2035","37160","33570"
"In post","2021","Unknown","Wales","Heterosexual / straight","9180","8505","33630","27570"
"In post","2021","Unknown","Wales","LGBO","475","460","33000","27570"
"In post","2021","Unknown","Wales","Undeclared","1245","1155","34830","28850"
"In post","2021","Unknown","Wales","Unknown","1580","1380","26940","27570"
"In post","2021","Unknown","West Midlands (England)","Heterosexual / straight","6665","6045","27040","27570"
"In post","2021","Unknown","West Midlands (England)","LGBO","300","280","26520","27570"
"In post","2021","Unknown","West Midlands (England)","Undeclared","845","750","26730","27570"
"In post","2021","Unknown","West Midlands (England)","Unknown","2205","1890","25880","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Heterosexual / straight","10065","9160","29040","27570"
"In post","2021","Unknown","Yorkshire and The Humber","LGBO","570","545","28560","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Undeclared","1240","1125","28280","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","2455","2160","28640","27570"
"Leaver CS","2021","Analysis","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","Heterosexual / straight","85","[c]","39220","28830"
"Leaver CS","2021","Analysis","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","Unknown","45","[c]","32550","25730"
"Leaver CS","2021","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Heterosexual / straight","30","[c]","50370","47350"
"Leaver CS","2021","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Heterosexual / straight","35","[c]","40230","37330"
"Leaver CS","2021","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","40","[c]","88350","81340"
"Leaver CS","2021","Commercial","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","Heterosexual / straight","80","[c]","38960","34640"
"Leaver CS","2021","Communications","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","Unknown","45","[c]","41200","38540"
"Leaver CS","2021","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","London","Heterosexual / straight","90","[c]","50100","48200"
"Leaver CS","2021","Digital, Data & Technology","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","London","Unknown","50","[c]","41290","35290"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","Heterosexual / straight","30","[c]","39150","36500"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","Heterosexual / straight","35","[c]","41440","37910"
"Leaver CS","2021","Digital, Data & Technology","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Heterosexual / straight","35","[c]","49990","48010"
"Leaver CS","2021","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
