"Status","Year","Function_of_post","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","HM Treasury (excl. agencies)","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Insolvency Service","Finance","Female","20","20","[c]","[c]"
"In post","2021","Finance","Insolvency Service","Finance","Male","25","25","[c]","[c]"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal Aid Agency","Finance","Female","10","10","[c]","[c]"
"In post","2021","Finance","Legal Aid Agency","Finance","Male","10","10","[c]","[c]"
"In post","2021","Finance","Maritime and Coastguard Agency","Finance","Female","15","10","[c]","[c]"
"In post","2021","Finance","Maritime and Coastguard Agency","Finance","Male","15","15","[c]","[c]"
"In post","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","Female","15","15","[c]","[c]"
"In post","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","Male","15","15","[c]","[c]"
"In post","2021","Finance","Met Office","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Met Office","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Met Office","Finance","Female","15","10","[c]","[c]"
"In post","2021","Finance","Met Office","Finance","Male","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Finance","Female","965","910","35840","33280"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Finance","Male","640","630","41370","37000"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","Female","65","60","51310","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","Male","45","40","52920","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Finance","Female","235","230","42570","39870"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Finance","Male","205","200","48730","46850"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","Female","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Policy","Female","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Finance","Female","30","30","35990","36740"
"In post","2021","Finance","National Crime Agency","Finance","Male","15","15","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","Finance","Female","15","15","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","Finance","Male","15","15","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","Finance","Female","15","15","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","Finance","Male","20","20","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","Female","10","10","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","Female","10","10","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","Finance","Female","15","10","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","Finance","Male","10","10","[c]","[c]"
"In post","2021","Finance","Public Health England","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Finance","Female","80","75","38620","33710"
"In post","2021","Finance","Public Health England","Finance","Male","65","65","46710","41420"
"In post","2021","Finance","Queen Elizabeth II Centre","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Queen Elizabeth II Centre","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Finance","Female","15","15","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Finance","Female","20","15","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Forestry","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Forestry","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","Finance","Female","55","50","32480","25870"
"In post","2021","Finance","Scottish Prison Service","Finance","Male","15","15","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Submarine Delivery Agency","Finance","Female","20","20","[c]","[c]"
"In post","2021","Finance","Submarine Delivery Agency","Finance","Male","15","15","[c]","[c]"
"In post","2021","Finance","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Submarine Delivery Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","The National Archives","Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Finance","Male","10","10","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","Finance","Female","10","10","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Finance","Female","15","15","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Finance","Female","10","10","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Finance","Female","35","30","31540","29540"
"In post","2021","Finance","United Kingdom Statistics Authority","Finance","Male","25","25","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Finance","Female","15","15","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Finance","Male","30","30","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Veterinary Medicines Directorate","Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","Veterinary Medicines Directorate","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","Welsh Revenue Authority","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Revenue Authority","Finance","Male","5","5","[c]","[c]"
"In post","2021","Finance","Wilton Park","Finance","Female","5","5","[c]","[c]"
"In post","2021","Finance","Wilton Park","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","HM Land Registry","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","HM Land Registry","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Operational Delivery","Female","1090","945","25060","21050"
"In post","2021","Grants Management","Rural Payments Agency","Operational Delivery","Male","795","775","25980","24920"
"In post","2021","Grants Management","Rural Payments Agency","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Advisory, Conciliation and Arbitration Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Female","715","670","39220","35590"
"In post","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Male","375","365","39260","34590"
"In post","2021","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Companies House","Human Resources","Female","60","55","33220","30530"
"In post","2021","Human Resources","Companies House","Human Resources","Male","25","25","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Human Resources","Female","30","25","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Human Resources","Female","30","25","[c]","[c]"
"In post","2021","Human Resources","Crown Commercial Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Crown Office and Procurator Fiscal Service","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Crown Prosecution Service","Human Resources","Female","110","105","41450","38180"
"In post","2021","Human Resources","Crown Prosecution Service","Human Resources","Male","35","35","38250","34160"
"In post","2021","Human Resources","Debt Management Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Debt Management Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Defence Electronics and Components Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Human Resources","Female","140","125","37070","32650"
"In post","2021","Human Resources","Defence Equipment and Support","Human Resources","Male","35","35","46320","39890"
"In post","2021","Human Resources","Defence Equipment and Support","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Other","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Equipment and Support","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Human Resources","Female","60","55","34470","28650"
"In post","2021","Human Resources","Defence Science and Technology Laboratory","Human Resources","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Female","75","70","46210","43110"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Male","25","25","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Female","45","40","49920","39090"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Human Resources","Female","105","100","33960","29500"
"In post","2021","Human Resources","Department for Education (excl. agencies)","Human Resources","Male","30","30","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Female","195","185","42910","38710"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Male","65","65","42610","39370"
"In post","2021","Human Resources","Department for International Trade","Human Resources","Female","85","80","43870","38540"
"In post","2021","Human Resources","Department for International Trade","Human Resources","Male","40","40","42210","32120"
"In post","2021","Human Resources","Department for International Trade","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Human Resources","Female","60","60","49090","46710"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Project Delivery","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","Female","95","95","40610","32790"
"In post","2021","Human Resources","Department of Health and Social Care (excl. agencies)","Human Resources","Male","35","35","37590","32790"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","Female","135","125","32290","31380"
"In post","2021","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","Male","35","35","33970","31380"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Human Resources","Female","50","45","36730","33600"
"In post","2021","Human Resources","Driver and Vehicle Standards Agency","Human Resources","Male","45","45","34160","32810"
"In post","2021","Human Resources","Education and Skills Funding Agency","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Education and Skills Funding Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","ESTYN","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","ESTYN","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","FCDO Services","Human Resources","Female","35","30","39140","33050"
"In post","2021","Human Resources","FCDO Services","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Human Resources","Female","25","20","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Female","150","140","43830","38780"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Male","60","60","49580","48670"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Forestry and Land Scotland","Unknown","Female","40","40","33280","30160"
"In post","2021","Human Resources","Forestry and Land Scotland","Unknown","Male","30","30","27730","19160"
"In post","2021","Human Resources","Government Actuary's Department","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Government Actuary's Department","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Internal Audit Agency","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Government Internal Audit Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Government Legal Department","Human Resources","Female","40","35","39010","32890"
"In post","2021","Human Resources","Government Legal Department","Human Resources","Male","25","25","[c]","[c]"
"In post","2021","Human Resources","Government Property Agency","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Government Property Agency","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Health and Safety Executive","Human Resources","Female","30","30","45740","40170"
"In post","2021","Human Resources","Health and Safety Executive","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Health and Safety Executive","Operational Delivery","Female","30","30","28240","26370"
"In post","2021","Human Resources","Health and Safety Executive","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","Female","65","65","38690","32000"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","Male","25","20","[c]","[c]"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Courts and Tribunals Service","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Land Registry","Human Resources","Female","70","60","38190","33840"
"In post","2021","Human Resources","HM Land Registry","Human Resources","Male","25","25","[c]","[c]"
"In post","2021","Human Resources","HM Prison and Probation Service","Human Resources","Female","65","65","45610","44760"
"In post","2021","Human Resources","HM Prison and Probation Service","Human Resources","Male","60","60","49080","51150"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","Female","435","400","41880","38630"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","Male","225","220","39680","35000"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","Female","390","345","27170","25560"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","Male","195","185","26690","25560"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Tax","Female","90","85","36330","31810"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Tax","Male","85","80","35670","31810"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","Female","105","100","42860","38630"
"In post","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","Male","50","50","38770","31810"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","Human Resources","Female","60","55","43440","38400"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","HM Treasury (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Insolvency Service","Human Resources","Female","40","35","40480","41470"
"In post","2021","Human Resources","Insolvency Service","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Institute for Apprenticeships and Technical Education","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Institute for Apprenticeships and Technical Education","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Legal Aid Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Legal Aid Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Human Resources","Female","30","25","[c]","[c]"
"In post","2021","Human Resources","Maritime and Coastguard Agency","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","Female","20","20","[c]","[c]"
