"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Project Delivery","North West (England)","10","10","34830","29160"
"In post","2021","No function","Project Delivery","Scotland","10","10","34380","32330"
"In post","2021","No function","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","No function","Project Delivery","West Midlands (England)","55","50","40310","36740"
"In post","2021","No function","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","No function","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","No function","Psychology","East Midlands (England)","175","170","34580","30450"
"In post","2021","No function","Psychology","East of England","170","160","35150","30450"
"In post","2021","No function","Psychology","London","60","60","41370","35950"
"In post","2021","No function","Psychology","North East (England)","95","90","37800","38150"
"In post","2021","No function","Psychology","North West (England)","155","150","35230","30450"
"In post","2021","No function","Psychology","Scotland","70","65","38790","33650"
"In post","2021","No function","Psychology","South East (England)","225","210","35580","30450"
"In post","2021","No function","Psychology","South West (England)","95","90","37150","31180"
"In post","2021","No function","Psychology","Wales","50","50","34990","30340"
"In post","2021","No function","Psychology","West Midlands (England)","120","115","32480","29400"
"In post","2021","No function","Psychology","Yorkshire and The Humber","175","170","33890","30450"
"In post","2021","No function","Science and Engineering","East Midlands (England)","355","325","42900","39390"
"In post","2021","No function","Science and Engineering","East of England","175","155","36970","34820"
"In post","2021","No function","Science and Engineering","London","1035","970","45120","41030"
"In post","2021","No function","Science and Engineering","North East (England)","50","40","37060","36330"
"In post","2021","No function","Science and Engineering","North West (England)","345","320","34970","31710"
"In post","2021","No function","Science and Engineering","Northern Ireland","10","10","38470","37910"
"In post","2021","No function","Science and Engineering","Overseas","35","35","46670","45650"
"In post","2021","No function","Science and Engineering","Scotland","85","80","37310","36730"
"In post","2021","No function","Science and Engineering","South East (England)","1465","1395","39720","37360"
"In post","2021","No function","Science and Engineering","South West (England)","2480","2385","38280","37320"
"In post","2021","No function","Science and Engineering","Wales","400","380","47030","40940"
"In post","2021","No function","Science and Engineering","West Midlands (England)","205","185","37110","36030"
"In post","2021","No function","Science and Engineering","Yorkshire and The Humber","325","305","39000","35910"
"In post","2021","No function","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2021","No function","Security","London","185","185","45860","43360"
"In post","2021","No function","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Social Research","London","25","25","54970","54260"
"In post","2021","No function","Social Research","South West (England)","10","10","[c]","[c]"
"In post","2021","No function","Social Research","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","No function","Statistics","London","25","25","50290","49560"
"In post","2021","No function","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","No function","Tax","East Midlands (England)","925","875","34340","31810"
"In post","2021","No function","Tax","East of England","215","195","34140","31810"
"In post","2021","No function","Tax","London","1755","1650","43310","37900"
"In post","2021","No function","Tax","North East (England)","1010","950","31120","31810"
"In post","2021","No function","Tax","North West (England)","2525","2360","31080","28130"
"In post","2021","No function","Tax","Northern Ireland","550","520","32000","31810"
"In post","2021","No function","Tax","Scotland","1400","1300","33210","31810"
"In post","2021","No function","Tax","South East (England)","475","430","32600","31810"
"In post","2021","No function","Tax","South West (England)","405","380","38230","31810"
"In post","2021","No function","Tax","Wales","970","925","30710","31810"
"In post","2021","No function","Tax","West Midlands (England)","860","815","35680","31810"
"In post","2021","No function","Tax","Yorkshire and The Humber","845","790","32330","31810"
"In post","2021","No function","Unknown","East Midlands (England)","155","150","30870","31810"
"In post","2021","No function","Unknown","East of England","45","40","31260","28000"
"In post","2021","No function","Unknown","London","3885","3845","43650","35060"
"In post","2021","No function","Unknown","North East (England)","445","415","23510","20140"
"In post","2021","No function","Unknown","North West (England)","730","700","26060","21110"
"In post","2021","No function","Unknown","Northern Ireland","110","105","26170","25560"
"In post","2021","No function","Unknown","Scotland","285","270","25150","20140"
"In post","2021","No function","Unknown","South East (England)","85","85","28380","25770"
"In post","2021","No function","Unknown","South West (England)","150","150","28000","25560"
"In post","2021","No function","Unknown","Unknown","470","465","34770","32000"
"In post","2021","No function","Unknown","Wales","330","320","25570","20140"
"In post","2021","No function","Unknown","West Midlands (England)","245","235","28420","25560"
"In post","2021","No function","Unknown","Yorkshire and The Humber","340","325","26100","20140"
"In post","2021","No function","Veterinarian","East Midlands (England)","20","20","43420","37930"
"In post","2021","No function","Veterinarian","East of England","20","20","44730","44100"
"In post","2021","No function","Veterinarian","London","45","45","52900","52130"
"In post","2021","No function","Veterinarian","North East (England)","5","5","[c]","[c]"
"In post","2021","No function","Veterinarian","North West (England)","35","30","45840","49020"
"In post","2021","No function","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Veterinarian","Scotland","40","40","43160","37480"
"In post","2021","No function","Veterinarian","South East (England)","35","30","49990","47550"
"In post","2021","No function","Veterinarian","South West (England)","80","75","44160","38170"
"In post","2021","No function","Veterinarian","Wales","75","70","42860","37910"
"In post","2021","No function","Veterinarian","West Midlands (England)","50","45","44520","41320"
"In post","2021","No function","Veterinarian","Yorkshire and The Humber","30","30","40350","37910"
"In post","2021","Project Delivery","Commercial","East Midlands (England)","10","10","38090","38550"
"In post","2021","Project Delivery","Commercial","East of England","15","15","36860","34460"
"In post","2021","Project Delivery","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Commercial","South East (England)","30","30","39170","38160"
"In post","2021","Project Delivery","Commercial","South West (England)","740","710","38660","34770"
"In post","2021","Project Delivery","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","London","15","15","43260","38930"
"In post","2021","Project Delivery","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Communications","South West (England)","10","10","36390","36010"
"In post","2021","Project Delivery","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","Scotland","10","10","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","South East (England)","25","25","44950","46080"
"In post","2021","Project Delivery","Digital, Data and Technology","South West (England)","385","375","43030","43350"
"In post","2021","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Digital, Data and Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Project Delivery","Economics","London","60","55","52580","55340"
"In post","2021","Project Delivery","Economics","Overseas","40","40","57630","57070"
"In post","2021","Project Delivery","Economics","Scotland","10","10","53640","55730"
"In post","2021","Project Delivery","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","London","35","35","51180","55620"
"In post","2021","Project Delivery","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","North West (England)","5","5","[c]","[c]"
"In post","2021","Project Delivery","Finance","Overseas","10","10","[c]","[c]"
"In post","2021","Project Delivery","Finance","Scotland","40","35","37790","33930"
"In post","2021","Project Delivery","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","South West (England)","310","295","42320","39860"
"In post","2021","Project Delivery","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","London","5","5","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Human Resources","South West (England)","15","15","33300","32460"
"In post","2021","Project Delivery","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","London","10","10","47840","50540"
"In post","2021","Project Delivery","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","South East (England)","15","10","35410","37320"
"In post","2021","Project Delivery","Knowledge and Information Management","South West (England)","155","150","36990","35790"
"In post","2021","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","London","10","10","62510","64130"
"In post","2021","Project Delivery","Medicine","Overseas","15","15","59270","58030"
"In post","2021","Project Delivery","Medicine","Scotland","10","10","52600","53100"
"In post","2021","Project Delivery","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Medicine","Wales","15","15","28810","28750"
"In post","2021","Project Delivery","Operational Delivery","East Midlands (England)","25","25","40120","38340"
"In post","2021","Project Delivery","Operational Delivery","East of England","65","60","34250","29750"
"In post","2021","Project Delivery","Operational Delivery","London","380","370","40820","38600"
"In post","2021","Project Delivery","Operational Delivery","North East (England)","145","130","30460","28130"
"In post","2021","Project Delivery","Operational Delivery","North West (England)","235","215","29300","27380"
"In post","2021","Project Delivery","Operational Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Overseas","20","20","53230","46000"
"In post","2021","Project Delivery","Operational Delivery","Scotland","180","165","30640","26120"
"In post","2021","Project Delivery","Operational Delivery","South East (England)","135","125","39300","36190"
"In post","2021","Project Delivery","Operational Delivery","South West (England)","420","400","39410","37320"
"In post","2021","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Delivery","Wales","115","105","30520","28130"
"In post","2021","Project Delivery","Operational Delivery","West Midlands (England)","45","45","33600","30800"
"In post","2021","Project Delivery","Operational Delivery","Yorkshire and The Humber","125","115","32060","28900"
"In post","2021","Project Delivery","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","East Midlands (England)","65","60","32370","29620"
"In post","2021","Project Delivery","Other","East of England","65","60","32060","30000"
"In post","2021","Project Delivery","Other","London","175","170","60480","64680"
"In post","2021","Project Delivery","Other","North East (England)","20","20","38030","34670"
"In post","2021","Project Delivery","Other","North West (England)","125","125","27890","23110"
"In post","2021","Project Delivery","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Overseas","110","110","66820","67370"
"In post","2021","Project Delivery","Other","Scotland","315","305","29070","25420"
"In post","2021","Project Delivery","Other","South East (England)","255","245","27170","23750"
"In post","2021","Project Delivery","Other","South West (England)","2005","1910","33600","31820"
"In post","2021","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other","Wales","15","15","28970","26670"
"In post","2021","Project Delivery","Other","West Midlands (England)","195","190","25080","22960"
"In post","2021","Project Delivery","Other","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Project Delivery","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","East Midlands (England)","55","50","39660","37100"
"In post","2021","Project Delivery","Policy","East of England","60","60","41010","38630"
"In post","2021","Project Delivery","Policy","London","1395","1335","55320","56630"
"In post","2021","Project Delivery","Policy","North East (England)","70","65","44530","38810"
"In post","2021","Project Delivery","Policy","North West (England)","250","240","43030","38630"
"In post","2021","Project Delivery","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Overseas","240","240","57900","56110"
"In post","2021","Project Delivery","Policy","Scotland","145","135","49120","49920"
"In post","2021","Project Delivery","Policy","South East (England)","25","25","51160","55010"
"In post","2021","Project Delivery","Policy","South West (England)","105","100","45680","43260"
"In post","2021","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Policy","West Midlands (England)","40","40","51410","52580"
"In post","2021","Project Delivery","Policy","Yorkshire and The Humber","65","60","43800","49860"
"In post","2021","Project Delivery","Project Delivery","East Midlands (England)","350","340","38970","35640"
"In post","2021","Project Delivery","Project Delivery","East of England","550","530","39450","38390"
"In post","2021","Project Delivery","Project Delivery","London","2600","2540","50910","45200"
"In post","2021","Project Delivery","Project Delivery","North East (England)","830","795","40800","38630"
"In post","2021","Project Delivery","Project Delivery","North West (England)","1145","1105","40260","38630"
"In post","2021","Project Delivery","Project Delivery","Northern Ireland","60","60","39600","34210"
"In post","2021","Project Delivery","Project Delivery","Overseas","155","155","46560","45490"
"In post","2021","Project Delivery","Project Delivery","Scotland","610","590","39760","37870"
"In post","2021","Project Delivery","Project Delivery","South East (England)","1670","1625","39440","37320"
"In post","2021","Project Delivery","Project Delivery","South West (England)","4545","4395","40240","39650"
"In post","2021","Project Delivery","Project Delivery","Unknown","25","25","39740","39530"
"In post","2021","Project Delivery","Project Delivery","Wales","425","415","41300","38630"
"In post","2021","Project Delivery","Project Delivery","West Midlands (England)","655","635","40060","38630"
"In post","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","415","400","38820","36460"
"In post","2021","Project Delivery","Property","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Project Delivery","Property","East of England","5","5","[c]","[c]"
"In post","2021","Project Delivery","Property","London","95","95","56830","64590"
"In post","2021","Project Delivery","Property","North East (England)","10","10","44590","43320"
"In post","2021","Project Delivery","Property","North West (England)","50","50","46720","49860"
"In post","2021","Project Delivery","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","Scotland","20","15","36280","30990"
"In post","2021","Project Delivery","Property","South East (England)","15","15","42150","42480"
"In post","2021","Project Delivery","Property","South West (England)","45","45","45420","40170"
"In post","2021","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Property","West Midlands (England)","25","25","44720","39420"
"In post","2021","Project Delivery","Property","Yorkshire and The Humber","35","35","50150","50520"
"In post","2021","Project Delivery","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","East Midlands (England)","115","115","37110","35590"
"In post","2021","Project Delivery","Science and Engineering","East of England","90","85","35870","33740"
"In post","2021","Project Delivery","Science and Engineering","London","30","25","52940","55060"
"In post","2021","Project Delivery","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","North West (England)","110","105","41510","40340"
"In post","2021","Project Delivery","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Science and Engineering","Overseas","40","40","44030","42030"
"In post","2021","Project Delivery","Science and Engineering","Scotland","150","150","33490","30400"
"In post","2021","Project Delivery","Science and Engineering","South East (England)","100","100","32580","29620"
"In post","2021","Project Delivery","Science and Engineering","South West (England)","2545","2495","38220","37590"
"In post","2021","Project Delivery","Science and Engineering","Wales","235","220","27510","28750"
"In post","2021","Project Delivery","Science and Engineering","West Midlands (England)","35","35","29140","27020"
"In post","2021","Project Delivery","Science and Engineering","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Project Delivery","Security","East of England","5","5","[c]","[c]"
"In post","2021","Project Delivery","Security","London","35","35","46340","41970"
"In post","2021","Project Delivery","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Security","South West (England)","10","10","34610","30660"
"In post","2021","Project Delivery","Statistics","London","10","10","57910","57610"
"In post","2021","Project Delivery","Statistics","Overseas","5","5","[c]","[c]"
"In post","2021","Project Delivery","Statistics","Scotland","15","15","51940","53800"
"In post","2021","Project Delivery","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","East of England","10","10","29960","30310"
"In post","2021","Project Delivery","Tax","London","25","25","49500","41760"
"In post","2021","Project Delivery","Tax","North East (England)","15","15","47560","52580"
"In post","2021","Project Delivery","Tax","North West (England)","25","25","45120","31870"
"In post","2021","Project Delivery","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tax","Overseas","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","Scotland","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","South East (England)","10","10","34340","31810"
"In post","2021","Project Delivery","Tax","South West (England)","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","Wales","5","5","[c]","[c]"
"In post","2021","Project Delivery","Tax","West Midlands (England)","10","10","37160","31810"
"In post","2021","Project Delivery","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","East of England","5","5","[c]","[c]"
"In post","2021","Project Delivery","Unknown","London","225","220","67150","59160"
"In post","2021","Project Delivery","Unknown","North East (England)","20","20","38750","35310"
"In post","2021","Project Delivery","Unknown","North West (England)","20","20","38540","38630"
"In post","2021","Project Delivery","Unknown","Scotland","270","255","35390","35330"
"In post","2021","Project Delivery","Unknown","South West (England)","10","10","102390","95670"
"In post","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Property","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Commercial","South West (England)","30","30","42840","38200"
"In post","2021","Property","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Digital, Data and Technology","South West (England)","30","30","38080","38000"
"In post","2021","Property","Finance","London","25","25","44280","41350"
"In post","2021","Property","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Knowledge and Information Management","South West (England)","20","20","36870","34750"
"In post","2021","Property","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Operational Delivery","East Midlands (England)","35","35","27820","24500"
"In post","2021","Property","Operational Delivery","East of England","40","35","29740","26000"
"In post","2021","Property","Operational Delivery","London","185","180","41010","36400"
"In post","2021","Property","Operational Delivery","North East (England)","295","280","24600","21100"
"In post","2021","Property","Operational Delivery","North West (England)","75","70","33690","30000"
"In post","2021","Property","Operational Delivery","Scotland","10","10","36530","32460"
"In post","2021","Property","Operational Delivery","South East (England)","55","50","30400","25500"
"In post","2021","Property","Operational Delivery","South West (England)","335","305","24410","21100"
"In post","2021","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Operational Delivery","Wales","145","135","30080","23320"
"In post","2021","Property","Operational Delivery","West Midlands (England)","60","60","31500","29440"
"In post","2021","Property","Operational Delivery","Yorkshire and The Humber","210","190","26990","21100"
"In post","2021","Property","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Other","Scotland","250","245","30070","28870"
"In post","2021","Property","Other","South West (England)","65","65","37630","34770"
"In post","2021","Property","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Planning","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Property","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Property","Policy","London","10","10","[c]","[c]"
"In post","2021","Property","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","London","25","25","55480","52850"
"In post","2021","Property","Project Delivery","North West (England)","5","5","[c]","[c]"
"In post","2021","Property","Project Delivery","South West (England)","25","25","53610","51130"
"In post","2021","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Project Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Property","Property","East Midlands (England)","460","435","33250","31810"
"In post","2021","Property","Property","East of England","500","480","32470","33000"
"In post","2021","Property","Property","London","990","950","42830","37380"
"In post","2021","Property","Property","North East (England)","260","240","34370","31100"
"In post","2021","Property","Property","North West (England)","455","425","34860","31100"
"In post","2021","Property","Property","Northern Ireland","105","100","28950","27680"
"In post","2021","Property","Property","Overseas","195","195","38980","36460"
"In post","2021","Property","Property","Scotland","335","325","32420","33300"
"In post","2021","Property","Property","South East (England)","965","935","34920","33300"
"In post","2021","Property","Property","South West (England)","835","800","34600","33300"
"In post","2021","Property","Property","Unknown","15","15","46550","40580"
"In post","2021","Property","Property","Wales","345","325","33660","32100"
"In post","2021","Property","Property","West Midlands (England)","475","445","35170","33000"
"In post","2021","Property","Property","Yorkshire and The Humber","530","500","35070","32550"
"In post","2021","Property","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Security","South West (England)","10","10","[c]","[c]"
"In post","2021","Property","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","London","70","70","53610","54700"
"In post","2021","Property","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Scotland","745","715","30480","28120"
"In post","2021","Property","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Yorkshire and The Humber","20","20","42790","42220"
"In post","2021","Security","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Digital, Data and Technology","London","15","15","43710","40220"
"In post","2021","Security","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Intelligence Analysis","London","145","140","46250","39240"
"In post","2021","Security","Intelligence Analysis","Overseas","55","55","44590","36450"
"In post","2021","Security","Knowledge and Information Management","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Security","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2021","Security","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Knowledge and Information Management","South East (England)","10","10","[c]","[c]"
"In post","2021","Security","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Security","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Security","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Science and Engineering","South East (England)","5","5","[c]","[c]"
"In post","2021","Security","Security","East Midlands (England)","155","155","29070","26180"
"In post","2021","Security","Security","East of England","540","535","33210","28890"
"In post","2021","Security","Security","London","740","730","39070","35340"
"In post","2021","Security","Security","North East (England)","95","90","33690","31810"
"In post","2021","Security","Security","North West (England)","255","250","28820","23540"
"In post","2021","Security","Security","Northern Ireland","390","385","21450","20310"
"In post","2021","Security","Security","Overseas","75","75","36690","34310"
"In post","2021","Security","Security","Scotland","1355","1315","30600","28210"
"In post","2021","Security","Security","South East (England)","1775","1750","31850","28750"
"In post","2021","Security","Security","South West (England)","1100","1075","27180","20920"
"In post","2021","Security","Security","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Security","Wales","315","305","27660","25390"
"In post","2021","Security","Security","West Midlands (England)","365","360","30420","26750"
"In post","2021","Security","Security","Yorkshire and The Humber","465","455","33580","38630"
"In post","2021","Security","Unknown","East of England","5","5","[c]","[c]"
"In post","2021","Security","Unknown","London","175","175","44930","38580"
"In post","2021","Security","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","North West (England)","45","45","32370","33300"
