"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Project Delivery","Commercial","55","55","42330","41080"
"In post","2021","Undeclared","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Digital, Data and Technology","35","35","44010","44400"
"In post","2021","Undeclared","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Finance","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Medicine","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Operational Delivery","95","90","34950","29150"
"In post","2021","Undeclared","Project Delivery","Other","230","220","33260","30090"
"In post","2021","Undeclared","Project Delivery","Policy","115","105","53770","53580"
"In post","2021","Undeclared","Project Delivery","Project Delivery","825","800","41300","39970"
"In post","2021","Undeclared","Project Delivery","Property","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Science and Engineering","355","340","36790","33730"
"In post","2021","Undeclared","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Tax","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Finance","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Operational Delivery","90","80","30280","25860"
"In post","2021","Undeclared","Property","Other","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Project Delivery","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Property","505","480","36260","33300"
"In post","2021","Undeclared","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Security","625","615","34370","35320"
"In post","2021","Undeclared","Security","Unknown","45","45","34900","33300"
"In post","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Communications","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Counter Fraud","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Digital, Data and Technology","65","60","48220","45410"
"In post","2021","Undeclared","Unknown","Economics","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Finance","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Human Resources","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Intelligence Analysis","170","165","33900","31420"
"In post","2021","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Knowledge and Information Management","15","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Legal","10","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Medicine","75","65","49110","37890"
"In post","2021","Undeclared","Unknown","Operational Delivery","1400","1285","29820","27370"
"In post","2021","Undeclared","Unknown","Operational Research","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Other","875","845","27050","22080"
"In post","2021","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Policy","255","245","45370","41960"
"In post","2021","Undeclared","Unknown","Project Delivery","80","80","46290","40830"
"In post","2021","Undeclared","Unknown","Property","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Science and Engineering","165","160","35420","33160"
"In post","2021","Undeclared","Unknown","Security","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Social Research","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","4385","4075","28230","27570"
"In post","2021","Undeclared","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Unknown","Analysis","Economics","300","295","39580","33880"
"In post","2021","Unknown","Analysis","Finance","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Intelligence Analysis","175","170","53890","53360"
"In post","2021","Unknown","Analysis","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Operational Delivery","155","150","31630","29540"
"In post","2021","Unknown","Analysis","Operational Research","95","90","41580","37320"
"In post","2021","Unknown","Analysis","Other","40","40","57380","51230"
"In post","2021","Unknown","Analysis","Policy","70","70","46750","39090"
"In post","2021","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Science and Engineering","175","165","38210","36580"
"In post","2021","Unknown","Analysis","Social Research","255","245","35260","32540"
"In post","2021","Unknown","Analysis","Statistics","370","360","39070","36920"
"In post","2021","Unknown","Analysis","Tax","5","5","[c]","[c]"
"In post","2021","Unknown","Analysis","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","Commercial","850","825","38260","35760"
"In post","2021","Unknown","Commercial","Finance","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","Knowledge and Information Management","75","70","37960","33300"
"In post","2021","Unknown","Commercial","Operational Delivery","40","40","36540","26710"
"In post","2021","Unknown","Commercial","Other","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Project Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","1045","1030","69170","64500"
"In post","2021","Unknown","Communications","Communications","890","865","41880","38600"
"In post","2021","Unknown","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Operational Delivery","355","340","28680","25560"
"In post","2021","Unknown","Communications","Other","45","40","24000","19820"
"In post","2021","Unknown","Communications","Policy","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Tax","955","930","26760","25560"
"In post","2021","Unknown","Communications","Unknown","320","315","35990","31810"
"In post","2021","Unknown","Counter Fraud","Counter Fraud","125","125","41020","35070"
"In post","2021","Unknown","Counter Fraud","Intelligence Analysis","45","45","34790","31810"
"In post","2021","Unknown","Counter Fraud","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Legal","890","860","30690","29570"
"In post","2021","Unknown","Counter Fraud","Operational Delivery","635","585","27960","25560"
"In post","2021","Unknown","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Other","60","55","36120","31810"
"In post","2021","Unknown","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Tax","395","375","35740","31810"
"In post","2021","Unknown","Counter Fraud","Unknown","50","45","31680","29660"
"In post","2021","Unknown","Debt","Operational Delivery","1065","960","22980","20140"
"In post","2021","Unknown","Debt","Tax","665","645","20540","20140"
"In post","2021","Unknown","Debt","Unknown","50","45","23560","20140"
"In post","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","2875","2820","40410","36840"
"In post","2021","Unknown","Digital, Data & Technology","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Operational Delivery","105","100","33460","31810"
"In post","2021","Unknown","Digital, Data & Technology","Operational Research","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Security","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Tax","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","285","280","44750","40570"
"In post","2021","Unknown","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Corporate Finance","20","15","[c]","[c]"
"In post","2021","Unknown","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Economics","65","65","40500","32970"
"In post","2021","Unknown","Finance","Finance","1295","1230","37750","33300"
"In post","2021","Unknown","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Operational Delivery","205","190","26170","21440"
"In post","2021","Unknown","Finance","Other","15","10","[c]","[c]"
"In post","2021","Unknown","Finance","Policy","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Project Delivery","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Tax","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","90","85","41450","37530"
"In post","2021","Unknown","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Unknown","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Human Resources","1095","1040","34680","31020"
"In post","2021","Unknown","Human Resources","Operational Delivery","180","165","28240","25560"
"In post","2021","Unknown","Human Resources","Other","25","20","[c]","[c]"
"In post","2021","Unknown","Human Resources","Policy","40","40","35570","32540"
"In post","2021","Unknown","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Tax","40","40","36800","31810"
"In post","2021","Unknown","Human Resources","Unknown","150","150","36690","31900"
"In post","2021","Unknown","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Internal Audit","45","40","41930","40580"
"In post","2021","Unknown","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Legal","1585","1495","51040","51470"
"In post","2021","Unknown","Legal","Operational Delivery","2280","2090","25910","22820"
"In post","2021","Unknown","Legal","Other","55","50","31160","27580"
"In post","2021","Unknown","Legal","Policy","20","20","[c]","[c]"
"In post","2021","Unknown","Legal","Tax","70","65","37450","35580"
"In post","2021","Unknown","Legal","Unknown","60","55","49290","59160"
"In post","2021","Unknown","No function","Commercial","20","20","[c]","[c]"
"In post","2021","Unknown","No function","Communications","25","25","[c]","[c]"
"In post","2021","Unknown","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Counter Fraud","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Digital, Data and Technology","30","25","[c]","[c]"
"In post","2021","Unknown","No function","Economics","65","65","49640","52290"
"In post","2021","Unknown","No function","Finance","35","35","42260","34710"
"In post","2021","Unknown","No function","Human Resources","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Inspector of Education and Training","75","70","58960","51360"
"In post","2021","Unknown","No function","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Unknown","No function","International Trade","540","530","45730","38630"
"In post","2021","Unknown","No function","Knowledge and Information Management","200","180","39890","37490"
"In post","2021","Unknown","No function","Medicine","140","130","112300","115850"
"In post","2021","Unknown","No function","Operational Delivery","25680","23895","27730","24920"
"In post","2021","Unknown","No function","Operational Research","35","35","48170","47140"
"In post","2021","Unknown","No function","Other","650","595","35770","31800"
"In post","2021","Unknown","No function","Planning","15","15","[c]","[c]"
"In post","2021","Unknown","No function","Planning Inspectors","65","55","56520","58810"
"In post","2021","Unknown","No function","Policy","3940","3870","45450","40220"
"In post","2021","Unknown","No function","Project Delivery","25","25","[c]","[c]"
"In post","2021","Unknown","No function","Psychology","150","140","33960","30930"
"In post","2021","Unknown","No function","Science and Engineering","1330","1260","42370","40650"
"In post","2021","Unknown","No function","Security","20","20","[c]","[c]"
"In post","2021","Unknown","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Statistics","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Tax","3610","3410","28790","25560"
"In post","2021","Unknown","No function","Unknown","3460","3400","32660","29250"
"In post","2021","Unknown","No function","Veterinarian","35","35","41870","37240"
"In post","2021","Unknown","Project Delivery","Commercial","100","95","40350","37890"
"In post","2021","Unknown","Project Delivery","Communications","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Digital, Data and Technology","55","55","41410","38630"
"In post","2021","Unknown","Project Delivery","Economics","45","45","54300","55620"
"In post","2021","Unknown","Project Delivery","Finance","45","40","43100","42820"
"In post","2021","Unknown","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Medicine","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Operational Delivery","390","365","34260","30630"
"In post","2021","Unknown","Project Delivery","Other","395","380","37490","32110"
"In post","2021","Unknown","Project Delivery","Policy","615","590","51280","53000"
"In post","2021","Unknown","Project Delivery","Project Delivery","1995","1935","42350","38630"
"In post","2021","Unknown","Project Delivery","Property","35","35","46410","49860"
"In post","2021","Unknown","Project Delivery","Science and Engineering","385","380","34200","31620"
"In post","2021","Unknown","Project Delivery","Security","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Statistics","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Tax","30","30","42520","38630"
"In post","2021","Unknown","Project Delivery","Unknown","70","65","50770","41760"
"In post","2021","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Operational Delivery","355","340","24430","21100"
"In post","2021","Unknown","Property","Other","220","220","29570","28870"
"In post","2021","Unknown","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Project Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Property","985","945","32070","29450"
"In post","2021","Unknown","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","35","30","29720","28120"
"In post","2021","Unknown","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Intelligence Analysis","20","20","[c]","[c]"
"In post","2021","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Security","1740","1715","30770","28000"
"In post","2021","Unknown","Security","Unknown","310","295","29300","26670"
"In post","2021","Unknown","Unknown","Commercial","10","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Communications","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Digital, Data and Technology","165","165","47830","44950"
"In post","2021","Unknown","Unknown","Economics","65","65","43700","35340"
"In post","2021","Unknown","Unknown","Finance","30","30","41220","30820"
"In post","2021","Unknown","Unknown","Human Resources","50","50","37550","32820"
"In post","2021","Unknown","Unknown","Intelligence Analysis","160","155","35900","33300"
"In post","2021","Unknown","Unknown","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Legal","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Medicine","555","490","46740","37890"
"In post","2021","Unknown","Unknown","Operational Delivery","1460","1405","27030","24880"
"In post","2021","Unknown","Unknown","Operational Research","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Other","3825","3760","34010","32400"
"In post","2021","Unknown","Unknown","Policy","565","550","45240","41950"
"In post","2021","Unknown","Unknown","Project Delivery","100","100","41950","37450"
"In post","2021","Unknown","Unknown","Property","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Science and Engineering","430","420","37480","33000"
"In post","2021","Unknown","Unknown","Security","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Social Research","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Statistics","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Tax","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","7940","7595","35260","29190"
"In post","2021","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Finance","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Human Resources","35","[c]","34210","32430"
"Leaver CS","2021","Declared disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Legal","35","[c]","49240","46370"
"Leaver CS","2021","Declared disabled","Legal","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Operational Delivery","740","[c]","25710","21590"
"Leaver CS","2021","Declared disabled","No function","Operational Research","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Policy","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Psychology","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Science and Engineering","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
