"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Unknown","Male","Unknown","25","25","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","West Central Scotland","Female","Heterosexual / straight","5805","5200","30270","27370"
"In post","2021","White","West Central Scotland","Female","LGBO","275","265","30790","27570"
"In post","2021","White","West Central Scotland","Female","Undeclared","565","490","27300","25560"
"In post","2021","White","West Central Scotland","Female","Unknown","920","765","28390","26120"
"In post","2021","White","West Central Scotland","Male","Heterosexual / straight","4805","4620","32360","27570"
"In post","2021","White","West Central Scotland","Male","LGBO","320","310","29800","27570"
"In post","2021","White","West Central Scotland","Male","Undeclared","325","310","32040","27570"
"In post","2021","White","West Central Scotland","Male","Unknown","650","615","32530","27570"
"In post","2021","White","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","West Midlands","Female","Heterosexual / straight","4475","3985","31790","27570"
"In post","2021","White","West Midlands","Female","LGBO","215","205","31720","27570"
"In post","2021","White","West Midlands","Female","Undeclared","425","370","30470","27570"
"In post","2021","White","West Midlands","Female","Unknown","875","735","30600","27570"
"In post","2021","White","West Midlands","Male","Heterosexual / straight","2875","2785","35050","30990"
"In post","2021","White","West Midlands","Male","LGBO","230","225","31570","27570"
"In post","2021","White","West Midlands","Male","Undeclared","250","230","33520","27670"
"In post","2021","White","West Midlands","Male","Unknown","490","470","35280","28130"
"In post","2021","White","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","West Wales and The Valleys","Female","Heterosexual / straight","6285","5555","28200","26470"
"In post","2021","White","West Wales and The Valleys","Female","LGBO","220","205","27460","24240"
"In post","2021","White","West Wales and The Valleys","Female","Undeclared","1295","1015","25470","21590"
"In post","2021","White","West Wales and The Valleys","Female","Unknown","635","515","25620","25730"
"In post","2021","White","West Wales and The Valleys","Male","Heterosexual / straight","3780","3650","31610","27570"
"In post","2021","White","West Wales and The Valleys","Male","LGBO","205","200","29140","26470"
"In post","2021","White","West Wales and The Valleys","Male","Undeclared","650","610","29090","25910"
"In post","2021","White","West Wales and The Valleys","Male","Unknown","320","285","27000","27570"
"In post","2021","White","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","West Yorkshire","Female","Heterosexual / straight","4975","4455","31780","27570"
"In post","2021","White","West Yorkshire","Female","LGBO","350","335","30460","27570"
"In post","2021","White","West Yorkshire","Female","Undeclared","465","400","30190","27570"
"In post","2021","White","West Yorkshire","Female","Unknown","725","605","30550","27570"
"In post","2021","White","West Yorkshire","Male","Heterosexual / straight","3520","3395","34120","31180"
"In post","2021","White","West Yorkshire","Male","LGBO","270","265","32770","27570"
"In post","2021","White","West Yorkshire","Male","Undeclared","285","270","34250","31650"
"In post","2021","White","West Yorkshire","Male","Unknown","515","480","34560","31650"
"In post","2021","White","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inner London - East","Female","Heterosexual / straight","40","[c]","34270","33000"
"Leaver CS","2021","Asian","Inner London - East","Female","LGBO","[c]","[c]","[c]","[c]"
