"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Mixed","London","AO","25","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","EO","35","35","29440","29010"
"In post","2021","Undeclared","Mixed","London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","G7","30","30","56570","55710"
"In post","2021","Undeclared","Mixed","London","HEO","35","35","34980","34590"
"In post","2021","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","AA","10","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","AO","90","85","24500","21440"
"In post","2021","Undeclared","Mixed","Outside London","EO","65","65","27960","27570"
"In post","2021","Undeclared","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","HEO","35","35","33900","33210"
"In post","2021","Undeclared","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","G7","15","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","AO","30","30","27770","31650"
"In post","2021","Undeclared","Other ethnicity","Outside London","EO","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","London","AA","20","15","[c]","[c]"
"In post","2021","Undeclared","Undeclared","London","AO","135","130","25540","25110"
"In post","2021","Undeclared","Undeclared","London","EO","310","295","30130","30410"
"In post","2021","Undeclared","Undeclared","London","G6","155","150","69200","68910"
"In post","2021","Undeclared","Undeclared","London","G7","340","335","57610","57460"
"In post","2021","Undeclared","Undeclared","London","HEO","335","320","36080","36160"
"In post","2021","Undeclared","Undeclared","London","SCS level","50","50","86800","78420"
"In post","2021","Undeclared","Undeclared","London","SEO","245","235","43380","42630"
"In post","2021","Undeclared","Undeclared","London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Outside London","AA","140","130","19210","19560"
"In post","2021","Undeclared","Undeclared","Outside London","AO","1255","1160","23150","21440"
"In post","2021","Undeclared","Undeclared","Outside London","EO","1455","1350","27390","27280"
"In post","2021","Undeclared","Undeclared","Outside London","G6","140","130","67570","65320"
"In post","2021","Undeclared","Undeclared","Outside London","G7","555","540","53100","52580"
"In post","2021","Undeclared","Undeclared","Outside London","HEO","1105","1060","33000","32740"
"In post","2021","Undeclared","Undeclared","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Outside London","SEO","835","805","41320","40510"
"In post","2021","Undeclared","Undeclared","Outside London","Unknown","155","145","35600","33190"
"In post","2021","Undeclared","Undeclared","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Overseas","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Overseas","G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Overseas","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Overseas","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Unknown","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","London","AA","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","London","AO","90","75","29670","32740"
"In post","2021","Undeclared","Unknown","London","EO","150","145","29500","30270"
"In post","2021","Undeclared","Unknown","London","G6","55","55","67460","66090"
"In post","2021","Undeclared","Unknown","London","G7","165","165","56490","54760"
"In post","2021","Undeclared","Unknown","London","HEO","210","210","34800","34710"
"In post","2021","Undeclared","Unknown","London","SCS level","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","London","SEO","155","150","43430","42890"
"In post","2021","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Outside London","AA","120","105","20540","20600"
"In post","2021","Undeclared","Unknown","Outside London","AO","410","365","25630","24920"
"In post","2021","Undeclared","Unknown","Outside London","EO","245","230","28030","27570"
"In post","2021","Undeclared","Unknown","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Outside London","G7","75","70","56390","52580"
"In post","2021","Undeclared","Unknown","Outside London","HEO","160","145","32820","31810"
"In post","2021","Undeclared","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Outside London","SEO","100","95","42280","40580"
"In post","2021","Undeclared","Unknown","Outside London","Unknown","35","35","34150","35510"
"In post","2021","Undeclared","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","London","AA","100","90","23840","24670"
"In post","2021","Undeclared","White","London","AO","330","305","29750","27600"
"In post","2021","Undeclared","White","London","EO","345","330","30860","30750"
"In post","2021","Undeclared","White","London","G6","190","185","69500","68520"
"In post","2021","Undeclared","White","London","G7","395","380","57070","55620"
"In post","2021","Undeclared","White","London","HEO","455","445","35380","34640"
"In post","2021","Undeclared","White","London","SCS level","115","110","89800","81790"
"In post","2021","Undeclared","White","London","SEO","320","310","44300","42610"
"In post","2021","Undeclared","White","London","Unknown","35","35","32950","33950"
"In post","2021","Undeclared","White","Outside London","AA","1160","1020","20320","20600"
"In post","2021","Undeclared","White","Outside London","AO","4965","4430","25280","21710"
"In post","2021","Undeclared","White","Outside London","EO","3835","3585","28340","27570"
"In post","2021","Undeclared","White","Outside London","G6","170","165","68850","66420"
"In post","2021","Undeclared","White","Outside London","G7","590","570","54070","52580"
"In post","2021","Undeclared","White","Outside London","HEO","1915","1830","33480","32740"
"In post","2021","Undeclared","White","Outside London","SCS level","40","35","92520","83350"
"In post","2021","Undeclared","White","Outside London","SEO","1270","1220","42710","40580"
"In post","2021","Undeclared","White","Outside London","Unknown","365","340","32190","31420"
"In post","2021","Undeclared","White","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","G7","15","15","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","White","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","London","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Asian","London","AO","130","120","24950","24650"
"In post","2021","Unknown","Asian","London","EO","275","260","29410","28990"
"In post","2021","Unknown","Asian","London","G6","50","50","70110","67750"
"In post","2021","Unknown","Asian","London","G7","160","160","55710","54670"
"In post","2021","Unknown","Asian","London","HEO","260","250","35820","35360"
"In post","2021","Unknown","Asian","London","SCS level","30","30","105810","99500"
"In post","2021","Unknown","Asian","London","SEO","135","135","43010","41640"
"In post","2021","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Outside London","AA","45","35","20440","20070"
"In post","2021","Unknown","Asian","Outside London","AO","305","275","21660","21010"
"In post","2021","Unknown","Asian","Outside London","EO","260","250","26950","25560"
"In post","2021","Unknown","Asian","Outside London","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Asian","Outside London","G7","105","100","53360","51510"
"In post","2021","Unknown","Asian","Outside London","HEO","205","200","32890","31810"
"In post","2021","Unknown","Asian","Outside London","SCS level","20","15","[c]","[c]"
"In post","2021","Unknown","Asian","Outside London","SEO","110","110","40040","38640"
"In post","2021","Unknown","Asian","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","London","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Black","London","AO","90","85","25070","24220"
"In post","2021","Unknown","Black","London","EO","150","145","29690","29570"
"In post","2021","Unknown","Black","London","G6","15","15","[c]","[c]"
"In post","2021","Unknown","Black","London","G7","80","80","55870","55000"
"In post","2021","Unknown","Black","London","HEO","130","125","35880","36160"
"In post","2021","Unknown","Black","London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Black","London","SEO","90","85","42440","41760"
"In post","2021","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Outside London","AA","20","20","[c]","[c]"
"In post","2021","Unknown","Black","Outside London","AO","90","80","22350","21160"
"In post","2021","Unknown","Black","Outside London","EO","90","85","26640","26380"
"In post","2021","Unknown","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Outside London","G7","35","35","52730","52410"
"In post","2021","Unknown","Black","Outside London","HEO","65","60","32210","31000"
"In post","2021","Unknown","Black","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Outside London","SEO","45","40","39310","38630"
"In post","2021","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","London","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","London","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","London","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","London","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","London","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","London","AO","20","20","[c]","[c]"
"In post","2021","Unknown","Mixed","London","EO","55","50","29310","27670"
"In post","2021","Unknown","Mixed","London","G6","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","London","G7","75","70","54270","53490"
"In post","2021","Unknown","Mixed","London","HEO","70","70","36010","34640"
"In post","2021","Unknown","Mixed","London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","London","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Outside London","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Outside London","AO","85","75","21820","21440"
"In post","2021","Unknown","Mixed","Outside London","EO","90","85","28350","27550"
"In post","2021","Unknown","Mixed","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Outside London","G7","30","30","52630","52580"
"In post","2021","Unknown","Mixed","Outside London","HEO","65","60","32890","31810"
"In post","2021","Unknown","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Outside London","SEO","50","45","40370","40320"
"In post","2021","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","G6","15","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","G7","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","AO","15","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","EO","30","30","29130","28020"
"In post","2021","Unknown","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","London","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","London","AO","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","London","EO","90","80","30410","29670"
"In post","2021","Unknown","Undeclared","London","G6","35","35","70480","67130"
"In post","2021","Unknown","Undeclared","London","G7","120","120","56250","54880"
"In post","2021","Unknown","Undeclared","London","HEO","110","105","37690","37000"
"In post","2021","Unknown","Undeclared","London","SCS level","20","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","London","SEO","90","85","43340","42930"
"In post","2021","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outside London","AA","50","45","20200","20070"
