"Status","Year","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Statistics","London","620","600","48060","43360"
"In post","2021","Declared non-disabled","Statistics","North East (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","North West (England)","85","85","39600","38630"
"In post","2021","Declared non-disabled","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Scotland","35","35","43590","44670"
"In post","2021","Declared non-disabled","Statistics","South East (England)","110","105","42390","38300"
"In post","2021","Declared non-disabled","Statistics","South West (England)","150","140","40030","36300"
"In post","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Wales","225","215","42560","39030"
"In post","2021","Declared non-disabled","Statistics","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Statistics","Yorkshire and The Humber","75","70","38080","32700"
"In post","2021","Declared non-disabled","Tax","East Midlands (England)","715","680","36310","31810"
"In post","2021","Declared non-disabled","Tax","East of England","145","130","35070","31870"
"In post","2021","Declared non-disabled","Tax","London","1345","1280","44710","39800"
"In post","2021","Declared non-disabled","Tax","North East (England)","1115","1060","31320","28130"
"In post","2021","Declared non-disabled","Tax","North West (England)","1770","1660","34150","31810"
"In post","2021","Declared non-disabled","Tax","Northern Ireland","375","355","35860","31810"
"In post","2021","Declared non-disabled","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Tax","Scotland","1155","1070","33490","31810"
"In post","2021","Declared non-disabled","Tax","South East (England)","330","300","35520","31870"
"In post","2021","Declared non-disabled","Tax","South West (England)","365","345","40860","35000"
"In post","2021","Declared non-disabled","Tax","Wales","875","835","31080","31810"
"In post","2021","Declared non-disabled","Tax","West Midlands (England)","770","730","36320","31810"
"In post","2021","Declared non-disabled","Tax","Yorkshire and The Humber","780","740","34690","31810"
"In post","2021","Declared non-disabled","Unknown","East Midlands (England)","3435","3050","26330","27570"
"In post","2021","Declared non-disabled","Unknown","East of England","3620","3255","28570","27570"
"In post","2021","Declared non-disabled","Unknown","London","11840","11285","40280","31880"
"In post","2021","Declared non-disabled","Unknown","North East (England)","7860","6990","27330","27570"
"In post","2021","Declared non-disabled","Unknown","North West (England)","14115","12755","27400","27570"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","70","70","29370","25560"
"In post","2021","Declared non-disabled","Unknown","Overseas","235","235","42660","33300"
"In post","2021","Declared non-disabled","Unknown","Scotland","14365","13240","33180","27570"
"In post","2021","Declared non-disabled","Unknown","South East (England)","5200","4715","27900","27570"
"In post","2021","Declared non-disabled","Unknown","South West (England)","4800","4235","27680","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","805","750","32070","27570"
"In post","2021","Declared non-disabled","Unknown","Wales","4530","4065","25800","27570"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","6025","5310","26490","27570"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","7505","6710","30140","27570"
"In post","2021","Declared non-disabled","Veterinarian","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","East of England","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","London","30","30","54230","52290"
"In post","2021","Declared non-disabled","Veterinarian","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","North West (England)","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Scotland","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","South East (England)","35","35","50410","51760"
"In post","2021","Declared non-disabled","Veterinarian","South West (England)","65","65","45260","45050"
"In post","2021","Declared non-disabled","Veterinarian","Wales","60","55","45540","38050"
"In post","2021","Declared non-disabled","Veterinarian","West Midlands (England)","30","30","45290","46830"
"In post","2021","Declared non-disabled","Veterinarian","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","East of England","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","London","65","60","48430","46360"
"In post","2021","Undeclared","Commercial","North East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","North West (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","South East (England)","35","35","39430","34800"
"In post","2021","Undeclared","Commercial","South West (England)","105","100","42110","41110"
"In post","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Wales","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2021","Undeclared","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East of England","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","London","100","100","47530","42800"
"In post","2021","Undeclared","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Communications","South West (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","Wales","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands (England)","10","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","30","30","38370","34250"
"In post","2021","Undeclared","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North West (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","East of England","35","35","35340","34070"
"In post","2021","Undeclared","Digital, Data and Technology","London","165","165","48300","44740"
"In post","2021","Undeclared","Digital, Data and Technology","North East (England)","40","40","36970","37100"
"In post","2021","Undeclared","Digital, Data and Technology","North West (England)","50","50","38550","36320"
"In post","2021","Undeclared","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Scotland","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","South East (England)","55","50","37100","33300"
"In post","2021","Undeclared","Digital, Data and Technology","South West (England)","115","115","39730","38450"
"In post","2021","Undeclared","Digital, Data and Technology","Wales","120","120","41090","39590"
"In post","2021","Undeclared","Digital, Data and Technology","West Midlands (England)","35","35","41860","36780"
"In post","2021","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","50","45","39890","37510"
"In post","2021","Undeclared","Economics","London","115","115","44870","37090"
"In post","2021","Undeclared","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","East of England","25","20","[c]","[c]"
"In post","2021","Undeclared","Finance","London","160","155","47570","45650"
"In post","2021","Undeclared","Finance","North East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Finance","North West (England)","50","45","35910","33590"
"In post","2021","Undeclared","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Scotland","25","20","[c]","[c]"
"In post","2021","Undeclared","Finance","South East (England)","60","60","37110","34440"
"In post","2021","Undeclared","Finance","South West (England)","65","65","41830","38150"
"In post","2021","Undeclared","Finance","Wales","35","30","36630","36240"
"In post","2021","Undeclared","Finance","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","Undeclared","Finance","Yorkshire and The Humber","40","40","33670","30200"
"In post","2021","Undeclared","Human Resources","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East of England","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","London","150","145","46730","43750"
"In post","2021","Undeclared","Human Resources","North East (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","North West (England)","45","45","33640","31180"
"In post","2021","Undeclared","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Scotland","35","30","24310","21580"
"In post","2021","Undeclared","Human Resources","South East (England)","35","35","38860","39470"
"In post","2021","Undeclared","Human Resources","South West (England)","35","30","32340","29180"
"In post","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Wales","25","25","[c]","[c]"
"In post","2021","Undeclared","Human Resources","West Midlands (England)","25","20","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","East of England","45","45","32290","33300"
"In post","2021","Undeclared","Intelligence Analysis","London","95","90","39920","36970"
"In post","2021","Undeclared","Intelligence Analysis","North East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","North West (England)","30","30","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Overseas","5","5","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","South East (England)","40","40","30030","27380"
"In post","2021","Undeclared","Intelligence Analysis","South West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","South East (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","London","30","30","51300","51970"
"In post","2021","Undeclared","International Trade","North West (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","East of England","10","10","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","London","40","40","43450","38010"
"In post","2021","Undeclared","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","North West (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Scotland","10","5","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","South East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","South West (England)","40","40","41750","37320"
"In post","2021","Undeclared","Knowledge and Information Management","Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","East Midlands (England)","20","15","[c]","[c]"
"In post","2021","Undeclared","Legal","East of England","35","35","29470","28130"
"In post","2021","Undeclared","Legal","London","220","210","55400","56650"
"In post","2021","Undeclared","Legal","North East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Legal","North West (England)","45","45","37170","32540"
"In post","2021","Undeclared","Legal","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Scotland","35","35","53560","52490"
"In post","2021","Undeclared","Legal","South East (England)","40","40","41770","40800"
"In post","2021","Undeclared","Legal","South West (England)","30","30","40740","38450"
"In post","2021","Undeclared","Legal","Wales","30","25","37410","31810"
"In post","2021","Undeclared","Legal","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","Undeclared","Legal","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Undeclared","Medicine","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","East of England","15","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","London","30","20","[c]","[c]"
"In post","2021","Undeclared","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","North West (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","South East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Medicine","South West (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Wales","15","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","East Midlands (England)","860","785","28410","28100"
"In post","2021","Undeclared","Operational Delivery","East of England","990","905","29820","29810"
"In post","2021","Undeclared","Operational Delivery","London","1910","1790","34300","31530"
"In post","2021","Undeclared","Operational Delivery","North East (England)","980","875","27730","26810"
"In post","2021","Undeclared","Operational Delivery","North West (England)","1830","1650","28390","27370"
"In post","2021","Undeclared","Operational Delivery","Northern Ireland","85","80","27240","25560"
"In post","2021","Undeclared","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Scotland","400","370","27740","25180"
"In post","2021","Undeclared","Operational Delivery","South East (England)","1810","1645","29910","30400"
"In post","2021","Undeclared","Operational Delivery","South West (England)","725","660","29980","28130"
"In post","2021","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Wales","970","860","26950","23830"
"In post","2021","Undeclared","Operational Delivery","West Midlands (England)","1005","930","28210","26810"
"In post","2021","Undeclared","Operational Delivery","Yorkshire and The Humber","1180","1075","29830","30830"
"In post","2021","Undeclared","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","London","30","30","[c]","[c]"
"In post","2021","Undeclared","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","South East (England)","50","45","43860","46080"
"In post","2021","Undeclared","Operational Research","South West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","East Midlands (England)","55","55","23480","20920"
"In post","2021","Undeclared","Other","East of England","75","75","23050","21130"
"In post","2021","Undeclared","Other","London","275","255","36240","32740"
"In post","2021","Undeclared","Other","North East (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Other","North West (England)","60","55","25040","21580"
"In post","2021","Undeclared","Other","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Undeclared","Other","Overseas","5","5","[c]","[c]"
"In post","2021","Undeclared","Other","Scotland","75","70","26610","23130"
"In post","2021","Undeclared","Other","South East (England)","225","220","29690","23120"
"In post","2021","Undeclared","Other","South West (England)","285","275","32080","29020"
"In post","2021","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Wales","55","55","31730","26020"
"In post","2021","Undeclared","Other","West Midlands (England)","100","95","27230","25950"
"In post","2021","Undeclared","Other","Yorkshire and The Humber","100","100","23990","21580"
"In post","2021","Undeclared","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","South West (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Policy","East of England","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","London","1185","1170","47840","44390"
"In post","2021","Undeclared","Policy","North East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","North West (England)","55","50","41630","38630"
"In post","2021","Undeclared","Policy","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Undeclared","Policy","Overseas","70","70","53120","54540"
"In post","2021","Undeclared","Policy","Scotland","15","10","[c]","[c]"
"In post","2021","Undeclared","Policy","South East (England)","35","35","40940","38650"
"In post","2021","Undeclared","Policy","South West (England)","25","25","[c]","[c]"
"In post","2021","Undeclared","Policy","Wales","95","90","37720","37410"
"In post","2021","Undeclared","Policy","West Midlands (England)","45","40","39550","31180"
"In post","2021","Undeclared","Policy","Yorkshire and The Humber","60","60","37260","36510"
"In post","2021","Undeclared","Project Delivery","East Midlands (England)","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East of England","50","50","41330","40580"
"In post","2021","Undeclared","Project Delivery","London","225","220","48360","44500"
"In post","2021","Undeclared","Project Delivery","North East (England)","40","40","38000","38630"
"In post","2021","Undeclared","Project Delivery","North West (England)","65","65","38620","36960"
"In post","2021","Undeclared","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Overseas","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Scotland","25","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","South East (England)","100","95","37580","37320"
"In post","2021","Undeclared","Project Delivery","South West (England)","275","270","42380","40580"
"In post","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Wales","30","30","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Midlands (England)","45","45","38830","38630"
"In post","2021","Undeclared","Project Delivery","Yorkshire and The Humber","35","30","37650","36970"
"In post","2021","Undeclared","Property","East Midlands (England)","40","35","32620","29790"
"In post","2021","Undeclared","Property","East of England","45","45","36190","34610"
"In post","2021","Undeclared","Property","London","105","100","44470","37380"
"In post","2021","Undeclared","Property","North East (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","North West (England)","35","30","37160","33250"
"In post","2021","Undeclared","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Scotland","25","25","[c]","[c]"
"In post","2021","Undeclared","Property","South East (England)","55","55","34240","33300"
"In post","2021","Undeclared","Property","South West (England)","80","75","35130","33300"
"In post","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Wales","20","20","[c]","[c]"
"In post","2021","Undeclared","Property","West Midlands (England)","45","40","33680","27830"
"In post","2021","Undeclared","Property","Yorkshire and The Humber","50","45","36310","33250"
"In post","2021","Undeclared","Psychology","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Psychology","East of England","20","20","[c]","[c]"
"In post","2021","Undeclared","Psychology","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Psychology","North East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","North West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","South East (England)","30","25","[c]","[c]"
"In post","2021","Undeclared","Psychology","South West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Psychology","West Midlands (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Psychology","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","East Midlands (England)","40","40","42860","37880"
"In post","2021","Undeclared","Science and Engineering","East of England","50","45","36630","32900"
"In post","2021","Undeclared","Science and Engineering","London","95","90","45130","40070"
"In post","2021","Undeclared","Science and Engineering","North East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North West (England)","40","35","37650","37890"
"In post","2021","Undeclared","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Scotland","25","25","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","South East (England)","165","160","40700","42390"
"In post","2021","Undeclared","Science and Engineering","South West (England)","470","455","40150","38920"
"In post","2021","Undeclared","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Wales","105","100","29180","28750"
"In post","2021","Undeclared","Science and Engineering","West Midlands (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2021","Undeclared","Security","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","East of England","40","40","37080","39070"
"In post","2021","Undeclared","Security","London","100","100","42870","39770"
"In post","2021","Undeclared","Security","North East (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","North West (England)","35","35","31180","29970"
"In post","2021","Undeclared","Security","Northern Ireland","25","25","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Scotland","65","60","32790","33600"
"In post","2021","Undeclared","Security","South East (England)","150","150","35560","39070"
"In post","2021","Undeclared","Security","South West (England)","100","95","27870","21040"
"In post","2021","Undeclared","Security","Wales","35","35","28970","25390"
"In post","2021","Undeclared","Security","West Midlands (England)","30","30","37140","38160"
"In post","2021","Undeclared","Security","Yorkshire and The Humber","65","65","36540","39070"
"In post","2021","Undeclared","Social Research","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","South East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Social Research","Wales","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","60","55","45730","42980"
"In post","2021","Undeclared","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","South East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","South West (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Statistics","Wales","5","5","[c]","[c]"
"In post","2021","Undeclared","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","East Midlands (England)","80","70","35030","31810"
"In post","2021","Undeclared","Tax","East of England","25","20","[c]","[c]"
"In post","2021","Undeclared","Tax","London","135","125","46500","39800"
"In post","2021","Undeclared","Tax","North East (England)","90","85","34390","31810"
"In post","2021","Undeclared","Tax","North West (England)","155","145","37940","35000"
"In post","2021","Undeclared","Tax","Northern Ireland","20","20","[c]","[c]"
"In post","2021","Undeclared","Tax","Scotland","85","75","38050","31950"
"In post","2021","Undeclared","Tax","South East (England)","40","40","33440","31810"
"In post","2021","Undeclared","Tax","South West (England)","45","40","40510","35000"
"In post","2021","Undeclared","Tax","Wales","60","60","33790","31810"
"In post","2021","Undeclared","Tax","West Midlands (England)","65","60","38220","35000"
"In post","2021","Undeclared","Tax","Yorkshire and The Humber","65","60","37160","35000"
"In post","2021","Undeclared","Unknown","East Midlands (England)","245","225","25880","27570"
"In post","2021","Undeclared","Unknown","East of England","200","185","29400","29290"
"In post","2021","Undeclared","Unknown","London","705","675","39650","31880"
"In post","2021","Undeclared","Unknown","North East (England)","450","415","27200","27570"
"In post","2021","Undeclared","Unknown","North West (England)","880","825","27090","27570"
"In post","2021","Undeclared","Unknown","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","25","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scotland","570","530","29500","27570"
"In post","2021","Undeclared","Unknown","South East (England)","340","320","27890","27570"
"In post","2021","Undeclared","Unknown","South West (England)","340","310","27830","27570"
"In post","2021","Undeclared","Unknown","Unknown","35","35","32000","27570"
"In post","2021","Undeclared","Unknown","Wales","245","230","25920","27570"
"In post","2021","Undeclared","Unknown","West Midlands (England)","370","335","26310","27570"
"In post","2021","Undeclared","Unknown","Yorkshire and The Humber","455","420","29630","27570"
