"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Social Research","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Social Research","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Barnet","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Statistics","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Statistics","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Statistics","Westminster","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Statistics","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Angus and Dundee City","AA/AO","40","40","20230","20140"
"In post","2021","No function","Tax","Angus and Dundee City","EO","15","15","27260","28130"
"In post","2021","No function","Tax","Angus and Dundee City","SEO/HEO","15","15","35160","35000"
"In post","2021","No function","Tax","Belfast","AA/AO","135","125","20140","20140"
"In post","2021","No function","Tax","Belfast","EO","120","110","26190","25560"
"In post","2021","No function","Tax","Belfast","G6/G7","85","80","54420","52580"
"In post","2021","No function","Tax","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Belfast","SEO/HEO","210","200","33740","31810"
"In post","2021","No function","Tax","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Berkshire","EO","40","35","28670","28130"
"In post","2021","No function","Tax","Berkshire","G6/G7","25","25","59800","58130"
"In post","2021","No function","Tax","Berkshire","SEO/HEO","75","70","36120","35000"
"In post","2021","No function","Tax","Birmingham","AA/AO","90","90","20250","20140"
"In post","2021","No function","Tax","Birmingham","EO","145","130","26290","25560"
"In post","2021","No function","Tax","Birmingham","G6/G7","150","145","55800","52580"
"In post","2021","No function","Tax","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Tax","Birmingham","SEO/HEO","400","375","34110","31870"
"In post","2021","No function","Tax","Bradford","AA/AO","45","40","20220","20140"
"In post","2021","No function","Tax","Bradford","EO","45","40","26470","25560"
"In post","2021","No function","Tax","Bradford","G6/G7","20","20","54840","52580"
"In post","2021","No function","Tax","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Bradford","SEO/HEO","75","65","33500","31810"
"In post","2021","No function","Tax","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Bristol, City of","EO","60","50","26680","25560"
"In post","2021","No function","Tax","Bristol, City of","G6/G7","90","90","56380","52580"
"In post","2021","No function","Tax","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Tax","Bristol, City of","SEO/HEO","245","235","33570","31810"
"In post","2021","No function","Tax","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Camden and City of London","EO","25","20","31130","32000"
"In post","2021","No function","Tax","Camden and City of London","G6/G7","10","10","63750","62280"
"In post","2021","No function","Tax","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Camden and City of London","SEO/HEO","60","60","38760","36590"
"In post","2021","No function","Tax","Cardiff and Vale of Glamorgan","AA/AO","330","310","20150","20140"
"In post","2021","No function","Tax","Cardiff and Vale of Glamorgan","EO","105","95","25820","25560"
"In post","2021","No function","Tax","Cardiff and Vale of Glamorgan","G6/G7","115","115","54540","52580"
"In post","2021","No function","Tax","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Cardiff and Vale of Glamorgan","SEO/HEO","410","390","33300","31810"
"In post","2021","No function","Tax","City of Edinburgh","AA/AO","100","95","20230","20140"
"In post","2021","No function","Tax","City of Edinburgh","EO","70","60","26670","25560"
"In post","2021","No function","Tax","City of Edinburgh","G6/G7","95","90","55550","52580"
"In post","2021","No function","Tax","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","City of Edinburgh","SEO/HEO","255","245","33570","31810"
"In post","2021","No function","Tax","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Croydon","AA/AO","10","5","[c]","[c]"
"In post","2021","No function","Tax","Croydon","EO","120","115","30750","29570"
"In post","2021","No function","Tax","Croydon","G6/G7","130","125","62330","59160"
"In post","2021","No function","Tax","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Croydon","SEO/HEO","395","370","38490","36270"
"In post","2021","No function","Tax","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Durham CC","AA/AO","35","30","20260","20140"
"In post","2021","No function","Tax","Durham CC","EO","20","20","26640","25560"
"In post","2021","No function","Tax","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Durham CC","SEO/HEO","20","15","34550","33310"
"In post","2021","No function","Tax","Ealing","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Glasgow City","AA/AO","70","60","20210","20140"
"In post","2021","No function","Tax","Glasgow City","EO","70","60","25930","25560"
"In post","2021","No function","Tax","Glasgow City","G6/G7","90","90","56060","52580"
"In post","2021","No function","Tax","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Glasgow City","SEO/HEO","250","240","33180","31810"
"In post","2021","No function","Tax","Greater Manchester South West","AA/AO","280","270","20160","20140"
"In post","2021","No function","Tax","Greater Manchester South West","EO","50","40","25780","25560"
"In post","2021","No function","Tax","Greater Manchester South West","G6/G7","95","90","54820","52580"
"In post","2021","No function","Tax","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Greater Manchester South West","SEO/HEO","215","205","33970","31810"
"In post","2021","No function","Tax","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Hackney and Newham","AA/AO","10","5","[c]","[c]"
"In post","2021","No function","Tax","Hackney and Newham","EO","155","145","31270","32520"
"In post","2021","No function","Tax","Hackney and Newham","G6/G7","70","65","62110","59160"
"In post","2021","No function","Tax","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Hackney and Newham","SEO/HEO","325","310","38830","38450"
"In post","2021","No function","Tax","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Leeds","AA/AO","210","205","20140","20140"
"In post","2021","No function","Tax","Leeds","EO","60","55","25860","25560"
"In post","2021","No function","Tax","Leeds","G6/G7","125","115","55110","52580"
"In post","2021","No function","Tax","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Leeds","SEO/HEO","250","235","33330","31810"
"In post","2021","No function","Tax","Leicester","AA/AO","25","25","20190","20140"
"In post","2021","No function","Tax","Leicester","EO","20","15","26570","26400"
"In post","2021","No function","Tax","Leicester","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Tax","Leicester","SEO/HEO","45","40","33990","31870"
"In post","2021","No function","Tax","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Liverpool","AA/AO","130","125","20140","20140"
"In post","2021","No function","Tax","Liverpool","EO","85","75","25830","25560"
"In post","2021","No function","Tax","Liverpool","G6/G7","130","120","56030","52580"
"In post","2021","No function","Tax","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Liverpool","SEO/HEO","290","275","33790","31810"
"In post","2021","No function","Tax","Manchester","AA/AO","100","95","20190","20140"
"In post","2021","No function","Tax","Manchester","EO","70","65","26160","25560"
"In post","2021","No function","Tax","Manchester","G6/G7","100","95","56690","52580"
"In post","2021","No function","Tax","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Manchester","SEO/HEO","235","225","33810","31810"
"In post","2021","No function","Tax","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Mid Lancashire","AA/AO","90","65","20140","20140"
"In post","2021","No function","Tax","Mid Lancashire","EO","15","15","25260","27680"
"In post","2021","No function","Tax","Mid Lancashire","G6/G7","15","15","56760","53450"
"In post","2021","No function","Tax","Mid Lancashire","SEO/HEO","25","20","35760","35000"
"In post","2021","No function","Tax","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Nottingham","AA/AO","165","160","20160","20140"
"In post","2021","No function","Tax","Nottingham","EO","110","100","26270","25560"
"In post","2021","No function","Tax","Nottingham","G6/G7","170","165","55180","52580"
"In post","2021","No function","Tax","Nottingham","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Tax","Nottingham","SEO/HEO","375","355","33950","31810"
"In post","2021","No function","Tax","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Portsmouth","AA/AO","105","100","20240","20140"
"In post","2021","No function","Tax","Portsmouth","EO","65","50","26970","28030"
"In post","2021","No function","Tax","Portsmouth","G6/G7","30","25","56680","52770"
"In post","2021","No function","Tax","Portsmouth","SEO/HEO","120","105","33840","31870"
"In post","2021","No function","Tax","Sefton","AA/AO","380","350","20290","20140"
"In post","2021","No function","Tax","Sefton","EO","70","65","24940","25560"
"In post","2021","No function","Tax","Sefton","G6/G7","50","45","54950","52580"
"In post","2021","No function","Tax","Sefton","SEO/HEO","105","95","34560","31810"
"In post","2021","No function","Tax","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Sheffield","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Tax","Solihull","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Tax","Solihull","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","Tax","South Lanarkshire","AA/AO","90","90","20140","20140"
"In post","2021","No function","Tax","South Lanarkshire","EO","45","35","26850","26850"
"In post","2021","No function","Tax","South Lanarkshire","G6/G7","30","30","52630","52580"
"In post","2021","No function","Tax","South Lanarkshire","SEO/HEO","150","135","33620","31810"
"In post","2021","No function","Tax","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Southend-on-Sea","EO","55","45","26890","27230"
"In post","2021","No function","Tax","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Southend-on-Sea","SEO/HEO","40","40","34700","33910"
"In post","2021","No function","Tax","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Suffolk","EO","30","25","27290","28130"
"In post","2021","No function","Tax","Suffolk","G6/G7","20","20","56520","54690"
"In post","2021","No function","Tax","Suffolk","SEO/HEO","60","55","35060","34520"
"In post","2021","No function","Tax","Sunderland","AA/AO","205","190","20150","20140"
"In post","2021","No function","Tax","Sunderland","EO","75","70","25310","25560"
"In post","2021","No function","Tax","Sunderland","G6/G7","25","25","55370","52580"
"In post","2021","No function","Tax","Sunderland","SEO/HEO","55","50","33470","31870"
"In post","2021","No function","Tax","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Telford and Wrekin","EO","20","15","27370","28130"
"In post","2021","No function","Tax","Telford and Wrekin","G6/G7","10","5","[c]","[c]"
"In post","2021","No function","Tax","Telford and Wrekin","SEO/HEO","25","25","34310","32100"
"In post","2021","No function","Tax","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Tower Hamlets","EO","25","25","31090","31560"
"In post","2021","No function","Tax","Tower Hamlets","G6/G7","25","25","61910","59160"
"In post","2021","No function","Tax","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Tower Hamlets","SEO/HEO","70","70","38610","36670"
"In post","2021","No function","Tax","Tyneside","AA/AO","100","95","20170","20140"
"In post","2021","No function","Tax","Tyneside","EO","50","50","26030","25560"
"In post","2021","No function","Tax","Tyneside","G6/G7","115","115","54720","52580"
"In post","2021","No function","Tax","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Tyneside","SEO/HEO","300","285","33520","31810"
"In post","2021","No function","Tax","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Tax","Westminster","EO","5","5","[c]","[c]"
"In post","2021","No function","Tax","Westminster","G6/G7","145","135","63830","59330"
"In post","2021","No function","Tax","Westminster","SCS level","30","25","87500","83080"
"In post","2021","No function","Tax","Westminster","SEO/HEO","110","105","38390","36340"
"In post","2021","No function","Tax","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tax","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Belfast","AA/AO","45","45","20170","20140"
"In post","2021","No function","Unknown","Belfast","EO","25","25","24910","25560"
"In post","2021","No function","Unknown","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Belfast","SEO/HEO","35","35","32040","31810"
"In post","2021","No function","Unknown","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Birmingham","AA/AO","60","55","20190","20140"
"In post","2021","No function","Unknown","Birmingham","EO","35","35","25390","25560"
"In post","2021","No function","Unknown","Birmingham","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Birmingham","SEO/HEO","80","80","32050","31810"
"In post","2021","No function","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Blackpool","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Bradford","AA/AO","15","10","20140","20140"
"In post","2021","No function","Unknown","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Bristol, City of","AA/AO","55","55","20510","20140"
"In post","2021","No function","Unknown","Bristol, City of","EO","25","25","25630","25560"
"In post","2021","No function","Unknown","Bristol, City of","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Unknown","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Bristol, City of","SEO/HEO","45","45","31720","31810"
"In post","2021","No function","Unknown","Buckinghamshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Camden and City of London","EO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Camden and City of London","G6/G7","20","20","61380","59160"
"In post","2021","No function","Unknown","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Camden and City of London","SEO/HEO","25","25","35400","36160"
"In post","2021","No function","Unknown","Cardiff and Vale of Glamorgan","AA/AO","170","165","20190","20140"
"In post","2021","No function","Unknown","Cardiff and Vale of Glamorgan","EO","40","35","25030","25560"
"In post","2021","No function","Unknown","Cardiff and Vale of Glamorgan","G6/G7","10","10","56340","52680"
"In post","2021","No function","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","80","80","31190","31810"
"In post","2021","No function","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Central Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","City of Edinburgh","AA/AO","60","60","20180","20140"
"In post","2021","No function","Unknown","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Unknown","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","City of Edinburgh","SEO/HEO","40","40","31320","31810"
"In post","2021","No function","Unknown","Coventry","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Croydon","AA/AO","35","35","24040","24120"
"In post","2021","No function","Unknown","Croydon","EO","25","25","29090","29570"
"In post","2021","No function","Unknown","Croydon","G6/G7","15","15","65540","62980"
"In post","2021","No function","Unknown","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Croydon","SEO/HEO","80","80","34010","36160"
"In post","2021","No function","Unknown","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Dudley","AA/AO","15","15","20140","20140"
"In post","2021","No function","Unknown","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Durham CC","AA/AO","45","45","20180","20140"
"In post","2021","No function","Unknown","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Glasgow City","AA/AO","35","35","20250","20140"
"In post","2021","No function","Unknown","Glasgow City","EO","15","15","23630","25560"
"In post","2021","No function","Unknown","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Glasgow City","SEO/HEO","15","15","30440","31810"
"In post","2021","No function","Unknown","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Greater Manchester South West","AA/AO","100","95","20160","20140"
"In post","2021","No function","Unknown","Greater Manchester South West","EO","40","40","24370","25560"
"In post","2021","No function","Unknown","Greater Manchester South West","G6/G7","10","10","55000","52580"
"In post","2021","No function","Unknown","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Greater Manchester South West","SEO/HEO","60","60","32010","31810"
"In post","2021","No function","Unknown","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Hackney and Newham","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Hackney and Newham","SEO/HEO","20","20","36160","36160"
"In post","2021","No function","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Harrow and Hillingdon","AA/AO","10","10","24120","24120"
"In post","2021","No function","Unknown","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Lambeth","SEO/HEO","10","10","29310","28630"
"In post","2021","No function","Unknown","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Leeds","AA/AO","165","155","20140","20140"
"In post","2021","No function","Unknown","Leeds","EO","45","45","24220","25560"
"In post","2021","No function","Unknown","Leeds","G6/G7","10","10","56890","53110"
"In post","2021","No function","Unknown","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Leeds","SEO/HEO","65","65","30310","29250"
"In post","2021","No function","Unknown","Leicester","AA/AO","10","10","[c]","[c]"
"In post","2021","No function","Unknown","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Leicester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Liverpool","AA/AO","15","15","20250","20140"
"In post","2021","No function","Unknown","Liverpool","EO","35","35","24190","25560"
"In post","2021","No function","Unknown","Liverpool","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Liverpool","SEO/HEO","55","55","31560","31810"
"In post","2021","No function","Unknown","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Manchester","AA/AO","40","40","20300","20140"
"In post","2021","No function","Unknown","Manchester","EO","25","25","25670","25560"
"In post","2021","No function","Unknown","Manchester","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Unknown","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Manchester","SEO/HEO","50","50","30590","31810"
"In post","2021","No function","Unknown","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Mid Lancashire","AA/AO","115","105","20190","20140"
"In post","2021","No function","Unknown","Mid Lancashire","EO","15","15","23480","25560"
"In post","2021","No function","Unknown","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Mid Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Milton Keynes","AA/AO","10","10","20140","20140"
"In post","2021","No function","Unknown","Milton Keynes","EO","15","15","25590","25560"
"In post","2021","No function","Unknown","Milton Keynes","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Monmouthshire and Newport","SEO/HEO","15","15","29130","28000"
"In post","2021","No function","Unknown","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","North Lanarkshire","AA/AO","25","25","20140","20140"
"In post","2021","No function","Unknown","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Norwich and East Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Norwich and East Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Unknown","Nottingham","AA/AO","15","15","20380","20140"
"In post","2021","No function","Unknown","Nottingham","EO","25","25","25610","25560"
"In post","2021","No function","Unknown","Nottingham","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Unknown","Nottingham","SEO/HEO","85","80","32770","31810"
"In post","2021","No function","Unknown","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Portsmouth","AA/AO","10","10","20270","20140"
"In post","2021","No function","Unknown","Portsmouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
