"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","100","95","44210","39850"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","45","45","49890","39850"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Female","55","55","58710","51360"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Female","240","235","56590","51360"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Male","120","120","60780","62810"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","265","250","40330","32010"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","160","155","40870","32010"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","145","135","44870","39850"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","80","80","45980","39850"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","90","85","52720","51360"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","45","45","63210","75500"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","80","75","63310","64500"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","30","30","69590","75500"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","Female","260","250","49830","46160"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","Male","325","325","52200","47980"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","Female","210","205","35640","31720"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","Male","225","225","36950","32480"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","95","90","41270","38000"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","60","60","49450","45440"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","Female","80","75","52610","49580"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","Male","105","100","58990","58830"
"In post","2021","Declared non-disabled","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","Female","165","145","21390","20280"
"In post","2021","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","Male","105","105","21740","21170"
"In post","2021","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","Female","365","325","22390","19930"
"In post","2021","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","Male","310","300","22210","19930"
"In post","2021","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Scotland","Female","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectorate","South West (England)","Female","260","235","40950","37790"
"In post","2021","Declared non-disabled","Planning Inspectorate","South West (England)","Male","315","295","47670","47660"
"In post","2021","Declared non-disabled","Planning Inspectorate","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectorate","Wales","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectorate","Wales","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectorate","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","East Midlands (England)","Female","100","90","38530","36330"
"In post","2021","Declared non-disabled","Public Health England","East Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","East of England","Female","185","165","39180","31400"
"In post","2021","Declared non-disabled","Public Health England","East of England","Male","75","70","48080","38200"
"In post","2021","Declared non-disabled","Public Health England","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","London","Female","1350","1240","43620","40070"
"In post","2021","Declared non-disabled","Public Health England","London","Male","625","580","48160","41350"
"In post","2021","Declared non-disabled","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","North East (England)","Female","75","65","41840","38890"
"In post","2021","Declared non-disabled","Public Health England","North East (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","North West (England)","Female","245","220","36800","30330"
"In post","2021","Declared non-disabled","Public Health England","North West (England)","Male","120","115","35700","29270"
"In post","2021","Declared non-disabled","Public Health England","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","South East (England)","Female","215","185","42050","38200"
"In post","2021","Declared non-disabled","Public Health England","South East (England)","Male","70","60","43400","39000"
"In post","2021","Declared non-disabled","Public Health England","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","South West (England)","Female","585","535","34600","29480"
"In post","2021","Declared non-disabled","Public Health England","South West (England)","Male","225","215","40070","36330"
"In post","2021","Declared non-disabled","Public Health England","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","West Midlands (England)","Female","210","180","38470","29270"
"In post","2021","Declared non-disabled","Public Health England","West Midlands (England)","Male","65","60","44760","32460"
"In post","2021","Declared non-disabled","Public Health England","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Public Health England","Yorkshire and The Humber","Female","190","170","38740","36330"
"In post","2021","Declared non-disabled","Public Health England","Yorkshire and The Humber","Male","90","85","48290","36940"
"In post","2021","Declared non-disabled","Public Health England","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","London","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","London","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","Scotland","Female","265","255","33470","30080"
"In post","2021","Declared non-disabled","Registers of Scotland","Scotland","Male","280","275","33770","30080"
"In post","2021","Declared non-disabled","Registers of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","Scotland","Female","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","Scotland","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","East Midlands (England)","Female","40","40","26070","25190"
"In post","2021","Declared non-disabled","Rural Payments Agency","East Midlands (England)","Male","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","East of England","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","East of England","Male","35","35","27220","25190"
"In post","2021","Declared non-disabled","Rural Payments Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","North East (England)","Female","165","145","27950","24920"
"In post","2021","Declared non-disabled","Rural Payments Agency","North East (England)","Male","115","110","26830","24920"
"In post","2021","Declared non-disabled","Rural Payments Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","North West (England)","Female","500","425","24560","21050"
"In post","2021","Declared non-disabled","Rural Payments Agency","North West (England)","Male","265","260","25390","21050"
"In post","2021","Declared non-disabled","Rural Payments Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","South East (England)","Female","90","85","28000","24920"
"In post","2021","Declared non-disabled","Rural Payments Agency","South East (England)","Male","90","85","32500","29690"
"In post","2021","Declared non-disabled","Rural Payments Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","South West (England)","Female","115","95","27300","25600"
"In post","2021","Declared non-disabled","Rural Payments Agency","South West (England)","Male","120","120","28540","25890"
"In post","2021","Declared non-disabled","Rural Payments Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","West Midlands (England)","Female","80","70","25550","25100"
"In post","2021","Declared non-disabled","Rural Payments Agency","West Midlands (England)","Male","60","55","25920","24920"
"In post","2021","Declared non-disabled","Rural Payments Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","Female","100","90","27160","25190"
"In post","2021","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","Male","115","115","26760","24920"
"In post","2021","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Scotland","Female","70","65","29280","22820"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Scotland","Male","45","45","33640","26550"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","Scotland","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","Scotland","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","Scotland","Female","85","75","30630","30160"
"In post","2021","Declared non-disabled","Scottish Forestry","Scotland","Male","85","80","39870","37530"
"In post","2021","Declared non-disabled","Scottish Forestry","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","Female","2440","2285","43620","39660"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","Male","1925","1890","45310","39660"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","Scotland","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","Scotland","Female","35","35","37310","33650"
"In post","2021","Declared non-disabled","Scottish Prison Service","Scotland","Male","35","35","40100","39500"
"In post","2021","Declared non-disabled","Scottish Prison Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","Scotland","Female","75","65","29640","29190"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","Scotland","Male","60","55","32750","29190"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","London","Female","130","125","43960","40000"
"In post","2021","Declared non-disabled","Serious Fraud Office","London","Male","190","190","47250","41510"
"In post","2021","Declared non-disabled","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","Scotland","Female","375","360","30500","26160"
"In post","2021","Declared non-disabled","Social Security Scotland","Scotland","Male","290","285","33170","29190"
"In post","2021","Declared non-disabled","Social Security Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","London","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","London","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","West Midlands (England)","Female","30","30","41710","37100"
"In post","2021","Declared non-disabled","Standards and Testing Agency","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","Scotland","Female","40","40","32550","27150"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","Scotland","Male","35","35","38090","37190"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","North West (England)","Female","30","25","38470","32940"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","North West (England)","Male","90","90","44220","41970"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Scotland","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Scotland","Male","45","45","42800","43640"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","South West (England)","Female","330","315","38320","35110"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","South West (England)","Male","740","730","42930","40000"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","Female","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","London","Female","195","185","35270","33930"
"In post","2021","Declared non-disabled","The National Archives","London","Male","145","140","36700","34770"
"In post","2021","Declared non-disabled","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","Scotland","Female","120","115","40720","37210"
"In post","2021","Declared non-disabled","Transport Scotland","Scotland","Male","135","135","48650","46600"
"In post","2021","Declared non-disabled","Transport Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","London","Female","150","145","49280","43000"
"In post","2021","Declared non-disabled","UK Export Finance","London","Male","230","230","57080","51250"
"In post","2021","Declared non-disabled","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Hydrographic Office","South West (England)","Female","185","175","34450","33290"
"In post","2021","Declared non-disabled","UK Hydrographic Office","South West (England)","Male","315","305","34990","33290"
"In post","2021","Declared non-disabled","UK Hydrographic Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","London","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","Wales","Female","500","455","34850","30170"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","Wales","Male","515","495","44180","40850"
"In post","2021","Declared non-disabled","UK Intellectual Property Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","London","Female","30","30","45830","40140"
"In post","2021","Declared non-disabled","UK Space Agency","London","Male","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","South West (England)","Female","40","35","44190","37680"
"In post","2021","Declared non-disabled","UK Space Agency","South West (England)","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","Female","30","25","[c]","[c]"
