"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","East of England","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","London","Female","55","[c]","32350","27590"
"Leaver CS","2021","Declared disabled","Operational Delivery","London","Male","45","[c]","38830","29790"
"Leaver CS","2021","Declared disabled","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","North West (England)","Female","55","[c]","26170","20830"
"Leaver CS","2021","Declared disabled","Operational Delivery","North West (England)","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","South East (England)","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","South East (England)","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","South West (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","South West (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Wales","Female","70","[c]","22320","21300"
"Leaver CS","2021","Declared disabled","Operational Delivery","Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
