"Status","Year","Age","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Undeclared","Communications","Male","35","35","33550","31810"
"In post","2021","30-39","Undeclared","Counter Fraud","Female","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Counter Fraud","Male","55","55","36260","31810"
"In post","2021","30-39","Undeclared","Debt","Female","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Debt","Male","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","Female","35","30","44410","38630"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","Male","115","115","42250","40690"
"In post","2021","30-39","Undeclared","Finance","Female","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Finance","Male","35","35","40980","38670"
"In post","2021","30-39","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Grants Management","Male","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Human Resources","Female","35","35","34120","30850"
"In post","2021","30-39","Undeclared","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Legal","Female","30","30","43690","41280"
"In post","2021","30-39","Undeclared","Legal","Male","40","40","46250","49200"
"In post","2021","30-39","Undeclared","No function","Female","560","520","34330","31660"
"In post","2021","30-39","Undeclared","No function","Male","865","855","36300","33210"
"In post","2021","30-39","Undeclared","Project Delivery","Female","85","85","42260","39950"
"In post","2021","30-39","Undeclared","Project Delivery","Male","165","165","43170","40580"
"In post","2021","30-39","Undeclared","Property","Female","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Property","Male","35","35","34400","31100"
"In post","2021","30-39","Undeclared","Security","Female","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","Male","55","55","36090","37560"
"In post","2021","30-39","Undeclared","Unknown","Female","440","385","30520","27570"
"In post","2021","30-39","Undeclared","Unknown","Male","650","640","32590","27570"
"In post","2021","30-39","Unknown","Analysis","Female","100","95","44520","41760"
"In post","2021","30-39","Unknown","Analysis","Male","170","170","43650","41380"
"In post","2021","30-39","Unknown","Analysis","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Commercial","Female","165","160","54450","51380"
"In post","2021","30-39","Unknown","Commercial","Male","185","185","56650","54700"
"In post","2021","30-39","Unknown","Communications","Female","335","320","35800","31810"
"In post","2021","30-39","Unknown","Communications","Male","365","360","32410","25560"
"In post","2021","30-39","Unknown","Counter Fraud","Female","165","155","30130","26730"
"In post","2021","30-39","Unknown","Counter Fraud","Male","255","255","31630","29570"
"In post","2021","30-39","Unknown","Debt","Female","180","165","21140","20140"
"In post","2021","30-39","Unknown","Debt","Male","160","160","21080","20140"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Female","225","215","41130","38630"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Male","505","500","41210","38450"
"In post","2021","30-39","Unknown","Finance","Female","155","145","36780","33600"
"In post","2021","30-39","Unknown","Finance","Male","135","135","42440","39130"
"In post","2021","30-39","Unknown","Grants Management","Female","95","85","24030","21050"
"In post","2021","30-39","Unknown","Grants Management","Male","80","80","22950","21050"
"In post","2021","30-39","Unknown","Human Resources","Female","180","165","35980","31810"
"In post","2021","30-39","Unknown","Human Resources","Male","85","85","35130","32250"
"In post","2021","30-39","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Legal","Female","520","480","36510","29460"
"In post","2021","30-39","Unknown","Legal","Male","240","240","40250","32890"
"In post","2021","30-39","Unknown","No function","Female","3715","3410","31520","26440"
"In post","2021","30-39","Unknown","No function","Male","3895","3845","31520","27850"
"In post","2021","30-39","Unknown","Project Delivery","Female","425","410","43430","40580"
"In post","2021","30-39","Unknown","Project Delivery","Male","390","390","43850","40520"
"In post","2021","30-39","Unknown","Property","Female","115","105","30110","26210"
"In post","2021","30-39","Unknown","Property","Male","170","170","32590","28870"
"In post","2021","30-39","Unknown","Security","Female","75","70","31200","28890"
"In post","2021","30-39","Unknown","Security","Male","245","245","31160","28890"
"In post","2021","30-39","Unknown","Unknown","Female","1830","1635","32070","27570"
"In post","2021","30-39","Unknown","Unknown","Male","1770","1750","34040","30180"
"In post","2021","30-39","White","Analysis","Female","670","615","44420","40480"
"In post","2021","30-39","White","Analysis","Male","775","765","46290","43580"
"In post","2021","30-39","White","Analysis","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","White","Commercial","Female","530","500","37720","35380"
"In post","2021","30-39","White","Commercial","Male","435","430","40750","38280"
"In post","2021","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Communications","Female","770","720","37420","32980"
"In post","2021","30-39","White","Communications","Male","615","610","35660","31810"
"In post","2021","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Counter Fraud","Female","590","550","32780","31810"
"In post","2021","30-39","White","Counter Fraud","Male","710","710","33450","31810"
"In post","2021","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Debt","Female","240","205","23280","20140"
"In post","2021","30-39","White","Debt","Male","170","170","22130","20140"
"In post","2021","30-39","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Digital, Data & Technology","Female","860","820","40590","38630"
"In post","2021","30-39","White","Digital, Data & Technology","Male","1250","1245","41230","38630"
"In post","2021","30-39","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Finance","Female","710","655","39670","36500"
"In post","2021","30-39","White","Finance","Male","515","515","43020","39000"
"In post","2021","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Grants Management","Female","125","100","24850","24920"
"In post","2021","30-39","White","Grants Management","Male","55","55","25060","25190"
"In post","2021","30-39","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Human Resources","Female","1105","1010","36260","32010"
"In post","2021","30-39","White","Human Resources","Male","480","475","36720","32960"
"In post","2021","30-39","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Internal Audit","Female","55","50","39870","38640"
"In post","2021","30-39","White","Internal Audit","Male","35","35","43930","40580"
"In post","2021","30-39","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Legal","Female","1290","1185","46670","50520"
"In post","2021","30-39","White","Legal","Male","665","660","47580","50520"
"In post","2021","30-39","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","No function","Female","15310","13910","33090","30220"
"In post","2021","30-39","White","No function","Male","12530","12420","34810","31650"
"In post","2021","30-39","White","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Project Delivery","Female","2220","2080","39650","37320"
"In post","2021","30-39","White","Project Delivery","Male","2325","2315","40790","38760"
"In post","2021","30-39","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Property","Female","495","460","33750","32100"
"In post","2021","30-39","White","Property","Male","555","550","34330","32110"
"In post","2021","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Security","Female","310","300","33190","33300"
"In post","2021","30-39","White","Security","Male","785","780","32310","30820"
"In post","2021","30-39","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","White","Unknown","Female","12500","11130","30630","27570"
"In post","2021","30-39","White","Unknown","Male","8900","8810","31990","27570"
"In post","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Analysis","Female","50","40","48070","48320"
"In post","2021","40-49","Asian","Analysis","Male","30","30","50100","51970"
"In post","2021","40-49","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Commercial","Female","40","40","44440","38900"
"In post","2021","40-49","Asian","Commercial","Male","35","35","46660","42660"
"In post","2021","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Communications","Female","45","40","45050","37380"
"In post","2021","40-49","Asian","Communications","Male","60","60","33100","31810"
"In post","2021","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Counter Fraud","Female","85","80","31930","29570"
"In post","2021","40-49","Asian","Counter Fraud","Male","75","75","33170","31810"
"In post","2021","40-49","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Debt","Female","40","35","23580","24120"
"In post","2021","40-49","Asian","Debt","Male","30","30","25490","25560"
"In post","2021","40-49","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Digital, Data & Technology","Female","105","100","47570","42290"
"In post","2021","40-49","Asian","Digital, Data & Technology","Male","150","145","45890","40970"
"In post","2021","40-49","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Finance","Female","110","100","37550","36160"
"In post","2021","40-49","Asian","Finance","Male","105","100","43490","39000"
"In post","2021","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Grants Management","Female","5","5","[c]","[c]"
"In post","2021","40-49","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Human Resources","Female","105","100","40600","37300"
"In post","2021","40-49","Asian","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Internal Audit","Female","15","15","[c]","[c]"
"In post","2021","40-49","Asian","Internal Audit","Male","10","10","[c]","[c]"
"In post","2021","40-49","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Legal","Female","275","240","46650","50500"
"In post","2021","40-49","Asian","Legal","Male","115","115","47170","48080"
"In post","2021","40-49","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","No function","Female","1260","1120","34130","30060"
"In post","2021","40-49","Asian","No function","Male","1060","1025","34700","31180"
"In post","2021","40-49","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Project Delivery","Female","165","155","45350","41030"
"In post","2021","40-49","Asian","Project Delivery","Male","155","150","45120","41190"
"In post","2021","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Property","Female","50","45","32600","29510"
"In post","2021","40-49","Asian","Property","Male","40","40","38440","36400"
"In post","2021","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Security","Female","20","20","[c]","[c]"
"In post","2021","40-49","Asian","Security","Male","35","35","32020","32380"
"In post","2021","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","Female","2155","1815","30280","27570"
"In post","2021","40-49","Asian","Unknown","Male","1410","1365","31130","27570"
"In post","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Analysis","Female","20","20","[c]","[c]"
"In post","2021","40-49","Black","Analysis","Male","25","25","[c]","[c]"
"In post","2021","40-49","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Commercial","Female","35","35","38990","36390"
"In post","2021","40-49","Black","Commercial","Male","10","10","[c]","[c]"
"In post","2021","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Communications","Female","40","35","34830","31810"
"In post","2021","40-49","Black","Communications","Male","15","15","[c]","[c]"
"In post","2021","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Counter Fraud","Female","25","20","[c]","[c]"
"In post","2021","40-49","Black","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2021","40-49","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Debt","Female","25","25","[c]","[c]"
"In post","2021","40-49","Black","Debt","Male","10","10","[c]","[c]"
"In post","2021","40-49","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Digital, Data & Technology","Female","40","40","37500","33960"
"In post","2021","40-49","Black","Digital, Data & Technology","Male","70","70","39090","36500"
"In post","2021","40-49","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Finance","Female","65","65","39220","37050"
"In post","2021","40-49","Black","Finance","Male","35","35","42670","39060"
"In post","2021","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Human Resources","Female","55","55","38020","35220"
"In post","2021","40-49","Black","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Legal","Female","115","110","43930","42750"
"In post","2021","40-49","Black","Legal","Male","35","35","45460","42000"
"In post","2021","40-49","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","No function","Female","750","700","33540","30850"
"In post","2021","40-49","Black","No function","Male","505","500","33370","31810"
"In post","2021","40-49","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Project Delivery","Female","90","90","39630","36160"
"In post","2021","40-49","Black","Project Delivery","Male","95","95","40570","39800"
"In post","2021","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Property","Female","20","20","[c]","[c]"
"In post","2021","40-49","Black","Property","Male","15","15","[c]","[c]"
"In post","2021","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Security","Female","5","5","[c]","[c]"
"In post","2021","40-49","Black","Security","Male","20","20","[c]","[c]"
"In post","2021","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","Female","950","865","31290","29290"
"In post","2021","40-49","Black","Unknown","Male","495","490","31530","29290"
"In post","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Analysis","Female","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Digital, Data & Technology","Female","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Digital, Data & Technology","Male","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Finance","Female","10","5","[c]","[c]"
"In post","2021","40-49","Chinese","Finance","Male","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Legal","Female","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","No function","Female","75","70","37130","32320"
"In post","2021","40-49","Chinese","No function","Male","45","45","34940","31810"
"In post","2021","40-49","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Project Delivery","Female","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Property","Female","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Female","85","75","33920","29290"
"In post","2021","40-49","Chinese","Unknown","Male","35","35","35930","31060"
"In post","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Analysis","Female","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Analysis","Male","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Commercial","Female","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Commercial","Male","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Communications","Female","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Communications","Male","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Counter Fraud","Male","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Debt","Female","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Digital, Data & Technology","Female","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Digital, Data & Technology","Male","35","35","46110","40270"
"In post","2021","40-49","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Finance","Female","25","20","[c]","[c]"
"In post","2021","40-49","Mixed","Finance","Male","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Legal","Female","65","55","53290","51730"
"In post","2021","40-49","Mixed","Legal","Male","30","30","52290","51250"
"In post","2021","40-49","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","No function","Female","365","335","36800","33650"
"In post","2021","40-49","Mixed","No function","Male","275","270","39460","34880"
"In post","2021","40-49","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Project Delivery","Female","50","45","45390","41920"
"In post","2021","40-49","Mixed","Project Delivery","Male","55","55","47960","42950"
"In post","2021","40-49","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Property","Female","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Property","Male","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Security","Female","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Security","Male","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Female","385","350","33150","27570"
"In post","2021","40-49","Mixed","Unknown","Male","235","230","33120","27570"
"In post","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","Female","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","Male","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","Female","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","Male","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","Female","15","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","Male","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","Female","25","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","Male","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","No function","Female","130","120","36040","31650"
"In post","2021","40-49","Other ethnicity","No function","Male","115","115","38900","34570"
"In post","2021","40-49","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","Female","25","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","Male","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","Female","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","Male","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","Male","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Female","115","105","32960","28850"
"In post","2021","40-49","Other ethnicity","Unknown","Male","85","80","34990","29240"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Female","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Analysis","Male","35","35","50190","46090"
"In post","2021","40-49","Undeclared","Commercial","Female","30","30","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Male","40","40","42900","39060"
"In post","2021","40-49","Undeclared","Communications","Female","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Male","30","30","34900","31810"
"In post","2021","40-49","Undeclared","Counter Fraud","Female","50","45","36020","31810"
"In post","2021","40-49","Undeclared","Counter Fraud","Male","100","95","36430","31840"
"In post","2021","40-49","Undeclared","Debt","Female","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Debt","Male","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Female","40","40","42100","39380"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","Male","140","135","43830","40590"
"In post","2021","40-49","Undeclared","Finance","Female","50","45","40760","37200"
"In post","2021","40-49","Undeclared","Finance","Male","65","65","43230","37570"
