"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Internal Audit","G6/G7","Heterosexual / straight","140","135","58390","56500"
"In post","2021","Declared non-disabled","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SEO/HEO","Heterosexual / straight","285","270","40920","41000"
"In post","2021","Declared non-disabled","Internal Audit","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","SEO/HEO","Undeclared","30","30","40180","39800"
"In post","2021","Declared non-disabled","Internal Audit","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","AA/AO","Heterosexual / straight","740","670","22710","21950"
"In post","2021","Declared non-disabled","Legal","AA/AO","LGBO","40","40","22730","21950"
"In post","2021","Declared non-disabled","Legal","AA/AO","Undeclared","45","40","21700","21440"
"In post","2021","Declared non-disabled","Legal","AA/AO","Unknown","195","165","22580","21950"
"In post","2021","Declared non-disabled","Legal","EO","Heterosexual / straight","1020","950","27960","28130"
"In post","2021","Declared non-disabled","Legal","EO","LGBO","65","60","28130","27440"
"In post","2021","Declared non-disabled","Legal","EO","Undeclared","55","50","28140","27580"
"In post","2021","Declared non-disabled","Legal","EO","Unknown","230","205","28480","28430"
"In post","2021","Declared non-disabled","Legal","G6/G7","Heterosexual / straight","3155","2925","59100","57700"
"In post","2021","Declared non-disabled","Legal","G6/G7","LGBO","190","180","60330","59050"
"In post","2021","Declared non-disabled","Legal","G6/G7","Undeclared","205","190","61040","61180"
"In post","2021","Declared non-disabled","Legal","G6/G7","Unknown","735","660","61100","59930"
"In post","2021","Declared non-disabled","Legal","SCS level","Heterosexual / straight","245","235","90110","84340"
"In post","2021","Declared non-disabled","Legal","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","SCS level","Unknown","50","50","86790","82720"
"In post","2021","Declared non-disabled","Legal","SEO/HEO","Heterosexual / straight","1645","1535","38770","37940"
"In post","2021","Declared non-disabled","Legal","SEO/HEO","LGBO","80","80","37810","36010"
"In post","2021","Declared non-disabled","Legal","SEO/HEO","Undeclared","175","155","41130","42700"
"In post","2021","Declared non-disabled","Legal","SEO/HEO","Unknown","245","220","41070","39650"
"In post","2021","Declared non-disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","AA/AO","Heterosexual / straight","32055","29295","23170","21590"
"In post","2021","Declared non-disabled","No function","AA/AO","LGBO","1825","1755","23750","21780"
"In post","2021","Declared non-disabled","No function","AA/AO","Undeclared","3105","2680","22380","21440"
"In post","2021","Declared non-disabled","No function","AA/AO","Unknown","3760","3150","23960","21440"
"In post","2021","Declared non-disabled","No function","EO","Heterosexual / straight","14770","13875","27620","26880"
"In post","2021","Declared non-disabled","No function","EO","LGBO","805","790","27580","26740"
"In post","2021","Declared non-disabled","No function","EO","Undeclared","1775","1615","27680","26880"
"In post","2021","Declared non-disabled","No function","EO","Unknown","1895","1705","28150","27130"
"In post","2021","Declared non-disabled","No function","G6/G7","Heterosexual / straight","11650","11260","58500","55840"
"In post","2021","Declared non-disabled","No function","G6/G7","LGBO","835","820","58340","55030"
"In post","2021","Declared non-disabled","No function","G6/G7","Undeclared","1005","970","59260","56090"
"In post","2021","Declared non-disabled","No function","G6/G7","Unknown","980","930","59160","57920"
"In post","2021","Declared non-disabled","No function","SCS level","Heterosexual / straight","1770","1685","87840","79000"
"In post","2021","Declared non-disabled","No function","SCS level","LGBO","120","120","87790","80900"
"In post","2021","Declared non-disabled","No function","SCS level","Undeclared","105","95","90570","82490"
"In post","2021","Declared non-disabled","No function","SCS level","Unknown","100","95","94170","87730"
"In post","2021","Declared non-disabled","No function","SEO/HEO","Heterosexual / straight","22485","21535","36820","35900"
"In post","2021","Declared non-disabled","No function","SEO/HEO","LGBO","1380","1350","36330","35060"
"In post","2021","Declared non-disabled","No function","SEO/HEO","Undeclared","2045","1945","37520","36300"
"In post","2021","Declared non-disabled","No function","SEO/HEO","Unknown","2375","2230","37740","36730"
"In post","2021","Declared non-disabled","No function","Unknown","Heterosexual / straight","7355","6810","29990","30210"
"In post","2021","Declared non-disabled","No function","Unknown","LGBO","350","340","29230","26810"
"In post","2021","Declared non-disabled","No function","Unknown","Undeclared","490","445","32070","32250"
"In post","2021","Declared non-disabled","No function","Unknown","Unknown","340","295","32370","33730"
"In post","2021","Declared non-disabled","Project Delivery","AA/AO","Heterosexual / straight","265","245","21350","21130"
"In post","2021","Declared non-disabled","Project Delivery","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","AA/AO","Undeclared","30","30","21310","21050"
"In post","2021","Declared non-disabled","Project Delivery","AA/AO","Unknown","90","85","22670","22920"
"In post","2021","Declared non-disabled","Project Delivery","EO","Heterosexual / straight","2575","2455","24560","25560"
"In post","2021","Declared non-disabled","Project Delivery","EO","LGBO","95","95","24530","25560"
"In post","2021","Declared non-disabled","Project Delivery","EO","Undeclared","220","210","25870","26670"
"In post","2021","Declared non-disabled","Project Delivery","EO","Unknown","175","165","26990","26630"
"In post","2021","Declared non-disabled","Project Delivery","G6/G7","Heterosexual / straight","4230","4125","57500","55620"
"In post","2021","Declared non-disabled","Project Delivery","G6/G7","LGBO","185","185","58420","56380"
"In post","2021","Declared non-disabled","Project Delivery","G6/G7","Undeclared","330","320","59050","56750"
"In post","2021","Declared non-disabled","Project Delivery","G6/G7","Unknown","340","330","55180","53000"
"In post","2021","Declared non-disabled","Project Delivery","SCS level","Heterosexual / straight","455","440","92260","84390"
"In post","2021","Declared non-disabled","Project Delivery","SCS level","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","SCS level","Undeclared","35","35","93950","85420"
"In post","2021","Declared non-disabled","Project Delivery","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","SEO/HEO","Heterosexual / straight","7995","7735","36120","36080"
"In post","2021","Declared non-disabled","Project Delivery","SEO/HEO","LGBO","300","300","35480","35300"
"In post","2021","Declared non-disabled","Project Delivery","SEO/HEO","Undeclared","670","640","37120","37440"
"In post","2021","Declared non-disabled","Project Delivery","SEO/HEO","Unknown","695","670","37270","37860"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","Heterosexual / straight","850","840","41990","40000"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","Undeclared","70","70","46930","43980"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","AA/AO","Heterosexual / straight","865","805","20540","20920"
"In post","2021","Declared non-disabled","Property","AA/AO","LGBO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","AA/AO","Undeclared","90","80","20880","21070"
"In post","2021","Declared non-disabled","Property","AA/AO","Unknown","410","380","24540","24140"
"In post","2021","Declared non-disabled","Property","EO","Heterosexual / straight","970","915","27100","26670"
"In post","2021","Declared non-disabled","Property","EO","LGBO","35","35","27030","26500"
"In post","2021","Declared non-disabled","Property","EO","Undeclared","90","85","27180","26500"
"In post","2021","Declared non-disabled","Property","EO","Unknown","230","220","30110","29600"
"In post","2021","Declared non-disabled","Property","G6/G7","Heterosexual / straight","775","755","57720","55910"
"In post","2021","Declared non-disabled","Property","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","G6/G7","Undeclared","70","70","57700","54990"
"In post","2021","Declared non-disabled","Property","G6/G7","Unknown","70","65","57850","56800"
"In post","2021","Declared non-disabled","Property","SCS level","Heterosexual / straight","55","55","87980","80520"
"In post","2021","Declared non-disabled","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","SEO/HEO","Heterosexual / straight","2105","2025","37240","36400"
"In post","2021","Declared non-disabled","Property","SEO/HEO","LGBO","65","65","36300","36430"
"In post","2021","Declared non-disabled","Property","SEO/HEO","Undeclared","180","170","37870","36890"
"In post","2021","Declared non-disabled","Property","SEO/HEO","Unknown","230","220","38910","38450"
"In post","2021","Declared non-disabled","Property","Unknown","Heterosexual / straight","30","30","28710","21600"
"In post","2021","Declared non-disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","AA/AO","Heterosexual / straight","2815","2750","25470","20920"
"In post","2021","Declared non-disabled","Security","AA/AO","LGBO","85","85","25460","21130"
"In post","2021","Declared non-disabled","Security","AA/AO","Undeclared","255","245","28890","25390"
"In post","2021","Declared non-disabled","Security","AA/AO","Unknown","125","125","27940","25540"
"In post","2021","Declared non-disabled","Security","EO","Heterosexual / straight","640","625","32270","27680"
"In post","2021","Declared non-disabled","Security","EO","LGBO","35","35","31500","27500"
"In post","2021","Declared non-disabled","Security","EO","Undeclared","45","45","37080","42660"
"In post","2021","Declared non-disabled","Security","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","G6/G7","Heterosexual / straight","215","210","60230","57520"
"In post","2021","Declared non-disabled","Security","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","SEO/HEO","Heterosexual / straight","810","795","39510","36480"
"In post","2021","Declared non-disabled","Security","SEO/HEO","LGBO","30","30","38480","36450"
"In post","2021","Declared non-disabled","Security","SEO/HEO","Undeclared","90","85","41350","37880"
"In post","2021","Declared non-disabled","Security","SEO/HEO","Unknown","55","50","41160","38160"
"In post","2021","Declared non-disabled","Security","Unknown","Heterosexual / straight","35","35","37600","37170"
"In post","2021","Declared non-disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","25600","22890","21450","21010"
"In post","2021","Declared non-disabled","Unknown","AA/AO","LGBO","1055","1010","21390","21010"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Undeclared","2745","2390","21490","21010"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Unknown","6645","5395","21150","21010"
"In post","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","38565","35510","27820","27570"
"In post","2021","Declared non-disabled","Unknown","EO","LGBO","1810","1750","27800","27570"
"In post","2021","Declared non-disabled","Unknown","EO","Undeclared","3875","3480","27930","27570"
"In post","2021","Declared non-disabled","Unknown","EO","Unknown","8175","7060","28070","27570"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","7000","6740","60700","59730"
"In post","2021","Declared non-disabled","Unknown","G6/G7","LGBO","335","325","59760","58430"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Undeclared","675","655","61470","60830"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Unknown","730","690","59450","60410"
"In post","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","800","780","90590","83230"
"In post","2021","Declared non-disabled","Unknown","SCS level","LGBO","45","45","85320","78810"
"In post","2021","Declared non-disabled","Unknown","SCS level","Undeclared","65","65","86410","82290"
"In post","2021","Declared non-disabled","Unknown","SCS level","Unknown","80","80","88610","83450"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","18745","17955","36900","35360"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","LGBO","830","810","36620","35310"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Undeclared","1760","1685","37210","36460"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","2050","1920","36160","35110"
"In post","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","400","395","37870","35530"
"In post","2021","Declared non-disabled","Unknown","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Undeclared","45","45","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","G6/G7","Heterosexual / straight","55","50","56430","56240"
"In post","2021","Undeclared","Analysis","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","G6/G7","Undeclared","40","40","54460","55280"
"In post","2021","Undeclared","Analysis","G6/G7","Unknown","35","35","54600","54760"
"In post","2021","Undeclared","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SEO/HEO","Heterosexual / straight","60","60","37090","37230"
"In post","2021","Undeclared","Analysis","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","SEO/HEO","Undeclared","60","55","36500","35230"
"In post","2021","Undeclared","Analysis","SEO/HEO","Unknown","55","50","36470","36960"
"In post","2021","Undeclared","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","AA/AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","G6/G7","Heterosexual / straight","45","40","62820","60300"
"In post","2021","Undeclared","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","SEO/HEO","Heterosexual / straight","90","85","39220","38500"
"In post","2021","Undeclared","Commercial","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","SEO/HEO","Undeclared","90","90","39080","38630"
"In post","2021","Undeclared","Commercial","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Undeclared","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2021","Undeclared","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","EO","Heterosexual / straight","55","55","25220","25560"
"In post","2021","Undeclared","Communications","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","EO","Undeclared","55","50","26350","25560"
"In post","2021","Undeclared","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","G6/G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Undeclared","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SEO/HEO","Heterosexual / straight","55","50","35310","33300"
"In post","2021","Undeclared","Communications","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","SEO/HEO","Undeclared","55","50","36800","36780"
"In post","2021","Undeclared","Communications","SEO/HEO","Unknown","30","30","37960","35430"
"In post","2021","Undeclared","Counter Fraud","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","EO","Heterosexual / straight","45","40","26920","26130"
"In post","2021","Undeclared","Counter Fraud","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","EO","Undeclared","115","105","27500","27230"
"In post","2021","Undeclared","Counter Fraud","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","G6/G7","Undeclared","80","75","58100","54790"
"In post","2021","Undeclared","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SEO/HEO","Heterosexual / straight","80","80","34710","33430"
"In post","2021","Undeclared","Counter Fraud","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SEO/HEO","Undeclared","200","195","35200","33700"
"In post","2021","Undeclared","Counter Fraud","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","AA/AO","Heterosexual / straight","50","45","21070","20140"
"In post","2021","Undeclared","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","AA/AO","Undeclared","75","65","21830","21440"
"In post","2021","Undeclared","Debt","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Debt","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","Undeclared","Debt","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","EO","Heterosexual / straight","35","35","27650","26670"
"In post","2021","Undeclared","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","EO","Undeclared","55","55","28550","26780"
"In post","2021","Undeclared","Digital, Data & Technology","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","G6/G7","Heterosexual / straight","60","60","55810","54700"
"In post","2021","Undeclared","Digital, Data & Technology","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","G6/G7","Undeclared","80","80","58020","55320"
"In post","2021","Undeclared","Digital, Data & Technology","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","125","125","37720","37910"
"In post","2021","Undeclared","Digital, Data & Technology","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SEO/HEO","Undeclared","200","190","37440","38000"
"In post","2021","Undeclared","Digital, Data & Technology","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","AA/AO","Undeclared","35","30","21120","21440"
"In post","2021","Undeclared","Finance","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2021","Undeclared","Finance","EO","Heterosexual / straight","45","45","26560","26410"
"In post","2021","Undeclared","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","EO","Undeclared","45","40","27290","26710"
"In post","2021","Undeclared","Finance","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","G6/G7","Heterosexual / straight","40","40","57730","56900"
"In post","2021","Undeclared","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","G6/G7","Undeclared","60","60","58330","57540"
"In post","2021","Undeclared","Finance","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","SEO/HEO","Heterosexual / straight","95","95","38050","36990"
"In post","2021","Undeclared","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","SEO/HEO","Undeclared","90","85","37120","35300"
"In post","2021","Undeclared","Finance","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
