"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Unknown","SEO/HEO","Male","610","520","39790","39500"
"In post","2021","60-64","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Male","140","135","40280","37300"
"In post","2021","65+","Declared disabled","AA/AO","Female","420","305","21320","21010"
"In post","2021","65+","Declared disabled","AA/AO","Male","325","255","21340","21010"
"In post","2021","65+","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","EO","Female","260","180","28000","27570"
"In post","2021","65+","Declared disabled","EO","Male","235","175","28210","27570"
"In post","2021","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","65+","Declared disabled","G6/G7","Male","50","40","63720","62270"
"In post","2021","65+","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","SEO/HEO","Female","110","85","37000","35030"
"In post","2021","65+","Declared disabled","SEO/HEO","Male","165","125","38950","37430"
"In post","2021","65+","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Female","50","40","31000","29100"
"In post","2021","65+","Declared disabled","Unknown","Male","25","20","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","AA/AO","Female","1890","1395","21380","21010"
"In post","2021","65+","Declared non-disabled","AA/AO","Male","1460","1185","21800","21010"
"In post","2021","65+","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","EO","Female","1075","765","28050","27570"
"In post","2021","65+","Declared non-disabled","EO","Male","1035","795","28180","27570"
"In post","2021","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","G6/G7","Female","140","115","63020","60920"
"In post","2021","65+","Declared non-disabled","G6/G7","Male","455","345","63460","61010"
"In post","2021","65+","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","SCS level","Female","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","SCS level","Male","45","35","106190","97560"
"In post","2021","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","SEO/HEO","Female","425","320","37230","35810"
"In post","2021","65+","Declared non-disabled","SEO/HEO","Male","920","725","39070","37480"
"In post","2021","65+","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Female","155","115","30390","28200"
"In post","2021","65+","Declared non-disabled","Unknown","Male","115","100","36930","35530"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","AA/AO","Female","175","120","21720","21130"
"In post","2021","65+","Undeclared","AA/AO","Male","260","200","23920","21440"
"In post","2021","65+","Undeclared","EO","Female","70","55","27570","27570"
"In post","2021","65+","Undeclared","EO","Male","120","95","28510","27570"
"In post","2021","65+","Undeclared","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","G6/G7","Male","30","25","65120","62770"
"In post","2021","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","SCS level","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","SEO/HEO","Female","35","30","37690","36100"
"In post","2021","65+","Undeclared","SEO/HEO","Male","105","85","38900","37200"
"In post","2021","65+","Undeclared","Unknown","Female","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Male","15","10","[c]","[c]"
"In post","2021","65+","Unknown","AA/AO","Female","285","210","21500","21440"
"In post","2021","65+","Unknown","AA/AO","Male","360","295","21500","20460"
"In post","2021","65+","Unknown","EO","Female","120","95","28110","28130"
"In post","2021","65+","Unknown","EO","Male","155","120","28890","29170"
"In post","2021","65+","Unknown","G6/G7","Female","50","40","64460","63840"
"In post","2021","65+","Unknown","G6/G7","Male","105","80","64330","61010"
"In post","2021","65+","Unknown","SCS level","Female","15","10","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","Male","20","20","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","Female","75","60","38640","37900"
"In post","2021","65+","Unknown","SEO/HEO","Male","190","145","39240","38630"
"In post","2021","65+","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","AA/AO","Female","100","[c]","20400","20370"
"Leaver CS","2021","20-29","Declared disabled","AA/AO","Male","90","[c]","21720","21010"
"Leaver CS","2021","20-29","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","AA/AO","Female","840","[c]","21220","21010"
"Leaver CS","2021","20-29","Declared non-disabled","AA/AO","Male","740","[c]","21510","21010"
"Leaver CS","2021","20-29","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Female","265","[c]","26110","26680"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Male","265","[c]","26080","26410"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SEO/HEO","Female","190","[c]","34000","33300"
"Leaver CS","2021","20-29","Declared non-disabled","SEO/HEO","Male","190","[c]","34720","34000"
"Leaver CS","2021","20-29","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA/AO","Female","675","[c]","20710","20810"
"Leaver CS","2021","20-29","Unknown","AA/AO","Male","580","[c]","20880","21000"
"Leaver CS","2021","20-29","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Female","230","[c]","25150","26820"
"Leaver CS","2021","20-29","Unknown","EO","Male","255","[c]","25820","26410"
"Leaver CS","2021","20-29","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Female","140","[c]","33360","32240"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Male","145","[c]","33760","32540"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Female","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AA/AO","Female","65","[c]","21200","21010"
"Leaver CS","2021","30-39","Declared disabled","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","EO","Female","35","[c]","27020","27570"
"Leaver CS","2021","30-39","Declared disabled","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AA/AO","Female","455","[c]","21220","21010"
"Leaver CS","2021","30-39","Declared non-disabled","AA/AO","Male","435","[c]","22190","21010"
"Leaver CS","2021","30-39","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Female","240","[c]","26750","26980"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Male","185","[c]","27440","27570"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","G6/G7","Female","135","[c]","56290","53880"
"Leaver CS","2021","30-39","Declared non-disabled","G6/G7","Male","165","[c]","58120","55240"
"Leaver CS","2021","30-39","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SEO/HEO","Female","260","[c]","37370","37330"
"Leaver CS","2021","30-39","Declared non-disabled","SEO/HEO","Male","220","[c]","36900","36890"
"Leaver CS","2021","30-39","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","Female","275","[c]","20950","21010"
"Leaver CS","2021","30-39","Unknown","AA/AO","Male","275","[c]","22160","21010"
"Leaver CS","2021","30-39","Unknown","EO","Female","165","[c]","28330","27570"
"Leaver CS","2021","30-39","Unknown","EO","Male","125","[c]","28590","27570"
"Leaver CS","2021","30-39","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","Female","65","[c]","58280","55000"
"Leaver CS","2021","30-39","Unknown","G6/G7","Male","85","[c]","56710","55060"
"Leaver CS","2021","30-39","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Female","130","[c]","36260","36500"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Male","125","[c]","35820","35590"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","AA/AO","Female","75","[c]","20790","21010"
"Leaver CS","2021","40-49","Declared disabled","AA/AO","Male","65","[c]","21230","20730"
"Leaver CS","2021","40-49","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","EO","Female","45","[c]","27420","26840"
"Leaver CS","2021","40-49","Declared disabled","EO","Male","35","[c]","28200","27570"
"Leaver CS","2021","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","AA/AO","Female","390","[c]","21010","21010"
"Leaver CS","2021","40-49","Declared non-disabled","AA/AO","Male","310","[c]","21480","21010"
"Leaver CS","2021","40-49","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","EO","Female","235","[c]","27460","27570"
"Leaver CS","2021","40-49","Declared non-disabled","EO","Male","140","[c]","28030","27570"
"Leaver CS","2021","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","G6/G7","Female","110","[c]","59870","56360"
"Leaver CS","2021","40-49","Declared non-disabled","G6/G7","Male","110","[c]","61180","58210"
"Leaver CS","2021","40-49","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SCS level","Female","40","[c]","95790","90540"
"Leaver CS","2021","40-49","Declared non-disabled","SCS level","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SEO/HEO","Female","210","[c]","37190","37290"
"Leaver CS","2021","40-49","Declared non-disabled","SEO/HEO","Male","160","[c]","37460","37650"
"Leaver CS","2021","40-49","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","Male","45","[c]","[c]","[c]"
