"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Inner London - East","Female","80","75","36110","32450"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Inner London - East","Male","65","60","43780","38680"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Inner London - West","Female","1995","1925","48130","46220"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Inner London - West","Male","2060","2040","51060","53380"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Kent","Female","40","35","27720","23790"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Kent","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Lancashire","Female","25","20","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Lancashire","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Merseyside","Female","25","20","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Merseyside","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Female","65","60","44700","36740"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Male","60","55","51510","44040"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Female","110","100","28810","26380"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Male","65","60","32300","30950"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Outer London - South","Female","35","30","29450","25060"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Outer London - South","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Female","35","35","41330","39400"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Male","50","50","43940","41730"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Overseas","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Overseas","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","Female","45","40","28090","26380"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Central Scotland","Male","45","45","30850","30950"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands","Female","290","275","30230","26290"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands","Male","210","200","32150","26870"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","Female","85","85","28890","26290"
"In post","2021","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","Male","65","65","30440","29390"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Inner London - West","Female","655","635","47370","49000"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Inner London - West","Male","515","510","49010","51730"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Digital, Culture, Media and Sport","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Education","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for Education","Derbyshire and Nottinghamshire","Female","100","90","39520","36780"
"In post","2021","No function","Department for Education","Derbyshire and Nottinghamshire","Male","60","60","41950","37270"
"In post","2021","No function","Department for Education","East Anglia","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Education","East Anglia","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Female","80","80","41170","36780"
"In post","2021","No function","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Male","45","45","41090","37100"
"In post","2021","No function","Department for Education","Greater Manchester","Female","305","290","39620","36780"
"In post","2021","No function","Department for Education","Greater Manchester","Male","200","200","39740","36640"
"In post","2021","No function","Department for Education","Inner London - West","Female","935","890","48540","53420"
"In post","2021","No function","Department for Education","Inner London - West","Male","515","510","50050","53420"
"In post","2021","No function","Department for Education","Northumberland and Tyne and Wear","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for Education","Northumberland and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Education","Outer London - South","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for Education","Outer London - South","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Education","South Yorkshire","Female","415","385","39420","36780"
"In post","2021","No function","Department for Education","South Yorkshire","Male","275","275","40430","36960"
"In post","2021","No function","Department for Education","Tees Valley and Durham","Female","245","230","37100","36500"
"In post","2021","No function","Department for Education","Tees Valley and Durham","Male","125","125","39090","36780"
"In post","2021","No function","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","West Midlands","Female","405","390","39780","36780"
"In post","2021","No function","Department for Education","West Midlands","Male","255","255","41570","36960"
"In post","2021","No function","Department for Education","West Yorkshire","Female","35","35","40530","37100"
"In post","2021","No function","Department for Education","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Cheshire","Female","35","30","37620","30530"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Cheshire","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","35","30","33000","29180"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","25","25","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Cumbria","Female","115","105","27320","21050"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Cumbria","Male","65","65","28230","21050"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Devon","Female","150","140","27460","21050"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Devon","Male","85","80","30760","25520"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","25","20","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","East Anglia","Female","65","65","32130","29180"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","East Anglia","Male","60","60","37400","32160"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","East Wales","Female","70","65","27300","22980"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","East Wales","Male","40","40","32620","30610"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Female","10","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","Female","35","35","33090","26390"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Essex","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Essex","Male","25","25","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","330","310","35940","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","220","215","37500","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Female","90","80","28980","25190"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Male","50","50","36330","32080"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Highlands and Islands","Female","15","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Highlands and Islands","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Inner London - West","Female","1095","1040","44890","39420"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Inner London - West","Male","885","880","45320","39910"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Kent","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Kent","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Lancashire","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Lancashire","Male","20","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","250","235","34220","30230"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","235","230","35180","30660"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","Female","50","45","36880","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","Male","50","50","37400","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Female","40","35","33170","31690"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Male","45","45","34780","31800"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Female","65","60","28310","24920"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Male","50","50","31850","30320"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","Female","35","30","28720","25770"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Female","340","320","31740","28430"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Male","235","230","35260","32560"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Female","135","125","27070","24920"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Male","75","70","29070","25660"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Female","30","30","45840","47570"
"In post","2021","No function","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Male","45","45","41850","38540"
"In post","2021","No function","Department for International Trade","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Inner London - West","Female","740","730","44760","38540"
"In post","2021","No function","Department for International Trade","Inner London - West","Male","820","815","46600","39440"
"In post","2021","No function","Department for International Trade","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Overseas","Female","45","45","55130","55000"
"In post","2021","No function","Department for International Trade","Overseas","Male","110","110","57190","53750"
"In post","2021","No function","Department for International Trade","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Midlands","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Midlands","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Transport","Bedfordshire and Hertfordshire","Male","75","70","29620","27680"
"In post","2021","No function","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Male","70","65","27840","26780"
"In post","2021","No function","Department for Transport","Cheshire","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Cheshire","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Transport","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Cornwall and Isles of Scilly","Male","50","45","30170","26780"
"In post","2021","No function","Department for Transport","Cumbria","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport","Cumbria","Male","25","20","[c]","[c]"
"In post","2021","No function","Department for Transport","Derbyshire and Nottinghamshire","Female","60","55","30660","26780"
"In post","2021","No function","Department for Transport","Derbyshire and Nottinghamshire","Male","130","125","34700","27680"
"In post","2021","No function","Department for Transport","Devon","Female","25","20","[c]","[c]"
"In post","2021","No function","Department for Transport","Devon","Male","80","75","35610","29730"
"In post","2021","No function","Department for Transport","Dorset and Somerset","Female","15","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Dorset and Somerset","Male","50","50","28480","27230"
"In post","2021","No function","Department for Transport","East Anglia","Female","30","25","[c]","[c]"
"In post","2021","No function","Department for Transport","East Anglia","Male","150","145","28360","26780"
"In post","2021","No function","Department for Transport","East Wales","Female","40","35","25820","26470"
"In post","2021","No function","Department for Transport","East Wales","Male","100","95","31450","26780"
"In post","2021","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","Female","30","30","29550","26590"
"In post","2021","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","Male","105","105","35190","27680"
"In post","2021","No function","Department for Transport","Eastern Scotland","Female","35","30","27180","26700"
"In post","2021","No function","Department for Transport","Eastern Scotland","Male","90","85","29370","27680"
"In post","2021","No function","Department for Transport","Essex","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Transport","Essex","Male","70","60","34920","28810"
"In post","2021","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","95","85","30610","26700"
"In post","2021","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","205","200","31180","27620"
"In post","2021","No function","Department for Transport","Greater Manchester","Female","50","50","26460","26470"
"In post","2021","No function","Department for Transport","Greater Manchester","Male","105","100","27920","26780"
"In post","2021","No function","Department for Transport","Hampshire and Isle of Wight","Female","235","225","34070","30100"
"In post","2021","No function","Department for Transport","Hampshire and Isle of Wight","Male","415","405","43570","36180"
"In post","2021","No function","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Male","45","45","29040","26780"
"In post","2021","No function","Department for Transport","Highlands and Islands","Female","30","25","[c]","[c]"
"In post","2021","No function","Department for Transport","Highlands and Islands","Male","55","55","32740","32480"
"In post","2021","No function","Department for Transport","Inner London - East","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Inner London - East","Male","100","85","32760","32740"
"In post","2021","No function","Department for Transport","Inner London - West","Female","770","750","46450","42890"
"In post","2021","No function","Department for Transport","Inner London - West","Male","985","980","49170","44480"
"In post","2021","No function","Department for Transport","Kent","Female","35","35","28960","26780"
"In post","2021","No function","Department for Transport","Kent","Male","150","145","31900","30730"
"In post","2021","No function","Department for Transport","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Transport","Lancashire","Male","90","85","28400","26780"
"In post","2021","No function","Department for Transport","Leicestershire, Rutland and Northamptonshire","Female","40","35","28240","26700"
"In post","2021","No function","Department for Transport","Leicestershire, Rutland and Northamptonshire","Male","120","115","32360","27680"
"In post","2021","No function","Department for Transport","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport","Lincolnshire","Male","35","35","29260","26780"
"In post","2021","No function","Department for Transport","Merseyside","Female","30","30","[c]","[c]"
"In post","2021","No function","Department for Transport","Merseyside","Male","90","90","32290","27680"
"In post","2021","No function","Department for Transport","North Eastern Scotland","Female","30","25","[c]","[c]"
"In post","2021","No function","Department for Transport","North Eastern Scotland","Male","45","45","34880","31470"
"In post","2021","No function","Department for Transport","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","North Yorkshire","Male","30","25","[c]","[c]"
"In post","2021","No function","Department for Transport","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Northern Ireland","Male","30","30","38710","31780"
"In post","2021","No function","Department for Transport","Northumberland and Tyne and Wear","Female","125","105","24270","21590"
"In post","2021","No function","Department for Transport","Northumberland and Tyne and Wear","Male","120","115","28650","26780"
"In post","2021","No function","Department for Transport","Outer London - East and North East","Female","35","30","32110","30780"
"In post","2021","No function","Department for Transport","Outer London - East and North East","Male","105","100","32360","30780"
"In post","2021","No function","Department for Transport","Outer London - South","Female","15","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Outer London - South","Male","50","45","32460","30780"
"In post","2021","No function","Department for Transport","Outer London - West and North West","Female","30","25","[c]","[c]"
"In post","2021","No function","Department for Transport","Outer London - West and North West","Male","105","100","32400","30780"
"In post","2021","No function","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Overseas","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Shropshire and Staffordshire","Female","45","40","25580","26470"
"In post","2021","No function","Department for Transport","Shropshire and Staffordshire","Male","140","130","28980","26780"
"In post","2021","No function","Department for Transport","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Transport","South Yorkshire","Male","70","65","28670","26780"
"In post","2021","No function","Department for Transport","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Southern Scotland","Male","35","30","29600","26780"
"In post","2021","No function","Department for Transport","Surrey, East and West Sussex","Female","60","55","29870","26780"
"In post","2021","No function","Department for Transport","Surrey, East and West Sussex","Male","155","145","31910","30530"
"In post","2021","No function","Department for Transport","Tees Valley and Durham","Female","10","5","[c]","[c]"
"In post","2021","No function","Department for Transport","Tees Valley and Durham","Male","45","45","29680","26780"
"In post","2021","No function","Department for Transport","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Transport","West Central Scotland","Male","105","105","35580","29420"
"In post","2021","No function","Department for Transport","West Midlands","Female","60","55","28670","26780"
"In post","2021","No function","Department for Transport","West Midlands","Male","125","125","29150","26780"
"In post","2021","No function","Department for Transport","West Wales and The Valleys","Female","3255","2650","22560","21590"
"In post","2021","No function","Department for Transport","West Wales and The Valleys","Male","1765","1690","24060","21590"
"In post","2021","No function","Department for Transport","West Yorkshire","Female","100","90","26650","26350"
"In post","2021","No function","Department for Transport","West Yorkshire","Male","150","145","29430","26780"
"In post","2021","No function","Department for Work and Pensions","Bedfordshire and Hertfordshire","Female","30","30","41100","43830"
"In post","2021","No function","Department for Work and Pensions","Bedfordshire and Hertfordshire","Male","30","25","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Cheshire","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Cheshire","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Cumbria","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Cumbria","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Derbyshire and Nottinghamshire","Female","150","130","38450","32520"
"In post","2021","No function","Department for Work and Pensions","Derbyshire and Nottinghamshire","Male","185","175","45520","43950"
"In post","2021","No function","Department for Work and Pensions","Devon","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Devon","Male","10","10","[c]","[c]"
