"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Undeclared","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","EO","EO","45","[c]","28990","27570"
"Leaver CS","2021","Declared disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","AA/AO","AA","200","[c]","18630","18230"
"Leaver CS","2021","Declared disabled","White","AA/AO","AO","875","[c]","21630","21010"
"Leaver CS","2021","Declared disabled","White","EO","EO","670","[c]","27410","27570"
"Leaver CS","2021","Declared disabled","White","G6/G7","G6","45","[c]","74280","71780"
"Leaver CS","2021","Declared disabled","White","G6/G7","G7","110","[c]","55550","55000"
"Leaver CS","2021","Declared disabled","White","SCS level","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SEO/HEO","HEO","270","[c]","33450","33230"
"Leaver CS","2021","Declared disabled","White","SEO/HEO","SEO","185","[c]","41310","40670"
"Leaver CS","2021","Declared disabled","White","Unknown","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AA/AO","AO","385","[c]","21900","21010"
"Leaver CS","2021","Declared non-disabled","Asian","EO","EO","245","[c]","27790","27570"
"Leaver CS","2021","Declared non-disabled","Asian","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","G6/G7","G7","50","[c]","56100","55130"
"Leaver CS","2021","Declared non-disabled","Asian","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SEO/HEO","HEO","85","[c]","33090","32830"
"Leaver CS","2021","Declared non-disabled","Asian","SEO/HEO","SEO","65","[c]","41750","40650"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","AA/AO","AO","175","[c]","23020","23360"
"Leaver CS","2021","Declared non-disabled","Black","EO","EO","110","[c]","28030","27760"
"Leaver CS","2021","Declared non-disabled","Black","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SEO/HEO","HEO","60","[c]","32530","32830"
"Leaver CS","2021","Declared non-disabled","Black","SEO/HEO","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","AA/AO","AO","125","[c]","21920","21010"
"Leaver CS","2021","Declared non-disabled","Mixed","EO","EO","60","[c]","27350","27570"
"Leaver CS","2021","Declared non-disabled","Mixed","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","AA/AO","AO","120","[c]","21900","21010"
"Leaver CS","2021","Declared non-disabled","Undeclared","EO","EO","125","[c]","27590","27570"
"Leaver CS","2021","Declared non-disabled","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","G6/G7","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SEO/HEO","HEO","65","[c]","34180","33630"
"Leaver CS","2021","Declared non-disabled","Undeclared","SEO/HEO","SEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","AA","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","AO","190","[c]","21600","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","EO","140","[c]","27370","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","G7","55","[c]","56580","55610"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","HEO","65","[c]","33470","33020"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","SEO","65","[c]","44350","41000"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","AA/AO","AA","850","[c]","18690","18440"
"Leaver CS","2021","Declared non-disabled","White","AA/AO","AO","4495","[c]","21640","21010"
"Leaver CS","2021","Declared non-disabled","White","EO","EO","2790","[c]","27220","27570"
"Leaver CS","2021","Declared non-disabled","White","G6/G7","G6","380","[c]","71700","70350"
"Leaver CS","2021","Declared non-disabled","White","G6/G7","G7","880","[c]","56430","55610"
"Leaver CS","2021","Declared non-disabled","White","SCS level","SCS level","250","[c]","97750","94700"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","HEO","1570","[c]","33590","33420"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","SEO","1080","[c]","42150","41310"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","365","[c]","37880","36390"
"Leaver CS","2021","Undeclared","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","AA/AO","AO","135","[c]","23330","21370"
"Leaver CS","2021","Undeclared","Undeclared","EO","EO","110","[c]","29220","27300"
"Leaver CS","2021","Undeclared","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","G6/G7","G7","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","SEO/HEO","HEO","90","[c]","34140","34140"
"Leaver CS","2021","Undeclared","Undeclared","SEO/HEO","SEO","60","[c]","42600","42370"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","AA/AO","AA","100","[c]","18540","18680"
"Leaver CS","2021","Undeclared","White","AA/AO","AO","420","[c]","22320","21010"
"Leaver CS","2021","Undeclared","White","EO","EO","185","[c]","27100","27570"
"Leaver CS","2021","Undeclared","White","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","G6/G7","G7","40","[c]","54390","54540"
"Leaver CS","2021","Undeclared","White","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","SEO/HEO","HEO","100","[c]","33430","32890"
"Leaver CS","2021","Undeclared","White","SEO/HEO","SEO","75","[c]","42240","41120"
"Leaver CS","2021","Undeclared","White","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","AA/AO","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","AA/AO","AO","125","[c]","20100","19130"
"Leaver CS","2021","Unknown","Undeclared","EO","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO/HEO","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","SEO/HEO","SEO","40","[c]","38040","39250"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","AA","460","[c]","19310","19120"
"Leaver CS","2021","Unknown","Unknown","AA/AO","AO","2055","[c]","21510","21010"
"Leaver CS","2021","Unknown","Unknown","EO","EO","1195","[c]","27110","27570"
"Leaver CS","2021","Unknown","Unknown","G6/G7","G6","125","[c]","70870","67200"
"Leaver CS","2021","Unknown","Unknown","G6/G7","G7","295","[c]","55590","55000"
"Leaver CS","2021","Unknown","Unknown","SCS level","SCS level","85","[c]","95160","85080"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","HEO","550","[c]","32840","32380"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","SEO","280","[c]","40950","39960"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","605","[c]","34680","32100"
"Leaver CS","2021","Unknown","White","AA/AO","AA","110","[c]","19190","19190"
"Leaver CS","2021","Unknown","White","AA/AO","AO","465","[c]","22930","21780"
"Leaver CS","2021","Unknown","White","EO","EO","255","[c]","28730","28200"
"Leaver CS","2021","Unknown","White","G6/G7","G6","55","[c]","73230","73660"
"Leaver CS","2021","Unknown","White","G6/G7","G7","120","[c]","54970","55000"
"Leaver CS","2021","Unknown","White","SCS level","SCS level","35","[c]","100480","100340"
"Leaver CS","2021","Unknown","White","SEO/HEO","HEO","240","[c]","35030","34260"
"Leaver CS","2021","Unknown","White","SEO/HEO","SEO","155","[c]","42490","42190"
"Leaver CS","2021","Unknown","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
