"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Treasury","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","EO","Female","Heterosexual / straight","100","95","27000","26780"
"In post","2021","HM Treasury","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury","EO","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Treasury","EO","Female","Unknown","25","25","[c]","[c]"
"In post","2021","HM Treasury","EO","Male","Heterosexual / straight","60","60","26380","26750"
"In post","2021","HM Treasury","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Treasury","EO","Male","Unknown","10","10","[c]","[c]"
"In post","2021","HM Treasury","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","G6","Female","Heterosexual / straight","130","120","65760","63630"
"In post","2021","HM Treasury","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","G6","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","HM Treasury","G6","Female","Unknown","5","5","[c]","[c]"
"In post","2021","HM Treasury","G6","Male","Heterosexual / straight","140","135","66280","64870"
"In post","2021","HM Treasury","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","G6","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","HM Treasury","G6","Male","Unknown","35","35","78860","71760"
"In post","2021","HM Treasury","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","G7","Female","Heterosexual / straight","240","230","54470","52840"
"In post","2021","HM Treasury","G7","Female","LGBO","30","30","[c]","[c]"
"In post","2021","HM Treasury","G7","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","HM Treasury","G7","Female","Unknown","20","20","[c]","[c]"
"In post","2021","HM Treasury","G7","Male","Heterosexual / straight","310","305","54730","52840"
"In post","2021","HM Treasury","G7","Male","LGBO","40","35","54660","52680"
"In post","2021","HM Treasury","G7","Male","Undeclared","55","55","55620","54410"
"In post","2021","HM Treasury","G7","Male","Unknown","45","45","61310","57420"
"In post","2021","HM Treasury","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","HEO","Female","Heterosexual / straight","335","330","34500","32960"
"In post","2021","HM Treasury","HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","HM Treasury","HEO","Female","Undeclared","55","55","33790","32320"
"In post","2021","HM Treasury","HEO","Female","Unknown","30","30","[c]","[c]"
"In post","2021","HM Treasury","HEO","Male","Heterosexual / straight","300","300","34420","32320"
"In post","2021","HM Treasury","HEO","Male","LGBO","30","30","34480","32320"
"In post","2021","HM Treasury","HEO","Male","Undeclared","70","70","34010","32500"
"In post","2021","HM Treasury","HEO","Male","Unknown","25","25","[c]","[c]"
"In post","2021","HM Treasury","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Female","Heterosexual / straight","75","65","82440","77000"
"In post","2021","HM Treasury","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Male","Heterosexual / straight","75","75","88080","79000"
"In post","2021","HM Treasury","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","SEO","Female","Heterosexual / straight","70","65","42950","42390"
"In post","2021","HM Treasury","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","SEO","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","HM Treasury","SEO","Female","Unknown","15","10","[c]","[c]"
"In post","2021","HM Treasury","SEO","Male","Heterosexual / straight","70","65","45130","45390"
"In post","2021","HM Treasury","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","SEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","SEO","Male","Unknown","15","15","[c]","[c]"
"In post","2021","HM Treasury","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","AA","Female","Heterosexual / straight","405","315","19420","17990"
"In post","2021","Home Office","AA","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","AA","Female","Undeclared","60","45","19780","17990"
"In post","2021","Home Office","AA","Female","Unknown","20","15","[c]","[c]"
"In post","2021","Home Office","AA","Male","Heterosexual / straight","365","345","19550","17990"
"In post","2021","Home Office","AA","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Home Office","AA","Male","Undeclared","35","35","20570","22210"
"In post","2021","Home Office","AA","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","AO","Female","Heterosexual / straight","3535","2985","22330","21430"
"In post","2021","Home Office","AO","Female","LGBO","110","100","21810","21430"
"In post","2021","Home Office","AO","Female","Undeclared","455","380","22840","21430"
"In post","2021","Home Office","AO","Female","Unknown","245","235","21950","21430"
"In post","2021","Home Office","AO","Male","Heterosexual / straight","2455","2320","22250","21430"
"In post","2021","Home Office","AO","Male","LGBO","110","105","21860","21430"
"In post","2021","Home Office","AO","Male","Undeclared","250","230","22410","21430"
"In post","2021","Home Office","AO","Male","Unknown","250","245","21880","21430"
"In post","2021","Home Office","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","EO","Female","Heterosexual / straight","5835","5225","26790","25580"
"In post","2021","Home Office","EO","Female","LGBO","195","185","26240","25310"
"In post","2021","Home Office","EO","Female","Undeclared","860","745","27450","27370"
"In post","2021","Home Office","EO","Female","Unknown","310","295","26940","26300"
"In post","2021","Home Office","EO","Male","Heterosexual / straight","5585","5240","27030","25990"
"In post","2021","Home Office","EO","Male","LGBO","255","245","26550","25310"
"In post","2021","Home Office","EO","Male","Undeclared","960","890","27520","27370"
"In post","2021","Home Office","EO","Male","Unknown","365","355","26430","24880"
"In post","2021","Home Office","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","G6","Female","Heterosexual / straight","350","330","69140","68720"
"In post","2021","Home Office","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","G6","Female","Undeclared","45","45","70120","68940"
"In post","2021","Home Office","G6","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Home Office","G6","Male","Heterosexual / straight","365","365","70600","68940"
"In post","2021","Home Office","G6","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Home Office","G6","Male","Undeclared","65","60","70120","68940"
"In post","2021","Home Office","G6","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Home Office","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","G7","Female","Heterosexual / straight","925","885","57270","57460"
"In post","2021","Home Office","G7","Female","LGBO","35","35","57210","57460"
"In post","2021","Home Office","G7","Female","Undeclared","140","135","57540","57460"
"In post","2021","Home Office","G7","Female","Unknown","65","65","57070","57430"
"In post","2021","Home Office","G7","Male","Heterosexual / straight","960","955","57680","57460"
"In post","2021","Home Office","G7","Male","LGBO","75","75","58290","57460"
"In post","2021","Home Office","G7","Male","Undeclared","180","175","58130","57680"
"In post","2021","Home Office","G7","Male","Unknown","95","95","57470","57430"
"In post","2021","Home Office","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","HEO","Female","Heterosexual / straight","2200","2085","33440","33530"
"In post","2021","Home Office","HEO","Female","LGBO","70","65","32750","31630"
"In post","2021","Home Office","HEO","Female","Undeclared","290","270","33940","35050"
"In post","2021","Home Office","HEO","Female","Unknown","90","90","34280","35050"
"In post","2021","Home Office","HEO","Male","Heterosexual / straight","2005","1960","33320","32740"
"In post","2021","Home Office","HEO","Male","LGBO","120","115","33530","33900"
"In post","2021","Home Office","HEO","Male","Undeclared","360","350","33520","33470"
"In post","2021","Home Office","HEO","Male","Unknown","115","115","34350","35050"
"In post","2021","Home Office","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","SCS level","Female","Heterosexual / straight","105","100","89460","83450"
"In post","2021","Home Office","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Home Office","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Home Office","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office","SCS level","Male","Heterosexual / straight","135","135","93850","84040"
"In post","2021","Home Office","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Home Office","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Home Office","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","SEO","Female","Heterosexual / straight","1470","1405","41300","41970"
"In post","2021","Home Office","SEO","Female","LGBO","50","50","41100","41970"
"In post","2021","Home Office","SEO","Female","Undeclared","205","200","41400","41970"
"In post","2021","Home Office","SEO","Female","Unknown","85","85","41820","41950"
"In post","2021","Home Office","SEO","Male","Heterosexual / straight","1300","1290","41330","41970"
"In post","2021","Home Office","SEO","Male","LGBO","75","75","40790","41970"
"In post","2021","Home Office","SEO","Male","Undeclared","260","255","41800","41970"
"In post","2021","Home Office","SEO","Male","Unknown","80","80","42150","41950"
"In post","2021","Home Office","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","Female","Heterosexual / straight","80","80","[c]","[c]"
"In post","2021","Home Office","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Home Office","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office","Unknown","Male","Heterosexual / straight","110","110","[c]","[c]"
"In post","2021","Home Office","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Home Office","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","AA","Female","Heterosexual / straight","1095","1025","19380","19560"
"In post","2021","Ministry of Defence","AA","Female","LGBO","60","60","19300","19560"
"In post","2021","Ministry of Defence","AA","Female","Undeclared","120","115","19210","19560"
"In post","2021","Ministry of Defence","AA","Female","Unknown","180","165","19080","18800"
"In post","2021","Ministry of Defence","AA","Male","Heterosexual / straight","2815","2755","19460","19560"
"In post","2021","Ministry of Defence","AA","Male","LGBO","60","60","19270","19560"
"In post","2021","Ministry of Defence","AA","Male","Undeclared","325","315","19340","19560"
"In post","2021","Ministry of Defence","AA","Male","Unknown","435","425","19220","19560"
"In post","2021","Ministry of Defence","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","AO","Female","Heterosexual / straight","4340","4045","21950","21130"
"In post","2021","Ministry of Defence","AO","Female","LGBO","130","125","23890","21130"
"In post","2021","Ministry of Defence","AO","Female","Undeclared","595","550","22220","21430"
"In post","2021","Ministry of Defence","AO","Female","Unknown","435","405","22730","21130"
"In post","2021","Ministry of Defence","AO","Male","Heterosexual / straight","3745","3685","26280","22080"
"In post","2021","Ministry of Defence","AO","Male","LGBO","120","120","25850","21920"
"In post","2021","Ministry of Defence","AO","Male","Undeclared","680","670","28140","22500"
"In post","2021","Ministry of Defence","AO","Male","Unknown","785","775","28450","25680"
"In post","2021","Ministry of Defence","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","EO","Female","Heterosexual / straight","3600","3385","26340","26670"
"In post","2021","Ministry of Defence","EO","Female","LGBO","140","135","25920","26670"
"In post","2021","Ministry of Defence","EO","Female","Undeclared","465","440","27050","26670"
"In post","2021","Ministry of Defence","EO","Female","Unknown","340","315","26350","26670"
"In post","2021","Ministry of Defence","EO","Male","Heterosexual / straight","4485","4420","27080","26670"
"In post","2021","Ministry of Defence","EO","Male","LGBO","155","150","27080","26670"
"In post","2021","Ministry of Defence","EO","Male","Undeclared","810","785","28690","27540"
"In post","2021","Ministry of Defence","EO","Male","Unknown","610","600","26360","26670"
"In post","2021","Ministry of Defence","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","G6","Female","Heterosexual / straight","300","290","68730","67220"
"In post","2021","Ministry of Defence","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","G6","Female","Undeclared","40","40","67400","65660"
"In post","2021","Ministry of Defence","G6","Female","Unknown","35","30","68670","67360"
"In post","2021","Ministry of Defence","G6","Male","Heterosexual / straight","640","625","69390","67360"
"In post","2021","Ministry of Defence","G6","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","G6","Male","Undeclared","130","125","69470","67320"
"In post","2021","Ministry of Defence","G6","Male","Unknown","70","60","72050","68530"
"In post","2021","Ministry of Defence","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","G7","Female","Heterosexual / straight","1375","1290","55080","54540"
"In post","2021","Ministry of Defence","G7","Female","LGBO","35","35","51910","51500"
"In post","2021","Ministry of Defence","G7","Female","Undeclared","185","175","56500","54540"
"In post","2021","Ministry of Defence","G7","Female","Unknown","215","195","57960","55340"
"In post","2021","Ministry of Defence","G7","Male","Heterosexual / straight","2400","2350","54590","54540"
"In post","2021","Ministry of Defence","G7","Male","LGBO","70","70","54380","54540"
"In post","2021","Ministry of Defence","G7","Male","Undeclared","385","375","54170","54540"
"In post","2021","Ministry of Defence","G7","Male","Unknown","430","420","53720","53720"
"In post","2021","Ministry of Defence","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","HEO","Female","Heterosexual / straight","3795","3605","32800","33300"
"In post","2021","Ministry of Defence","HEO","Female","LGBO","155","155","32040","33000"
"In post","2021","Ministry of Defence","HEO","Female","Undeclared","565","535","33460","33300"
"In post","2021","Ministry of Defence","HEO","Female","Unknown","470","440","36310","33950"
"In post","2021","Ministry of Defence","HEO","Male","Heterosexual / straight","4870","4805","33370","33300"
"In post","2021","Ministry of Defence","HEO","Male","LGBO","170","165","32210","33290"
"In post","2021","Ministry of Defence","HEO","Male","Undeclared","845","825","34750","33450"
"In post","2021","Ministry of Defence","HEO","Male","Unknown","610","605","34000","33300"
"In post","2021","Ministry of Defence","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Female","Heterosexual / straight","115","110","87720","81640"
"In post","2021","Ministry of Defence","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Male","Heterosexual / straight","225","220","95400","87760"
"In post","2021","Ministry of Defence","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Male","Undeclared","35","35","93540","88880"
"In post","2021","Ministry of Defence","SCS level","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SEO","Female","Heterosexual / straight","2455","2335","41110","40580"
"In post","2021","Ministry of Defence","SEO","Female","LGBO","75","75","39880","40580"
"In post","2021","Ministry of Defence","SEO","Female","Undeclared","375","360","41620","40580"
"In post","2021","Ministry of Defence","SEO","Female","Unknown","265","250","41100","40580"
"In post","2021","Ministry of Defence","SEO","Male","Heterosexual / straight","4260","4180","41990","40980"
"In post","2021","Ministry of Defence","SEO","Male","LGBO","140","140","40970","40580"
"In post","2021","Ministry of Defence","SEO","Male","Undeclared","750","725","42420","41730"
"In post","2021","Ministry of Defence","SEO","Male","Unknown","515","510","41080","40580"
"In post","2021","Ministry of Defence","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Female","Heterosexual / straight","505","480","38120","37320"
"In post","2021","Ministry of Defence","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Female","Undeclared","75","70","39670","39100"
"In post","2021","Ministry of Defence","Unknown","Female","Unknown","230","225","34770","32700"
"In post","2021","Ministry of Defence","Unknown","Male","Heterosexual / straight","1235","1220","42420","39970"
"In post","2021","Ministry of Defence","Unknown","Male","LGBO","35","35","35480","32710"
"In post","2021","Ministry of Defence","Unknown","Male","Undeclared","195","190","46340","44000"
"In post","2021","Ministry of Defence","Unknown","Male","Unknown","1805","1805","38090","34460"
"In post","2021","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Female","Heterosexual / straight","75","65","22560","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Female","Unknown","45","40","21890","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Male","Heterosexual / straight","55","55","23440","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Male","Unknown","30","30","22640","22560"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Female","Heterosexual / straight","145","135","27770","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Male","Heterosexual / straight","125","120","28350","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Male","Unknown","30","30","28000","27780"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Female","Heterosexual / straight","170","160","64560","64090"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Male","Heterosexual / straight","225","210","65150","64090"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Male","Unknown","30","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Female","Heterosexual / straight","360","340","52750","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Female","Undeclared","30","30","53540","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Male","Heterosexual / straight","340","335","52910","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Male","LGBO","40","40","53250","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Male","Undeclared","40","35","52840","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Male","Unknown","40","40","51990","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Female","Heterosexual / straight","300","285","33080","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Male","Heterosexual / straight","230","225","33360","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Male","LGBO","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Male","Unknown","45","45","34420","33210"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","Heterosexual / straight","60","60","83960","76080"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","Heterosexual / straight","55","50","87760","78420"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Female","Heterosexual / straight","200","195","40050","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Male","Heterosexual / straight","200","200","40240","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Male","Unknown","20","20","[c]","[c]"
