"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","Finance","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Finance","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Finance","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","Sefton","Female","30","30","45740","39780"
"In post","2021","Department for Work and Pensions","Human Resources","Sefton","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Knowledge and Information Management","Sefton","Female","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Knowledge and Information Management","Sefton","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Legal","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Legal","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Legal","Sefton","Female","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Legal","Sefton","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Aberdeen City and Aberdeenshire","Female","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Aberdeen City and Aberdeenshire","Male","80","80","85810","92150"
"In post","2021","Department for Work and Pensions","Operational Delivery","Bedford","Female","30","30","41230","44320"
"In post","2021","Department for Work and Pensions","Operational Delivery","Bedford","Male","30","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Birmingham","Female","35","35","38590","41000"
"In post","2021","Department for Work and Pensions","Operational Delivery","Birmingham","Male","40","40","48340","47010"
"In post","2021","Department for Work and Pensions","Operational Delivery","Bristol, City of","Female","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Bristol, City of","Male","30","30","50530","48390"
"In post","2021","Department for Work and Pensions","Operational Delivery","Cardiff and Vale of Glamorgan","Female","35","30","35710","31710"
"In post","2021","Department for Work and Pensions","Operational Delivery","Cardiff and Vale of Glamorgan","Male","35","35","45460","46320"
"In post","2021","Department for Work and Pensions","Operational Delivery","Cheshire East","Female","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Cheshire East","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","City of Edinburgh","Female","25","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","City of Edinburgh","Male","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","East Cumbria","Female","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","East Cumbria","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","East Surrey","Female","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","East Surrey","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Flintshire and Wrexham","Female","10","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Flintshire and Wrexham","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Glasgow City","Female","35","30","39040","41480"
"In post","2021","Department for Work and Pensions","Operational Delivery","Glasgow City","Male","30","30","47520","46320"
"In post","2021","Department for Work and Pensions","Operational Delivery","Heart of Essex","Female","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Heart of Essex","Male","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Leeds","Female","40","35","40000","45940"
"In post","2021","Department for Work and Pensions","Operational Delivery","Leeds","Male","50","45","49040","46320"
"In post","2021","Department for Work and Pensions","Operational Delivery","Mid Kent","Female","10","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Mid Kent","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","North Hampshire","Female","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","North Hampshire","Male","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Norwich and East Norfolk","Female","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Norwich and East Norfolk","Male","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Plymouth","Female","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Plymouth","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Sefton","Female","265","240","34450","29750"
"In post","2021","Department for Work and Pensions","Operational Delivery","Sefton","Male","225","220","44800","45100"
"In post","2021","Department for Work and Pensions","Operational Delivery","Sheffield","Female","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Sheffield","Male","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","South and West Derbyshire","Female","50","45","34040","28210"
"In post","2021","Department for Work and Pensions","Operational Delivery","South and West Derbyshire","Male","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","South Nottinghamshire","Female","25","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","South Nottinghamshire","Male","30","30","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","South West Wales","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Tower Hamlets","Female","65","60","42530","43220"
"In post","2021","Department for Work and Pensions","Operational Delivery","Tower Hamlets","Male","55","55","51060","49480"
"In post","2021","Department for Work and Pensions","Operational Delivery","Tyneside","Female","30","30","35850","33870"
"In post","2021","Department for Work and Pensions","Operational Delivery","Tyneside","Male","40","40","47530","46320"
"In post","2021","Department for Work and Pensions","Operational Delivery","Westminster","Female","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","York","Female","30","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","York","Male","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Sefton","Female","35","30","43130","39390"
"In post","2021","Department for Work and Pensions","Policy","Sefton","Male","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Tower Hamlets","Female","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Tower Hamlets","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Westminster","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","Sefton","Female","15","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","Sefton","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","South and West Derbyshire","Female","20","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","South and West Derbyshire","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Sefton","Female","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Sefton","Female","55","50","38590","39330"
"In post","2021","Department for Work and Pensions","Science and Engineering","Sefton","Male","45","45","37040","31710"
"In post","2021","Department for Work and Pensions","Science and Engineering","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","South and West Derbyshire","Female","75","65","40110","39390"
"In post","2021","Department for Work and Pensions","Science and Engineering","South and West Derbyshire","Male","140","130","44590","43220"
"In post","2021","Department for Work and Pensions","Science and Engineering","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","York","Female","75","70","34790","32310"
"In post","2021","Department for Work and Pensions","Science and Engineering","York","Male","50","50","36450","35910"
"In post","2021","Department for Work and Pensions","Security","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Security","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Sefton","Male","10","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Aberdeen City and Aberdeenshire","Female","170","145","26450","27570"
"In post","2021","Department for Work and Pensions","Unknown","Aberdeen City and Aberdeenshire","Male","95","90","26590","27570"
"In post","2021","Department for Work and Pensions","Unknown","Angus and Dundee City","Female","625","550","24100","21010"
"In post","2021","Department for Work and Pensions","Unknown","Angus and Dundee City","Male","340","325","23380","21010"
"In post","2021","Department for Work and Pensions","Unknown","Barking & Dagenham and Havering","Female","285","255","30770","31060"
"In post","2021","Department for Work and Pensions","Unknown","Barking & Dagenham and Havering","Male","175","170","31310","31060"
"In post","2021","Department for Work and Pensions","Unknown","Barnet","Female","220","195","30620","31060"
"In post","2021","Department for Work and Pensions","Unknown","Barnet","Male","80","80","30960","31060"
"In post","2021","Department for Work and Pensions","Unknown","Barnsley, Doncaster and Rotherham","Female","1030","830","25040","27570"
"In post","2021","Department for Work and Pensions","Unknown","Barnsley, Doncaster and Rotherham","Male","335","320","25260","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","215","180","27250","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","110","105","27720","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bedford","Female","120","105","27940","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bedford","Male","55","50","27970","27570"
"In post","2021","Department for Work and Pensions","Unknown","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Berkshire","Female","325","290","29550","29290"
"In post","2021","Department for Work and Pensions","Unknown","Berkshire","Male","130","130","29060","29290"
"In post","2021","Department for Work and Pensions","Unknown","Bexley and Greenwich","Female","275","250","31090","31060"
"In post","2021","Department for Work and Pensions","Unknown","Bexley and Greenwich","Male","115","110","31080","31060"
"In post","2021","Department for Work and Pensions","Unknown","Birmingham","Female","1365","1160","26740","27570"
"In post","2021","Department for Work and Pensions","Unknown","Birmingham","Male","795","760","26600","27570"
"In post","2021","Department for Work and Pensions","Unknown","Blackburn with Darwen","Female","210","175","26560","27570"
"In post","2021","Department for Work and Pensions","Unknown","Blackburn with Darwen","Male","145","140","26670","27570"
"In post","2021","Department for Work and Pensions","Unknown","Blackpool","Female","3040","2675","28040","27570"
"In post","2021","Department for Work and Pensions","Unknown","Blackpool","Male","1860","1795","29880","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bournemouth and Poole","Female","190","155","27290","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bournemouth and Poole","Male","95","90","27600","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bradford","Female","560","470","25550","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bradford","Male","340","320","24880","27570"
"In post","2021","Department for Work and Pensions","Unknown","Breckland and South Norfolk","Female","40","30","27870","27570"
"In post","2021","Department for Work and Pensions","Unknown","Breckland and South Norfolk","Male","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Brent","Female","165","150","30230","31060"
"In post","2021","Department for Work and Pensions","Unknown","Brent","Male","90","85","30830","31060"
"In post","2021","Department for Work and Pensions","Unknown","Bridgend and Neath Port Talbot","Female","335","280","25950","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bridgend and Neath Port Talbot","Male","130","120","25160","23570"
"In post","2021","Department for Work and Pensions","Unknown","Brighton and Hove","Female","165","145","27460","27570"
"In post","2021","Department for Work and Pensions","Unknown","Brighton and Hove","Male","110","105","27750","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bristol, City of","Female","530","440","26070","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bristol, City of","Male","320","300","26090","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bromley","Female","200","185","31070","31060"
"In post","2021","Department for Work and Pensions","Unknown","Bromley","Male","80","75","31340","31060"
"In post","2021","Department for Work and Pensions","Unknown","Buckinghamshire CC","Female","145","130","27930","27570"
"In post","2021","Department for Work and Pensions","Unknown","Buckinghamshire CC","Male","60","60","27360","27570"
"In post","2021","Department for Work and Pensions","Unknown","Caithness and Sutherland and Ross and Cromarty","Female","40","35","27310","27570"
"In post","2021","Department for Work and Pensions","Unknown","Caithness and Sutherland and Ross and Cromarty","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Calderdale and Kirklees","Female","465","390","27110","27570"
"In post","2021","Department for Work and Pensions","Unknown","Calderdale and Kirklees","Male","270","260","27020","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cambridgeshire CC","Female","150","135","28230","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cambridgeshire CC","Male","85","85","28460","27570"
"In post","2021","Department for Work and Pensions","Unknown","Camden and City of London","Female","45","45","31170","31060"
"In post","2021","Department for Work and Pensions","Unknown","Camden and City of London","Male","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Cardiff and Vale of Glamorgan","Female","680","605","26700","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cardiff and Vale of Glamorgan","Male","430","420","27360","27570"
"In post","2021","Department for Work and Pensions","Unknown","Central Bedfordshire","Female","20","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Central Bedfordshire","Male","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Central Hampshire","Female","85","70","27460","27570"
"In post","2021","Department for Work and Pensions","Unknown","Central Hampshire","Male","45","45","26940","27570"
"In post","2021","Department for Work and Pensions","Unknown","Central Valleys","Female","420","360","25970","27570"
"In post","2021","Department for Work and Pensions","Unknown","Central Valleys","Male","180","170","27500","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cheshire East","Female","105","90","27260","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cheshire East","Male","50","45","27030","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cheshire West and Chester","Female","165","150","25710","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cheshire West and Chester","Male","120","120","24390","21010"
"In post","2021","Department for Work and Pensions","Unknown","Chorley and West Lancashire","Female","80","70","27540","27570"
"In post","2021","Department for Work and Pensions","Unknown","Chorley and West Lancashire","Male","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","City of Edinburgh","Female","170","160","27780","27570"
"In post","2021","Department for Work and Pensions","Unknown","City of Edinburgh","Male","130","125","27040","27570"
"In post","2021","Department for Work and Pensions","Unknown","Clackmannanshire and Fife","Female","285","245","25720","27570"
"In post","2021","Department for Work and Pensions","Unknown","Clackmannanshire and Fife","Male","110","105","26880","27570"
"In post","2021","Department for Work and Pensions","Unknown","Conwy and Denbighshire","Female","95","80","27490","27570"
"In post","2021","Department for Work and Pensions","Unknown","Conwy and Denbighshire","Male","45","40","26730","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","Female","570","495","25360","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","Male","255","245","25760","27570"
"In post","2021","Department for Work and Pensions","Unknown","Coventry","Female","280","240","25920","27570"
"In post","2021","Department for Work and Pensions","Unknown","Coventry","Male","150","145","25800","27570"
"In post","2021","Department for Work and Pensions","Unknown","Croydon","Female","175","160","30530","31060"
"In post","2021","Department for Work and Pensions","Unknown","Croydon","Male","70","70","29950","31060"
"In post","2021","Department for Work and Pensions","Unknown","Darlington","Female","50","40","26230","27570"
"In post","2021","Department for Work and Pensions","Unknown","Darlington","Male","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Derby","Female","415","345","24330","21010"
"In post","2021","Department for Work and Pensions","Unknown","Derby","Male","205","200","24220","21010"
"In post","2021","Department for Work and Pensions","Unknown","Devon CC","Female","970","780","24800","25190"
"In post","2021","Department for Work and Pensions","Unknown","Devon CC","Male","425","400","25970","27570"
"In post","2021","Department for Work and Pensions","Unknown","Dorset CC","Female","60","55","26550","27570"
"In post","2021","Department for Work and Pensions","Unknown","Dorset CC","Male","30","30","27300","27570"
"In post","2021","Department for Work and Pensions","Unknown","Dudley","Female","695","570","24670","26120"
"In post","2021","Department for Work and Pensions","Unknown","Dudley","Male","280","265","25460","27570"
"In post","2021","Department for Work and Pensions","Unknown","Dumfries and Galloway","Female","60","50","26410","27570"
"In post","2021","Department for Work and Pensions","Unknown","Dumfries and Galloway","Male","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Durham CC","Female","615","510","24790","21010"
"In post","2021","Department for Work and Pensions","Unknown","Durham CC","Male","235","220","25170","26120"
"In post","2021","Department for Work and Pensions","Unknown","Ealing","Female","255","235","31580","31060"
"In post","2021","Department for Work and Pensions","Unknown","Ealing","Male","130","125","30860","31060"
"In post","2021","Department for Work and Pensions","Unknown","East Ayrshire and North Ayrshire mainland","Female","310","255","24860","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Ayrshire and North Ayrshire mainland","Male","115","110","26130","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Cumbria","Female","70","60","27890","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Cumbria","Male","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","East Derbyshire","Female","225","185","25660","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Derbyshire","Male","90","85","26970","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","245","205","25210","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","85","85","25450","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Kent","Female","615","555","28240","29290"
"In post","2021","Department for Work and Pensions","Unknown","East Kent","Male","340","330","28250","29290"
"In post","2021","Department for Work and Pensions","Unknown","East Lancashire","Female","205","175","25390","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Lancashire","Male","115","110","25470","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Lothian and Midlothian","Female","55","45","27130","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Lothian and Midlothian","Male","30","30","27910","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Merseyside","Female","515","430","26170","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Merseyside","Male","205","195","27190","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Riding of Yorkshire","Female","75","65","27590","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Riding of Yorkshire","Male","40","35","29110","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Surrey","Female","95","90","30230","29290"
"In post","2021","Department for Work and Pensions","Unknown","East Surrey","Male","40","40","29470","29290"
"In post","2021","Department for Work and Pensions","Unknown","East Sussex CC","Female","805","675","25110","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Sussex CC","Male","410","390","25120","26840"
"In post","2021","Department for Work and Pensions","Unknown","Enfield","Female","195","180","30600","31060"
"In post","2021","Department for Work and Pensions","Unknown","Enfield","Male","80","80","30490","31060"
"In post","2021","Department for Work and Pensions","Unknown","Essex Haven Gateway","Female","190","170","29990","29290"
"In post","2021","Department for Work and Pensions","Unknown","Essex Haven Gateway","Male","125","120","30560","29290"
"In post","2021","Department for Work and Pensions","Unknown","Essex Thames Gateway","Female","530","455","27990","29290"
"In post","2021","Department for Work and Pensions","Unknown","Essex Thames Gateway","Male","185","180","28810","29290"
"In post","2021","Department for Work and Pensions","Unknown","Falkirk","Female","845","700","24330","21010"
"In post","2021","Department for Work and Pensions","Unknown","Falkirk","Male","280","265","25090","21010"
"In post","2021","Department for Work and Pensions","Unknown","Flintshire and Wrexham","Female","435","375","24600","22530"
"In post","2021","Department for Work and Pensions","Unknown","Flintshire and Wrexham","Male","195","185","25180","26120"
"In post","2021","Department for Work and Pensions","Unknown","Glasgow City","Female","1515","1285","25190","27570"
"In post","2021","Department for Work and Pensions","Unknown","Glasgow City","Male","1010","945","25010","27570"
"In post","2021","Department for Work and Pensions","Unknown","Gloucestershire","Female","235","195","26880","27570"
"In post","2021","Department for Work and Pensions","Unknown","Gloucestershire","Male","135","125","27080","27570"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester North East","Female","500","445","26790","27570"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester North East","Male","255","245","27060","27570"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester North West","Female","1015","865","24290","21010"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester North West","Male","385","370","24600","25660"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester South East","Female","510","450","24080","21010"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester South East","Male","305","295","24510","21010"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester South West","Female","370","330","25460","27570"
"In post","2021","Department for Work and Pensions","Unknown","Greater Manchester South West","Male","270","260","24850","27570"
"In post","2021","Department for Work and Pensions","Unknown","Gwent Valleys","Female","480","420","25740","27570"
"In post","2021","Department for Work and Pensions","Unknown","Gwent Valleys","Male","205","200","26180","27570"
"In post","2021","Department for Work and Pensions","Unknown","Gwynedd","Female","265","230","23480","21010"
"In post","2021","Department for Work and Pensions","Unknown","Gwynedd","Male","165","160","23360","21010"
"In post","2021","Department for Work and Pensions","Unknown","Hackney and Newham","Female","770","680","28880","31060"
"In post","2021","Department for Work and Pensions","Unknown","Hackney and Newham","Male","430","415","29110","31060"
"In post","2021","Department for Work and Pensions","Unknown","Haringey and Islington","Female","285","260","30680","31060"
"In post","2021","Department for Work and Pensions","Unknown","Haringey and Islington","Male","170","160","30960","31060"
"In post","2021","Department for Work and Pensions","Unknown","Harrow and Hillingdon","Female","350","320","30730","31060"
"In post","2021","Department for Work and Pensions","Unknown","Harrow and Hillingdon","Male","145","140","31410","31060"
"In post","2021","Department for Work and Pensions","Unknown","Hartlepool and Stockton-on-Tees","Female","545","455","25130","27570"
"In post","2021","Department for Work and Pensions","Unknown","Hartlepool and Stockton-on-Tees","Male","245","235","25230","27570"
"In post","2021","Department for Work and Pensions","Unknown","Heart of Essex","Female","110","105","29900","29290"
