"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","375","[c]","26910","25120"
"Leaver CS","2021","Asian","Unknown","Male","295","[c]","28600","26890"
"Leaver CS","2021","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Female","125","[c]","28380","23510"
"Leaver CS","2021","Black","No function","Male","95","[c]","36100","27310"
"Leaver CS","2021","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Female","175","[c]","29180","25740"
"Leaver CS","2021","Black","Unknown","Male","105","[c]","29180","25630"
"Leaver CS","2021","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Female","80","[c]","27700","21590"
"Leaver CS","2021","Mixed","No function","Male","60","[c]","36430","33250"
"Leaver CS","2021","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Female","110","[c]","28840","25220"
"Leaver CS","2021","Mixed","Unknown","Male","80","[c]","30110","27570"
"Leaver CS","2021","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Female","210","[c]","28510","22680"
"Leaver CS","2021","Undeclared","No function","Male","200","[c]","32850","30460"
"Leaver CS","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Male","30","[c]","43070","40800"
"Leaver CS","2021","Undeclared","Property","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","310","[c]","27230","26670"
"Leaver CS","2021","Undeclared","Unknown","Male","365","[c]","31350","27570"
"Leaver CS","2021","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Female","35","[c]","58470","62010"
"Leaver CS","2021","Unknown","Commercial","Male","40","[c]","70340","60500"
"Leaver CS","2021","Unknown","Communications","Female","45","[c]","37270","37320"
"Leaver CS","2021","Unknown","Communications","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Female","45","[c]","41170","36040"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Male","85","[c]","41270","38450"
"Leaver CS","2021","Unknown","Finance","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Female","45","[c]","24460","22800"
"Leaver CS","2021","Unknown","Grants Management","Male","45","[c]","25490","21050"
"Leaver CS","2021","Unknown","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Female","105","[c]","36130","26550"
"Leaver CS","2021","Unknown","Legal","Male","95","[c]","37220","29350"
"Leaver CS","2021","Unknown","No function","Female","1120","[c]","27670","22430"
"Leaver CS","2021","Unknown","No function","Male","1175","[c]","32690","26380"
"Leaver CS","2021","Unknown","Project Delivery","Female","45","[c]","35470","30680"
"Leaver CS","2021","Unknown","Project Delivery","Male","85","[c]","33880","30760"
"Leaver CS","2021","Unknown","Property","Female","65","[c]","27010","23670"
"Leaver CS","2021","Unknown","Property","Male","95","[c]","27840","25100"
"Leaver CS","2021","Unknown","Security","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Male","80","[c]","28240","25680"
"Leaver CS","2021","Unknown","Unknown","Female","1700","[c]","29860","27570"
"Leaver CS","2021","Unknown","Unknown","Male","1455","[c]","32660","28170"
"Leaver CS","2021","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Female","70","[c]","33510","29540"
"Leaver CS","2021","White","Analysis","Male","90","[c]","41670","35770"
"Leaver CS","2021","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Female","75","[c]","39320","34090"
"Leaver CS","2021","White","Commercial","Male","85","[c]","42820","40000"
"Leaver CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Female","70","[c]","36950","33340"
"Leaver CS","2021","White","Communications","Male","70","[c]","39170","31420"
"Leaver CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Female","75","[c]","41980","38100"
"Leaver CS","2021","White","Digital, Data & Technology","Male","145","[c]","43050","39210"
"Leaver CS","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Female","85","[c]","36170","32430"
"Leaver CS","2021","White","Finance","Male","70","[c]","47220","46890"
"Leaver CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Female","145","[c]","36260","32000"
"Leaver CS","2021","White","Human Resources","Male","90","[c]","40770","36800"
"Leaver CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Female","215","[c]","45880","45960"
"Leaver CS","2021","White","Legal","Male","155","[c]","50780","52440"
"Leaver CS","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","No function","Female","2865","[c]","30740","23360"
"Leaver CS","2021","White","No function","Male","2815","[c]","35730","27830"
"Leaver CS","2021","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","Female","220","[c]","35940","32880"
"Leaver CS","2021","White","Project Delivery","Male","400","[c]","40640","37390"
"Leaver CS","2021","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Property","Female","110","[c]","29190","26000"
"Leaver CS","2021","White","Property","Male","225","[c]","33320","30660"
"Leaver CS","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Security","Female","45","[c]","29880","24750"
"Leaver CS","2021","White","Security","Male","240","[c]","30290","27050"
"Leaver CS","2021","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Female","5415","[c]","28540","26120"
"Leaver CS","2021","White","Unknown","Male","3695","[c]","31620","27570"
"Leaver CS","2021","White","Unknown","Unknown","50","[c]","49630","41090"
"Leaver Dept.","2021","Asian","Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
