"Status","Year","Parent_department","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","Female","40","40","41230","37380"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","Male","35","35","38760","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","London","London","Female","915","890","48080","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","London","London","Male","950","945","48490","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","Female","30","30","39690","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","Female","80","75","34860","31950"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","Male","60","60","38570","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","Female","435","390","39820","34860"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","Male","495","460","45910","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","Female","70","70","40190","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","Male","60","60","37100","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","Female","55","50","42750","38110"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","Male","35","35","45230","38490"
"In post","2021","Ministry of Justice","East Midlands (England)","Outside London","Female","3930","3555","26320","23240"
"In post","2021","Ministry of Justice","East Midlands (England)","Outside London","Male","3210","3080","28420","26320"
"In post","2021","Ministry of Justice","East of England","Outside London","Female","3410","3110","27320","24550"
"In post","2021","Ministry of Justice","East of England","Outside London","Male","3120","3010","30280","30400"
"In post","2021","Ministry of Justice","London","London","Female","8445","8015","34690","30850"
"In post","2021","Ministry of Justice","London","London","Male","6165","6050","37290","33710"
"In post","2021","Ministry of Justice","North East (England)","Outside London","Female","2345","2120","27270","23970"
"In post","2021","Ministry of Justice","North East (England)","Outside London","Male","2105","1995","29470","28200"
"In post","2021","Ministry of Justice","North West (England)","Outside London","Female","5405","4935","27290","23840"
"In post","2021","Ministry of Justice","North West (England)","Outside London","Male","4155","3925","29440","27380"
"In post","2021","Ministry of Justice","Scotland","Outside London","Female","325","290","24650","21490"
"In post","2021","Ministry of Justice","Scotland","Outside London","Male","250","240","26050","22570"
"In post","2021","Ministry of Justice","South East (England)","Outside London","Female","4960","4535","28500","26340"
"In post","2021","Ministry of Justice","South East (England)","Outside London","Male","4655","4515","31150","31300"
"In post","2021","Ministry of Justice","South West (England)","Outside London","Female","2710","2430","27180","23840"
"In post","2021","Ministry of Justice","South West (England)","Outside London","Male","2380","2270","29220","27380"
"In post","2021","Ministry of Justice","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Wales","Outside London","Female","2340","2160","27250","23840"
"In post","2021","Ministry of Justice","Wales","Outside London","Male","1655","1575","28990","26630"
"In post","2021","Ministry of Justice","West Midlands (England)","Outside London","Female","5020","4585","26360","22920"
"In post","2021","Ministry of Justice","West Midlands (England)","Outside London","Male","3885","3765","28410","25790"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Outside London","Female","4525","4090","27700","24640"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Outside London","Male","3880","3695","29900","27380"
"In post","2021","National Crime Agency","East Midlands (England)","Outside London","Female","60","55","34990","36410"
"In post","2021","National Crime Agency","East Midlands (England)","Outside London","Male","105","105","37950","37590"
"In post","2021","National Crime Agency","East of England","Outside London","Female","65","60","34870","34140"
"In post","2021","National Crime Agency","East of England","Outside London","Male","75","75","41710","40210"
"In post","2021","National Crime Agency","London","London","Female","750","720","41790","39840"
"In post","2021","National Crime Agency","London","London","Male","900","895","45600","43630"
"In post","2021","National Crime Agency","North East (England)","Outside London","Female","40","35","33000","34140"
"In post","2021","National Crime Agency","North East (England)","Outside London","Male","65","65","37000","36410"
"In post","2021","National Crime Agency","North West (England)","Outside London","Female","620","600","34710","32770"
"In post","2021","National Crime Agency","North West (England)","Outside London","Male","660","655","37790","36410"
"In post","2021","National Crime Agency","Northern Ireland","Outside London","Female","55","55","39180","39480"
"In post","2021","National Crime Agency","Northern Ireland","Outside London","Male","55","55","40580","36740"
"In post","2021","National Crime Agency","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Overseas","Male","110","110","67570","64330"
"In post","2021","National Crime Agency","Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Scotland","Outside London","Male","35","35","38110","36410"
"In post","2021","National Crime Agency","South East (England)","Outside London","Female","180","170","37630","37560"
"In post","2021","National Crime Agency","South East (England)","Outside London","Male","275","270","41310","40060"
"In post","2021","National Crime Agency","South West (England)","Outside London","Female","250","235","33760","32770"
"In post","2021","National Crime Agency","South West (England)","Outside London","Male","220","220","38820","36740"
"In post","2021","National Crime Agency","Unknown","Unknown","Female","40","35","41750","40620"
"In post","2021","National Crime Agency","Unknown","Unknown","Male","65","65","47110","46340"
"In post","2021","National Crime Agency","Wales","Outside London","Female","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Wales","Outside London","Male","35","35","38810","36410"
"In post","2021","National Crime Agency","West Midlands (England)","Outside London","Female","215","200","34890","34140"
"In post","2021","National Crime Agency","West Midlands (England)","Outside London","Male","285","285","39940","37750"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Outside London","Female","115","110","34930","34140"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Outside London","Male","150","150","38570","36690"
"In post","2021","Northern Ireland Office","London","London","Female","40","40","49940","45730"
"In post","2021","Northern Ireland Office","London","London","Male","35","35","50800","47650"
"In post","2021","Northern Ireland Office","Northern Ireland","Outside London","Female","50","50","36720","34990"
"In post","2021","Northern Ireland Office","Northern Ireland","Outside London","Male","35","35","40190","36910"
"In post","2021","Office for Standards in Education","East Midlands (England)","Outside London","Female","120","110","42850","39850"
"In post","2021","Office for Standards in Education","East Midlands (England)","Outside London","Male","50","45","48780","39850"
"In post","2021","Office for Standards in Education","East of England","Outside London","Female","70","65","58660","51360"
"In post","2021","Office for Standards in Education","East of England","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","London","London","Female","300","290","55970","51360"
"In post","2021","Office for Standards in Education","London","London","Male","150","145","58650","51360"
"In post","2021","Office for Standards in Education","North West (England)","Outside London","Female","320","300","39450","32010"
"In post","2021","Office for Standards in Education","North West (England)","Outside London","Male","180","180","40000","32010"
"In post","2021","Office for Standards in Education","South West (England)","Outside London","Female","180","165","43000","39850"
"In post","2021","Office for Standards in Education","South West (England)","Outside London","Male","100","100","43020","32010"
"In post","2021","Office for Standards in Education","West Midlands (England)","Outside London","Female","100","100","52200","51360"
"In post","2021","Office for Standards in Education","West Midlands (England)","Outside London","Male","50","50","61070","74280"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Outside London","Female","95","90","62410","64500"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Outside London","Male","35","35","68910","75500"
"In post","2021","Office of Gas and Electricity Markets","London","London","Female","300","290","49510","46160"
"In post","2021","Office of Gas and Electricity Markets","London","London","Male","370","370","52470","48040"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Outside London","Female","240","235","34900","31720"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Outside London","Male","265","265","37700","32480"
"In post","2021","Office of Gas and Electricity Markets","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Female","155","145","43160","39250"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Male","105","105","48970","46660"
"In post","2021","Office of Rail and Road","London","London","Female","90","85","50940","49580"
"In post","2021","Office of Rail and Road","London","London","Male","120","115","58950","57110"
"In post","2021","Office of Rail and Road","North West (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Outside London","Female","80","75","34840","34800"
"In post","2021","Other Cabinet Office Agencies","East of England","Outside London","Male","90","90","35510","32960"
"In post","2021","Other Cabinet Office Agencies","London","London","Female","60","60","48500","43400"
"In post","2021","Other Cabinet Office Agencies","London","London","Male","85","85","52010","49700"
"In post","2021","Other Cabinet Office Agencies","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Outside London","Female","230","220","36510","34800"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Outside London","Male","185","180","41040","35420"
"In post","2021","Other Cabinet Office Agencies","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","Outside London","Female","55","50","33980","31680"
"In post","2021","Other Cabinet Office Agencies","Wales","Outside London","Male","60","60","33900","31300"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Outside London","Female","30","30","35050","34800"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","Outside London","Male","35","35","41250","34480"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Scotland Office","London","London","Female","20","20","[c]","[c]"
"In post","2021","Scotland Office","London","London","Male","15","15","[c]","[c]"
"In post","2021","Scotland Office","Scotland","Outside London","Female","50","50","47490","48930"
"In post","2021","Scotland Office","Scotland","Outside London","Male","30","30","48790","46600"
"In post","2021","Scottish Government","London","London","Female","10","10","[c]","[c]"
"In post","2021","Scottish Government","London","London","Male","10","10","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Scottish Government","Scotland","Outside London","Female","11545","10735","36160","30650"
"In post","2021","Scottish Government","Scotland","Outside London","Male","10650","10275","36960","33650"
"In post","2021","The National Archives","London","London","Female","290","270","35110","32290"
"In post","2021","The National Archives","London","London","Male","255","245","36130","34260"
"In post","2021","UK Export Finance","London","London","Female","155","150","49040","43000"
"In post","2021","UK Export Finance","London","London","Male","245","245","56280","50530"
"In post","2021","UK Supreme Court","London","London","Female","30","30","39960","35150"
"In post","2021","UK Supreme Court","London","London","Male","25","25","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","London","Female","200","200","40650","32540"
"In post","2021","United Kingdom Statistics Authority","London","London","Male","165","160","45000","37050"
"In post","2021","United Kingdom Statistics Authority","London","London","Unknown","20","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","Outside London","Female","1375","1120","28560","23520"
"In post","2021","United Kingdom Statistics Authority","South East (England)","Outside London","Male","1045","860","28780","23050"
"In post","2021","United Kingdom Statistics Authority","South East (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Wales","Outside London","Female","1525","1405","32600","29540"
"In post","2021","United Kingdom Statistics Authority","Wales","Outside London","Male","1160","1140","37080","36030"
"In post","2021","United Kingdom Statistics Authority","Wales","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Wales Office","London","London","Female","10","5","[c]","[c]"
"In post","2021","Wales Office","London","London","Male","15","15","[c]","[c]"
"In post","2021","Wales Office","Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Wales Office","Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","London","London","Female","35","35","71180","67540"
"In post","2021","Water Services Regulation Authority","London","London","Male","35","35","67650","65800"
"In post","2021","Water Services Regulation Authority","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","West Midlands (England)","Outside London","Female","95","90","49210","43240"
"In post","2021","Water Services Regulation Authority","West Midlands (England)","Outside London","Male","85","80","51890","50220"
"In post","2021","Welsh Government","London","London","Female","5","5","[c]","[c]"
"In post","2021","Welsh Government","London","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Welsh Government","Wales","Outside London","Female","3405","3150","39790","37410"
"In post","2021","Welsh Government","Wales","Outside London","Male","2350","2295","42770","37410"
"Leaver CS","2021","Attorney General's Departments","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","London","Female","120","[c]","51280","51250"
"Leaver CS","2021","Attorney General's Departments","London","London","Male","85","[c]","51640","51250"
"Leaver CS","2021","Attorney General's Departments","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","London","Female","95","[c]","45200","38640"
"Leaver CS","2021","Cabinet Office","London","London","Male","105","[c]","53290","54700"
"Leaver CS","2021","Cabinet Office","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","Female","55","[c]","47040","32000"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","Male","60","[c]","61380","52180"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","London","Female","40","[c]","51630","51810"
"Leaver CS","2021","Competition and Markets Authority","London","London","Male","40","[c]","53450","45740"
"Leaver CS","2021","Competition and Markets Authority","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","London","Female","90","[c]","45220","40050"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","London","Male","125","[c]","49750","40730"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Female","35","[c]","31210","24500"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Male","50","[c]","35230","35310"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","London","Female","95","[c]","45720","40510"
"Leaver CS","2021","Department for Education","London","London","Male","60","[c]","48510","50130"
"Leaver CS","2021","Department for Education","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","London","London","Female","75","[c]","35420","32400"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","London","London","Male","70","[c]","41610","34810"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Female","55","[c]","32630","24640"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Male","40","[c]","32940","26520"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Female","35","[c]","29770","25710"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Male","40","[c]","33570","29290"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
