"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","Unknown","45","45","35910","33210"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","AA/AO","Unknown","40","40","21000","21660"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","EO","Unknown","95","95","25920","26410"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","G6/G7","Unknown","215","210","59160","58000"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","SEO/HEO","Unknown","330","325","36270","36800"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","AA/AO","Heterosexual / straight","175","170","22770","21580"
"In post","2021","Unknown","National Crime Agency","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","AA/AO","Unknown","40","35","25320","24750"
"In post","2021","Unknown","National Crime Agency","EO","Heterosexual / straight","1260","1240","32720","32770"
"In post","2021","Unknown","National Crime Agency","EO","LGBO","75","75","31790","32260"
"In post","2021","Unknown","National Crime Agency","EO","Undeclared","120","120","31710","32260"
"In post","2021","Unknown","National Crime Agency","EO","Unknown","320","305","35010","35720"
"In post","2021","Unknown","National Crime Agency","G6/G7","Heterosexual / straight","115","115","64730","60990"
"In post","2021","Unknown","National Crime Agency","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","G6/G7","Unknown","55","55","62740","60990"
"In post","2021","Unknown","National Crime Agency","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","SEO/HEO","Heterosexual / straight","860","840","43900","43630"
"In post","2021","Unknown","National Crime Agency","SEO/HEO","LGBO","35","35","41250","40170"
"In post","2021","Unknown","National Crime Agency","SEO/HEO","Undeclared","75","75","43580","43630"
"In post","2021","Unknown","National Crime Agency","SEO/HEO","Unknown","335","325","45030","43710"
"In post","2021","Unknown","National Infrastructure Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Infrastructure Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","AA/AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","AA/AO","Unknown","50","45","22600","22230"
"In post","2021","Unknown","National Records of Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Records of Scotland","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Savings and Investments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Budget Responsibility","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","40","40","47620","51360"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","30","30","45870","51360"
"In post","2021","Unknown","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","G6/G7","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","30","30","54590","49060"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","AA/AO","Unknown","120","110","19670","19930"
"In post","2021","Unknown","Office of the Public Guardian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Public Guardian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of the Scottish Charity Regulator","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","AA/AO","Unknown","35","30","20980","21270"
"In post","2021","Unknown","Planning Inspectorate","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","EO","Unknown","10","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","G6/G7","Unknown","40","35","58190","58810"
"In post","2021","Unknown","Planning Inspectorate","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Public Health England","AA/AO","Heterosexual / straight","55","45","22180","22020"
"In post","2021","Unknown","Public Health England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","AA/AO","Unknown","90","75","22080","22030"
"In post","2021","Unknown","Public Health England","EO","Heterosexual / straight","70","60","27660","27900"
"In post","2021","Unknown","Public Health England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Public Health England","EO","Unknown","115","100","27830","27900"
"In post","2021","Unknown","Public Health England","G6/G7","Heterosexual / straight","155","150","58810","55960"
"In post","2021","Unknown","Public Health England","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Public Health England","G6/G7","Undeclared","40","35","59280","56950"
"In post","2021","Unknown","Public Health England","G6/G7","Unknown","375","365","59260","55130"
"In post","2021","Unknown","Public Health England","SCS level","Heterosexual / straight","45","40","117380","117790"
"In post","2021","Unknown","Public Health England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Public Health England","SCS level","Unknown","80","70","121670","116720"
"In post","2021","Unknown","Public Health England","SEO/HEO","Heterosexual / straight","150","140","38410","38910"
"In post","2021","Unknown","Public Health England","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Public Health England","SEO/HEO","Undeclared","35","30","38130","38930"
"In post","2021","Unknown","Public Health England","SEO/HEO","Unknown","340","315","38890","38940"
"In post","2021","Unknown","Queen Elizabeth II Centre","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","AA/AO","Unknown","130","115","23870","24130"
"In post","2021","Unknown","Registers of Scotland","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","EO","Unknown","120","110","30070","30080"
"In post","2021","Unknown","Registers of Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","SEO/HEO","Unknown","115","110","38920","36780"
"In post","2021","Unknown","Revenue Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
