"Status","Year","Age","Disability","Ethnicity","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","White","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","White","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Asian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","White","AA/AO","35","[c]","20490","21010"
"Leaver CS","2021","16-19","Declared non-disabled","White","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Asian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Black","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Mixed","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Mixed","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","White","AA/AO","160","[c]","20870","21010"
"Leaver CS","2021","20-29","Declared disabled","White","EO","45","[c]","25890","25820"
"Leaver CS","2021","20-29","Declared disabled","White","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","White","SEO/HEO","35","[c]","32680","32060"
"Leaver CS","2021","20-29","Declared disabled","White","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","AA/AO","155","[c]","21630","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","EO","95","[c]","27340","27570"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","AA/AO","65","[c]","22970","22680"
"Leaver CS","2021","20-29","Declared non-disabled","Black","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","AA/AO","60","[c]","21960","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","White","AA/AO","1235","[c]","21110","21010"
"Leaver CS","2021","20-29","Declared non-disabled","White","EO","345","[c]","25440","25990"
"Leaver CS","2021","20-29","Declared non-disabled","White","G6/G7","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","White","SEO/HEO","290","[c]","34560","33610"
"Leaver CS","2021","20-29","Declared non-disabled","White","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","White","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","AA/AO","80","[c]","18810","18200"
"Leaver CS","2021","20-29","Unknown","Undeclared","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","AA/AO","1065","[c]","21010","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","EO","440","[c]","25490","26890"
"Leaver CS","2021","20-29","Unknown","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","SEO/HEO","235","[c]","33640","32510"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","180","[c]","27560","28420"
"Leaver CS","2021","20-29","Unknown","White","AA/AO","95","[c]","21120","20960"
"Leaver CS","2021","20-29","Unknown","White","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","White","SEO/HEO","35","[c]","33570","32960"
