"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","105","100","42160","39980"
"In post","2021","Finance","Belfast","EO","10","10","[c]","[c]"
"In post","2021","Finance","Belfast","G7","5","5","[c]","[c]"
"In post","2021","Finance","Belfast","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Belfast","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Berkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Berkshire","EO","10","10","[c]","[c]"
"In post","2021","Finance","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Berkshire","G7","5","5","[c]","[c]"
"In post","2021","Finance","Berkshire","HEO","10","10","[c]","[c]"
"In post","2021","Finance","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Berkshire","SEO","15","15","42630","40270"
"In post","2021","Finance","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Birmingham","AO","5","5","[c]","[c]"
"In post","2021","Finance","Birmingham","EO","10","10","24970","25560"
"In post","2021","Finance","Birmingham","G6","5","5","[c]","[c]"
"In post","2021","Finance","Birmingham","G7","15","15","56820","55000"
"In post","2021","Finance","Birmingham","HEO","20","20","34110","33300"
"In post","2021","Finance","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Birmingham","SEO","30","30","42930","41340"
"In post","2021","Finance","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Blackpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Blackpool","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Blackpool","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Blackpool","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bradford","AA","20","15","20070","20070"
"In post","2021","Finance","Bradford","AO","120","90","20780","20640"
"In post","2021","Finance","Bradford","EO","45","40","26160","25560"
"In post","2021","Finance","Bradford","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bradford","HEO","15","15","32050","31810"
"In post","2021","Finance","Bradford","SEO","15","15","39200","38630"
"In post","2021","Finance","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bristol, City of","AO","15","10","21080","21270"
"In post","2021","Finance","Bristol, City of","EO","15","15","25780","26080"
"In post","2021","Finance","Bristol, City of","G6","15","15","64570","64530"
"In post","2021","Finance","Bristol, City of","G7","25","25","51860","50260"
"In post","2021","Finance","Bristol, City of","HEO","25","25","31030","30160"
"In post","2021","Finance","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Bristol, City of","SEO","35","35","38740","37820"
"In post","2021","Finance","Buckinghamshire CC","AO","10","10","[c]","[c]"
"In post","2021","Finance","Buckinghamshire CC","EO","35","35","28800","28670"
"In post","2021","Finance","Buckinghamshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Buckinghamshire CC","G7","15","15","57980","56540"
"In post","2021","Finance","Buckinghamshire CC","HEO","50","45","35680","35300"
"In post","2021","Finance","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Buckinghamshire CC","SEO","25","20","44940","42580"
"In post","2021","Finance","Cambridgeshire CC","AO","10","5","[c]","[c]"
"In post","2021","Finance","Cambridgeshire CC","EO","10","10","26960","26670"
"In post","2021","Finance","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cambridgeshire CC","G7","5","5","[c]","[c]"
"In post","2021","Finance","Cambridgeshire CC","HEO","10","10","35090","33300"
"In post","2021","Finance","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cambridgeshire CC","SEO","10","10","43760","40980"
"In post","2021","Finance","Camden and City of London","EO","15","15","29770","30430"
"In post","2021","Finance","Camden and City of London","G6","5","5","[c]","[c]"
"In post","2021","Finance","Camden and City of London","G7","10","10","[c]","[c]"
"In post","2021","Finance","Camden and City of London","HEO","10","10","36800","36350"
"In post","2021","Finance","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Camden and City of London","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","AO","55","50","22670","22490"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","EO","60","55","28070","28850"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","G6","10","10","71570","71380"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","G7","35","35","58770","60830"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","HEO","60","55","36240","37410"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","SCS level","15","15","89660","83330"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","SEO","50","45","44990","47000"
"In post","2021","Finance","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Central Hampshire","AO","5","5","[c]","[c]"
"In post","2021","Finance","Central Hampshire","EO","45","45","26630","26670"
"In post","2021","Finance","Central Hampshire","G6","5","5","[c]","[c]"
"In post","2021","Finance","Central Hampshire","G7","20","20","56970","57540"
"In post","2021","Finance","Central Hampshire","HEO","60","55","34060","33300"
"In post","2021","Finance","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Central Hampshire","SEO","45","40","43530","40580"
"In post","2021","Finance","Central Valleys","AO","5","5","[c]","[c]"
"In post","2021","Finance","Central Valleys","EO","30","30","28520","28850"
"In post","2021","Finance","Central Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Central Valleys","G7","10","10","60000","60830"
"In post","2021","Finance","Central Valleys","HEO","15","15","36280","37410"
"In post","2021","Finance","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Central Valleys","SEO","15","15","46570","47000"
"In post","2021","Finance","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","City of Edinburgh","AO","25","25","23400","24130"
"In post","2021","Finance","City of Edinburgh","EO","20","15","29180","29710"
"In post","2021","Finance","City of Edinburgh","G6","5","5","[c]","[c]"
"In post","2021","Finance","City of Edinburgh","G7","10","10","[c]","[c]"
"In post","2021","Finance","City of Edinburgh","HEO","10","10","35690","36780"
"In post","2021","Finance","City of Edinburgh","SEO","20","20","42860","45190"
"In post","2021","Finance","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Clackmannanshire and Fife","EO","5","5","[c]","[c]"
"In post","2021","Finance","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Conwy and Denbighshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Coventry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Coventry","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Coventry","EO","40","40","25310","25000"
"In post","2021","Finance","Coventry","G6","20","20","63590","61960"
"In post","2021","Finance","Coventry","G7","50","50","51260","50630"
"In post","2021","Finance","Coventry","HEO","50","50","31310","30200"
"In post","2021","Finance","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Coventry","SEO","50","50","38400","37100"
"In post","2021","Finance","Croydon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Croydon","AO","10","10","[c]","[c]"
"In post","2021","Finance","Croydon","EO","40","40","30130","29570"
"In post","2021","Finance","Croydon","G6","30","25","71970","71290"
"In post","2021","Finance","Croydon","G7","40","40","59490","59160"
"In post","2021","Finance","Croydon","HEO","45","45","37040","36160"
"In post","2021","Finance","Croydon","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Croydon","SEO","45","45","45030","44760"
"In post","2021","Finance","Darlington","EO","15","15","25640","26000"
"In post","2021","Finance","Darlington","G6","5","5","[c]","[c]"
"In post","2021","Finance","Darlington","G7","20","20","50980","50400"
"In post","2021","Finance","Darlington","HEO","35","30","30770","30090"
"In post","2021","Finance","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Darlington","SEO","25","25","38310","36960"
"In post","2021","Finance","Derby","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Devon CC","EO","5","5","[c]","[c]"
"In post","2021","Finance","Devon CC","G6","5","5","[c]","[c]"
"In post","2021","Finance","Devon CC","G7","20","20","52550","49010"
"In post","2021","Finance","Devon CC","HEO","15","15","31410","30930"
"In post","2021","Finance","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Devon CC","SEO","15","15","40740","39560"
"In post","2021","Finance","Dorset CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Finance","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Dumfries and Galloway","AA","5","5","[c]","[c]"
"In post","2021","Finance","Dumfries and Galloway","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Durham CC","EO","5","5","[c]","[c]"
"In post","2021","Finance","Durham CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Durham CC","G7","5","5","[c]","[c]"
"In post","2021","Finance","Durham CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Durham CC","SEO","5","5","[c]","[c]"
"In post","2021","Finance","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","5","5","[c]","[c]"
"In post","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Sussex CC","EO","10","10","26180","26350"
"In post","2021","Finance","East Sussex CC","HEO","10","5","[c]","[c]"
"In post","2021","Finance","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Essex Haven Gateway","AO","5","5","[c]","[c]"
"In post","2021","Finance","Essex Haven Gateway","EO","5","5","[c]","[c]"
"In post","2021","Finance","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Falkirk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Falkirk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Glasgow City","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Glasgow City","AO","10","10","[c]","[c]"
"In post","2021","Finance","Glasgow City","EO","10","10","25990","26670"
"In post","2021","Finance","Glasgow City","G7","5","5","[c]","[c]"
"In post","2021","Finance","Glasgow City","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Glasgow City","SEO","10","10","40170","38000"
"In post","2021","Finance","Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester South West","EO","10","10","25550","25560"
"In post","2021","Finance","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester South West","G7","10","10","[c]","[c]"
"In post","2021","Finance","Greater Manchester South West","HEO","10","10","31760","31810"
"In post","2021","Finance","Greater Manchester South West","SEO","15","15","38530","38630"
"In post","2021","Finance","Gwent Valleys","AO","5","5","[c]","[c]"
"In post","2021","Finance","Gwent Valleys","EO","5","5","[c]","[c]"
"In post","2021","Finance","Gwent Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Gwent Valleys","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","EO","5","5","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","G7","5","5","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Herefordshire, County of","EO","5","5","[c]","[c]"
"In post","2021","Finance","Hertfordshire","EO","20","20","29950","30750"
"In post","2021","Finance","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hertfordshire","G7","15","15","57380","59340"
"In post","2021","Finance","Hertfordshire","HEO","30","25","38430","37640"
"In post","2021","Finance","Hertfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Hertfordshire","SEO","25","20","45670","45200"
"In post","2021","Finance","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hounslow and Richmond upon Thames","SEO","10","10","44420","44350"
"In post","2021","Finance","Inverclyde, East Renfrewshire and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inverclyde, East Renfrewshire and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lambeth","EO","5","5","[c]","[c]"
"In post","2021","Finance","Lambeth","G6","5","5","[c]","[c]"
"In post","2021","Finance","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lambeth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lambeth","SEO","10","10","44590","41500"
"In post","2021","Finance","Lancaster and Wyre","AO","5","5","[c]","[c]"
"In post","2021","Finance","Lancaster and Wyre","EO","5","5","[c]","[c]"
"In post","2021","Finance","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leeds","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leeds","EO","45","45","24050","23440"
"In post","2021","Finance","Leeds","G6","20","20","65210","64580"
"In post","2021","Finance","Leeds","G7","50","50","51750","50820"
"In post","2021","Finance","Leeds","HEO","65","65","29340","28970"
"In post","2021","Finance","Leeds","SCS level","10","10","77030","75750"
"In post","2021","Finance","Leeds","SEO","65","60","37910","37100"
"In post","2021","Finance","Leicester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","AO","15","15","21150","20920"
"In post","2021","Finance","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2021","Finance","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Liverpool","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Liverpool","AO","50","50","21490","21440"
"In post","2021","Finance","Liverpool","EO","25","25","25540","26310"
"In post","2021","Finance","Liverpool","G6","5","5","[c]","[c]"
"In post","2021","Finance","Liverpool","G7","25","25","51610","52580"
"In post","2021","Finance","Liverpool","HEO","30","30","31400","31810"
"In post","2021","Finance","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Liverpool","SEO","35","35","37390","38130"
"In post","2021","Finance","Manchester","AO","10","10","21150","21160"
"In post","2021","Finance","Manchester","EO","30","30","25120","25220"
"In post","2021","Finance","Manchester","G6","20","20","65950","63790"
"In post","2021","Finance","Manchester","G7","60","60","52760","50630"
"In post","2021","Finance","Manchester","HEO","55","55","31280","30200"
"In post","2021","Finance","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Manchester","SEO","55","55","40560","39850"
"In post","2021","Finance","Medway","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Mid Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Mid Lancashire","EO","5","5","[c]","[c]"
"In post","2021","Finance","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Mid Lancashire","HEO","10","10","31490","32740"
"In post","2021","Finance","Mid Lancashire","SEO","10","5","[c]","[c]"
"In post","2021","Finance","Milton Keynes","AO","5","5","[c]","[c]"
"In post","2021","Finance","Milton Keynes","EO","20","20","27120","26750"
"In post","2021","Finance","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Milton Keynes","G7","10","10","[c]","[c]"
"In post","2021","Finance","Milton Keynes","HEO","10","10","36260","34600"
"In post","2021","Finance","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Milton Keynes","SEO","15","15","44180","44350"
"In post","2021","Finance","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Monmouthshire and Newport","AO","15","10","19900","19520"
"In post","2021","Finance","Monmouthshire and Newport","EO","20","15","24900","23420"
"In post","2021","Finance","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Monmouthshire and Newport","G7","15","15","54200","52400"
"In post","2021","Finance","Monmouthshire and Newport","HEO","10","10","30260","29710"
"In post","2021","Finance","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Monmouthshire and Newport","SEO","10","10","39760","39120"
"In post","2021","Finance","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Finance","North Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Hampshire","HEO","5","5","[c]","[c]"
"In post","2021","Finance","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Lanarkshire","AA","5","5","[c]","[c]"
"In post","2021","Finance","North Lanarkshire","AO","320","240","20770","20390"
"In post","2021","Finance","North Lanarkshire","EO","50","45","26450","25560"
