"Status","Year","Organisation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","15","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","70","65","27130","22450"
"In post","2021","Defence Equipment and Support","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Glasgow City","Female","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Glasgow City","Male","85","80","36810","33380"
"In post","2021","Defence Equipment and Support","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Gloucestershire","Male","15","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Harrow and Hillingdon","Female","40","40","25830","23000"
"In post","2021","Defence Equipment and Support","Harrow and Hillingdon","Male","140","135","23560","20570"
"In post","2021","Defence Equipment and Support","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Isle of Anglesey","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Lincolnshire","Female","70","70","34220","33300"
"In post","2021","Defence Equipment and Support","Lincolnshire","Male","140","135","36760","35630"
"In post","2021","Defence Equipment and Support","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Manchester","Male","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Mid Lancashire","Male","20","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North and West Norfolk","Female","25","20","[c]","[c]"
"In post","2021","Defence Equipment and Support","North and West Norfolk","Male","75","75","35050","33170"
"In post","2021","Defence Equipment and Support","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North Yorkshire CC","Male","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Male","35","35","43300","42200"
"In post","2021","Defence Equipment and Support","Oxfordshire","Female","55","50","30910","28530"
"In post","2021","Defence Equipment and Support","Oxfordshire","Male","75","75","39260","37320"
"In post","2021","Defence Equipment and Support","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Plymouth","Female","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Plymouth","Male","80","80","27180","22080"
"In post","2021","Defence Equipment and Support","Portsmouth","Female","20","20","[c]","[c]"
"In post","2021","Defence Equipment and Support","Portsmouth","Male","65","60","33170","31930"
"In post","2021","Defence Equipment and Support","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Powys","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Sandwell","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Somerset","Female","125","115","32940","32390"
"In post","2021","Defence Equipment and Support","Somerset","Male","205","200","37990","37610"
"In post","2021","Defence Equipment and Support","South Hampshire","Female","50","45","25940","22950"
"In post","2021","Defence Equipment and Support","South Hampshire","Male","175","170","24570","23110"
"In post","2021","Defence Equipment and Support","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Telford and Wrekin","Female","25","25","[c]","[c]"
"In post","2021","Defence Equipment and Support","Telford and Wrekin","Male","35","30","33670","30270"
"In post","2021","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Warwickshire","Female","35","35","23470","21490"
"In post","2021","Defence Equipment and Support","Warwickshire","Male","105","105","24210","21430"
"In post","2021","Defence Equipment and Support","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Westminster","Male","15","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wiltshire","Female","15","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wiltshire","Male","40","35","36480","35020"
"In post","2021","Defence Equipment and Support","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wirral","Male","5","5","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Cambridgeshire CC","Male","10","10","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Central Hampshire","Female","400","375","38280","37320"
"In post","2021","Defence Science and Technology Laboratory","Central Hampshire","Male","960","935","43500","46080"
"In post","2021","Defence Science and Technology Laboratory","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","South Hampshire","Female","30","30","34030","33340"
"In post","2021","Defence Science and Technology Laboratory","South Hampshire","Male","45","45","38890","37510"
"In post","2021","Defence Science and Technology Laboratory","West Kent","Female","70","65","35070","37320"
"In post","2021","Defence Science and Technology Laboratory","West Kent","Male","185","175","40170","37800"
"In post","2021","Defence Science and Technology Laboratory","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Wiltshire","Female","1030","965","37810","37320"
"In post","2021","Defence Science and Technology Laboratory","Wiltshire","Male","1635","1610","41130","37940"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","Female","55","55","45750","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","Male","40","40","56060","69490"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","Female","85","80","39300","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","Male","70","65","40860","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Bristol, City of","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Camden and City of London","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Camden and City of London","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","Female","50","50","32820","26900"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","Female","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","Male","45","45","44190","40980"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Leeds","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Manchester","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Manchester","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Nottingham","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Suffolk","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tyneside","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tyneside","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","Female","2320","2245","48360","47600"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","Male","2490","2465","50630","53380"
"In post","2021","Department for Digital, Culture, Media and Sport","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Manchester","Female","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Manchester","Male","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Westminster","Female","920","895","48550","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Westminster","Male","790","785","50460","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Bristol, City of","Female","90","85","44150","41590"
"In post","2021","Department for Education (excl. agencies)","Bristol, City of","Male","55","50","49330","49860"
"In post","2021","Department for Education (excl. agencies)","Cambridgeshire CC","Female","25","20","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Cambridgeshire CC","Male","15","15","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Coventry","Female","260","245","38490","36500"
"In post","2021","Department for Education (excl. agencies)","Coventry","Male","215","215","41520","36960"
"In post","2021","Department for Education (excl. agencies)","Croydon","Female","30","30","43110","33740"
"In post","2021","Department for Education (excl. agencies)","Croydon","Male","15","15","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Darlington","Female","345","320","36770","36500"
"In post","2021","Department for Education (excl. agencies)","Darlington","Male","200","195","40660","37100"
"In post","2021","Department for Education (excl. agencies)","Hertfordshire","Female","20","20","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Hertfordshire","Male","10","10","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Leeds","Female","15","15","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Leeds","Male","15","15","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Manchester","Female","510","495","40600","36780"
"In post","2021","Department for Education (excl. agencies)","Manchester","Male","420","415","40720","36780"
"In post","2021","Department for Education (excl. agencies)","Nottingham","Female","135","125","40000","36780"
"In post","2021","Department for Education (excl. agencies)","Nottingham","Male","85","85","44820","40700"
"In post","2021","Department for Education (excl. agencies)","Sheffield","Female","600","560","40330","36960"
"In post","2021","Department for Education (excl. agencies)","Sheffield","Male","485","480","41650","37100"
"In post","2021","Department for Education (excl. agencies)","Tyneside","Female","15","10","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Tyneside","Male","15","15","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Westminster","Female","1325","1250","49560","53420"
"In post","2021","Department for Education (excl. agencies)","Westminster","Male","800","795","51270","53420"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","Female","85","80","39900","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","Male","100","100","41700","37410"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Female","455","420","39050","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","Male","320","315","43020","39830"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","Female","20","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","Male","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","Male","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","Female","65","55","35200","35900"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","Male","40","40","42420","37270"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset CC","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","Male","25","25","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Riding of Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hertfordshire","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","Female","45","40","42180","38080"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leeds","Male","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Manchester","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Manchester","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Lancashire","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Mid Lancashire","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire CC","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire CC","Male","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","Female","10","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Norwich and East Norfolk","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Norwich and East Norfolk","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Nottingham","Female","20","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Nottingham","Male","15","15","[c]","[c]"
