"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Unknown","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","EO","Heterosexual / straight","80","80","27600","27570"
"In post","2021","30-39","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","EO","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","G6/G7","Heterosexual / straight","30","30","57160","54700"
"In post","2021","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","50","50","35850","34590"
"In post","2021","30-39","Unknown","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","SEO/HEO","Unknown","70","70","32520","32000"
"In post","2021","30-39","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Unknown","410","410","37400","34460"
"In post","2021","30-39","Wales","AA/AO","Heterosexual / straight","1840","1640","21470","21590"
"In post","2021","30-39","Wales","AA/AO","LGBO","140","135","21290","21080"
"In post","2021","30-39","Wales","AA/AO","Undeclared","310","265","21200","21590"
"In post","2021","30-39","Wales","AA/AO","Unknown","620","545","20960","21010"
"In post","2021","30-39","Wales","EO","Heterosexual / straight","1535","1455","26930","27460"
"In post","2021","30-39","Wales","EO","LGBO","125","120","26500","27570"
"In post","2021","30-39","Wales","EO","Undeclared","160","150","27250","27420"
"In post","2021","30-39","Wales","EO","Unknown","500","470","26140","26130"
"In post","2021","30-39","Wales","G6/G7","Heterosexual / straight","460","445","55090","52660"
"In post","2021","30-39","Wales","G6/G7","LGBO","30","30","57130","56620"
"In post","2021","30-39","Wales","G6/G7","Undeclared","45","40","56290","56620"
"In post","2021","30-39","Wales","G6/G7","Unknown","120","120","56130","53240"
"In post","2021","30-39","Wales","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Wales","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales","SEO/HEO","Heterosexual / straight","1720","1655","36200","36480"
"In post","2021","30-39","Wales","SEO/HEO","LGBO","130","125","34640","34490"
"In post","2021","30-39","Wales","SEO/HEO","Undeclared","190","185","36740","37410"
"In post","2021","30-39","Wales","SEO/HEO","Unknown","420","410","34360","31810"
"In post","2021","30-39","Wales","Unknown","Heterosexual / straight","240","220","28970","30210"
"In post","2021","30-39","Wales","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Wales","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Wales","Unknown","Unknown","40","35","27260","24800"
"In post","2021","30-39","West Midlands (England)","AA/AO","Heterosexual / straight","1365","1250","21850","21010"
"In post","2021","30-39","West Midlands (England)","AA/AO","LGBO","105","100","22580","21010"
"In post","2021","30-39","West Midlands (England)","AA/AO","Undeclared","115","110","21680","20970"
"In post","2021","30-39","West Midlands (England)","AA/AO","Unknown","435","390","21760","21010"
"In post","2021","30-39","West Midlands (England)","EO","Heterosexual / straight","1330","1255","26630","27570"
"In post","2021","30-39","West Midlands (England)","EO","LGBO","75","70","27010","27570"
"In post","2021","30-39","West Midlands (England)","EO","Undeclared","120","110","26800","27570"
"In post","2021","30-39","West Midlands (England)","EO","Unknown","405","380","26860","27570"
"In post","2021","30-39","West Midlands (England)","G6/G7","Heterosexual / straight","295","290","53420","52580"
"In post","2021","30-39","West Midlands (England)","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","West Midlands (England)","G6/G7","Undeclared","35","35","56070","52580"
"In post","2021","30-39","West Midlands (England)","G6/G7","Unknown","85","85","54330","52330"
"In post","2021","30-39","West Midlands (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","West Midlands (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","West Midlands (England)","SEO/HEO","Heterosexual / straight","1175","1140","34890","33300"
"In post","2021","30-39","West Midlands (England)","SEO/HEO","LGBO","60","60","35900","33520"
"In post","2021","30-39","West Midlands (England)","SEO/HEO","Undeclared","80","80","35070","33300"
"In post","2021","30-39","West Midlands (England)","SEO/HEO","Unknown","295","285","35290","31990"
"In post","2021","30-39","West Midlands (England)","Unknown","Heterosexual / straight","240","220","28320","30210"
"In post","2021","30-39","West Midlands (England)","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","West Midlands (England)","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2021","30-39","West Midlands (England)","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Yorkshire and The Humber","AA/AO","Heterosexual / straight","1455","1290","22710","21430"
"In post","2021","30-39","Yorkshire and The Humber","AA/AO","LGBO","105","105","23010","21430"
"In post","2021","30-39","Yorkshire and The Humber","AA/AO","Undeclared","120","110","22980","21430"
"In post","2021","30-39","Yorkshire and The Humber","AA/AO","Unknown","535","485","22240","21010"
"In post","2021","30-39","Yorkshire and The Humber","EO","Heterosexual / straight","1395","1295","26920","26720"
"In post","2021","30-39","Yorkshire and The Humber","EO","LGBO","120","120","27330","27570"
"In post","2021","30-39","Yorkshire and The Humber","EO","Undeclared","135","130","27090","26570"
"In post","2021","30-39","Yorkshire and The Humber","EO","Unknown","465","435","26980","27570"
"In post","2021","30-39","Yorkshire and The Humber","G6/G7","Heterosexual / straight","520","505","53970","52150"
"In post","2021","30-39","Yorkshire and The Humber","G6/G7","LGBO","40","40","55100","52580"
"In post","2021","30-39","Yorkshire and The Humber","G6/G7","Undeclared","50","50","52910","51500"
"In post","2021","30-39","Yorkshire and The Humber","G6/G7","Unknown","165","160","54250","52050"
"In post","2021","30-39","Yorkshire and The Humber","SCS level","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","30-39","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Yorkshire and The Humber","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","1455","1395","34340","31990"
"In post","2021","30-39","Yorkshire and The Humber","SEO/HEO","LGBO","120","120","34290","32000"
"In post","2021","30-39","Yorkshire and The Humber","SEO/HEO","Undeclared","145","140","34810","34090"
"In post","2021","30-39","Yorkshire and The Humber","SEO/HEO","Unknown","355","345","34020","31990"
"In post","2021","30-39","Yorkshire and The Humber","Unknown","Heterosexual / straight","225","195","29380","30880"
"In post","2021","30-39","Yorkshire and The Humber","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Yorkshire and The Humber","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Yorkshire and The Humber","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","East Midlands (England)","AA/AO","Heterosexual / straight","950","850","22040","21010"
"In post","2021","40-49","East Midlands (England)","AA/AO","LGBO","50","50","23440","21010"
"In post","2021","40-49","East Midlands (England)","AA/AO","Undeclared","135","120","22460","21010"
"In post","2021","40-49","East Midlands (England)","AA/AO","Unknown","380","340","22070","21010"
"In post","2021","40-49","East Midlands (England)","EO","Heterosexual / straight","920","850","27110","27570"
"In post","2021","40-49","East Midlands (England)","EO","LGBO","60","60","27290","27570"
"In post","2021","40-49","East Midlands (England)","EO","Undeclared","130","125","27120","27130"
"In post","2021","40-49","East Midlands (England)","EO","Unknown","320","290","27310","27570"
"In post","2021","40-49","East Midlands (England)","G6/G7","Heterosexual / straight","325","310","56210","52600"
"In post","2021","40-49","East Midlands (England)","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","East Midlands (England)","G6/G7","Undeclared","50","45","58090","52580"
"In post","2021","40-49","East Midlands (England)","G6/G7","Unknown","75","70","56910","52580"
"In post","2021","40-49","East Midlands (England)","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Midlands (England)","SEO/HEO","Heterosexual / straight","895","850","36280","34390"
"In post","2021","40-49","East Midlands (England)","SEO/HEO","LGBO","40","40","37480","37100"
"In post","2021","40-49","East Midlands (England)","SEO/HEO","Undeclared","130","125","36400","34970"
"In post","2021","40-49","East Midlands (England)","SEO/HEO","Unknown","225","210","35390","33160"
"In post","2021","40-49","East Midlands (England)","Unknown","Heterosexual / straight","200","180","31510","32690"
"In post","2021","40-49","East Midlands (England)","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","East Midlands (England)","Unknown","Undeclared","35","35","31190","32690"
"In post","2021","40-49","East Midlands (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","East of England","AA/AO","Heterosexual / straight","1055","965","23900","21550"
"In post","2021","40-49","East of England","AA/AO","LGBO","45","40","23630","21430"
"In post","2021","40-49","East of England","AA/AO","Undeclared","140","125","24060","21440"
"In post","2021","40-49","East of England","AA/AO","Unknown","300","265","23590","21500"
"In post","2021","40-49","East of England","EO","Heterosexual / straight","1215","1125","28010","27570"
"In post","2021","40-49","East of England","EO","LGBO","65","60","28030","27570"
"In post","2021","40-49","East of England","EO","Undeclared","170","160","28000","27570"
"In post","2021","40-49","East of England","EO","Unknown","295","265","28650","27570"
"In post","2021","40-49","East of England","G6/G7","Heterosexual / straight","285","270","58360","54540"
"In post","2021","40-49","East of England","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","East of England","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2021","40-49","East of England","G6/G7","Unknown","105","100","57170","55260"
"In post","2021","40-49","East of England","SCS level","Heterosexual / straight","30","30","90560","87240"
"In post","2021","40-49","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East of England","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","East of England","SEO/HEO","Heterosexual / straight","910","870","37050","35900"
"In post","2021","40-49","East of England","SEO/HEO","LGBO","45","45","37290","35120"
"In post","2021","40-49","East of England","SEO/HEO","Undeclared","150","145","37400","36970"
"In post","2021","40-49","East of England","SEO/HEO","Unknown","210","195","36090","36050"
"In post","2021","40-49","East of England","Unknown","Heterosexual / straight","190","170","30820","30880"
"In post","2021","40-49","East of England","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","East of England","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","40-49","East of England","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","40-49","London","AA/AO","Heterosexual / straight","1445","1325","25910","25110"
"In post","2021","40-49","London","AA/AO","LGBO","55","50","25240","24490"
"In post","2021","40-49","London","AA/AO","Undeclared","215","195","25670","25110"
"In post","2021","40-49","London","AA/AO","Unknown","550","485","25800","24890"
"In post","2021","40-49","London","EO","Heterosexual / straight","2710","2545","30090","30110"
"In post","2021","40-49","London","EO","LGBO","140","135","30230","30580"
"In post","2021","40-49","London","EO","Undeclared","380","355","30120","30110"
"In post","2021","40-49","London","EO","Unknown","760","700","30370","31030"
"In post","2021","40-49","London","G6/G7","Heterosexual / straight","4985","4740","61530","59730"
"In post","2021","40-49","London","G6/G7","LGBO","390","380","61400","60240"
"In post","2021","40-49","London","G6/G7","Undeclared","640","615","61910","59730"
"In post","2021","40-49","London","G6/G7","Unknown","1470","1390","62300","60720"
"In post","2021","40-49","London","SCS level","Heterosexual / straight","1370","1310","88290","80730"
"In post","2021","40-49","London","SCS level","LGBO","115","115","86690","79680"
"In post","2021","40-49","London","SCS level","Undeclared","120","115","85420","80140"
"In post","2021","40-49","London","SCS level","Unknown","400","385","94000","83830"
"In post","2021","40-49","London","SEO/HEO","Heterosexual / straight","4280","4135","39720","39530"
"In post","2021","40-49","London","SEO/HEO","LGBO","250","245","40120","39960"
"In post","2021","40-49","London","SEO/HEO","Undeclared","630","610","39640","39740"
"In post","2021","40-49","London","SEO/HEO","Unknown","1070","1025","39440","39260"
"In post","2021","40-49","London","Unknown","Heterosexual / straight","260","250","36560","36580"
"In post","2021","40-49","London","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","London","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","London","Unknown","Unknown","35","30","33730","32090"
"In post","2021","40-49","North East (England)","AA/AO","Heterosexual / straight","1730","1510","21460","21010"
"In post","2021","40-49","North East (England)","AA/AO","LGBO","70","65","22110","21010"
"In post","2021","40-49","North East (England)","AA/AO","Undeclared","215","190","21690","21010"
"In post","2021","40-49","North East (England)","AA/AO","Unknown","885","745","21460","21010"
"In post","2021","40-49","North East (England)","EO","Heterosexual / straight","1295","1195","26850","27570"
"In post","2021","40-49","North East (England)","EO","LGBO","45","45","26390","27570"
"In post","2021","40-49","North East (England)","EO","Undeclared","135","130","26840","27370"
"In post","2021","40-49","North East (England)","EO","Unknown","415","380","26820","27570"
"In post","2021","40-49","North East (England)","G6/G7","Heterosexual / straight","510","500","54820","52580"
"In post","2021","40-49","North East (England)","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","North East (England)","G6/G7","Undeclared","50","50","55380","52960"
"In post","2021","40-49","North East (England)","G6/G7","Unknown","135","130","55060","52580"
"In post","2021","40-49","North East (England)","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","40-49","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North East (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","North East (England)","SEO/HEO","Heterosexual / straight","1260","1210","34930","33570"
"In post","2021","40-49","North East (England)","SEO/HEO","LGBO","65","65","34320","31990"
"In post","2021","40-49","North East (England)","SEO/HEO","Undeclared","110","110","35940","35130"
"In post","2021","40-49","North East (England)","SEO/HEO","Unknown","315","300","35020","31990"
"In post","2021","40-49","North East (England)","Unknown","Heterosexual / straight","155","145","30930","31420"
"In post","2021","40-49","North East (England)","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","North East (England)","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","North East (England)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","North West (England)","AA/AO","Heterosexual / straight","2635","2335","21520","21010"
"In post","2021","40-49","North West (England)","AA/AO","LGBO","135","125","21690","21010"
"In post","2021","40-49","North West (England)","AA/AO","Undeclared","335","305","21670","21010"
"In post","2021","40-49","North West (England)","AA/AO","Unknown","1390","1200","21610","21010"
"In post","2021","40-49","North West (England)","EO","Heterosexual / straight","2860","2660","26970","27570"
"In post","2021","40-49","North West (England)","EO","LGBO","170","165","27230","27570"
"In post","2021","40-49","North West (England)","EO","Undeclared","365","345","26980","27570"
"In post","2021","40-49","North West (England)","EO","Unknown","985","900","27050","27570"
"In post","2021","40-49","North West (England)","G6/G7","Heterosexual / straight","1040","1010","56150","52580"
"In post","2021","40-49","North West (England)","G6/G7","LGBO","60","60","58660","57960"
"In post","2021","40-49","North West (England)","G6/G7","Undeclared","115","115","56960","53360"
"In post","2021","40-49","North West (England)","G6/G7","Unknown","255","245","55820","52580"
"In post","2021","40-49","North West (England)","SCS level","Heterosexual / straight","60","60","85980","81270"
"In post","2021","40-49","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North West (England)","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","North West (England)","SEO/HEO","Heterosexual / straight","2515","2420","35580","33840"
"In post","2021","40-49","North West (England)","SEO/HEO","LGBO","115","110","35240","33510"
"In post","2021","40-49","North West (England)","SEO/HEO","Undeclared","320","310","35490","33300"
"In post","2021","40-49","North West (England)","SEO/HEO","Unknown","630","610","34810","32390"
"In post","2021","40-49","North West (England)","Unknown","Heterosexual / straight","425","395","32640","32690"
"In post","2021","40-49","North West (England)","Unknown","LGBO","30","25","[c]","[c]"
"In post","2021","40-49","North West (England)","Unknown","Undeclared","45","45","34480","37170"
"In post","2021","40-49","North West (England)","Unknown","Unknown","40","35","31020","32050"
"In post","2021","40-49","Northern Ireland","AA/AO","Heterosexual / straight","280","265","21010","20810"
"In post","2021","40-49","Northern Ireland","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Northern Ireland","AA/AO","Undeclared","30","30","20740","20310"
"In post","2021","40-49","Northern Ireland","AA/AO","Unknown","95","85","20790","20310"
"In post","2021","40-49","Northern Ireland","EO","Heterosexual / straight","195","185","26300","25560"
"In post","2021","40-49","Northern Ireland","EO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Northern Ireland","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Northern Ireland","EO","Unknown","45","45","26080","25560"
"In post","2021","40-49","Northern Ireland","G6/G7","Heterosexual / straight","55","55","55080","52580"
"In post","2021","40-49","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland","SEO/HEO","Heterosexual / straight","170","165","34700","31870"
"In post","2021","40-49","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Northern Ireland","SEO/HEO","Unknown","45","45","33780","31810"
"In post","2021","40-49","Overseas","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","EO","Heterosexual / straight","65","65","27820","26990"
"In post","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","G6/G7","Heterosexual / straight","300","300","60570","60010"
"In post","2021","40-49","Overseas","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Overseas","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Overseas","G6/G7","Unknown","95","95","61310","60080"
"In post","2021","40-49","Overseas","SCS level","Heterosexual / straight","85","85","80850","73810"
"In post","2021","40-49","Overseas","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Overseas","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Overseas","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","SEO/HEO","Heterosexual / straight","265","265","40760","34770"
"In post","2021","40-49","Overseas","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Overseas","SEO/HEO","Undeclared","40","40","36870","34770"
"In post","2021","40-49","Overseas","SEO/HEO","Unknown","115","115","43550","41750"
"In post","2021","40-49","Overseas","Unknown","Heterosexual / straight","65","65","[c]","[c]"
"In post","2021","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Scotland","AA/AO","Heterosexual / straight","1675","1510","22280","21010"
"In post","2021","40-49","Scotland","AA/AO","LGBO","75","70","21480","21010"
"In post","2021","40-49","Scotland","AA/AO","Undeclared","365","330","22210","21130"
"In post","2021","40-49","Scotland","AA/AO","Unknown","1080","980","22360","21010"
"In post","2021","40-49","Scotland","EO","Heterosexual / straight","1690","1600","27980","27570"
"In post","2021","40-49","Scotland","EO","LGBO","90","85","27510","27570"
"In post","2021","40-49","Scotland","EO","Undeclared","270","255","28120","27570"
"In post","2021","40-49","Scotland","EO","Unknown","750","700","29240","28120"
"In post","2021","40-49","Scotland","G6/G7","Heterosexual / straight","1110","1060","61650","61010"
"In post","2021","40-49","Scotland","G6/G7","LGBO","65","60","60830","61010"
"In post","2021","40-49","Scotland","G6/G7","Undeclared","95","90","61990","60300"
"In post","2021","40-49","Scotland","G6/G7","Unknown","315","305","59990","60910"
"In post","2021","40-49","Scotland","SCS level","Heterosexual / straight","70","70","87740","83230"
"In post","2021","40-49","Scotland","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Scotland","SCS level","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","Scotland","SEO/HEO","Heterosexual / straight","2010","1935","38930","37530"
"In post","2021","40-49","Scotland","SEO/HEO","LGBO","110","110","37130","34150"
"In post","2021","40-49","Scotland","SEO/HEO","Undeclared","255","245","38030","35230"
"In post","2021","40-49","Scotland","SEO/HEO","Unknown","660","630","38690","37550"
"In post","2021","40-49","Scotland","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","South East (England)","AA/AO","Heterosexual / straight","1625","1480","24400","21580"
"In post","2021","40-49","South East (England)","AA/AO","LGBO","95","90","25260","21680"
"In post","2021","40-49","South East (England)","AA/AO","Undeclared","215","195","25530","21590"
"In post","2021","40-49","South East (England)","AA/AO","Unknown","525","470","25090","22140"
"In post","2021","40-49","South East (England)","EO","Heterosexual / straight","2095","1955","27930","27570"
"In post","2021","40-49","South East (England)","EO","LGBO","105","100","28260","27570"
"In post","2021","40-49","South East (England)","EO","Undeclared","315","295","27730","27370"
"In post","2021","40-49","South East (England)","EO","Unknown","430","395","28450","27570"
"In post","2021","40-49","South East (England)","G6/G7","Heterosexual / straight","740","710","56820","54540"
"In post","2021","40-49","South East (England)","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","South East (England)","G6/G7","Undeclared","95","90","57930","53920"
"In post","2021","40-49","South East (England)","G6/G7","Unknown","190","185","57870","54910"
"In post","2021","40-49","South East (England)","SCS level","Heterosexual / straight","45","45","91000","88220"
"In post","2021","40-49","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","South East (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","South East (England)","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","South East (England)","SEO/HEO","Heterosexual / straight","1730","1660","36990","36030"
"In post","2021","40-49","South East (England)","SEO/HEO","LGBO","70","70","37040","36390"
"In post","2021","40-49","South East (England)","SEO/HEO","Undeclared","280","265","36710","35310"
"In post","2021","40-49","South East (England)","SEO/HEO","Unknown","285","275","37520","37320"
"In post","2021","40-49","South East (England)","Unknown","Heterosexual / straight","235","210","33290","34830"
"In post","2021","40-49","South East (England)","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","South East (England)","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","South East (England)","Unknown","Unknown","35","30","31780","34810"
"In post","2021","40-49","South West (England)","AA/AO","Heterosexual / straight","1145","1045","22320","21010"
"In post","2021","40-49","South West (England)","AA/AO","LGBO","50","45","23450","21030"
"In post","2021","40-49","South West (England)","AA/AO","Undeclared","165","150","23330","21010"
"In post","2021","40-49","South West (England)","AA/AO","Unknown","355","315","22350","21010"
"In post","2021","40-49","South West (England)","EO","Heterosexual / straight","1495","1370","27020","27570"
"In post","2021","40-49","South West (England)","EO","LGBO","75","75","26960","27570"
"In post","2021","40-49","South West (England)","EO","Undeclared","200","190","27340","27570"
"In post","2021","40-49","South West (England)","EO","Unknown","405","355","27160","27570"
"In post","2021","40-49","South West (England)","G6/G7","Heterosexual / straight","1410","1365","56260","54550"
"In post","2021","40-49","South West (England)","G6/G7","LGBO","45","45","57270","55230"
"In post","2021","40-49","South West (England)","G6/G7","Undeclared","200","195","55860","54550"
"In post","2021","40-49","South West (England)","G6/G7","Unknown","455","435","54600","52460"
"In post","2021","40-49","South West (England)","SCS level","Heterosexual / straight","75","75","90300","86700"
"In post","2021","40-49","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","South West (England)","SCS level","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","South West (England)","SEO/HEO","Heterosexual / straight","2550","2435","36970","37260"
"In post","2021","40-49","South West (England)","SEO/HEO","LGBO","85","85","36350","36370"
"In post","2021","40-49","South West (England)","SEO/HEO","Undeclared","405","385","37270","37590"
"In post","2021","40-49","South West (England)","SEO/HEO","Unknown","655","615","37150","37890"
"In post","2021","40-49","South West (England)","Unknown","Heterosexual / straight","430","410","40410","37850"
"In post","2021","40-49","South West (England)","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","South West (England)","Unknown","Undeclared","70","70","44340","39860"
"In post","2021","40-49","South West (England)","Unknown","Unknown","30","30","44440","40440"
"In post","2021","40-49","Unknown","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2021","40-49","Unknown","EO","Heterosexual / straight","90","90","27590","27570"
"In post","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","EO","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
