"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Queen Elizabeth II Centre","London","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Registers of Scotland","Scotland","AA/AO","Female","170","155","24010","24130"
"In post","2021","Registers of Scotland","Scotland","AA/AO","Male","185","180","24020","24130"
"In post","2021","Registers of Scotland","Scotland","EO","Female","190","175","30030","30080"
"In post","2021","Registers of Scotland","Scotland","EO","Male","165","160","30080","30080"
"In post","2021","Registers of Scotland","Scotland","G6/G7","Female","30","30","[c]","[c]"
"In post","2021","Registers of Scotland","Scotland","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","Registers of Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scotland","SEO/HEO","Female","190","185","38810","36780"
"In post","2021","Registers of Scotland","Scotland","SEO/HEO","Male","200","200","39490","36780"
"In post","2021","Revenue Scotland","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","EO","Female","5","5","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","Unknown","Female","165","165","33120","32700"
"In post","2021","Royal Fleet Auxiliary","Unknown","Unknown","Male","1670","1670","38060","34460"
"In post","2021","Rural Payments Agency","East Midlands (England)","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","EO","Female","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","EO","Female","15","10","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","EO","Male","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","AA/AO","Female","75","65","21050","21050"
"In post","2021","Rural Payments Agency","North East (England)","AA/AO","Male","55","55","21050","21050"
"In post","2021","Rural Payments Agency","North East (England)","EO","Female","40","35","25440","25190"
"In post","2021","Rural Payments Agency","North East (England)","EO","Male","40","40","25330","25100"
"In post","2021","Rural Payments Agency","North East (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","SEO/HEO","Female","45","40","33070","31280"
"In post","2021","Rural Payments Agency","North East (England)","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Rural Payments Agency","North West (England)","AA/AO","Female","315","260","20970","21050"
"In post","2021","Rural Payments Agency","North West (England)","AA/AO","Male","175","165","20990","21050"
"In post","2021","Rural Payments Agency","North West (England)","EO","Female","145","125","25500","25190"
"In post","2021","Rural Payments Agency","North West (England)","EO","Male","65","65","25340","25190"
"In post","2021","Rural Payments Agency","North West (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","North West (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North West (England)","SEO/HEO","Female","90","75","32860","31120"
"In post","2021","Rural Payments Agency","North West (England)","SEO/HEO","Male","55","55","33160","31380"
"In post","2021","Rural Payments Agency","South East (England)","AA/AO","Female","45","40","21050","21050"
"In post","2021","Rural Payments Agency","South East (England)","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","EO","Female","25","20","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","EO","Male","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","SEO/HEO","Male","35","35","34320","32030"
"In post","2021","Rural Payments Agency","South West (England)","AA/AO","Female","55","45","21050","21050"
"In post","2021","Rural Payments Agency","South West (England)","AA/AO","Male","45","45","21000","21050"
"In post","2021","Rural Payments Agency","South West (England)","EO","Female","50","40","25800","25880"
"In post","2021","Rural Payments Agency","South West (England)","EO","Male","40","40","25790","25880"
"In post","2021","Rural Payments Agency","South West (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","South West (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South West (England)","SEO/HEO","Female","30","25","32890","30850"
"In post","2021","Rural Payments Agency","South West (England)","SEO/HEO","Male","40","40","33440","31710"
"In post","2021","Rural Payments Agency","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","AA/AO","Female","40","35","20940","21050"
"In post","2021","Rural Payments Agency","West Midlands (England)","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","EO","Female","25","20","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","EO","Male","30","30","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","AA/AO","Female","30","25","21050","21050"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","AA/AO","Male","45","45","21050","21050"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","EO","Female","50","40","25370","25190"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","EO","Male","40","40","25390","25190"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","Male","35","35","33410","31350"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","AA/AO","Female","625","540","21870","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","AA/AO","Male","290","270","21290","20850"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","EO","Female","340","305","28650","29350"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","EO","Male","150","145","28520","29350"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","G6/G7","Female","35","35","57440","55420"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","Female","205","190","37800","35230"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","Male","115","115","38100","35230"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","AA/AO","Female","35","30","23020","22920"
"In post","2021","Scottish Forestry","Scotland","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","EO","Female","30","25","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","EO","Male","25","25","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","SEO/HEO","Female","30","30","39370","37530"
"In post","2021","Scottish Forestry","Scotland","SEO/HEO","Male","35","35","41590","42670"
"In post","2021","Scottish Government (excl. agencies)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Scotland","AA/AO","Female","510","475","23130","23340"
"In post","2021","Scottish Government (excl. agencies)","Scotland","AA/AO","Male","405","400","24480","23340"
"In post","2021","Scottish Government (excl. agencies)","Scotland","EO","Female","620","585","27910","28170"
"In post","2021","Scottish Government (excl. agencies)","Scotland","EO","Male","545","535","28660","29190"
"In post","2021","Scottish Government (excl. agencies)","Scotland","G6/G7","Female","1180","1105","61590","61010"
"In post","2021","Scottish Government (excl. agencies)","Scotland","G6/G7","Male","925","910","62770","61010"
"In post","2021","Scottish Government (excl. agencies)","Scotland","SCS level","Female","85","80","91450","83230"
"In post","2021","Scottish Government (excl. agencies)","Scotland","SCS level","Male","100","95","88800","83230"
"In post","2021","Scottish Government (excl. agencies)","Scotland","SEO/HEO","Female","1895","1780","38470","38540"
"In post","2021","Scottish Government (excl. agencies)","Scotland","SEO/HEO","Male","1520","1485","39470","38540"
"In post","2021","Scottish Housing Regulator","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","Scotland","AA/AO","Female","695","645","23280","22430"
"In post","2021","Scottish Prison Service","Scotland","AA/AO","Male","850","820","24150","25870"
"In post","2021","Scottish Prison Service","Scotland","EO","Female","605","580","32230","33650"
"In post","2021","Scottish Prison Service","Scotland","EO","Male","1520","1425","32980","33650"
"In post","2021","Scottish Prison Service","Scotland","G6/G7","Female","45","45","61310","54000"
"In post","2021","Scottish Prison Service","Scotland","G6/G7","Male","85","80","60480","55110"
"In post","2021","Scottish Prison Service","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Scotland","SEO/HEO","Female","175","165","41280","39500"
"In post","2021","Scottish Prison Service","Scotland","SEO/HEO","Male","510","440","40720","39500"
"In post","2021","Scottish Public Pensions Agency","Scotland","AA/AO","Female","75","65","24050","24110"
"In post","2021","Scottish Public Pensions Agency","Scotland","AA/AO","Male","60","55","23990","24110"
"In post","2021","Scottish Public Pensions Agency","Scotland","EO","Female","45","40","28360","29190"
"In post","2021","Scottish Public Pensions Agency","Scotland","EO","Male","35","35","28030","27150"
"In post","2021","Scottish Public Pensions Agency","Scotland","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Scotland","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Scotland","SEO/HEO","Female","30","25","34950","35110"
"In post","2021","Scottish Public Pensions Agency","Scotland","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Serious Fraud Office","London","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","London","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","London","EO","Female","35","35","27470","27000"
"In post","2021","Serious Fraud Office","London","EO","Male","25","25","[c]","[c]"
"In post","2021","Serious Fraud Office","London","G6/G7","Female","80","75","59330","56860"
"In post","2021","Serious Fraud Office","London","G6/G7","Male","105","100","62130","58700"
"In post","2021","Serious Fraud Office","London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","London","SEO/HEO","Female","85","80","36490","35290"
"In post","2021","Serious Fraud Office","London","SEO/HEO","Male","120","120","37900","40000"
"In post","2021","Serious Fraud Office","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","London","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Social Security Scotland","Scotland","AA/AO","Female","225","210","21020","20060"
"In post","2021","Social Security Scotland","Scotland","AA/AO","Male","170","170","21170","20060"
"In post","2021","Social Security Scotland","Scotland","EO","Female","185","175","26820","26160"
"In post","2021","Social Security Scotland","Scotland","EO","Male","90","90","27180","27150"
"In post","2021","Social Security Scotland","Scotland","G6/G7","Female","70","65","58010","56300"
"In post","2021","Social Security Scotland","Scotland","G6/G7","Male","65","65","61990","61010"
"In post","2021","Social Security Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Scotland","SEO/HEO","Female","175","170","35970","35110"
"In post","2021","Social Security Scotland","Scotland","SEO/HEO","Male","150","150","36470","35110"
"In post","2021","Standards and Testing Agency","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Standards and Testing Agency","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","AA/AO","Female","70","65","21720","22230"
"In post","2021","Student Awards Agency for Scotland","Scotland","AA/AO","Male","45","45","21910","22230"
"In post","2021","Student Awards Agency for Scotland","Scotland","EO","Female","30","30","27620","27150"
"In post","2021","Student Awards Agency for Scotland","Scotland","EO","Male","25","25","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Submarine Delivery Agency","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","East Midlands (England)","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Submarine Delivery Agency","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","North West (England)","Unknown","Female","35","30","38560","34190"
"In post","2021","Submarine Delivery Agency","North West (England)","Unknown","Male","120","115","43810","41920"
"In post","2021","Submarine Delivery Agency","Overseas","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Overseas","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Scotland","Unknown","Female","35","35","34140","27500"
"In post","2021","Submarine Delivery Agency","Scotland","Unknown","Male","60","60","43170","44330"
"In post","2021","Submarine Delivery Agency","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
