"Status","Year","Age","Disability","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Female","Heterosexual / straight","90","[c]","24190","21230"
"Leaver CS","2021","20-29","Declared disabled","Female","LGBO","45","[c]","24430","21620"
"Leaver CS","2021","20-29","Declared disabled","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Male","Heterosexual / straight","100","[c]","25770","24180"
"Leaver CS","2021","20-29","Declared disabled","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Female","Heterosexual / straight","1060","[c]","25160","22750"
"Leaver CS","2021","20-29","Declared non-disabled","Female","LGBO","135","[c]","25390","23440"
"Leaver CS","2021","20-29","Declared non-disabled","Female","Undeclared","60","[c]","27420","26190"
"Leaver CS","2021","20-29","Declared non-disabled","Female","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Male","Heterosexual / straight","930","[c]","26180","24500"
"Leaver CS","2021","20-29","Declared non-disabled","Male","LGBO","80","[c]","25940","24490"
"Leaver CS","2021","20-29","Declared non-disabled","Male","Undeclared","40","[c]","31350","25980"
"Leaver CS","2021","20-29","Declared non-disabled","Male","Unknown","190","[c]","27850","25890"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Heterosexual / straight","80","[c]","26340","22350"
"Leaver CS","2021","20-29","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Female","Unknown","1070","[c]","24210","21830"
"Leaver CS","2021","20-29","Unknown","Male","Heterosexual / straight","60","[c]","26120","24300"
"Leaver CS","2021","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Male","Unknown","995","[c]","25240","23830"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Female","Heterosexual / straight","90","[c]","28590","26410"
"Leaver CS","2021","30-39","Declared disabled","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Male","Heterosexual / straight","75","[c]","29330","28220"
"Leaver CS","2021","30-39","Declared disabled","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Female","Heterosexual / straight","800","[c]","33520","28410"
"Leaver CS","2021","30-39","Declared non-disabled","Female","LGBO","60","[c]","33670","30980"
"Leaver CS","2021","30-39","Declared non-disabled","Female","Undeclared","70","[c]","33190","27570"
"Leaver CS","2021","30-39","Declared non-disabled","Female","Unknown","230","[c]","29700","26670"
"Leaver CS","2021","30-39","Declared non-disabled","Male","Heterosexual / straight","775","[c]","35500","30700"
"Leaver CS","2021","30-39","Declared non-disabled","Male","LGBO","50","[c]","40310","36690"
"Leaver CS","2021","30-39","Declared non-disabled","Male","Undeclared","65","[c]","40600","35240"
"Leaver CS","2021","30-39","Declared non-disabled","Male","Unknown","145","[c]","35890","35330"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Heterosexual / straight","70","[c]","33930","31570"
"Leaver CS","2021","30-39","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Unknown","615","[c]","32110","28590"
"Leaver CS","2021","30-39","Unknown","Male","Heterosexual / straight","60","[c]","36420","32890"
"Leaver CS","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Unknown","585","[c]","33470","29750"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Female","Heterosexual / straight","100","[c]","31270","27360"
"Leaver CS","2021","40-49","Declared disabled","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Male","Heterosexual / straight","85","[c]","29420","27570"
"Leaver CS","2021","40-49","Declared disabled","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Female","Heterosexual / straight","625","[c]","36050","28680"
"Leaver CS","2021","40-49","Declared non-disabled","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Female","Undeclared","55","[c]","34220","29680"
"Leaver CS","2021","40-49","Declared non-disabled","Female","Unknown","320","[c]","33100","26330"
"Leaver CS","2021","40-49","Declared non-disabled","Male","Heterosexual / straight","530","[c]","38440","31670"
"Leaver CS","2021","40-49","Declared non-disabled","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Male","Undeclared","45","[c]","36150","29080"
"Leaver CS","2021","40-49","Declared non-disabled","Male","Unknown","165","[c]","41680","28900"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Heterosexual / straight","65","[c]","35660","33240"
"Leaver CS","2021","40-49","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Unknown","515","[c]","36640","30620"
"Leaver CS","2021","40-49","Unknown","Male","Heterosexual / straight","50","[c]","42230","39040"
"Leaver CS","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Unknown","415","[c]","36710","29010"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Female","Heterosexual / straight","250","[c]","31040","26700"
"Leaver CS","2021","50-59","Declared disabled","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Female","Undeclared","35","[c]","36420","27570"
"Leaver CS","2021","50-59","Declared disabled","Female","Unknown","205","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Male","Heterosexual / straight","210","[c]","36070","29290"
"Leaver CS","2021","50-59","Declared disabled","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Male","Undeclared","40","[c]","31360","29510"
"Leaver CS","2021","50-59","Declared disabled","Male","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Female","Heterosexual / straight","945","[c]","33310","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Female","Undeclared","125","[c]","33250","26540"
"Leaver CS","2021","50-59","Declared non-disabled","Female","Unknown","945","[c]","30370","26890"
"Leaver CS","2021","50-59","Declared non-disabled","Male","Heterosexual / straight","885","[c]","39760","33180"
"Leaver CS","2021","50-59","Declared non-disabled","Male","LGBO","35","[c]","43660","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Male","Undeclared","110","[c]","43950","33840"
"Leaver CS","2021","50-59","Declared non-disabled","Male","Unknown","520","[c]","37540","30040"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Female","Heterosexual / straight","65","[c]","34780","32170"
"Leaver CS","2021","50-59","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Female","Undeclared","40","[c]","33050","27570"
"Leaver CS","2021","50-59","Undeclared","Female","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Male","Heterosexual / straight","70","[c]","39460","31650"
"Leaver CS","2021","50-59","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Male","Undeclared","60","[c]","34230","31760"
"Leaver CS","2021","50-59","Undeclared","Male","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Heterosexual / straight","55","[c]","40850","36310"
"Leaver CS","2021","50-59","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Unknown","605","[c]","34800","27570"
"Leaver CS","2021","50-59","Unknown","Male","Heterosexual / straight","90","[c]","40260","34260"
"Leaver CS","2021","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Unknown","565","[c]","39740","33620"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Female","Heterosexual / straight","185","[c]","29430","26890"
"Leaver CS","2021","60-64","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Female","Undeclared","45","[c]","29710","22450"
"Leaver CS","2021","60-64","Declared disabled","Female","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Male","Heterosexual / straight","145","[c]","32630","27570"
"Leaver CS","2021","60-64","Declared disabled","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Male","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Female","Heterosexual / straight","765","[c]","33560","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Female","Undeclared","140","[c]","33590","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Female","Unknown","625","[c]","28510","26120"
"Leaver CS","2021","60-64","Declared non-disabled","Male","Heterosexual / straight","830","[c]","39870","33700"
"Leaver CS","2021","60-64","Declared non-disabled","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Male","Undeclared","115","[c]","39190","34050"
"Leaver CS","2021","60-64","Declared non-disabled","Male","Unknown","460","[c]","34840","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Female","Heterosexual / straight","45","[c]","31900","27230"
"Leaver CS","2021","60-64","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Female","Undeclared","35","[c]","30890","29830"
"Leaver CS","2021","60-64","Undeclared","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Male","Heterosexual / straight","50","[c]","31530","32430"
"Leaver CS","2021","60-64","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Male","Undeclared","70","[c]","35680","33300"
"Leaver CS","2021","60-64","Undeclared","Male","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Heterosexual / straight","50","[c]","38460","33700"
"Leaver CS","2021","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Unknown","305","[c]","40180","31400"
"Leaver CS","2021","60-64","Unknown","Male","Heterosexual / straight","55","[c]","41500","35010"
"Leaver CS","2021","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Unknown","330","[c]","41510","35340"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
