"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Black","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Black","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Black","HEO","Unknown","45","45","35150","36160"
"In post","2021","40-49","Black","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Black","SEO","Heterosexual / straight","380","375","42050","41690"
"In post","2021","40-49","Black","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Black","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Black","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Black","Unknown","Heterosexual / straight","135","130","31020","28690"
"In post","2021","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","AO","Heterosexual / straight","50","45","22170","21110"
"In post","2021","40-49","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","AO","Unknown","10","5","[c]","[c]"
"In post","2021","40-49","Chinese","EO","Heterosexual / straight","65","60","28060","27570"
"In post","2021","40-49","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","EO","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","G7","Heterosexual / straight","45","40","56650","56760"
"In post","2021","40-49","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","G7","Unknown","10","5","[c]","[c]"
"In post","2021","40-49","Chinese","HEO","Heterosexual / straight","40","40","34400","33930"
"In post","2021","40-49","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SEO","Heterosexual / straight","30","30","42590","42030"
"In post","2021","40-49","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","AA","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","AO","Heterosexual / straight","225","205","23030","21220"
"In post","2021","40-49","Mixed","AO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","40-49","Mixed","AO","Unknown","40","35","23170","21010"
"In post","2021","40-49","Mixed","EO","Heterosexual / straight","310","290","27930","27570"
"In post","2021","40-49","Mixed","EO","LGBO","35","35","28060","27570"
"In post","2021","40-49","Mixed","EO","Undeclared","35","30","27120","27570"
"In post","2021","40-49","Mixed","EO","Unknown","40","35","28270","27570"
"In post","2021","40-49","Mixed","G6","Heterosexual / straight","80","75","68100","66100"
"In post","2021","40-49","Mixed","G6","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","G6","Unknown","10","5","[c]","[c]"
"In post","2021","40-49","Mixed","G7","Heterosexual / straight","230","215","55620","54700"
"In post","2021","40-49","Mixed","G7","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","G7","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Mixed","HEO","Heterosexual / straight","210","205","34730","34530"
"In post","2021","40-49","Mixed","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","HEO","Unknown","30","25","[c]","[c]"
"In post","2021","40-49","Mixed","SCS level","Heterosexual / straight","45","45","81230","77070"
"In post","2021","40-49","Mixed","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","SEO","Heterosexual / straight","145","140","42340","40960"
"In post","2021","40-49","Mixed","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Heterosexual / straight","85","75","33290","34340"
"In post","2021","40-49","Mixed","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AO","Heterosexual / straight","85","75","23010","21440"
"In post","2021","40-49","Other ethnicity","AO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AO","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","EO","Heterosexual / straight","130","125","28270","27570"
"In post","2021","40-49","Other ethnicity","EO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","EO","Unknown","30","25","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G6","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G6","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G7","Heterosexual / straight","60","55","55260","54260"
"In post","2021","40-49","Other ethnicity","G7","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G7","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","HEO","Heterosexual / straight","60","55","33610","33300"
"In post","2021","40-49","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SEO","Heterosexual / straight","55","55","45020","43170"
"In post","2021","40-49","Other ethnicity","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","AA","Undeclared","55","55","19630","19560"
"In post","2021","40-49","Undeclared","AA","Unknown","15","10","[c]","[c]"
"In post","2021","40-49","Undeclared","AO","Heterosexual / straight","165","150","23500","21590"
"In post","2021","40-49","Undeclared","AO","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","AO","Undeclared","610","565","23600","21430"
"In post","2021","40-49","Undeclared","AO","Unknown","245","210","21840","21010"
"In post","2021","40-49","Undeclared","EO","Heterosexual / straight","225","210","28630","27570"
"In post","2021","40-49","Undeclared","EO","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","EO","Undeclared","775","740","27840","27570"
"In post","2021","40-49","Undeclared","EO","Unknown","315","290","28570","27570"
"In post","2021","40-49","Undeclared","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","G6","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","G6","Undeclared","140","135","68580","67770"
"In post","2021","40-49","Undeclared","G6","Unknown","45","45","68010","65770"
"In post","2021","40-49","Undeclared","G7","Heterosexual / straight","65","60","57130","56540"
"In post","2021","40-49","Undeclared","G7","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","G7","Undeclared","405","400","55740","54990"
"In post","2021","40-49","Undeclared","G7","Unknown","120","110","53640","52580"
"In post","2021","40-49","Undeclared","HEO","Heterosexual / straight","115","115","34310","33990"
"In post","2021","40-49","Undeclared","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","HEO","Undeclared","580","565","33600","33000"
"In post","2021","40-49","Undeclared","HEO","Unknown","130","125","33620","32100"
"In post","2021","40-49","Undeclared","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","SCS level","Undeclared","40","35","83920","80260"
"In post","2021","40-49","Undeclared","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","SEO","Heterosexual / straight","60","60","42170","42090"
"In post","2021","40-49","Undeclared","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","SEO","Undeclared","535","520","41840","40630"
"In post","2021","40-49","Undeclared","SEO","Unknown","105","100","39700","38810"
"In post","2021","40-49","Undeclared","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Unknown","Undeclared","120","115","37400","37170"
"In post","2021","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AA","Undeclared","40","35","20060","20070"
"In post","2021","40-49","Unknown","AA","Unknown","435","400","20240","20070"
"In post","2021","40-49","Unknown","AO","Heterosexual / straight","190","165","23950","21590"
"In post","2021","40-49","Unknown","AO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","AO","Undeclared","175","155","23080","22820"
"In post","2021","40-49","Unknown","AO","Unknown","2920","2655","22400","21010"
"In post","2021","40-49","Unknown","EO","Heterosexual / straight","150","135","27750","27570"
"In post","2021","40-49","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","EO","Undeclared","160","150","28540","29350"
"In post","2021","40-49","Unknown","EO","Unknown","2310","2190","27790","27570"
"In post","2021","40-49","Unknown","G6","Heterosexual / straight","30","30","68460","67000"
"In post","2021","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","G6","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","G6","Unknown","670","650","69040","67290"
"In post","2021","40-49","Unknown","G7","Heterosexual / straight","90","85","55280","53460"
"In post","2021","40-49","Unknown","G7","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","G7","Undeclared","55","55","53920","52580"
"In post","2021","40-49","Unknown","G7","Unknown","1340","1285","55270","53750"
"In post","2021","40-49","Unknown","HEO","Heterosexual / straight","95","90","33470","32100"
"In post","2021","40-49","Unknown","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","HEO","Undeclared","90","85","33100","32890"
"In post","2021","40-49","Unknown","HEO","Unknown","1435","1380","34010","32180"
"In post","2021","40-49","Unknown","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Unknown","445","435","90830","79930"
"In post","2021","40-49","Unknown","SEO","Heterosexual / straight","90","85","42550","39810"
"In post","2021","40-49","Unknown","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","SEO","Undeclared","80","75","42550","43470"
"In post","2021","40-49","Unknown","SEO","Unknown","1115","1070","41250","40380"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","30","30","32520","36080"
"In post","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Unknown","625","595","37170","34460"
"In post","2021","40-49","White","AA","Heterosexual / straight","1600","1490","19850","19560"
"In post","2021","40-49","White","AA","LGBO","100","100","20150","20230"
"In post","2021","40-49","White","AA","Undeclared","230","195","19110","18060"
"In post","2021","40-49","White","AA","Unknown","240","220","21030","20670"
"In post","2021","40-49","White","AO","Heterosexual / straight","12260","11005","22870","21210"
"In post","2021","40-49","White","AO","LGBO","565","540","23340","21140"
"In post","2021","40-49","White","AO","Undeclared","1320","1170","22980","21430"
"In post","2021","40-49","White","AO","Unknown","2670","2255","23070","21010"
"In post","2021","40-49","White","EO","Heterosexual / straight","15215","14170","27550","27570"
"In post","2021","40-49","White","EO","LGBO","840","815","27660","27570"
"In post","2021","40-49","White","EO","Undeclared","1425","1330","27660","27570"
"In post","2021","40-49","White","EO","Unknown","2575","2285","27940","27570"
"In post","2021","40-49","White","G6","Heterosexual / straight","3335","3200","68060","66440"
"In post","2021","40-49","White","G6","LGBO","240","235","68290","67000"
"In post","2021","40-49","White","G6","Undeclared","250","240","68880","67460"
"In post","2021","40-49","White","G6","Unknown","395","375","67280","65680"
"In post","2021","40-49","White","G7","Heterosexual / straight","7890","7565","55190","54330"
"In post","2021","40-49","White","G7","LGBO","415","410","55570","54470"
"In post","2021","40-49","White","G7","Undeclared","560","535","55730","54540"
"In post","2021","40-49","White","G7","Unknown","955","900","54040","52580"
"In post","2021","40-49","White","HEO","Heterosexual / straight","9565","9170","33430","32460"
"In post","2021","40-49","White","HEO","LGBO","525","515","33470","32170"
"In post","2021","40-49","White","HEO","Undeclared","805","775","33660","33000"
"In post","2021","40-49","White","HEO","Unknown","1170","1105","33840","32470"
"In post","2021","40-49","White","SCS level","Heterosexual / straight","1755","1695","87640","80290"
"In post","2021","40-49","White","SCS level","LGBO","140","135","87240","80030"
"In post","2021","40-49","White","SCS level","Undeclared","100","95","85020","78580"
"In post","2021","40-49","White","SCS level","Unknown","115","110","90020","83830"
"In post","2021","40-49","White","SEO","Heterosexual / straight","8380","8040","41840","40580"
"In post","2021","40-49","White","SEO","LGBO","380","370","41970","40610"
"In post","2021","40-49","White","SEO","Undeclared","660","630","41910","40590"
"In post","2021","40-49","White","SEO","Unknown","980","925","41350","39770"
"In post","2021","40-49","White","Unknown","Heterosexual / straight","2390","2215","34250","34300"
"In post","2021","40-49","White","Unknown","LGBO","130","125","32450","32690"
"In post","2021","40-49","White","Unknown","Undeclared","180","165","35410","37170"
"In post","2021","40-49","White","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","50-59","Asian","AA","Heterosexual / straight","145","140","20580","20180"
"In post","2021","50-59","Asian","AA","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Asian","AA","Undeclared","15","10","[c]","[c]"
"In post","2021","50-59","Asian","AA","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Asian","AO","Heterosexual / straight","940","835","22740","21430"
"In post","2021","50-59","Asian","AO","LGBO","30","25","[c]","[c]"
"In post","2021","50-59","Asian","AO","Undeclared","155","135","23170","22940"
"In post","2021","50-59","Asian","AO","Unknown","290","250","22570","21440"
"In post","2021","50-59","Asian","EO","Heterosexual / straight","1370","1280","28840","28990"
"In post","2021","50-59","Asian","EO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Asian","EO","Undeclared","170","155","29080","29290"
"In post","2021","50-59","Asian","EO","Unknown","330","300","28850","28130"
"In post","2021","50-59","Asian","G6","Heterosexual / straight","110","110","69180","68760"
"In post","2021","50-59","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Asian","G6","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Asian","G7","Heterosexual / straight","335","325","57500","57290"
"In post","2021","50-59","Asian","G7","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Asian","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Asian","G7","Unknown","50","50","56300","55370"
"In post","2021","50-59","Asian","HEO","Heterosexual / straight","600","580","35120","35070"
"In post","2021","50-59","Asian","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Asian","HEO","Undeclared","50","45","35500","35130"
"In post","2021","50-59","Asian","HEO","Unknown","105","100","35670","36160"
"In post","2021","50-59","Asian","SCS level","Heterosexual / straight","70","65","100930","98450"
"In post","2021","50-59","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Asian","SEO","Heterosexual / straight","435","430","42940","41850"
"In post","2021","50-59","Asian","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Asian","SEO","Undeclared","30","30","43140","41970"
"In post","2021","50-59","Asian","SEO","Unknown","45","45","42020","41050"
"In post","2021","50-59","Asian","Unknown","Heterosexual / straight","95","85","32180","32090"
"In post","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","AA","Heterosexual / straight","140","130","21930","22210"
"In post","2021","50-59","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Black","AA","Unknown","55","50","23450","22650"
"In post","2021","50-59","Black","AO","Heterosexual / straight","930","885","24440","23520"
"In post","2021","50-59","Black","AO","LGBO","20","15","[c]","[c]"
"In post","2021","50-59","Black","AO","Undeclared","95","85","24160","23690"
"In post","2021","50-59","Black","AO","Unknown","200","185","25920","23550"
"In post","2021","50-59","Black","EO","Heterosexual / straight","1365","1320","29480","29570"
"In post","2021","50-59","Black","EO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Black","EO","Undeclared","125","125","29730","29630"
"In post","2021","50-59","Black","EO","Unknown","305","290","30270","31060"
"In post","2021","50-59","Black","G6","Heterosexual / straight","65","65","70580","70260"
"In post","2021","50-59","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","G6","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Black","G7","Heterosexual / straight","295","290","57260","56580"
"In post","2021","50-59","Black","G7","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Black","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Black","G7","Unknown","40","35","58460","58940"
"In post","2021","50-59","Black","HEO","Heterosexual / straight","575","565","35410","35200"
"In post","2021","50-59","Black","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Black","HEO","Undeclared","45","45","36030","36410"
"In post","2021","50-59","Black","HEO","Unknown","85","80","36310","36160"
"In post","2021","50-59","Black","SCS level","Heterosexual / straight","45","45","96610","86810"
"In post","2021","50-59","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Black","SEO","Heterosexual / straight","405","405","43410","42170"
"In post","2021","50-59","Black","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Black","SEO","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Black","SEO","Unknown","35","35","42910","41760"
"In post","2021","50-59","Black","Unknown","Heterosexual / straight","265","255","33250","32090"
"In post","2021","50-59","Black","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","AO","Heterosexual / straight","40","35","21780","21580"
"In post","2021","50-59","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","AO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","EO","Heterosexual / straight","40","40","28060","27980"
"In post","2021","50-59","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","EO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","G7","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","50-59","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","G7","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","AA","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","50-59","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","AA","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","AO","Heterosexual / straight","240","225","23750","21580"
"In post","2021","50-59","Mixed","AO","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","Mixed","AO","Undeclared","35","35","22880","21010"
"In post","2021","50-59","Mixed","AO","Unknown","50","40","23460","21440"
"In post","2021","50-59","Mixed","EO","Heterosexual / straight","310","290","28610","27570"
"In post","2021","50-59","Mixed","EO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","EO","Undeclared","45","40","29030","28770"
"In post","2021","50-59","Mixed","EO","Unknown","50","45","29080","27850"
"In post","2021","50-59","Mixed","G6","Heterosexual / straight","45","45","70890","68790"
"In post","2021","50-59","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","G6","Unknown","10","10","[c]","[c]"
