"Status","Year","Disability","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Other ethnicity","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Inner London - East","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Inner London - East","Male","25","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Inner London - West","Female","35","35","46510","36360"
"In post","2021","Unknown","Other ethnicity","Inner London - West","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","35","35","37440","35000"
"In post","2021","Unknown","Undeclared","Cheshire","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Cheshire","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Derbyshire and Nottinghamshire","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Derbyshire and Nottinghamshire","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","East Anglia","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","East Anglia","Male","35","30","33750","28130"
"In post","2021","Unknown","Undeclared","East Wales","Female","35","30","34150","31810"
"In post","2021","Unknown","Undeclared","East Wales","Male","70","70","39850","38310"
"In post","2021","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Eastern Scotland","Female","65","60","34110","30930"
"In post","2021","Unknown","Undeclared","Eastern Scotland","Male","155","145","35430","33650"
"In post","2021","Unknown","Undeclared","Essex","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Essex","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","85","75","38530","36740"
"In post","2021","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","175","170","42570","39070"
"In post","2021","Unknown","Undeclared","Greater Manchester","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","Greater Manchester","Male","35","35","33790","31810"
"In post","2021","Unknown","Undeclared","Hampshire and Isle of Wight","Female","40","35","33090","28650"
"In post","2021","Unknown","Undeclared","Hampshire and Isle of Wight","Male","80","75","42120","39190"
"In post","2021","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Inner London - East","Female","105","100","41910","37950"
"In post","2021","Unknown","Undeclared","Inner London - East","Male","70","70","50320","47130"
"In post","2021","Unknown","Undeclared","Inner London - West","Female","95","85","43720","38670"
"In post","2021","Unknown","Undeclared","Inner London - West","Male","145","145","48980","44500"
"In post","2021","Unknown","Undeclared","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Kent","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Lancashire","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Lancashire","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Merseyside","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Merseyside","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","North Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Northumberland and Tyne and Wear","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Northumberland and Tyne and Wear","Male","50","50","32430","31440"
"In post","2021","Unknown","Undeclared","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outer London - South","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outer London - South","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outer London - West and North West","Female","40","35","42890","38930"
"In post","2021","Unknown","Undeclared","Outer London - West and North West","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Southern Scotland","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","West Central Scotland","Female","50","45","32080","33640"
"In post","2021","Unknown","Undeclared","West Central Scotland","Male","145","130","35700","33650"
"In post","2021","Unknown","Undeclared","West Midlands","Female","35","35","39730","31870"
"In post","2021","Unknown","Undeclared","West Midlands","Male","35","30","36610","34140"
"In post","2021","Unknown","Undeclared","West Wales and The Valleys","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","West Yorkshire","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","West Yorkshire","Male","25","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Bedfordshire and Hertfordshire","Female","155","150","27330","26550"
"In post","2021","Unknown","Unknown","Bedfordshire and Hertfordshire","Male","140","140","29200","27850"
"In post","2021","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","355","330","31390","27850"
"In post","2021","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","500","490","31510","27850"
"In post","2021","Unknown","Unknown","Cheshire","Female","145","140","28750","27570"
"In post","2021","Unknown","Unknown","Cheshire","Male","140","140","31610","27570"
"In post","2021","Unknown","Unknown","Cornwall and Isles of Scilly","Female","45","40","29200","26590"
"In post","2021","Unknown","Unknown","Cornwall and Isles of Scilly","Male","45","40","26000","25330"
"In post","2021","Unknown","Unknown","Cumbria","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Cumbria","Male","40","40","33050","29430"
"In post","2021","Unknown","Unknown","Derbyshire and Nottinghamshire","Female","670","630","27050","25560"
"In post","2021","Unknown","Unknown","Derbyshire and Nottinghamshire","Male","720","705","28530","25560"
"In post","2021","Unknown","Unknown","Devon","Female","280","255","25430","22350"
"In post","2021","Unknown","Unknown","Devon","Male","335","330","27450","24500"
"In post","2021","Unknown","Unknown","Dorset and Somerset","Female","150","135","28500","25220"
"In post","2021","Unknown","Unknown","Dorset and Somerset","Male","250","240","30830","27520"
"In post","2021","Unknown","Unknown","East Anglia","Female","345","320","29230","25480"
"In post","2021","Unknown","Unknown","East Anglia","Male","430","425","28970","26670"
"In post","2021","Unknown","Unknown","East Wales","Female","1235","1150","27300","24240"
"In post","2021","Unknown","Unknown","East Wales","Male","1315","1285","29110","25560"
"In post","2021","Unknown","Unknown","East Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","Female","130","125","25120","23200"
"In post","2021","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","Male","170","165","25420","24880"
"In post","2021","Unknown","Unknown","Eastern Scotland","Female","2305","2140","30690","26550"
"In post","2021","Unknown","Unknown","Eastern Scotland","Male","2245","2165","31850","29350"
"In post","2021","Unknown","Unknown","Essex","Female","210","195","28560","25560"
"In post","2021","Unknown","Unknown","Essex","Male","215","210","29790","26900"
"In post","2021","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","810","755","33320","28300"
"In post","2021","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1060","1045","34840","30040"
"In post","2021","Unknown","Unknown","Greater Manchester","Female","1060","1005","28230","25560"
"In post","2021","Unknown","Unknown","Greater Manchester","Male","1270","1245","29810","25560"
"In post","2021","Unknown","Unknown","Hampshire and Isle of Wight","Female","535","465","28650","23130"
"In post","2021","Unknown","Unknown","Hampshire and Isle of Wight","Male","665","620","31290","26680"
"In post","2021","Unknown","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","85","80","24110","22750"
"In post","2021","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","100","100","26950","24440"
"In post","2021","Unknown","Unknown","Highlands and Islands","Female","105","90","26250","24450"
"In post","2021","Unknown","Unknown","Highlands and Islands","Male","90","85","28580","26640"
"In post","2021","Unknown","Unknown","Inner London - East","Female","775","740","38560","32260"
"In post","2021","Unknown","Unknown","Inner London - East","Male","795","785","42610","36160"
"In post","2021","Unknown","Unknown","Inner London - West","Female","5015","4890","44060","38540"
"In post","2021","Unknown","Unknown","Inner London - West","Male","4235","4205","46690","40050"
"In post","2021","Unknown","Unknown","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Kent","Female","250","235","26690","24880"
"In post","2021","Unknown","Unknown","Kent","Male","335","330","29030","27850"
"In post","2021","Unknown","Unknown","Lancashire","Female","435","390","25620","22350"
"In post","2021","Unknown","Unknown","Lancashire","Male","485","465","26070","22850"
"In post","2021","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","Female","340","310","24710","22350"
"In post","2021","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","Male","255","245","24770","22850"
"In post","2021","Unknown","Unknown","Lincolnshire","Female","45","45","28190","23840"
"In post","2021","Unknown","Unknown","Lincolnshire","Male","50","50","25190","25300"
"In post","2021","Unknown","Unknown","Merseyside","Female","1000","905","26270","22350"
"In post","2021","Unknown","Unknown","Merseyside","Male","815","795","27470","22570"
"In post","2021","Unknown","Unknown","North Eastern Scotland","Female","190","175","28640","25870"
"In post","2021","Unknown","Unknown","North Eastern Scotland","Male","185","175","32130","30650"
"In post","2021","Unknown","Unknown","North Yorkshire","Female","195","180","30650","26510"
"In post","2021","Unknown","Unknown","North Yorkshire","Male","205","200","29760","26670"
"In post","2021","Unknown","Unknown","Northern Ireland","Female","260","240","25290","21420"
"In post","2021","Unknown","Unknown","Northern Ireland","Male","345","335","25930","21530"
"In post","2021","Unknown","Unknown","Northumberland and Tyne and Wear","Female","1510","1310","24570","21440"
"In post","2021","Unknown","Unknown","Northumberland and Tyne and Wear","Male","1285","1240","27460","25560"
"In post","2021","Unknown","Unknown","Outer London - East and North East","Female","160","160","27680","28720"
"In post","2021","Unknown","Unknown","Outer London - East and North East","Male","150","145","30020","31060"
"In post","2021","Unknown","Unknown","Outer London - South","Female","520","500","34130","30600"
"In post","2021","Unknown","Unknown","Outer London - South","Male","515","505","37710","33650"
"In post","2021","Unknown","Unknown","Outer London - West and North West","Female","280","270","29240","28650"
"In post","2021","Unknown","Unknown","Outer London - West and North West","Male","255","250","31950","30720"
"In post","2021","Unknown","Unknown","Overseas","Female","260","260","50130","46620"
"In post","2021","Unknown","Unknown","Overseas","Male","245","245","53540","53000"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","Female","340","320","27530","22850"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","Male","320","315","29250","25560"
"In post","2021","Unknown","Unknown","South Yorkshire","Female","280","265","30070","25000"
"In post","2021","Unknown","Unknown","South Yorkshire","Male","300","295","32070","26580"
"In post","2021","Unknown","Unknown","Southern Scotland","Female","750","670","26770","22820"
"In post","2021","Unknown","Unknown","Southern Scotland","Male","560","540","27900","23290"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","Female","295","270","28520","26980"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","Male","320","310","30420","28400"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","Female","370","350","24090","22350"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","Male","320","315","25910","24440"
"In post","2021","Unknown","Unknown","Unknown","Female","450","445","34180","32000"
"In post","2021","Unknown","Unknown","Unknown","Male","1950","1950","37750","33570"
"In post","2021","Unknown","Unknown","West Central Scotland","Female","1235","1135","28950","25560"
"In post","2021","Unknown","Unknown","West Central Scotland","Male","1490","1430","30130","27570"
"In post","2021","Unknown","Unknown","West Midlands","Female","915","860","27680","25000"
"In post","2021","Unknown","Unknown","West Midlands","Male","840","820","29570","25560"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","Female","605","540","24800","21590"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","Male","475","460","28560","23840"
"In post","2021","Unknown","Unknown","West Yorkshire","Female","1250","1180","30390","25560"
"In post","2021","Unknown","Unknown","West Yorkshire","Male","1360","1335","28910","25560"
"In post","2021","Unknown","White","Bedfordshire and Hertfordshire","Female","135","130","37690","34310"
"In post","2021","Unknown","White","Bedfordshire and Hertfordshire","Male","130","130","40740","37640"
"In post","2021","Unknown","White","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Berkshire, Buckinghamshire and Oxfordshire","Female","185","170","36940","33300"
"In post","2021","Unknown","White","Berkshire, Buckinghamshire and Oxfordshire","Male","285","275","38350","39070"
"In post","2021","Unknown","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Cheshire","Female","305","300","32750","32770"
"In post","2021","Unknown","White","Cheshire","Male","325","325","36710","36410"
"In post","2021","Unknown","White","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Cornwall and Isles of Scilly","Female","20","15","[c]","[c]"
"In post","2021","Unknown","White","Cornwall and Isles of Scilly","Male","45","40","24510","21950"
"In post","2021","Unknown","White","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Cumbria","Female","15","15","[c]","[c]"
"In post","2021","Unknown","White","Cumbria","Male","25","25","[c]","[c]"
"In post","2021","Unknown","White","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Derbyshire and Nottinghamshire","Female","225","205","31020","27130"
"In post","2021","Unknown","White","Derbyshire and Nottinghamshire","Male","180","175","32640","31810"
"In post","2021","Unknown","White","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Devon","Female","145","135","28160","23540"
"In post","2021","Unknown","White","Devon","Male","230","220","32940","31740"
"In post","2021","Unknown","White","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Dorset and Somerset","Female","115","105","28850","25350"
"In post","2021","Unknown","White","Dorset and Somerset","Male","150","140","32620","28420"
"In post","2021","Unknown","White","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","East Anglia","Female","260","235","32340","29270"
"In post","2021","Unknown","White","East Anglia","Male","330","320","34630","31000"
"In post","2021","Unknown","White","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","East Wales","Female","745","660","30300","27460"
"In post","2021","Unknown","White","East Wales","Male","590","575","33350","29540"
"In post","2021","Unknown","White","East Wales","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","White","East Yorkshire and Northern Lincolnshire","Female","45","40","24520","22350"
"In post","2021","Unknown","White","East Yorkshire and Northern Lincolnshire","Male","85","85","27350","26670"
"In post","2021","Unknown","White","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Eastern Scotland","Female","1130","1045","38140","33650"
"In post","2021","Unknown","White","Eastern Scotland","Male","1280","1230","37090","33650"
"In post","2021","Unknown","White","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Essex","Female","105","90","29530","26970"
"In post","2021","Unknown","White","Essex","Male","90","85","32530","29670"
"In post","2021","Unknown","White","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Gloucestershire, Wiltshire and Bath/Bristol area","Female","820","750","35410","33300"
"In post","2021","Unknown","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1025","1005","41570","39860"
"In post","2021","Unknown","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Greater Manchester","Female","420","375","30710","26860"
"In post","2021","Unknown","White","Greater Manchester","Male","285","275","34130","31810"
"In post","2021","Unknown","White","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Hampshire and Isle of Wight","Female","630","555","30220","27070"
"In post","2021","Unknown","White","Hampshire and Isle of Wight","Male","650","605","32620","29540"
"In post","2021","Unknown","White","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
