"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Undeclared","AO","Female","115","85","22600","21430"
"In post","2021","65+","Undeclared","AO","Male","165","125","25670","22500"
"In post","2021","65+","Undeclared","EO","Female","70","55","27570","27570"
"In post","2021","65+","Undeclared","EO","Male","120","95","28510","27570"
"In post","2021","65+","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","G6","Male","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","G7","Female","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","G7","Male","20","20","[c]","[c]"
"In post","2021","65+","Undeclared","HEO","Female","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","HEO","Male","65","55","36140","35000"
"In post","2021","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","SCS level","Male","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","SEO","Female","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","SEO","Male","35","30","44020","42800"
"In post","2021","65+","Undeclared","Unknown","Female","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Male","15","10","[c]","[c]"
"In post","2021","65+","Unknown","AA","Female","65","50","19920","20070"
"In post","2021","65+","Unknown","AA","Male","155","130","19710","20060"
"In post","2021","65+","Unknown","AO","Female","220","160","21970","21440"
"In post","2021","65+","Unknown","AO","Male","205","165","22840","21440"
"In post","2021","65+","Unknown","EO","Female","120","95","28110","28130"
"In post","2021","65+","Unknown","EO","Male","155","120","28890","29170"
"In post","2021","65+","Unknown","G6","Female","20","20","[c]","[c]"
"In post","2021","65+","Unknown","G6","Male","40","30","72570","72020"
"In post","2021","65+","Unknown","G7","Female","30","20","[c]","[c]"
"In post","2021","65+","Unknown","G7","Male","65","50","59060","58130"
"In post","2021","65+","Unknown","HEO","Female","45","35","35280","35000"
"In post","2021","65+","Unknown","HEO","Male","110","85","35570","35000"
"In post","2021","65+","Unknown","SCS level","Female","15","10","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","Male","20","20","[c]","[c]"
"In post","2021","65+","Unknown","SEO","Female","30","20","[c]","[c]"
"In post","2021","65+","Unknown","SEO","Male","80","60","44340","44240"
"In post","2021","65+","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","AO","Female","75","[c]","21180","21010"
"Leaver CS","2021","20-29","Declared disabled","AO","Male","75","[c]","22540","21010"
"Leaver CS","2021","20-29","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","AA","Female","125","[c]","19280","19050"
"Leaver CS","2021","20-29","Declared non-disabled","AA","Male","115","[c]","18950","18200"
"Leaver CS","2021","20-29","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","AO","Female","715","[c]","21510","21010"
"Leaver CS","2021","20-29","Declared non-disabled","AO","Male","625","[c]","22170","21010"
"Leaver CS","2021","20-29","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Female","265","[c]","26110","26680"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Male","265","[c]","26080","26410"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","HEO","Female","135","[c]","31350","31730"
"Leaver CS","2021","20-29","Declared non-disabled","HEO","Male","145","[c]","32610","32730"
"Leaver CS","2021","20-29","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SEO","Female","55","[c]","39500","40070"
"Leaver CS","2021","20-29","Declared non-disabled","SEO","Male","50","[c]","39710","40010"
"Leaver CS","2021","20-29","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA","Female","100","[c]","19170","18510"
"Leaver CS","2021","20-29","Unknown","AA","Male","85","[c]","19180","19090"
"Leaver CS","2021","20-29","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AO","Female","575","[c]","20900","21010"
"Leaver CS","2021","20-29","Unknown","AO","Male","495","[c]","21180","21010"
"Leaver CS","2021","20-29","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Female","230","[c]","25150","26820"
"Leaver CS","2021","20-29","Unknown","EO","Male","255","[c]","25820","26410"
"Leaver CS","2021","20-29","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HEO","Female","110","[c]","31030","30850"
"Leaver CS","2021","20-29","Unknown","HEO","Male","115","[c]","31640","31070"
"Leaver CS","2021","20-29","Unknown","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Female","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AO","Female","55","[c]","21420","21010"
"Leaver CS","2021","30-39","Declared disabled","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","EO","Female","35","[c]","27020","27570"
"Leaver CS","2021","30-39","Declared disabled","EO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AA","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AO","Female","415","[c]","21500","21010"
"Leaver CS","2021","30-39","Declared non-disabled","AO","Male","390","[c]","22620","21010"
"Leaver CS","2021","30-39","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Female","240","[c]","26750","26980"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Male","185","[c]","27440","27570"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","G6","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","G6","Male","35","[c]","68600","67800"
"Leaver CS","2021","30-39","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","G7","Female","105","[c]","53140","52750"
"Leaver CS","2021","30-39","Declared non-disabled","G7","Male","130","[c]","55070","54400"
"Leaver CS","2021","30-39","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","HEO","Female","125","[c]","33850","33190"
"Leaver CS","2021","30-39","Declared non-disabled","HEO","Male","115","[c]","33140","33290"
"Leaver CS","2021","30-39","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SEO","Female","135","[c]","40410","40080"
"Leaver CS","2021","30-39","Declared non-disabled","SEO","Male","105","[c]","40710","40450"
"Leaver CS","2021","30-39","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AO","Female","225","[c]","21430","21010"
"Leaver CS","2021","30-39","Unknown","AO","Male","235","[c]","22540","21050"
"Leaver CS","2021","30-39","Unknown","EO","Female","165","[c]","28330","27570"
"Leaver CS","2021","30-39","Unknown","EO","Male","125","[c]","28590","27570"
"Leaver CS","2021","30-39","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
