"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","London","Heterosexual / straight","150","[c]","35890","32650"
"Leaver CS","2021","30-39","Operational Delivery","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","London","Unknown","70","[c]","32630","30600"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","Heterosexual / straight","650","[c]","26030","21910"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","Undeclared","95","[c]","25960","22820"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","Unknown","350","[c]","24980","22350"
"Leaver CS","2021","30-39","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outside London","Heterosexual / straight","65","[c]","24480","21350"
"Leaver CS","2021","30-39","Other","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","London","Heterosexual / straight","80","[c]","48930","51810"
"Leaver CS","2021","30-39","Policy","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","London","Unknown","60","[c]","46910","50240"
"Leaver CS","2021","30-39","Policy","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","Heterosexual / straight","35","[c]","37640","37920"
"Leaver CS","2021","30-39","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","Heterosexual / straight","65","[c]","33230","33630"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","Unknown","45","[c]","29920","30220"
"Leaver CS","2021","30-39","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Heterosexual / straight","115","[c]","40730","35430"
"Leaver CS","2021","30-39","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Unknown","145","[c]","38780","31060"
"Leaver CS","2021","30-39","Unknown","Outside London","Heterosexual / straight","305","[c]","26000","24110"
"Leaver CS","2021","30-39","Unknown","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","Unknown","660","[c]","27140","27570"
"Leaver CS","2021","30-39","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Outside London","Heterosexual / straight","40","[c]","43310","32150"
"Leaver CS","2021","40-49","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","London","Heterosexual / straight","85","[c]","39470","32180"
"Leaver CS","2021","40-49","Operational Delivery","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","London","Unknown","55","[c]","38800","31870"
"Leaver CS","2021","40-49","Operational Delivery","Outside London","Heterosexual / straight","460","[c]","27340","24250"
"Leaver CS","2021","40-49","Operational Delivery","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Outside London","Undeclared","70","[c]","28120","23800"
"Leaver CS","2021","40-49","Operational Delivery","Outside London","Unknown","265","[c]","25410","21870"
"Leaver CS","2021","40-49","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Outside London","Heterosexual / straight","90","[c]","28880","27750"
"Leaver CS","2021","40-49","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
