"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","London","55","[c]","37250","34700"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Analysis","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","London","35","[c]","35940","33390"
"Leaver Dept.","2021","20-29","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","London","370","[c]","36220","33510"
"Leaver Dept.","2021","20-29","Unknown","No function","Outside London","150","[c]","24100","21590"
"Leaver Dept.","2021","20-29","Unknown","No function","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","Unknown","275","[c]","31250","32000"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","London","210","[c]","34700","32250"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Outside London","280","[c]","28040","27570"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","London","50","[c]","43400","42840"
"Leaver Dept.","2021","30-39","Declared disabled","No function","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","London","45","[c]","46000","40940"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Outside London","80","[c]","31050","27570"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","London","45","[c]","46660","45390"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","London","30","[c]","53050","54470"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","Outside London","30","[c]","34950","31720"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","London","40","[c]","47200","45200"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Outside London","60","[c]","35660","31540"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","London","40","[c]","51600","51280"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","London","420","[c]","48540","52300"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","Outside London","265","[c]","27290","22570"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","Unknown","45","[c]","44950","32320"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Outside London","65","[c]","36280","34830"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","London","390","[c]","44700","42170"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Outside London","640","[c]","27930","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","London","50","[c]","44010","42460"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Outside London","60","[c]","27110","27570"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Analysis","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","London","210","[c]","45770","48900"
"Leaver Dept.","2021","30-39","Unknown","No function","Outside London","100","[c]","30890","29690"
"Leaver Dept.","2021","30-39","Unknown","No function","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","Unknown","70","[c]","36010","32000"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","London","125","[c]","48730","53150"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Outside London","185","[c]","30040","27570"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Outside London","80","[c]","29620","27570"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","London","175","[c]","57790","55320"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","Outside London","130","[c]","32900","26550"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","Outside London","55","[c]","44830","40540"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Property","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","London","210","[c]","54620","54820"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Outside London","515","[c]","31580","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","London","15","[c]","[c]","[c]"
