"Status","Year","Disability","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Unknown","South Yorkshire","Female","2760","2350","28740","27570"
"In post","2021","Declared non-disabled","Unknown","South Yorkshire","Male","1830","1770","30900","27570"
"In post","2021","Declared non-disabled","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Southern Scotland","Female","715","605","27210","27570"
"In post","2021","Declared non-disabled","Unknown","Southern Scotland","Male","340","325","29430","27570"
"In post","2021","Declared non-disabled","Unknown","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","Female","1650","1440","27450","27570"
"In post","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","Male","1045","970","28670","27570"
"In post","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Tees Valley and Durham","Female","1690","1400","24800","21430"
"In post","2021","Declared non-disabled","Unknown","Tees Valley and Durham","Male","875","825","25190","21430"
"In post","2021","Declared non-disabled","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Female","460","415","29990","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Male","310","300","30390","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","West Central Scotland","Female","3505","3090","29050","27570"
"In post","2021","Declared non-disabled","Unknown","West Central Scotland","Male","2280","2190","31480","27570"
"In post","2021","Declared non-disabled","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","West Midlands","Female","3090","2615","26210","27570"
"In post","2021","Declared non-disabled","Unknown","West Midlands","Male","1710","1640","27140","27570"
"In post","2021","Declared non-disabled","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","West Wales and The Valleys","Female","3205","2850","30610","27570"
"In post","2021","Declared non-disabled","Unknown","West Wales and The Valleys","Male","1705","1645","33560","27570"
"In post","2021","Declared non-disabled","Unknown","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","West Yorkshire","Female","2350","2050","29370","27570"
"In post","2021","Declared non-disabled","Unknown","West Yorkshire","Male","1650","1595","31060","27570"
"In post","2021","Declared non-disabled","Unknown","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","East Anglia","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","East Wales","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Hampshire and Isle of Wight","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","Hampshire and Isle of Wight","Male","40","40","41460","44830"
"In post","2021","Undeclared","Analysis","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Inner London - East","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Analysis","Inner London - East","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Analysis","Inner London - West","Female","65","65","43380","42470"
"In post","2021","Undeclared","Analysis","Inner London - West","Male","120","115","45600","42680"
"In post","2021","Undeclared","Analysis","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Anglia","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Anglia","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Wales","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Wales","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","30","38010","34800"
"In post","2021","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","40","45200","41770"
"In post","2021","Undeclared","Commercial","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - East","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - West","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - West","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Commercial","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Merseyside","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Merseyside","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - South","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - South","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Shropshire and Staffordshire","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - West","Female","55","50","46190","42460"
"In post","2021","Undeclared","Communications","Inner London - West","Male","45","45","49200","42890"
"In post","2021","Undeclared","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","Male","45","45","26340","25560"
"In post","2021","Undeclared","Communications","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - West and North West","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","Male","25","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Wales","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Wales","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","5","[c]","[c]"
