"Status","Year","Ethnicity","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","UK Supreme Court","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Female","Undeclared","45","45","44460","45730"
"In post","2021","Undeclared","Attorney General's Departments","Female","Unknown","15","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Male","Undeclared","45","45","45510","46800"
"In post","2021","Undeclared","Attorney General's Departments","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Female","Undeclared","55","55","44280","40600"
"In post","2021","Undeclared","Cabinet Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Male","Undeclared","120","120","50730","54700"
"In post","2021","Undeclared","Cabinet Office","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","40","35","37640","30360"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","Undeclared","125","120","46320","43190"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","Unknown","40","40","32700","32730"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","35","35","44820","43040"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","Undeclared","250","245","48650","49310"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","Unknown","110","105","40240","39670"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Female","Undeclared","75","70","44620","40940"
"In post","2021","Undeclared","Department for Education","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Male","Heterosexual / straight","30","30","40170","36300"
"In post","2021","Undeclared","Department for Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Male","Undeclared","110","110","45400","42100"
"In post","2021","Undeclared","Department for Education","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","Undeclared","125","115","35700","32560"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","Unknown","30","25","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","35","35","34330","31770"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","Undeclared","175","170","37330","33880"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","Unknown","55","55","31600","29270"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Male","Undeclared","35","35","45530","43160"
"In post","2021","Undeclared","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Female","Heterosexual / straight","85","80","31240","26780"
"In post","2021","Undeclared","Department for Transport","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Female","Undeclared","170","155","32050","28440"
"In post","2021","Undeclared","Department for Transport","Female","Unknown","40","40","27040","21590"
"In post","2021","Undeclared","Department for Transport","Male","Heterosexual / straight","205","200","31690","27680"
"In post","2021","Undeclared","Department for Transport","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Male","Undeclared","460","450","35570","31420"
"In post","2021","Undeclared","Department for Transport","Male","Unknown","65","65","30930","27680"
"In post","2021","Undeclared","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","Female","Heterosexual / straight","350","300","27720","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","Female","Undeclared","895","785","28060","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Female","Unknown","1235","990","26630","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Male","Heterosexual / straight","275","265","28770","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Male","LGBO","45","40","26730","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Male","Undeclared","945","905","30690","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Male","Unknown","760","700","28460","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Female","Heterosexual / straight","45","40","42040","40070"
"In post","2021","Undeclared","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Female","Undeclared","105","90","38920","36330"
"In post","2021","Undeclared","Department of Health and Social Care","Female","Unknown","220","195","44990","39840"
"In post","2021","Undeclared","Department of Health and Social Care","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Male","Undeclared","65","60","52840","41030"
"In post","2021","Undeclared","Department of Health and Social Care","Male","Unknown","110","110","52570","50390"
"In post","2021","Undeclared","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","35","35","41430","36400"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","Undeclared","70","70","45860","41660"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","45","40","49880","52400"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","Undeclared","165","165","49370","44230"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Female","Undeclared","100","85","32280","27130"
"In post","2021","Undeclared","HM Land Registry","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Male","Undeclared","115","105","35440","33840"
"In post","2021","Undeclared","HM Land Registry","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","Female","Heterosexual / straight","100","90","29960","28130"
"In post","2021","Undeclared","HM Revenue and Customs","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","Female","Undeclared","700","605","32710","29890"
"In post","2021","Undeclared","HM Revenue and Customs","Female","Unknown","230","200","29950","27680"
"In post","2021","Undeclared","HM Revenue and Customs","Male","Heterosexual / straight","125","120","33580","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Male","LGBO","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","Male","Undeclared","1120","1060","36490","31870"
"In post","2021","Undeclared","HM Revenue and Customs","Male","Unknown","345","325","33140","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Female","Undeclared","35","35","41780","33830"
"In post","2021","Undeclared","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Male","Undeclared","65","65","45960","43870"
"In post","2021","Undeclared","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Female","Heterosexual / straight","170","155","31200","28650"
"In post","2021","Undeclared","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Female","Undeclared","680","605","32520","28650"
"In post","2021","Undeclared","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Male","Heterosexual / straight","210","200","33040","29210"
"In post","2021","Undeclared","Home Office","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office","Male","Undeclared","1045","990","33730","29370"
"In post","2021","Undeclared","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Female","Heterosexual / straight","50","50","31520","27540"
"In post","2021","Undeclared","Ministry of Defence","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Female","Undeclared","780","735","33650","33000"
"In post","2021","Undeclared","Ministry of Defence","Female","Unknown","70","65","36890","37320"
"In post","2021","Undeclared","Ministry of Defence","Male","Heterosexual / straight","115","115","36410","34110"
"In post","2021","Undeclared","Ministry of Defence","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Male","Undeclared","2105","2065","37040","36410"
"In post","2021","Undeclared","Ministry of Defence","Male","Unknown","215","215","40780","37360"
"In post","2021","Undeclared","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","Undeclared","55","50","44950","46120"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","Unknown","10","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","Female","Heterosexual / straight","230","210","26220","23840"
"In post","2021","Undeclared","Ministry of Justice","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","Female","Undeclared","705","650","29110","25760"
"In post","2021","Undeclared","Ministry of Justice","Female","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","Male","Heterosexual / straight","215","210","30050","27600"
"In post","2021","Undeclared","Ministry of Justice","Male","LGBO","40","40","29100","28220"
"In post","2021","Undeclared","Ministry of Justice","Male","Undeclared","850","825","32170","31180"
"In post","2021","Undeclared","Ministry of Justice","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Female","Undeclared","65","65","33700","32260"
"In post","2021","Undeclared","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Male","Undeclared","100","100","36770","36740"
