"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","London","SEO","Heterosexual / straight","105","105","42340","41760"
"In post","2021","Other ethnicity","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","London","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Other ethnicity","London","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Other ethnicity","London","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AA","Heterosexual / straight","30","30","19860","19560"
"In post","2021","Other ethnicity","Outside London","AA","LGBO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AO","Heterosexual / straight","240","220","22310","21010"
"In post","2021","Other ethnicity","Outside London","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","AO","Undeclared","30","25","24450","21230"
"In post","2021","Other ethnicity","Outside London","AO","Unknown","50","45","24300","21140"
"In post","2021","Other ethnicity","Outside London","EO","Heterosexual / straight","275","265","27200","27570"
"In post","2021","Other ethnicity","Outside London","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","EO","Undeclared","35","35","27580","27570"
"In post","2021","Other ethnicity","Outside London","EO","Unknown","50","45","27650","27570"
"In post","2021","Other ethnicity","Outside London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G7","Heterosexual / straight","65","65","55090","52900"
"In post","2021","Other ethnicity","Outside London","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","HEO","Heterosexual / straight","125","120","32310","31990"
"In post","2021","Other ethnicity","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","HEO","Undeclared","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SEO","Heterosexual / straight","95","90","43860","40580"
"In post","2021","Other ethnicity","Outside London","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","Unknown","Heterosexual / straight","30","30","26440","23380"
"In post","2021","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","London","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Undeclared","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","London","AA","Undeclared","30","25","[c]","[c]"
"In post","2021","Undeclared","London","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","London","AO","Heterosexual / straight","130","120","25340","25110"
"In post","2021","Undeclared","London","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","London","AO","Undeclared","280","260","25440","25110"
"In post","2021","Undeclared","London","AO","Unknown","105","90","24440","25110"
"In post","2021","Undeclared","London","EO","Heterosexual / straight","270","255","30230","30720"
"In post","2021","Undeclared","London","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","London","EO","Undeclared","635","600","30020","30330"
"In post","2021","Undeclared","London","EO","Unknown","270","245","30750","31060"
"In post","2021","Undeclared","London","G6","Heterosexual / straight","60","60","69510","68720"
"In post","2021","Undeclared","London","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","London","G6","Undeclared","230","220","69650","68720"
"In post","2021","Undeclared","London","G6","Unknown","50","50","70820","69040"
"In post","2021","Undeclared","London","G7","Heterosexual / straight","120","115","57990","57620"
"In post","2021","Undeclared","London","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","London","G7","Undeclared","620","610","57550","57460"
"In post","2021","Undeclared","London","G7","Unknown","110","105","56800","56230"
"In post","2021","Undeclared","London","HEO","Heterosexual / straight","160","155","36190","36160"
"In post","2021","Undeclared","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","London","HEO","Undeclared","555","540","36330","36160"
"In post","2021","Undeclared","London","HEO","Unknown","125","115","36830","36650"
"In post","2021","Undeclared","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","London","SCS level","Undeclared","80","75","89110","80180"
"In post","2021","Undeclared","London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","London","SEO","Heterosexual / straight","85","85","42650","41970"
"In post","2021","Undeclared","London","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","London","SEO","Undeclared","460","445","43270","42580"
"In post","2021","Undeclared","London","SEO","Unknown","80","75","43390","42540"
"In post","2021","Undeclared","London","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","London","Unknown","Undeclared","50","45","36470","35310"
"In post","2021","Undeclared","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outside London","AA","Heterosexual / straight","65","60","19150","19560"
"In post","2021","Undeclared","Outside London","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Outside London","AA","Undeclared","260","240","19230","19560"
"In post","2021","Undeclared","Outside London","AA","Unknown","55","50","20260","20070"
"In post","2021","Undeclared","Outside London","AO","Heterosexual / straight","605","550","22750","21430"
"In post","2021","Undeclared","Outside London","AO","LGBO","80","75","24340","21580"
"In post","2021","Undeclared","Outside London","AO","Undeclared","2330","2130","22880","21180"
"In post","2021","Undeclared","Outside London","AO","Unknown","1030","850","21560","21010"
"In post","2021","Undeclared","Outside London","EO","Heterosexual / straight","670","620","28030","27570"
"In post","2021","Undeclared","Outside London","EO","LGBO","70","70","28120","27570"
"In post","2021","Undeclared","Outside London","EO","Undeclared","2765","2560","27550","27370"
"In post","2021","Undeclared","Outside London","EO","Unknown","1130","985","28150","27570"
"In post","2021","Undeclared","Outside London","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Outside London","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Outside London","G6","Undeclared","240","230","68490","66330"
"In post","2021","Undeclared","Outside London","G6","Unknown","65","60","66210","64670"
"In post","2021","Undeclared","Outside London","G7","Heterosexual / straight","105","100","54040","52580"
"In post","2021","Undeclared","Outside London","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Outside London","G7","Undeclared","835","810","54170","52770"
"In post","2021","Undeclared","Outside London","G7","Unknown","280","270","52100","52270"
"In post","2021","Undeclared","Outside London","HEO","Heterosexual / straight","265","260","33320","32100"
"In post","2021","Undeclared","Outside London","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Outside London","HEO","Undeclared","1870","1790","33350","33260"
"In post","2021","Undeclared","Outside London","HEO","Unknown","425","395","33180","32470"
"In post","2021","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outside London","SCS level","Undeclared","35","35","89780","84710"
"In post","2021","Undeclared","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Outside London","SEO","Heterosexual / straight","165","160","41580","40580"
"In post","2021","Undeclared","Outside London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Outside London","SEO","Undeclared","1410","1350","41710","40580"
"In post","2021","Undeclared","Outside London","SEO","Unknown","350","335","39600","38630"
"In post","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","60","55","31000","30210"
"In post","2021","Undeclared","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Outside London","Unknown","Undeclared","355","335","36150","34710"
"In post","2021","Undeclared","Outside London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Overseas","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Overseas","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","G7","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","HEO","Undeclared","40","40","35600","34100"
"In post","2021","Undeclared","Overseas","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","London","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","London","AA","Unknown","255","245","21210","20280"
"In post","2021","Unknown","London","AO","Heterosexual / straight","110","100","27820","25390"
"In post","2021","Unknown","London","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","London","AO","Undeclared","30","30","26770","25450"
"In post","2021","Unknown","London","AO","Unknown","1590","1525","26240","24590"
"In post","2021","Unknown","London","EO","Heterosexual / straight","140","135","30270","31060"
"In post","2021","Unknown","London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","London","EO","Undeclared","65","60","29490","29570"
"In post","2021","Unknown","London","EO","Unknown","2300","2240","29510","29570"
"In post","2021","Unknown","London","G6","Heterosexual / straight","55","50","70560","69790"
"In post","2021","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G6","Undeclared","35","35","68070","67350"
"In post","2021","Unknown","London","G6","Unknown","1125","1085","69220","66880"
"In post","2021","Unknown","London","G7","Heterosexual / straight","140","135","56760","54760"
"In post","2021","Unknown","London","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","London","G7","Undeclared","65","60","57360","56340"
"In post","2021","Unknown","London","G7","Unknown","2690","2640","55970","54700"
"In post","2021","Unknown","London","HEO","Heterosexual / straight","135","130","35200","34800"
"In post","2021","Unknown","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","London","HEO","Undeclared","70","65","35220","35010"
"In post","2021","Unknown","London","HEO","Unknown","3800","3755","33480","33100"
"In post","2021","Unknown","London","SCS level","Heterosexual / straight","40","40","93170","93000"
"In post","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Unknown","720","700","92970","80210"
"In post","2021","Unknown","London","SEO","Heterosexual / straight","85","85","43240","42000"
"In post","2021","Unknown","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","London","SEO","Undeclared","50","50","44690","44240"
"In post","2021","Unknown","London","SEO","Unknown","1810","1780","41850","41550"
"In post","2021","Unknown","London","Unknown","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","London","Unknown","Unknown","130","125","30170","26810"
"In post","2021","Unknown","Outside London","AA","Heterosexual / straight","160","135","19890","20150"
"In post","2021","Unknown","Outside London","AA","LGBO","10","5","[c]","[c]"
"In post","2021","Unknown","Outside London","AA","Undeclared","350","300","20100","20070"
"In post","2021","Unknown","Outside London","AA","Unknown","2565","2345","19960","20070"
"In post","2021","Unknown","Outside London","AO","Heterosexual / straight","885","785","23320","21440"
"In post","2021","Unknown","Outside London","AO","LGBO","50","50","23810","21440"
"In post","2021","Unknown","Outside London","AO","Undeclared","915","820","22810","22820"
"In post","2021","Unknown","Outside London","AO","Unknown","16685","15470","22070","21010"
"In post","2021","Unknown","Outside London","EO","Heterosexual / straight","595","550","27430","27570"
"In post","2021","Unknown","Outside London","EO","LGBO","40","35","28090","27570"
"In post","2021","Unknown","Outside London","EO","Undeclared","670","620","28350","29350"
"In post","2021","Unknown","Outside London","EO","Unknown","10840","10325","27100","26670"
"In post","2021","Unknown","Outside London","G6","Heterosexual / straight","40","35","68830","66240"
"In post","2021","Unknown","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","G6","Undeclared","30","30","69220","66580"
"In post","2021","Unknown","Outside London","G6","Unknown","735","710","69090","66290"
"In post","2021","Unknown","Outside London","G7","Heterosexual / straight","165","155","53940","52580"
"In post","2021","Unknown","Outside London","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Outside London","G7","Undeclared","125","120","54450","53100"
"In post","2021","Unknown","Outside London","G7","Unknown","2400","2310","53690","52580"
"In post","2021","Unknown","Outside London","HEO","Heterosexual / straight","310","290","32500","31810"
"In post","2021","Unknown","Outside London","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Outside London","HEO","Undeclared","350","330","33440","33300"
"In post","2021","Unknown","Outside London","HEO","Unknown","5635","5440","32240","31810"
"In post","2021","Unknown","Outside London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SCS level","Unknown","330","325","85520","76710"
"In post","2021","Unknown","Outside London","SEO","Heterosexual / straight","225","210","41880","39630"
"In post","2021","Unknown","Outside London","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Outside London","SEO","Undeclared","220","205","43140","45100"
"In post","2021","Unknown","Outside London","SEO","Unknown","3025","2895","40340","38940"
"In post","2021","Unknown","Outside London","Unknown","Heterosexual / straight","100","90","30900","32100"
"In post","2021","Unknown","Outside London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Outside London","Unknown","Undeclared","55","50","33750","34340"
"In post","2021","Unknown","Outside London","Unknown","Unknown","940","840","28040","23840"
"In post","2021","Unknown","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
