"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office for Standards in Education","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Wales Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","ESTYN","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Other Cabinet Office Agencies","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Wales Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Office for Standards in Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Digital, Culture, Media and Sport","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Justice","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Office for Standards in Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Cabinet Office","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Ministry of Justice","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Office for Standards in Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","United Kingdom Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
