"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","G6","Female","Undeclared","135","130","68110","66440"
"In post","2021","Undeclared","G6","Female","Unknown","50","45","68660","65550"
"In post","2021","Undeclared","G6","Male","Heterosexual / straight","45","45","70640","68940"
"In post","2021","Undeclared","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","G6","Male","Undeclared","350","340","69250","68550"
"In post","2021","Undeclared","G6","Male","Unknown","65","60","67870","67000"
"In post","2021","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","G7","Female","Heterosexual / straight","100","95","55020","54700"
"In post","2021","Undeclared","G7","Female","LGBO","10","5","[c]","[c]"
"In post","2021","Undeclared","G7","Female","Undeclared","460","440","55880","54700"
"In post","2021","Undeclared","G7","Female","Unknown","140","130","53210","52610"
"In post","2021","Undeclared","G7","Male","Heterosexual / straight","135","130","57270","56660"
"In post","2021","Undeclared","G7","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","G7","Male","Undeclared","1025","1005","55530","54700"
"In post","2021","Undeclared","G7","Male","Unknown","255","250","53530","52580"
"In post","2021","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HEO","Female","Heterosexual / straight","180","170","34060","33800"
"In post","2021","Undeclared","HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","HEO","Female","Undeclared","870","815","33590","33300"
"In post","2021","Undeclared","HEO","Female","Unknown","245","225","34170","33590"
"In post","2021","Undeclared","HEO","Male","Heterosexual / straight","255","250","34570","33900"
"In post","2021","Undeclared","HEO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","HEO","Male","Undeclared","1610","1565","34330","33510"
"In post","2021","Undeclared","HEO","Male","Unknown","305","290","33950","33480"
"In post","2021","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","SCS level","Female","Undeclared","40","35","86670","80900"
"In post","2021","Undeclared","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","SCS level","Male","Undeclared","85","85","90450","83120"
"In post","2021","Undeclared","SCS level","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","SEO","Female","Heterosexual / straight","95","90","40780","40580"
"In post","2021","Undeclared","SEO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","SEO","Female","Undeclared","635","595","41180","40580"
"In post","2021","Undeclared","SEO","Female","Unknown","150","140","40430","39650"
"In post","2021","Undeclared","SEO","Male","Heterosexual / straight","165","160","42580","41760"
"In post","2021","Undeclared","SEO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","SEO","Male","Undeclared","1255","1215","42560","41610"
"In post","2021","Undeclared","SEO","Male","Unknown","280","270","40300","39450"
"In post","2021","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Female","Heterosexual / straight","60","60","30860","28690"
"In post","2021","Undeclared","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Female","Undeclared","175","160","32050","32090"
"In post","2021","Undeclared","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Male","Undeclared","255","250","38810","37170"
"In post","2021","Undeclared","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA","Female","Heterosexual / straight","90","70","19810","20070"
"In post","2021","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA","Female","Undeclared","190","155","20130","20070"
"In post","2021","Unknown","AA","Female","Unknown","1440","1270","20010","20070"
"In post","2021","Unknown","AA","Male","Heterosexual / straight","90","85","20470","20600"
"In post","2021","Unknown","AA","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","AA","Male","Undeclared","175","155","20250","20070"
"In post","2021","Unknown","AA","Male","Unknown","1380","1325","20140","20070"
"In post","2021","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AO","Female","Heterosexual / straight","540","445","22370","21440"
"In post","2021","Unknown","AO","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","AO","Female","Undeclared","630","545","22460","22820"
"In post","2021","Unknown","AO","Female","Unknown","9475","8480","21770","21010"
"In post","2021","Unknown","AO","Male","Heterosexual / straight","455","440","25530","25400"
"In post","2021","Unknown","AO","Male","LGBO","30","30","23260","21050"
"In post","2021","Unknown","AO","Male","Undeclared","315","305","23900","22820"
"In post","2021","Unknown","AO","Male","Unknown","8830","8540","23150","21070"
"In post","2021","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Female","Heterosexual / straight","410","370","27640","27570"
"In post","2021","Unknown","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","EO","Female","Undeclared","455","415","28430","29350"
"In post","2021","Unknown","EO","Female","Unknown","6485","6070","27330","27570"
"In post","2021","Unknown","EO","Male","Heterosexual / straight","325","320","28390","27570"
"In post","2021","Unknown","EO","Male","LGBO","30","30","28290","27570"
"In post","2021","Unknown","EO","Male","Undeclared","280","270","28550","29350"
"In post","2021","Unknown","EO","Male","Unknown","6730","6570","27710","27270"
"In post","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6","Female","Heterosexual / straight","50","45","70540","68490"
"In post","2021","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","G6","Female","Unknown","920","875","68410","66230"
"In post","2021","Unknown","G6","Male","Heterosexual / straight","50","45","68960","67590"
"In post","2021","Unknown","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","G6","Male","Undeclared","40","40","68760","66230"
"In post","2021","Unknown","G6","Male","Unknown","1025","1000","69700","67470"
"In post","2021","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G7","Female","Heterosexual / straight","165","155","54280","53420"
"In post","2021","Unknown","G7","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","G7","Female","Undeclared","80","80","54130","52920"
"In post","2021","Unknown","G7","Female","Unknown","2555","2440","54530","53420"
"In post","2021","Unknown","G7","Male","Heterosexual / straight","155","150","56210","55000"
"In post","2021","Unknown","G7","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","G7","Male","Undeclared","105","105","56430","55420"
"In post","2021","Unknown","G7","Male","Unknown","2730","2700","55280","54420"
"In post","2021","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HEO","Female","Heterosexual / straight","245","225","33120","32180"
"In post","2021","Unknown","HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","HEO","Female","Undeclared","235","220","33420","33300"
"In post","2021","Unknown","HEO","Female","Unknown","4935","4775","32540","31870"
"In post","2021","Unknown","HEO","Male","Heterosexual / straight","210","200","33630","33250"
"In post","2021","Unknown","HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","HEO","Male","Undeclared","185","180","34160","35000"
"In post","2021","Unknown","HEO","Male","Unknown","5095","5015","33170","32000"
"In post","2021","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HEO","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Female","Unknown","520","500","88060","78070"
"In post","2021","Unknown","SCS level","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","SCS level","Male","Unknown","570","565","92920","80100"
"In post","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO","Female","Heterosexual / straight","170","160","41390","40080"
"In post","2021","Unknown","SEO","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","SEO","Female","Undeclared","140","130","42970","44840"
"In post","2021","Unknown","SEO","Female","Unknown","2235","2140","40650","40310"
"In post","2021","Unknown","SEO","Male","Heterosexual / straight","140","140","43310","40940"
"In post","2021","Unknown","SEO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","SEO","Male","Undeclared","130","125","43940","44990"
"In post","2021","Unknown","SEO","Male","Unknown","2660","2605","41300","40500"
"In post","2021","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","90","80","31870","32690"
"In post","2021","Unknown","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Undeclared","35","30","30750","31420"
"In post","2021","Unknown","Unknown","Female","Unknown","885","800","28470","26810"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","30","30","30890","32370"
"In post","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Male","Unknown","2040","2015","36650","33570"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","AA","Female","Heterosexual / straight","4930","4265","19580","19560"
"In post","2021","White","AA","Female","LGBO","355","340","20290","20600"
"In post","2021","White","AA","Female","Undeclared","705","545","18980","18060"
"In post","2021","White","AA","Female","Unknown","720","565","20660","20600"
"In post","2021","White","AA","Male","Heterosexual / straight","5615","5365","19880","19560"
"In post","2021","White","AA","Male","LGBO","210","205","19820","20060"
"In post","2021","White","AA","Male","Undeclared","505","470","19740","19560"
"In post","2021","White","AA","Male","Unknown","800","725","21010","20670"
"In post","2021","White","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","AO","Female","Heterosexual / straight","36335","31205","21850","21010"
"In post","2021","White","AO","Female","LGBO","2010","1920","23540","21470"
"In post","2021","White","AO","Female","Undeclared","4010","3350","21940","21130"
"In post","2021","White","AO","Female","Unknown","6860","5345","21940","21010"
"In post","2021","White","AO","Male","Heterosexual / straight","25845","24845","24190","21590"
"In post","2021","White","AO","Male","LGBO","1715","1660","22610","21010"
"In post","2021","White","AO","Male","Undeclared","2210","2090","24550","21580"
"In post","2021","White","AO","Male","Unknown","4285","3945","25290","22350"
"In post","2021","White","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","EO","Female","Heterosexual / straight","39870","35740","27240","27570"
"In post","2021","White","EO","Female","LGBO","2070","1990","27500","27570"
"In post","2021","White","EO","Female","Undeclared","3785","3320","27430","27570"
"In post","2021","White","EO","Female","Unknown","6320","5285","27590","27570"
"In post","2021","White","EO","Male","Heterosexual / straight","28885","27830","27890","27570"
"In post","2021","White","EO","Male","LGBO","2220","2165","27520","27570"
"In post","2021","White","EO","Male","Undeclared","2850","2675","28210","27570"
"In post","2021","White","EO","Male","Unknown","3795","3565","28620","27570"
"In post","2021","White","EO","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","G6","Female","Heterosexual / straight","4720","4465","67950","66430"
"In post","2021","White","G6","Female","LGBO","215","210","68280","66500"
"In post","2021","White","G6","Female","Undeclared","390","370","68960","67220"
"In post","2021","White","G6","Female","Unknown","485","445","67690","66290"
"In post","2021","White","G6","Male","Heterosexual / straight","5165","5055","69000","67420"
"In post","2021","White","G6","Male","LGBO","430","430","67840","66440"
"In post","2021","White","G6","Male","Undeclared","395","380","70470","68790"
"In post","2021","White","G6","Male","Unknown","645","625","69260","66690"
"In post","2021","White","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","G7","Female","Heterosexual / straight","13115","12375","54850","53740"
"In post","2021","White","G7","Female","LGBO","675","660","54730","53380"
"In post","2021","White","G7","Female","Undeclared","1025","970","55830","54540"
"In post","2021","White","G7","Female","Unknown","1360","1240","54570","53360"
"In post","2021","White","G7","Male","Heterosexual / straight","13175","12925","55570","54540"
"In post","2021","White","G7","Male","LGBO","1095","1080","55550","54700"
"In post","2021","White","G7","Male","Undeclared","955","935","56580","55300"
"In post","2021","White","G7","Male","Unknown","1525","1470","54490","52760"
"In post","2021","White","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","HEO","Female","Heterosexual / straight","22695","21265","33000","32470"
"In post","2021","White","HEO","Female","LGBO","1390","1360","32950","32320"
"In post","2021","White","HEO","Female","Undeclared","1920","1790","33380","33250"
"In post","2021","White","HEO","Female","Unknown","2285","2085","33540","32730"
"In post","2021","White","HEO","Male","Heterosexual / straight","19925","19445","33880","33300"
"In post","2021","White","HEO","Male","LGBO","1470","1450","33230","32650"
"In post","2021","White","HEO","Male","Undeclared","1660","1610","34340","33570"
"In post","2021","White","HEO","Male","Unknown","2185","2100","34380","33840"
"In post","2021","White","HEO","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","White","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","SCS level","Female","Heterosexual / straight","2060","1955","87440","80290"
"In post","2021","White","SCS level","Female","LGBO","100","95","85200","76850"
"In post","2021","White","SCS level","Female","Undeclared","140","130","87390","80940"
"In post","2021","White","SCS level","Female","Unknown","165","155","97150","87250"
"In post","2021","White","SCS level","Male","Heterosexual / straight","2285","2250","92810","83930"
"In post","2021","White","SCS level","Male","LGBO","200","195","88210","80750"
"In post","2021","White","SCS level","Male","Undeclared","165","155","91620","83820"
"In post","2021","White","SCS level","Male","Unknown","205","200","95390","85930"
"In post","2021","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO","Female","Heterosexual / straight","15625","14720","41140","40080"
"In post","2021","White","SEO","Female","LGBO","750","735","41290","40070"
"In post","2021","White","SEO","Female","Undeclared","1365","1275","41700","40580"
"In post","2021","White","SEO","Female","Unknown","1510","1390","40960","39650"
"In post","2021","White","SEO","Male","Heterosexual / straight","15095","14760","42320","40980"
"In post","2021","White","SEO","Male","LGBO","950","940","40780","40050"
"In post","2021","White","SEO","Male","Undeclared","1220","1185","42920","41950"
"In post","2021","White","SEO","Male","Unknown","1710","1650","42190","40860"
"In post","2021","White","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Female","Heterosexual / straight","6785","6205","30370","30210"
"In post","2021","White","Unknown","Female","LGBO","395","375","29160","27730"
"In post","2021","White","Unknown","Female","Undeclared","465","420","32350","31510"
"In post","2021","White","Unknown","Female","Unknown","60","55","32820","30810"
"In post","2021","White","Unknown","Male","Heterosexual / straight","2875","2805","36180","34320"
"In post","2021","White","Unknown","Male","LGBO","190","190","30340","28200"
"In post","2021","White","Unknown","Male","Undeclared","200","195","37870","37170"
"In post","2021","White","Unknown","Male","Unknown","35","35","37390","34340"
"In post","2021","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Female","Heterosexual / straight","155","[c]","21700","21010"
"Leaver CS","2021","Asian","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Female","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Male","Heterosexual / straight","135","[c]","21810","21010"
"Leaver CS","2021","Asian","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Female","Heterosexual / straight","110","[c]","27720","27570"
"Leaver CS","2021","Asian","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Male","Heterosexual / straight","95","[c]","27980","27570"
"Leaver CS","2021","Asian","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Female","Heterosexual / straight","40","[c]","33100","33250"
"Leaver CS","2021","Asian","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Male","Heterosexual / straight","40","[c]","33300","32830"
"Leaver CS","2021","Asian","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SEO","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
