"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Scotland","Eastern Scotland","Undeclared","135","[c]","26460","20850"
"New entrant CS","2021","Scotland","Eastern Scotland","Unknown","970","[c]","30030","25560"
"New entrant CS","2021","Scotland","Highlands and Islands","Heterosexual / straight","130","[c]","24920","21590"
"New entrant CS","2021","Scotland","Highlands and Islands","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Unknown","60","[c]","25770","21710"
"New entrant CS","2021","Scotland","North Eastern Scotland","Heterosexual / straight","90","[c]","27860","27570"
"New entrant CS","2021","Scotland","North Eastern Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Unknown","75","[c]","28020","25980"
"New entrant CS","2021","Scotland","Southern Scotland","Heterosexual / straight","230","[c]","25070","26160"
"New entrant CS","2021","Scotland","Southern Scotland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Unknown","215","[c]","21980","20140"
"New entrant CS","2021","Scotland","West Central Scotland","Heterosexual / straight","860","[c]","27020","23450"
"New entrant CS","2021","Scotland","West Central Scotland","LGBO","115","[c]","26430","24450"
"New entrant CS","2021","Scotland","West Central Scotland","Undeclared","60","[c]","29470","23450"
"New entrant CS","2021","Scotland","West Central Scotland","Unknown","490","[c]","27130","23450"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","810","[c]","28960","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","65","[c]","27600","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","55","[c]","28810","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","325","[c]","28340","26470"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1255","[c]","28750","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","LGBO","110","[c]","26410","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Undeclared","90","[c]","29370","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Unknown","420","[c]","28890","24880"
"New entrant CS","2021","South East (England)","Kent","Heterosexual / straight","715","[c]","27420","29290"
"New entrant CS","2021","South East (England)","Kent","LGBO","70","[c]","27910","29290"
"New entrant CS","2021","South East (England)","Kent","Undeclared","40","[c]","27600","29290"
"New entrant CS","2021","South East (England)","Kent","Unknown","320","[c]","24720","24620"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","885","[c]","27240","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","LGBO","125","[c]","26210","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Undeclared","70","[c]","27860","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Unknown","275","[c]","26040","25770"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","130","[c]","25890","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","35","[c]","31600","27570"
"New entrant CS","2021","South West (England)","Devon","Heterosexual / straight","615","[c]","25130","22350"
"New entrant CS","2021","South West (England)","Devon","LGBO","65","[c]","24490","23140"
"New entrant CS","2021","South West (England)","Devon","Undeclared","35","[c]","25610","22850"
"New entrant CS","2021","South West (England)","Devon","Unknown","340","[c]","28810","25270"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Heterosexual / straight","330","[c]","25350","25850"
"New entrant CS","2021","South West (England)","Dorset and Somerset","LGBO","40","[c]","24630","22890"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Unknown","125","[c]","26780","22850"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","2235","[c]","30730","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","185","[c]","27830","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","175","[c]","31540","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","610","[c]","29320","26350"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","305","[c]","30450","27570"
"New entrant CS","2021","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","535","[c]","36780","28000"
"New entrant CS","2021","Wales","East Wales","Heterosexual / straight","1000","[c]","27360","24000"
"New entrant CS","2021","Wales","East Wales","LGBO","135","[c]","26730","23910"
"New entrant CS","2021","Wales","East Wales","Undeclared","60","[c]","29570","27570"
"New entrant CS","2021","Wales","East Wales","Unknown","740","[c]","25830","23050"
"New entrant CS","2021","Wales","West Wales and The Valleys","Heterosexual / straight","640","[c]","24810","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","LGBO","65","[c]","23290","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","Undeclared","30","[c]","22850","21030"
"New entrant CS","2021","Wales","West Wales and The Valleys","Unknown","280","[c]","23120","21590"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","305","[c]","25850","22920"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","60","[c]","25060","21050"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","670","[c]","26030","24920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","LGBO","70","[c]","23510","22920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","285","[c]","25170","22850"
"New entrant CS","2021","West Midlands (England)","West Midlands","Heterosexual / straight","1220","[c]","29380","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","LGBO","105","[c]","27530","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Undeclared","85","[c]","30410","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Unknown","595","[c]","27830","22570"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","260","[c]","24920","24000"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","140","[c]","23870","22350"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","395","[c]","30640","27570"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","LGBO","35","[c]","27940","27570"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","100","[c]","26150","23540"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","625","[c]","27220","25000"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","LGBO","65","[c]","24800","22920"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Undeclared","40","[c]","27530","25000"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","305","[c]","27300","22850"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","1260","[c]","27940","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","LGBO","170","[c]","27090","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Undeclared","85","[c]","29550","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","970","[c]","28260","24880"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
